,ts,id,rssi
1230,2023-10-05 09:00:33,2,-65
1229,2023-10-05 09:00:45,2,-57
1228,2023-10-05 09:00:57,2,-65
1227,2023-10-05 09:01:03,2,-58
1226,2023-10-05 09:01:15,2,-65
1225,2023-10-05 09:01:21,2,-57
1224,2023-10-05 09:01:51,2,-65
1223,2023-10-05 09:02:21,2,-57
1222,2023-10-05 09:02:45,2,-65
1221,2023-10-05 09:03:09,1,-100
1220,2023-10-05 09:03:15,1,-57
1219,2023-10-05 09:03:27,2,-57
1218,2023-10-05 09:03:51,2,-64
1217,2023-10-05 09:04:39,2,-57
1216,2023-10-05 09:05:03,2,-65
1215,2023-10-05 09:05:33,2,-57
1214,2023-10-05 09:06:39,2,-65
1213,2023-10-05 09:06:51,2,-57
1212,2023-10-05 09:07:09,2,-65
1211,2023-10-05 09:07:27,2,-57
1210,2023-10-05 09:07:46,2,-65
1209,2023-10-05 09:07:58,2,-57
1208,2023-10-05 09:09:22,2,-64
1207,2023-10-05 09:09:40,2,-57
1206,2023-10-05 09:10:04,2,-64
1205,2023-10-05 09:10:22,2,-57
1204,2023-10-05 09:11:52,2,-64
1203,2023-10-05 09:11:58,2,-57
1202,2023-10-05 09:12:10,2,-64
1201,2023-10-05 09:12:28,2,-57
1200,2023-10-05 09:12:46,2,-65
1199,2023-10-05 09:12:52,2,-57
1198,2023-10-05 09:13:04,2,-64
1197,2023-10-05 09:13:22,2,-57
1196,2023-10-05 09:14:16,2,-64
1195,2023-10-05 09:14:40,2,-57
1194,2023-10-05 09:15:46,2,-100
1193,2023-10-05 09:15:52,2,-57
1192,2023-10-05 09:16:22,2,-100
1191,2023-10-05 09:16:28,2,-64
1190,2023-10-05 09:16:40,2,-57
1189,2023-10-05 09:17:10,2,-64
1188,2023-10-05 09:17:16,2,-57
1187,2023-10-05 09:17:46,2,-65
1186,2023-10-05 09:18:28,2,-100
1185,2023-10-05 09:18:34,2,-57
1184,2023-10-05 09:19:23,2,-100
1183,2023-10-05 09:20:05,2,-60
1182,2023-10-05 09:26:35,2,-100
1181,2023-10-05 09:26:41,2,-60
1180,2023-10-05 09:32:53,2,-100
1179,2023-10-05 09:32:59,2,-64
1178,2023-10-05 09:33:11,2,-57
1177,2023-10-05 09:33:47,2,-64
1176,2023-10-05 09:34:17,2,-57
1175,2023-10-05 09:34:41,1,-100
1174,2023-10-05 09:34:47,1,-56
1173,2023-10-05 09:35:05,2,-64
1172,2023-10-05 09:35:11,2,-57
1171,2023-10-05 09:35:35,2,-64
1170,2023-10-05 09:36:12,2,-57
1169,2023-10-05 09:36:30,2,-100
1168,2023-10-05 09:36:42,2,-64
1167,2023-10-05 09:37:06,2,-100
1166,2023-10-05 09:37:12,2,-64
1165,2023-10-05 09:37:18,2,-57
1164,2023-10-05 09:37:30,2,-64
1163,2023-10-05 09:38:18,2,-57
1162,2023-10-05 09:38:30,2,-64
1161,2023-10-05 09:38:36,2,-57
1160,2023-10-05 09:39:06,2,-64
1159,2023-10-05 09:39:12,2,-57
1158,2023-10-05 09:39:12,1,-100
1157,2023-10-05 09:39:18,1,-52
1156,2023-10-05 09:39:48,2,-100
1155,2023-10-05 09:40:06,2,-60
1154,2023-10-05 09:40:24,2,-100
1153,2023-10-05 09:40:30,2,-57
1152,2023-10-05 09:41:18,2,-64
1151,2023-10-05 09:41:36,1,-100
1150,2023-10-05 09:41:42,2,-57
1149,2023-10-05 09:42:18,2,-64
1148,2023-10-05 09:42:30,2,-57
1147,2023-10-05 09:42:42,2,-64
1146,2023-10-05 09:43:06,2,-57
1145,2023-10-05 09:44:00,2,-100
1144,2023-10-05 09:44:06,2,-64
1143,2023-10-05 09:44:18,2,-57
1142,2023-10-05 09:44:36,2,-64
1141,2023-10-05 09:45:18,2,-57
1140,2023-10-05 09:45:49,1,-100
1139,2023-10-05 09:45:54,1,-52
1138,2023-10-05 09:46:43,2,-64
1137,2023-10-05 09:47:01,2,-100
1136,2023-10-05 09:47:13,2,-57
1135,2023-10-05 09:47:19,2,-64
1134,2023-10-05 09:47:55,2,-57
1133,2023-10-05 09:48:07,2,-64
