ts,distance,state
2023-08-29 12:55:29,493,0
2023-08-29 12:56:30,487,0
2023-08-29 12:57:30,498,0
2023-08-29 12:58:31,502,0
2023-08-29 12:59:32,498,0
2023-08-29 13:00:32,808,0
2023-08-29 13:00:48,505,1
2023-08-29 13:01:14,664,1
2023-08-29 13:01:30,497,1
2023-08-29 13:02:31,490,0
2023-08-29 13:03:32,493,0
2023-08-29 13:04:32,494,0
2023-08-29 13:05:33,495,0
2023-08-29 13:06:34,500,0
2023-08-29 13:07:34,503,0
2023-08-29 13:08:35,485,0
2023-08-29 13:09:36,488,0
2023-08-29 13:10:36,484,0
2023-08-29 13:11:37,487,0
2023-08-29 13:12:38,481,0
2023-08-29 13:13:39,502,0
2023-08-29 13:14:39,488,0
2023-08-29 13:15:40,487,0
2023-08-29 13:16:41,486,0
2023-08-29 13:17:41,488,0
2023-08-29 13:18:42,495,0
2023-08-29 13:19:43,497,0
2023-08-29 13:20:43,496,0
2023-08-29 13:21:44,495,0
2023-08-29 13:22:45,495,0
2023-08-29 13:23:46,491,0
2023-08-29 13:24:46,485,0
2023-08-29 13:25:47,480,0
2023-08-29 13:26:48,486,0
2023-08-29 13:27:48,488,0
2023-08-29 13:28:49,502,0
2023-08-29 13:29:50,487,0
2023-08-29 13:30:51,497,0
2023-08-29 13:31:51,488,0
2023-08-29 13:32:52,498,0
2023-08-29 13:33:53,485,0
2023-08-29 13:34:53,492,0
2023-08-29 13:35:54,492,0
2023-08-29 13:36:55,490,0
2023-08-29 13:37:56,503,0
2023-08-29 13:38:56,490,0
2023-08-29 13:39:57,495,0
2023-08-29 13:40:58,492,0
2023-08-29 13:41:58,502,0
2023-08-29 13:42:59,493,0
2023-08-29 13:44:00,505,0
2023-08-29 13:45:00,477,0
2023-08-29 13:46:01,489,0
2023-08-29 13:47:02,489,0
2023-08-29 13:48:02,491,0
2023-08-29 13:49:03,491,0
2023-08-29 13:50:04,472,0
2023-08-29 13:51:05,484,0
2023-08-29 13:52:05,485,0
2023-08-29 13:53:06,489,0
2023-08-29 13:54:07,502,0
2023-08-29 13:55:07,500,0
2023-08-29 13:56:08,494,0
2023-08-29 13:57:09,500,0
2023-08-29 13:58:10,492,0
2023-08-29 13:59:10,485,0
2023-08-29 14:00:11,500,0
2023-08-29 14:01:12,496,0
2023-08-29 14:02:12,483,0
2023-08-29 14:03:13,517,0
2023-08-29 14:04:14,500,0
2023-08-29 14:04:38,678,1
2023-08-29 14:04:53,493,1
2023-08-29 14:05:54,487,0
2023-08-29 14:06:54,500,0
2023-08-29 14:07:55,499,0
2023-08-29 14:08:56,479,0
2023-08-29 14:09:57,493,0
2023-08-29 14:10:57,499,0
2023-08-29 14:11:58,510,0
2023-08-29 14:12:59,474,0
2023-08-29 14:13:59,487,0
2023-08-29 14:15:00,508,0
2023-08-29 14:16:01,456,0
2023-08-29 14:17:01,479,0
2023-08-29 14:18:02,487,0
2023-08-29 14:19:03,501,0
2023-08-29 14:20:04,503,0
2023-08-29 14:21:04,507,0
2023-08-29 14:22:05,499,0
2023-08-29 14:23:06,461,0
2023-08-29 14:24:08,491,0
2023-08-29 14:25:08,479,0
2023-08-29 14:26:09,503,0
2023-08-29 14:27:10,471,0
2023-08-29 14:28:10,475,0
2023-08-29 14:29:11,523,0
2023-08-29 14:30:12,483,0
2023-08-29 14:31:12,524,0
2023-08-29 14:32:13,490,0
2023-08-29 14:33:14,529,0
2023-08-29 14:34:14,495,0
2023-08-29 14:35:15,515,0
2023-08-29 14:36:16,482,0
2023-08-29 14:37:16,524,0
2023-08-29 14:38:17,483,0
2023-08-29 14:39:18,530,0
2023-08-29 14:40:19,490,0
2023-08-29 14:41:19,529,0
2023-08-29 14:42:20,489,0
2023-08-29 14:43:21,489,0
2023-08-29 14:44:10,711,1
2023-08-29 14:44:25,495,1
2023-08-29 14:45:26,507,0
2023-08-29 14:46:27,507,0
2023-08-29 14:47:27,526,0
2023-08-29 14:48:28,494,0
2023-08-29 14:49:29,515,0
2023-08-29 14:50:30,499,0
2023-08-29 14:51:30,489,0
2023-08-29 14:52:31,482,0
2023-08-29 14:53:32,542,0
2023-08-29 14:54:32,522,0
2023-08-29 14:55:33,510,0
2023-08-29 14:56:34,504,0
2023-08-29 14:57:34,496,0
2023-08-29 14:58:35,586,1
2023-08-29 14:59:04,907,0
2023-08-29 14:59:19,495,1
2023-08-29 15:00:19,491,1
2023-08-29 15:01:00,656,1
2023-08-29 15:01:17,464,1
2023-08-29 15:02:18,542,1
2023-08-29 15:03:19,534,0
2023-08-29 15:04:19,475,0
2023-08-29 15:05:20,471,0
2023-08-29 15:06:21,474,0
2023-08-29 15:07:00,672,1
2023-08-29 15:07:15,483,1
2023-08-29 15:08:16,512,0
2023-08-29 15:09:17,493,0
2023-08-29 15:09:51,685,1
2023-08-29 15:10:06,495,1
2023-08-29 15:11:07,491,0
2023-08-29 15:12:08,463,0
2023-08-29 15:12:41,710,1
2023-08-29 15:12:56,518,1
2023-08-29 15:13:57,505,0
2023-08-29 15:14:58,513,0
2023-08-29 15:15:58,471,0
2023-08-29 15:16:59,513,0
2023-08-29 15:18:23,484,0
2023-08-29 15:19:24,499,0
2023-08-29 15:20:24,481,0
2023-08-29 15:21:25,482,0
2023-08-29 15:22:26,496,0
2023-08-29 15:23:26,489,0
2023-08-29 15:24:27,485,0
2023-08-29 15:25:28,497,0
2023-08-29 15:26:28,477,0
2023-08-29 15:27:29,482,0
2023-08-29 15:28:30,505,0
2023-08-29 15:29:30,473,0
2023-08-29 15:30:31,493,0
2023-08-29 15:31:32,484,0
2023-08-29 15:32:19,816,0
2023-08-29 15:33:07,493,0
2023-08-29 15:34:07,466,0
2023-08-29 15:35:07,481,0
2023-08-29 15:36:08,489,0
2023-08-29 15:37:09,496,0
2023-08-29 15:38:09,491,0
2023-08-29 15:39:10,481,0
2023-08-29 15:40:11,473,0
2023-08-29 15:41:12,489,0
2023-08-29 15:42:12,515,0
2023-08-29 15:43:13,500,0
2023-08-29 15:44:14,466,0
2023-08-29 15:45:14,493,0
2023-08-29 15:46:15,498,0
2023-08-29 15:47:16,506,0
2023-08-29 15:48:16,488,0
2023-08-29 15:49:17,480,0
2023-08-29 15:50:18,492,0
2023-08-29 15:51:18,486,0
2023-08-29 15:52:19,475,0
2023-08-29 15:53:20,483,0
2023-08-29 15:54:21,496,0
2023-08-29 15:55:21,504,0
2023-08-29 15:56:22,492,0
2023-08-29 15:57:23,498,0
2023-08-29 15:58:23,478,0
2023-08-29 15:59:24,470,0
2023-08-29 16:00:25,479,0
2023-08-29 16:01:25,498,0
2023-08-29 16:02:26,507,0
2023-08-29 16:02:55,692,1
2023-08-29 16:03:10,496,1
2023-08-29 16:04:11,487,0
2023-08-29 16:05:12,492,0
2023-08-29 16:06:13,477,0
2023-08-29 16:07:13,491,0
2023-08-29 16:07:31,701,1
2023-08-29 16:07:46,485,1
2023-08-29 16:08:28,747,1
2023-08-29 16:08:43,475,1
2023-08-29 16:09:44,489,0
2023-08-29 16:10:45,487,0
2023-08-29 16:11:17,928,0
2023-08-29 16:11:33,481,0
2023-08-29 16:12:34,487,0
2023-08-29 16:13:35,496,0
2023-08-29 16:14:35,481,0
2023-08-29 16:14:59,751,1
2023-08-29 16:15:14,501,1
2023-08-29 16:16:12,780,1
2023-08-29 16:16:28,492,1
2023-08-29 16:17:28,514,0
2023-08-29 16:18:29,518,0
2023-08-29 16:19:30,487,0
2023-08-29 16:21:58,491,0
2023-08-29 16:22:59,489,0
2023-08-29 16:24:00,491,0
2023-08-29 16:25:01,487,0
2023-08-29 16:26:01,494,0
2023-08-29 16:27:02,477,0
2023-08-29 16:28:03,492,0
2023-08-29 16:29:03,492,0
2023-08-29 16:30:04,494,0
2023-08-29 16:31:05,475,0
2023-08-29 16:32:05,495,0
2023-08-29 16:33:06,507,0
2023-08-29 16:34:07,509,0
2023-08-29 16:35:07,511,0
2023-08-29 16:36:08,492,0
2023-08-29 16:37:09,491,0
2023-08-29 16:38:10,500,0
2023-08-29 16:39:10,487,0
2023-08-29 16:40:11,493,0
2023-08-29 16:41:12,492,0
2023-08-29 16:42:12,476,0
2023-08-29 16:43:13,480,0
2023-08-29 16:44:14,485,0
2023-08-29 16:45:14,500,0
2023-08-29 16:46:15,493,0
2023-08-29 16:47:16,494,0
2023-08-29 16:48:16,501,0
2023-08-29 16:49:17,500,0
2023-08-29 16:50:18,484,0
2023-08-29 16:51:19,495,0
2023-08-29 16:52:19,490,0
2023-08-29 16:53:20,489,0
2023-08-29 16:54:21,492,0
2023-08-29 16:55:21,503,0
2023-08-29 16:56:22,482,0
2023-08-29 16:57:23,505,0
2023-08-29 16:58:23,503,0
2023-08-29 16:59:24,480,0
2023-08-29 17:00:25,493,0
2023-08-29 17:01:26,482,0
2023-08-29 17:02:26,492,0
2023-08-29 17:03:27,506,0
2023-08-29 17:04:28,500,0
2023-08-29 17:05:28,475,0
2023-08-29 17:06:29,515,0
2023-08-29 17:07:30,476,0
2023-08-29 17:08:31,482,0
2023-08-29 17:09:31,498,0
2023-08-29 17:10:32,491,0
2023-08-29 17:11:33,483,0
2023-08-29 17:12:33,495,0
2023-08-29 17:13:34,488,0
2023-08-29 17:14:35,486,0
2023-08-29 17:15:36,496,0
2023-08-29 17:16:36,490,0
2023-08-29 17:17:37,497,0
2023-08-29 17:18:38,498,0
2023-08-29 17:19:39,492,0
2023-08-29 17:20:39,502,0
2023-08-29 17:21:40,472,0
2023-08-29 17:22:41,520,0
2023-08-29 17:23:41,503,0
2023-08-29 17:24:42,497,0
2023-08-29 17:25:43,511,0
2023-08-29 17:26:44,494,0
2023-08-29 17:27:44,487,0
2023-08-29 17:28:45,484,0
2023-08-29 17:29:46,489,0
2023-08-29 17:30:46,483,0
2023-08-29 17:31:47,498,0
2023-08-29 17:32:48,508,0
2023-08-29 17:33:49,477,0
2023-08-29 17:34:50,494,0
2023-08-29 17:35:50,505,0
2023-08-29 17:36:45,671,1
2023-08-29 17:37:01,494,1
2023-08-29 17:38:02,494,0
2023-08-29 17:39:02,502,0
2023-08-29 17:40:03,492,0
2023-08-29 17:41:04,501,0
2023-08-29 17:42:04,489,0
2023-08-29 17:43:05,493,0
2023-08-29 17:44:06,503,0
2023-08-29 17:45:06,507,0
2023-08-29 17:46:07,486,0
2023-08-29 17:47:08,498,0
2023-08-29 17:48:09,486,0
2023-08-29 17:49:09,486,0
2023-08-29 17:50:10,482,0
2023-08-29 17:51:11,491,0
2023-08-29 17:52:11,491,0
2023-08-29 17:53:12,517,0
2023-08-29 17:54:13,495,0
2023-08-29 17:55:14,500,0
2023-08-29 17:56:14,489,0
2023-08-29 17:57:15,475,0
2023-08-29 17:58:16,492,0
2023-08-29 17:59:16,490,0
