ts,distance,state
2023-08-05 13:26:40,808,0
2023-08-05 13:27:41,804,0
2023-08-05 13:28:42,811,0
2023-08-05 13:29:43,803,0
2023-08-05 13:30:43,806,0
2023-08-05 13:31:44,812,0
2023-08-05 13:32:45,807,0
2023-08-05 13:33:46,802,0
2023-08-05 13:34:47,800,0
2023-08-05 13:35:48,804,0
2023-08-05 13:36:48,809,0
2023-08-05 13:37:49,802,0
2023-08-05 13:38:50,811,0
2023-08-05 13:39:51,813,0
2023-08-05 13:40:52,803,0
2023-08-05 13:41:53,806,0
2023-08-05 13:42:53,813,0
2023-08-05 13:43:54,814,0
2023-08-05 13:44:55,811,0
2023-08-05 13:45:56,809,0
2023-08-05 13:46:57,807,0
2023-08-05 13:47:57,809,0
2023-08-05 13:48:58,808,0
2023-08-05 13:49:59,811,0
2023-08-05 13:51:00,810,0
2023-08-05 13:52:01,802,0
2023-08-05 13:53:01,814,0
2023-08-05 13:54:02,807,0
2023-08-05 13:55:03,810,0
2023-08-05 13:56:04,810,0
2023-08-05 13:57:05,804,0
2023-08-05 13:58:06,807,0
2023-08-05 13:59:06,809,0
2023-08-05 14:00:07,815,0
2023-08-05 14:01:08,809,0
2023-08-05 14:02:09,808,0
2023-08-05 14:03:10,808,0
2023-08-05 14:04:10,807,0
2023-08-05 14:05:11,813,0
2023-08-05 14:06:12,809,0
2023-08-05 14:07:13,810,0
2023-08-05 14:08:14,804,0
2023-08-05 14:09:15,813,0
2023-08-05 14:10:15,803,0
2023-08-05 14:11:16,804,0
2023-08-05 14:12:17,815,0
2023-08-05 14:13:18,809,0
2023-08-05 14:14:19,817,0
2023-08-05 14:15:20,801,0
2023-08-05 14:16:20,807,0
2023-08-05 14:17:21,807,0
2023-08-05 14:18:22,816,0
2023-08-05 14:19:23,807,0
2023-08-05 14:20:24,805,0
2023-08-05 14:21:25,822,0
2023-08-05 14:22:25,803,0
2023-08-05 14:23:26,810,0
2023-08-05 14:24:27,811,0
2023-08-05 14:25:28,803,0
2023-08-05 14:26:29,806,0
2023-08-05 14:27:30,814,0
2023-08-05 14:28:30,809,0
2023-08-05 14:29:31,807,0
2023-08-05 14:30:32,804,0
2023-08-05 14:31:33,810,0
2023-08-05 14:32:34,808,0
2023-08-05 14:33:35,802,0
2023-08-05 14:34:35,808,0
2023-08-05 14:35:36,803,0
2023-08-05 14:36:37,815,0
2023-08-05 14:37:38,815,0
2023-08-05 14:38:39,805,0
2023-08-05 14:39:40,812,0
2023-08-05 14:40:41,815,0
2023-08-05 14:41:41,810,0
2023-08-05 14:42:42,804,0
2023-08-05 14:43:43,809,0
2023-08-05 14:44:44,814,0
2023-08-05 14:45:45,837,0
2023-08-05 14:46:46,808,0
2023-08-05 14:47:46,810,0
2023-08-05 14:48:47,799,0
2023-08-05 14:49:48,805,0
2023-08-05 14:50:49,808,0
2023-08-05 14:51:50,819,0
2023-08-05 14:52:51,807,0
2023-08-05 14:53:51,817,0
2023-08-05 14:54:52,802,0
2023-08-05 14:55:53,794,0
2023-08-05 14:56:54,798,0
2023-08-05 14:57:55,811,0
2023-08-05 14:58:56,810,0
2023-08-05 14:59:56,828,0
2023-08-05 15:00:57,824,0
2023-08-05 15:01:58,821,0
2023-08-05 15:02:59,800,0
2023-08-05 15:04:00,815,0
2023-08-05 15:05:01,810,0
2023-08-05 15:06:01,813,0
2023-08-05 15:07:02,797,0
2023-08-05 15:08:03,807,0
2023-08-05 15:09:04,802,0
2023-08-05 15:10:05,817,0
2023-08-05 15:11:06,810,0
2023-08-05 15:12:06,802,0
2023-08-05 15:13:07,802,0
2023-08-05 15:14:08,795,0
2023-08-05 15:15:09,810,0
2023-08-05 15:16:10,801,0
2023-08-05 15:17:11,804,0
2023-08-05 15:18:12,804,0
2023-08-05 15:19:12,805,0
2023-08-05 15:20:13,809,0
2023-08-05 15:21:14,808,0
2023-08-05 15:22:15,798,0
2023-08-05 15:23:16,809,0
2023-08-05 15:24:17,810,0
2023-08-05 15:25:18,805,0
2023-08-05 15:26:18,807,0
2023-08-05 15:27:19,790,0
2023-08-05 15:28:20,819,0
2023-08-05 15:29:21,812,0
2023-08-05 15:30:22,807,0
2023-08-05 15:31:23,825,0
2023-08-05 15:32:23,815,0
2023-08-05 15:33:24,805,0
2023-08-05 15:34:25,804,0
2023-08-05 15:35:26,806,0
2023-08-05 15:36:27,808,0
2023-08-05 15:37:28,809,0
2023-08-05 15:38:28,808,0
2023-08-05 15:39:29,807,0
2023-08-05 15:40:30,812,0
2023-08-05 15:41:31,802,0
2023-08-05 15:42:32,813,0
2023-08-05 15:43:33,811,0
2023-08-05 15:44:33,811,0
2023-08-05 15:45:34,804,0
2023-08-05 15:46:35,812,0
2023-08-05 15:47:36,800,0
2023-08-05 15:48:37,802,0
2023-08-05 15:49:38,811,0
2023-08-05 15:50:39,810,0
2023-08-05 15:51:40,805,0
2023-08-05 15:52:40,806,0
2023-08-05 15:53:41,818,0
2023-08-05 15:54:42,800,0
2023-08-05 15:55:43,817,0
2023-08-05 15:56:44,811,0
2023-08-05 15:57:45,815,0
2023-08-05 15:58:45,807,0
2023-08-05 15:59:46,806,0
2023-08-05 16:00:47,809,0
2023-08-05 16:01:48,806,0
2023-08-05 16:02:49,816,0
2023-08-05 16:03:50,807,0
2023-08-05 16:04:51,813,0
2023-08-05 16:05:51,808,0
2023-08-05 16:06:52,823,0
2023-08-05 16:07:53,810,0
2023-08-05 16:08:54,800,0
2023-08-05 16:09:55,807,0
2023-08-05 16:10:56,805,0
2023-08-05 16:11:57,814,0
2023-08-05 16:12:57,798,0
2023-08-05 16:13:58,813,0
2023-08-05 16:14:59,805,0
2023-08-05 16:16:00,806,0
2023-08-05 16:17:01,809,0
2023-08-05 16:18:02,810,0
2023-08-05 16:19:02,808,0
2023-08-05 16:20:03,812,0
2023-08-05 16:21:04,806,0
2023-08-05 16:22:05,807,0
2023-08-05 16:23:06,807,0
2023-08-05 16:24:07,809,0
2023-08-05 16:25:08,803,0
2023-08-05 16:26:09,821,0
2023-08-05 16:27:09,816,0
2023-08-05 16:28:10,802,0
2023-08-05 16:29:11,801,0
2023-08-05 16:30:12,814,0
2023-08-05 16:31:13,802,0
2023-08-05 16:32:14,805,0
2023-08-05 16:33:14,808,0
2023-08-05 16:34:15,814,0
2023-08-05 16:35:16,813,0
2023-08-05 16:36:17,802,0
2023-08-05 16:37:18,805,0
2023-08-05 16:38:19,800,0
2023-08-05 16:39:20,816,0
2023-08-05 16:40:21,809,0
2023-08-05 16:41:21,803,0
2023-08-05 16:42:22,814,0
2023-08-05 16:43:23,808,0
2023-08-05 16:44:24,814,0
2023-08-05 16:45:25,805,0
2023-08-05 16:46:26,817,0
2023-08-05 16:47:27,803,0
2023-08-05 16:48:27,812,0
2023-08-05 16:49:28,814,0
2023-08-05 16:50:29,804,0
2023-08-05 16:51:30,821,0
2023-08-05 16:52:31,810,0
2023-08-05 16:53:32,811,0
2023-08-05 16:54:33,810,0
2023-08-05 16:55:33,808,0
2023-08-05 16:56:34,806,0
2023-08-05 16:57:35,814,0
2023-08-05 16:58:36,806,0
2023-08-05 16:59:37,806,0
2023-08-05 17:00:38,815,0
2023-08-05 17:01:39,809,0
2023-08-05 17:02:40,814,0
2023-08-05 17:03:40,806,0
2023-08-05 17:04:41,812,0
2023-08-05 17:05:42,809,0
2023-08-05 17:06:43,807,0
2023-08-05 17:07:44,819,0
2023-08-05 17:08:45,804,0
2023-08-05 17:09:46,807,0
2023-08-05 17:10:46,806,0
2023-08-05 17:11:47,804,0
2023-08-05 17:12:48,805,0
2023-08-05 17:13:49,815,0
2023-08-05 17:14:50,807,0
2023-08-05 17:15:51,806,0
2023-08-05 17:16:52,810,0
2023-08-05 17:17:53,811,0
2023-08-05 17:18:53,812,0
2023-08-05 17:19:54,810,0
2023-08-05 17:20:55,799,0
2023-08-05 17:21:56,811,0
2023-08-05 17:22:57,810,0
2023-08-05 17:23:58,807,0
2023-08-05 17:24:59,809,0
2023-08-05 17:26:00,806,0
2023-08-05 17:27:01,814,0
2023-08-05 17:28:01,807,0
2023-08-05 17:29:02,815,0
2023-08-05 17:30:03,805,0
2023-08-05 17:31:04,807,0
2023-08-05 17:32:05,815,0
2023-08-05 17:33:06,802,0
2023-08-05 17:34:07,809,0
2023-08-05 17:35:07,812,0
2023-08-05 17:36:08,812,0
2023-08-05 17:37:09,814,0
2023-08-05 17:38:10,810,0
2023-08-05 17:39:11,804,0
2023-08-05 17:40:12,806,0
2023-08-05 17:41:13,803,0
2023-08-05 17:42:14,809,0
2023-08-05 17:43:14,813,0
2023-08-05 17:44:15,806,0
2023-08-05 17:45:16,810,0
2023-08-05 17:46:17,804,0
2023-08-05 17:47:18,811,0
2023-08-05 17:48:19,811,0
2023-08-05 17:49:20,807,0
2023-08-05 17:50:20,809,0
2023-08-05 17:51:21,805,0
2023-08-05 17:52:22,809,0
2023-08-05 17:53:23,807,0
2023-08-05 17:54:24,807,0
2023-08-05 17:55:25,810,0
2023-08-05 17:56:26,812,0
2023-08-05 17:57:27,802,0
2023-08-05 17:58:27,803,0
2023-08-05 17:59:28,815,0
