ts,distance,state
2023-08-07 12:47:16,801,0
2023-08-07 12:48:17,806,0
2023-08-07 12:49:18,809,0
2023-08-07 12:50:19,809,0
2023-08-07 12:51:20,809,0
2023-08-07 12:52:21,803,0
2023-08-07 12:53:22,808,0
2023-08-07 12:54:23,804,0
2023-08-07 12:55:23,807,0
2023-08-07 12:56:24,801,0
2023-08-07 12:57:25,817,0
2023-08-07 12:58:26,820,0
2023-08-07 12:59:27,814,0
2023-08-07 13:00:28,814,0
2023-08-07 13:01:29,810,0
2023-08-07 13:02:30,811,0
2023-08-07 13:03:31,804,0
2023-08-07 13:04:31,809,0
2023-08-07 13:05:32,810,0
2023-08-07 13:06:33,796,0
2023-08-07 13:07:34,818,0
2023-08-07 13:08:35,816,0
2023-08-07 13:09:36,810,0
2023-08-07 13:10:37,805,0
2023-08-07 13:11:38,811,0
2023-08-07 13:12:39,802,0
2023-08-07 13:13:40,810,0
2023-08-07 13:14:40,809,0
2023-08-07 13:15:41,814,0
2023-08-07 13:16:42,810,0
2023-08-07 13:17:43,808,0
2023-08-07 13:18:44,812,0
2023-08-07 13:19:45,803,0
2023-08-07 13:20:46,803,0
2023-08-07 13:21:47,807,0
2023-08-07 13:22:48,811,0
2023-08-07 13:23:49,812,0
2023-08-07 13:24:50,810,0
2023-08-07 13:25:50,807,0
2023-08-07 13:26:51,811,0
2023-08-07 13:27:52,807,0
2023-08-07 13:28:53,815,0
2023-08-07 13:29:54,807,0
2023-08-07 13:30:55,822,0
2023-08-07 13:31:56,803,0
2023-08-07 13:32:57,802,0
2023-08-07 13:33:58,816,0
2023-08-07 13:34:59,815,0
2023-08-07 13:35:59,805,0
2023-08-07 13:37:01,804,0
2023-08-07 13:38:01,811,0
2023-08-07 13:39:02,806,0
2023-08-07 13:40:03,803,0
2023-08-07 13:41:04,809,0
2023-08-07 13:42:05,805,0
2023-08-07 13:43:06,805,0
2023-08-07 13:44:07,805,0
2023-08-07 13:45:08,815,0
2023-08-07 13:46:09,806,0
2023-08-07 13:47:09,821,0
2023-08-07 13:48:10,806,0
2023-08-07 13:49:11,809,0
2023-08-07 13:50:12,814,0
2023-08-07 13:51:13,817,0
2023-08-07 13:52:14,808,0
2023-08-07 13:53:15,807,0
2023-08-07 13:54:16,819,0
2023-08-07 13:55:17,810,0
2023-08-07 13:56:18,814,0
2023-08-07 13:57:19,807,0
2023-08-07 13:58:20,805,0
2023-08-07 13:59:20,817,0
2023-08-07 14:00:21,809,0
2023-08-07 14:01:22,811,0
2023-08-07 14:02:23,811,0
2023-08-07 14:03:24,811,0
2023-08-07 14:04:25,809,0
2023-08-07 14:05:26,805,0
2023-08-07 14:06:27,809,0
2023-08-07 14:07:28,800,0
2023-08-07 14:08:29,812,0
2023-08-07 14:09:29,809,0
2023-08-07 14:10:31,815,0
2023-08-07 14:11:31,804,0
2023-08-07 14:12:32,813,0
2023-08-07 14:13:33,811,0
2023-08-07 14:14:34,812,0
2023-08-07 14:15:35,806,0
2023-08-07 14:16:36,807,0
2023-08-07 14:17:37,812,0
2023-08-07 14:18:38,807,0
2023-08-07 14:19:39,815,0
2023-08-07 14:20:40,811,0
2023-08-07 14:21:41,802,0
2023-08-07 14:22:41,805,0
2023-08-07 14:23:42,804,0
2023-08-07 14:24:43,803,0
2023-08-07 14:25:44,808,0
2023-08-07 14:26:45,807,0
2023-08-07 14:27:46,804,0
2023-08-07 14:28:47,814,0
2023-08-07 14:29:48,809,0
2023-08-07 14:30:49,809,0
2023-08-07 14:31:50,812,0
2023-08-07 14:32:51,822,0
2023-08-07 14:33:52,810,0
2023-08-07 14:34:53,808,0
2023-08-07 14:35:53,799,0
2023-08-07 14:36:54,802,0
2023-08-07 14:37:55,818,0
2023-08-07 14:38:56,813,0
2023-08-07 14:39:57,809,0
2023-08-07 14:40:58,808,0
2023-08-07 14:41:59,806,0
2023-08-07 14:43:00,806,0
2023-08-07 14:44:01,808,0
2023-08-07 14:45:02,813,0
2023-08-07 14:46:03,809,0
2023-08-07 14:47:04,803,0
2023-08-07 14:48:04,814,0
2023-08-07 14:49:05,801,0
2023-08-07 14:50:06,806,0
2023-08-07 14:51:07,817,0
2023-08-07 14:52:08,812,0
2023-08-07 14:53:09,801,0
2023-08-07 14:54:10,820,0
2023-08-07 14:55:11,806,0
2023-08-07 14:56:12,814,0
2023-08-07 14:57:12,803,0
2023-08-07 14:58:13,802,0
2023-08-07 14:59:14,806,0
2023-08-07 15:00:15,821,0
2023-08-07 15:01:16,810,0
2023-08-07 15:02:16,817,0
2023-08-07 15:03:17,831,0
2023-08-07 15:04:18,817,0
2023-08-07 15:05:19,805,0
2023-08-07 15:06:20,814,0
2023-08-07 15:07:21,809,0
2023-08-07 15:08:22,797,0
2023-08-07 15:09:22,812,0
2023-08-07 15:10:23,808,0
2023-08-07 15:11:24,812,0
2023-08-07 15:12:25,813,0
2023-08-07 15:13:26,811,0
2023-08-07 15:14:27,803,0
2023-08-07 15:15:27,811,0
2023-08-07 15:16:28,798,0
2023-08-07 15:17:29,811,0
2023-08-07 15:18:30,816,0
2023-08-07 15:19:31,815,0
2023-08-07 15:20:32,814,0
2023-08-07 15:21:33,809,0
2023-08-07 15:22:34,818,0
2023-08-07 15:23:35,801,0
2023-08-07 15:24:36,820,0
2023-08-07 15:25:37,805,0
2023-08-07 15:26:38,813,0
2023-08-07 15:27:39,808,0
2023-08-07 15:28:40,807,0
2023-08-07 15:29:41,812,0
2023-08-07 15:30:41,811,0
2023-08-07 15:31:42,811,0
2023-08-07 15:32:43,809,0
2023-08-07 15:33:44,820,0
2023-08-07 15:34:45,807,0
2023-08-07 15:35:46,802,0
2023-08-07 15:36:46,802,0
2023-08-07 15:37:47,815,0
2023-08-07 15:38:48,813,0
2023-08-07 15:39:49,807,0
2023-08-07 15:40:49,805,0
2023-08-07 15:41:50,804,0
2023-08-07 15:42:51,812,0
2023-08-07 15:43:52,805,0
2023-08-07 15:44:52,808,0
2023-08-07 15:45:53,805,0
2023-08-07 15:46:53,803,0
2023-08-07 15:47:55,806,0
2023-08-07 15:48:55,815,0
2023-08-07 15:49:56,800,0
2023-08-07 15:50:57,804,0
2023-08-07 15:51:58,808,0
2023-08-07 15:52:59,821,0
2023-08-07 15:54:00,810,0
2023-08-07 15:55:01,821,0
2023-08-07 15:56:02,814,0
2023-08-07 15:57:03,804,0
2023-08-07 15:58:03,806,0
2023-08-07 15:59:04,811,0
2023-08-07 16:00:05,804,0
2023-08-07 16:01:05,815,0
2023-08-07 16:02:06,803,0
2023-08-07 16:03:07,806,0
2023-08-07 16:04:07,811,0
2023-08-07 16:05:07,813,0
2023-08-07 16:06:08,812,0
2023-08-07 16:07:09,805,0
2023-08-07 16:08:10,812,0
2023-08-07 16:09:11,814,0
2023-08-07 16:10:12,815,0
2023-08-07 16:11:13,810,0
2023-08-07 16:12:14,815,0
2023-08-07 16:13:14,805,0
2023-08-07 16:14:15,813,0
2023-08-07 16:15:16,813,0
2023-08-07 16:16:16,812,0
2023-08-07 16:17:17,808,0
2023-08-07 16:18:18,808,0
2023-08-07 16:19:19,805,0
2023-08-07 16:20:20,812,0
2023-08-07 16:21:21,809,0
2023-08-07 16:22:20,810,0
2023-08-07 16:23:21,810,0
2023-08-07 16:24:23,818,0
2023-08-07 16:25:22,810,0
2023-08-07 16:26:23,814,0
2023-08-07 16:27:24,821,0
2023-08-07 16:28:24,812,0
2023-08-07 16:29:25,802,0
2023-08-07 16:30:26,805,0
2023-08-07 16:31:27,812,0
2023-08-07 16:32:28,807,0
2023-08-07 16:33:29,813,0
2023-08-07 16:34:30,814,0
2023-08-07 16:35:31,808,0
2023-08-07 16:36:32,812,0
2023-08-07 16:37:33,810,0
2023-08-07 16:38:34,815,0
2023-08-07 16:39:34,811,0
2023-08-07 16:40:34,805,0
2023-08-07 16:41:35,814,0
2023-08-07 16:42:36,816,0
2023-08-07 16:43:37,802,0
2023-08-07 16:44:38,806,0
2023-08-07 16:45:39,808,0
2023-08-07 16:46:40,808,0
2023-08-07 16:47:41,807,0
2023-08-07 16:48:42,805,0
2023-08-07 16:49:43,808,0
2023-08-07 16:50:44,806,0
2023-08-07 16:51:45,810,0
2023-08-07 16:52:45,804,0
2023-08-07 16:53:46,813,0
2023-08-07 16:54:47,799,0
2023-08-07 16:55:48,813,0
2023-08-07 16:56:49,813,0
2023-08-07 16:57:50,813,0
2023-08-07 16:58:51,805,0
2023-08-07 16:59:52,817,0
2023-08-07 17:00:53,812,0
2023-08-07 17:01:53,819,0
2023-08-07 17:02:53,809,0
2023-08-07 17:03:55,806,0
2023-08-07 17:04:55,807,0
2023-08-07 17:05:56,806,0
2023-08-07 17:06:57,805,0
2023-08-07 17:07:58,815,0
2023-08-07 17:08:59,807,0
2023-08-07 17:10:00,812,0
2023-08-07 17:11:01,810,0
2023-08-07 17:12:02,804,0
2023-08-07 17:13:03,805,0
2023-08-07 17:14:04,815,0
2023-08-07 17:15:05,809,0
2023-08-07 17:16:06,811,0
2023-08-07 17:17:06,808,0
2023-08-07 17:18:07,804,0
2023-08-07 17:19:08,806,0
2023-08-07 17:20:09,810,0
2023-08-07 17:21:10,817,0
2023-08-07 17:22:10,811,0
2023-08-07 17:23:10,817,0
2023-08-07 17:24:11,803,0
2023-08-07 17:25:12,806,0
2023-08-07 17:26:12,816,0
2023-08-07 17:27:13,801,0
2023-08-07 17:28:14,808,0
2023-08-07 17:29:15,806,0
2023-08-07 17:30:15,804,0
2023-08-07 17:31:16,817,0
2023-08-07 17:32:17,810,0
2023-08-07 17:33:18,807,0
2023-08-07 17:34:19,808,0
2023-08-07 17:35:19,812,0
2023-08-07 17:36:20,800,0
2023-08-07 17:37:21,808,0
2023-08-07 17:38:22,810,0
2023-08-07 17:39:23,805,0
2023-08-07 17:40:24,808,0
2023-08-07 17:41:24,810,0
2023-08-07 17:42:25,807,0
2023-08-07 17:43:26,813,0
2023-08-07 17:44:26,808,0
2023-08-07 17:45:27,799,0
2023-08-07 17:46:28,804,0
2023-08-07 17:47:29,805,0
2023-08-07 17:48:30,814,0
2023-08-07 17:49:31,808,0
2023-08-07 17:50:31,802,0
2023-08-07 17:51:32,809,0
2023-08-07 17:52:33,802,0
2023-08-07 17:53:33,813,0
2023-08-07 17:54:34,813,0
2023-08-07 17:55:35,810,0
2023-08-07 17:56:36,805,0
2023-08-07 17:57:37,804,0
2023-08-07 17:58:38,809,0
2023-08-07 17:59:38,813,0
