ts,distance,state
2023-09-17 10:07:45,318,0
2023-09-17 10:08:45,316,0
2023-09-17 10:09:46,318,0
2023-09-17 10:10:47,319,0
2023-09-17 10:11:47,321,0
2023-09-17 10:12:48,319,0
2023-09-17 10:13:49,318,0
2023-09-17 10:14:49,319,0
2023-09-17 10:15:50,317,0
2023-09-17 10:16:51,320,0
2023-09-17 10:17:51,316,0
2023-09-17 10:18:52,316,0
2023-09-17 10:19:53,319,0
2023-09-17 10:20:53,319,0
2023-09-17 10:21:54,317,0
2023-09-17 10:22:55,318,0
2023-09-17 10:23:55,311,0
2023-09-17 10:24:56,318,0
2023-09-17 10:25:57,317,0
2023-09-17 10:26:57,317,0
2023-09-17 10:27:58,319,0
2023-09-17 10:28:59,319,0
2023-09-17 10:29:59,319,0
2023-09-17 10:31:00,318,0
2023-09-17 10:32:01,319,0
2023-09-17 10:33:01,318,0
2023-09-17 10:34:02,311,0
2023-09-17 10:35:03,320,0
2023-09-17 10:36:03,319,0
2023-09-17 10:37:04,318,0
2023-09-17 10:38:05,317,0
2023-09-17 10:39:05,318,0
2023-09-17 10:40:06,318,0
2023-09-17 10:41:07,318,0
2023-09-17 10:42:07,320,0
2023-09-17 10:43:08,318,0
2023-09-17 10:44:09,316,0
2023-09-17 10:45:09,318,0
2023-09-17 10:46:10,318,0
2023-09-17 10:47:11,316,0
2023-09-17 10:48:11,311,0
2023-09-17 10:49:12,317,0
2023-09-17 10:50:13,316,0
2023-09-17 10:51:13,319,0
2023-09-17 10:52:14,317,0
2023-09-17 10:53:15,318,0
2023-09-17 10:54:15,319,0
2023-09-17 10:55:16,311,0
2023-09-17 10:56:17,319,0
2023-09-17 10:57:17,318,0
2023-09-17 10:58:18,317,0
2023-09-17 10:59:19,319,0
2023-09-17 11:00:19,317,0
2023-09-17 11:01:20,317,0
2023-09-17 11:02:21,320,0
2023-09-17 11:03:21,320,0
2023-09-17 11:04:22,317,0
2023-09-17 11:05:23,319,0
2023-09-17 11:06:23,320,0
2023-09-17 11:07:24,317,0
2023-09-17 11:08:25,318,0
2023-09-17 11:09:25,317,0
2023-09-17 11:10:26,319,0
2023-09-17 11:11:27,317,0
2023-09-17 11:12:27,312,0
2023-09-17 11:13:28,317,0
2023-09-17 11:14:29,319,0
2023-09-17 11:15:29,317,0
2023-09-17 11:16:30,317,0
2023-09-17 11:17:31,319,0
2023-09-17 11:18:31,319,0
2023-09-17 11:19:32,319,0
2023-09-17 11:20:33,318,0
2023-09-17 11:21:33,318,0
2023-09-17 11:22:34,319,0
2023-09-17 11:23:35,318,0
2023-09-17 11:24:35,319,0
2023-09-17 11:25:36,317,0
2023-09-17 11:26:37,319,0
2023-09-17 11:27:37,318,0
2023-09-17 11:28:38,318,0
2023-09-17 11:29:39,318,0
2023-09-17 11:30:39,320,0
2023-09-17 11:31:40,317,0
2023-09-17 11:32:41,319,0
2023-09-17 11:33:41,320,0
2023-09-17 11:34:42,318,0
2023-09-17 11:35:43,319,0
2023-09-17 11:36:43,318,0
2023-09-17 11:37:44,318,0
2023-09-17 11:38:45,313,0
2023-09-17 11:39:45,319,0
2023-09-17 11:40:46,318,0
2023-09-17 11:41:47,320,0
2023-09-17 11:42:47,319,0
2023-09-17 11:43:48,320,0
2023-09-17 11:44:49,318,0
2023-09-17 11:45:49,318,0
2023-09-17 11:46:50,319,0
2023-09-17 11:47:51,319,0
2023-09-17 11:48:51,319,0
2023-09-17 11:49:52,318,0
2023-09-17 11:50:53,320,0
2023-09-17 11:51:53,317,0
2023-09-17 11:52:54,315,0
2023-09-17 11:53:55,319,0
2023-09-17 11:54:55,318,0
2023-09-17 11:55:56,320,0
2023-09-17 11:56:57,320,0
2023-09-17 11:57:57,321,0
2023-09-17 11:58:58,318,0
2023-09-17 11:59:59,318,0
2023-09-17 12:00:59,310,0
2023-09-17 12:02:00,317,0
2023-09-17 12:03:01,317,0
2023-09-17 12:04:01,318,0
2023-09-17 12:05:02,320,0
2023-09-17 12:06:03,318,0
2023-09-17 12:07:03,319,0
2023-09-17 12:08:04,319,0
2023-09-17 12:09:05,319,0
2023-09-17 12:10:05,319,0
2023-09-17 12:11:06,316,0
2023-09-17 12:12:07,319,0
2023-09-17 12:13:07,316,0
2023-09-17 12:14:08,317,0
2023-09-17 12:15:09,319,0
2023-09-17 12:16:09,311,0
2023-09-17 12:17:10,318,0
2023-09-17 12:18:11,320,0
2023-09-17 12:19:11,319,0
2023-09-17 12:20:12,318,0
2023-09-17 12:21:13,317,0
2023-09-17 12:22:13,317,0
2023-09-17 12:23:14,318,0
2023-09-17 12:24:15,319,0
2023-09-17 12:25:16,319,0
2023-09-17 12:26:16,315,0
2023-09-17 12:27:17,318,0
2023-09-17 12:28:18,320,0
2023-09-17 12:29:18,319,0
2023-09-17 12:30:19,319,0
2023-09-17 12:31:20,318,0
2023-09-17 12:32:20,319,0
2023-09-17 12:33:21,316,0
2023-09-17 12:34:22,317,0
2023-09-17 12:35:22,318,0
2023-09-17 12:36:23,318,0
2023-09-17 12:37:24,319,0
2023-09-17 12:38:24,318,0
2023-09-17 12:39:25,317,0
2023-09-17 12:40:26,319,0
2023-09-17 12:41:26,320,0
2023-09-17 12:42:27,317,0
2023-09-17 12:43:28,319,0
2023-09-17 12:44:28,320,0
2023-09-17 12:45:29,318,0
2023-09-17 12:46:30,318,0
2023-09-17 12:47:30,317,0
2023-09-17 12:48:31,309,0
2023-09-17 12:49:32,319,0
2023-09-17 12:50:32,318,0
2023-09-17 12:51:33,318,0
2023-09-17 12:52:34,318,0
2023-09-17 12:53:34,320,0
2023-09-17 12:54:35,319,0
2023-09-17 12:55:36,319,0
2023-09-17 12:56:36,317,0
2023-09-17 12:57:37,318,0
2023-09-17 12:58:38,320,0
2023-09-17 12:59:38,318,0
2023-09-17 13:00:39,320,0
2023-09-17 13:01:40,317,0
2023-09-17 13:02:40,318,0
2023-09-17 13:03:41,317,0
2023-09-17 13:04:42,310,0
2023-09-17 13:05:42,315,0
2023-09-17 13:06:43,319,0
2023-09-17 13:07:44,319,0
2023-09-17 13:08:44,319,0
2023-09-17 13:09:45,320,0
2023-09-17 13:10:46,318,0
2023-09-17 13:11:46,317,0
2023-09-17 13:12:47,317,0
2023-09-17 13:13:48,320,0
2023-09-17 13:14:48,319,0
2023-09-17 13:15:49,316,0
2023-09-17 13:16:50,316,0
2023-09-17 13:17:50,312,0
2023-09-17 13:18:51,319,0
2023-09-17 13:19:52,321,0
2023-09-17 13:20:52,321,0
2023-09-17 13:21:53,319,0
2023-09-17 13:22:54,320,0
2023-09-17 13:23:54,317,0
2023-09-17 13:24:55,318,0
2023-09-17 13:25:56,319,0
2023-09-17 13:26:56,317,0
2023-09-17 13:27:57,318,0
2023-09-17 13:28:58,318,0
2023-09-17 13:29:58,317,0
2023-09-17 13:30:59,318,0
2023-09-17 13:32:00,318,0
2023-09-17 13:33:00,319,0
2023-09-17 13:34:01,319,0
2023-09-17 13:35:02,318,0
2023-09-17 13:36:02,318,0
2023-09-17 13:37:03,317,0
2023-09-17 13:38:04,317,0
2023-09-17 13:39:04,314,0
2023-09-17 13:40:05,318,0
2023-09-17 13:41:06,320,0
2023-09-17 13:42:06,319,0
2023-09-17 13:43:07,318,0
2023-09-17 13:44:08,315,0
2023-09-17 13:45:08,317,0
2023-09-17 13:46:09,317,0
2023-09-17 13:47:10,318,0
2023-09-17 13:48:10,316,0
2023-09-17 13:49:11,317,0
2023-09-17 13:50:12,320,0
2023-09-17 13:51:12,318,0
2023-09-17 13:52:13,319,0
2023-09-17 13:53:14,321,0
2023-09-17 13:54:14,321,0
2023-09-17 13:55:15,314,0
2023-09-17 13:56:16,319,0
2023-09-17 13:57:16,321,0
2023-09-17 13:58:17,320,0
2023-09-17 13:59:18,321,0
2023-09-17 14:00:18,318,0
2023-09-17 14:01:19,318,0
2023-09-17 14:02:20,320,0
2023-09-17 14:03:20,318,0
2023-09-17 14:04:22,321,0
2023-09-17 14:05:22,321,0
2023-09-17 14:06:22,320,0
2023-09-17 14:07:23,316,0
2023-09-17 14:08:24,318,0
2023-09-17 14:09:24,318,0
2023-09-17 14:10:25,320,0
2023-09-17 14:11:26,317,0
2023-09-17 14:12:26,318,0
2023-09-17 14:13:27,318,0
2023-09-17 14:14:28,317,0
2023-09-17 14:15:29,318,0
2023-09-17 14:16:29,317,0
2023-09-17 14:17:30,318,0
2023-09-17 14:18:31,319,0
2023-09-17 14:19:31,319,0
2023-09-17 14:20:32,319,0
2023-09-17 14:21:33,319,0
2023-09-17 14:22:33,318,0
2023-09-17 14:23:34,320,0
2023-09-17 14:24:35,319,0
2023-09-17 14:25:35,316,0
2023-09-17 14:26:36,319,0
2023-09-17 14:27:37,319,0
2023-09-17 14:28:37,320,0
2023-09-17 14:29:38,317,0
2023-09-17 14:30:39,318,0
2023-09-17 14:31:39,319,0
2023-09-17 14:32:40,317,0
2023-09-17 14:33:41,320,0
2023-09-17 14:34:42,320,0
2023-09-17 14:35:42,318,0
2023-09-17 14:36:43,321,0
2023-09-17 14:37:44,318,0
2023-09-17 14:38:44,310,0
2023-09-17 14:39:45,319,0
2023-09-17 14:40:46,318,0
2023-09-17 14:41:46,316,0
2023-09-17 14:42:47,319,0
2023-09-17 14:43:48,318,0
2023-09-17 14:44:48,320,0
2023-09-17 14:45:49,319,0
2023-09-17 14:46:50,319,0
2023-09-17 14:47:50,320,0
2023-09-17 14:48:51,319,0
2023-09-17 14:49:52,318,0
2023-09-17 14:50:52,319,0
2023-09-17 14:51:53,319,0
2023-09-17 14:52:54,318,0
2023-09-17 14:53:54,319,0
2023-09-17 14:54:55,318,0
2023-09-17 14:55:56,318,0
2023-09-17 14:56:56,320,0
2023-09-17 14:57:57,315,0
2023-09-17 14:58:58,321,0
2023-09-17 14:59:58,318,0
2023-09-17 15:00:59,319,0
2023-09-17 15:02:00,318,0
2023-09-17 15:03:00,314,0
2023-09-17 15:04:01,318,0
2023-09-17 15:05:02,317,0
2023-09-17 15:06:02,319,0
2023-09-17 15:07:03,320,0
2023-09-17 15:08:04,319,0
2023-09-17 15:09:04,319,0
2023-09-17 15:10:05,317,0
2023-09-17 15:11:06,318,0
2023-09-17 15:12:06,318,0
2023-09-17 15:13:07,317,0
2023-09-17 15:14:08,320,0
2023-09-17 15:15:08,319,0
2023-09-17 15:16:09,312,0
2023-09-17 15:17:10,320,0
2023-09-17 15:18:10,318,0
2023-09-17 15:19:11,319,0
2023-09-17 15:20:12,318,0
2023-09-17 15:21:12,319,0
2023-09-17 15:22:13,317,0
2023-09-17 15:23:14,317,0
2023-09-17 15:24:14,319,0
2023-09-17 15:25:15,320,0
2023-09-17 15:26:16,316,0
2023-09-17 15:27:16,318,0
2023-09-17 15:28:17,319,0
2023-09-17 15:29:18,321,0
2023-09-17 15:30:18,317,0
2023-09-17 15:31:19,317,0
2023-09-17 15:32:20,318,0
2023-09-17 15:33:20,319,0
2023-09-17 15:34:21,320,0
2023-09-17 15:35:22,318,0
2023-09-17 15:36:22,319,0
2023-09-17 15:37:23,318,0
2023-09-17 15:38:24,310,0
2023-09-17 15:39:24,319,0
2023-09-17 15:40:25,317,0
2023-09-17 15:41:26,318,0
2023-09-17 15:42:26,319,0
2023-09-17 15:43:27,318,0
2023-09-17 15:44:27,317,0
2023-09-17 15:45:28,316,0
2023-09-17 15:46:29,310,0
2023-09-17 15:47:29,321,0
2023-09-17 15:48:30,319,0
2023-09-17 15:49:31,320,0
2023-09-17 15:50:31,320,0
2023-09-17 15:51:32,318,0
2023-09-17 15:52:33,317,0
2023-09-17 15:53:33,320,0
2023-09-17 15:54:34,318,0
2023-09-17 15:55:35,318,0
2023-09-17 15:56:36,318,0
2023-09-17 15:57:36,321,0
2023-09-17 15:58:37,320,0
2023-09-17 15:59:37,319,0
2023-09-17 16:00:38,313,0
2023-09-17 16:01:39,319,0
2023-09-17 16:02:39,316,0
2023-09-17 16:03:40,318,0
2023-09-17 16:04:41,316,0
2023-09-17 16:05:41,320,0
2023-09-17 16:06:42,319,0
2023-09-17 16:07:43,319,0
2023-09-17 16:08:43,318,0
2023-09-17 16:09:44,316,0
2023-09-17 16:10:45,314,0
2023-09-17 16:11:45,318,0
2023-09-17 16:12:46,319,0
2023-09-17 16:13:47,321,0
2023-09-17 16:14:48,319,0
2023-09-17 16:15:48,318,0
2023-09-17 16:16:49,318,0
2023-09-17 16:17:49,319,0
2023-09-17 16:18:50,319,0
2023-09-17 16:19:51,319,0
2023-09-17 16:20:52,318,0
2023-09-17 16:21:52,320,0
2023-09-17 16:22:53,318,0
2023-09-17 16:23:53,318,0
2023-09-17 16:24:54,318,0
2023-09-17 16:25:55,318,0
2023-09-17 16:26:55,318,0
2023-09-17 16:27:56,318,0
2023-09-17 16:28:57,320,0
2023-09-17 16:29:57,317,0
2023-09-17 16:30:58,313,0
2023-09-17 16:31:59,320,0
2023-09-17 16:32:59,319,0
2023-09-17 16:34:00,311,0
2023-09-17 16:35:01,319,0
2023-09-17 16:36:01,319,0
2023-09-17 16:37:02,319,0
2023-09-17 16:38:03,318,0
2023-09-17 16:39:03,309,0
2023-09-17 16:40:04,319,0
2023-09-17 16:41:05,319,0
2023-09-17 16:42:05,319,0
2023-09-17 16:43:06,319,0
2023-09-17 16:44:07,318,0
2023-09-17 16:45:07,320,0
2023-09-17 16:46:08,319,0
2023-09-17 16:47:09,318,0
2023-09-17 16:48:10,320,0
2023-09-17 16:49:10,317,0
2023-09-17 16:50:11,319,0
2023-09-17 16:51:11,318,0
2023-09-17 16:52:12,319,0
2023-09-17 16:53:13,319,0
2023-09-17 16:54:14,310,0
2023-09-17 16:55:14,320,0
2023-09-17 16:56:15,320,0
2023-09-17 16:57:15,317,0
2023-09-17 16:58:16,318,0
2023-09-17 16:59:17,317,0
2023-09-17 17:00:17,318,0
2023-09-17 17:01:18,318,0
2023-09-17 17:02:19,317,0
2023-09-17 17:03:19,319,0
2023-09-17 17:04:20,319,0
2023-09-17 17:05:21,319,0
2023-09-17 17:06:21,316,0
2023-09-17 17:07:22,320,0
2023-09-17 17:08:23,317,0
2023-09-17 17:09:23,319,0
2023-09-17 17:10:24,316,0
2023-09-17 17:11:25,318,0
2023-09-17 17:12:25,318,0
2023-09-17 17:13:26,318,0
2023-09-17 17:14:27,319,0
2023-09-17 17:15:27,317,0
2023-09-17 17:16:28,311,0
2023-09-17 17:17:29,319,0
2023-09-17 17:18:29,317,0
2023-09-17 17:19:30,319,0
2023-09-17 17:20:31,318,0
2023-09-17 17:21:31,317,0
2023-09-17 17:22:32,316,0
2023-09-17 17:23:33,310,0
2023-09-17 17:24:33,319,0
2023-09-17 17:25:34,319,0
2023-09-17 17:26:34,319,0
2023-09-17 17:27:35,320,0
2023-09-17 17:28:36,320,0
2023-09-17 17:29:36,319,0
2023-09-17 17:30:37,319,0
2023-09-17 17:31:38,319,0
2023-09-17 17:32:38,310,0
2023-09-17 17:33:39,317,0
2023-09-17 17:34:40,318,0
2023-09-17 17:35:40,317,0
2023-09-17 17:36:41,317,0
2023-09-17 17:37:42,317,0
2023-09-17 17:38:42,321,0
2023-09-17 17:39:43,317,0
2023-09-17 17:40:44,318,0
2023-09-17 17:41:44,319,0
2023-09-17 17:42:45,317,0
2023-09-17 17:43:46,319,0
2023-09-17 17:44:46,318,0
2023-09-17 17:45:47,318,0
2023-09-17 17:46:48,318,0
2023-09-17 17:47:48,320,0
2023-09-17 17:48:49,312,0
2023-09-17 17:49:50,317,0
2023-09-17 17:50:50,317,0
2023-09-17 17:51:51,318,0
2023-09-17 17:52:52,318,0
2023-09-17 17:53:52,318,0
2023-09-17 17:54:53,320,0
2023-09-17 17:55:54,320,0
2023-09-17 17:56:54,318,0
2023-09-17 17:57:55,319,0
2023-09-17 17:58:56,318,0
2023-09-17 17:59:56,319,0
