,ts,id,rssi
2113,2023-08-04 09:00:00,1,-72
2112,2023-08-04 09:02:18,1,-66
2111,2023-08-04 09:02:30,1,-72
2110,2023-08-04 09:02:42,1,-79
2109,2023-08-04 09:02:54,1,-73
2108,2023-08-04 09:03:48,1,-82
2107,2023-08-04 09:03:54,1,-74
2106,2023-08-04 09:04:24,2,-71
2105,2023-08-04 09:04:36,1,-68
2104,2023-08-04 09:04:48,1,-74
2103,2023-08-04 09:04:54,2,0
2102,2023-08-04 09:05:00,2,-63
2101,2023-08-04 09:05:36,1,-67
2100,2023-08-04 09:05:54,1,-75
2099,2023-08-04 09:06:06,1,-67
2098,2023-08-04 09:06:18,1,-75
2097,2023-08-04 09:06:36,1,-67
2096,2023-08-04 09:07:18,2,0
2095,2023-08-04 09:07:31,2,-62
2094,2023-08-04 09:07:49,2,-68
2093,2023-08-04 09:07:55,1,-66
2092,2023-08-04 09:09:01,1,-73
2091,2023-08-04 09:09:19,2,-74
2090,2023-08-04 09:09:31,2,-63
2089,2023-08-04 09:09:43,1,-67
2088,2023-08-04 09:09:43,2,-71
2087,2023-08-04 09:09:49,1,-74
2086,2023-08-04 09:09:49,2,-65
2085,2023-08-04 09:09:55,1,-67
2084,2023-08-04 09:11:37,1,-80
2083,2023-08-04 09:11:37,2,-59
2082,2023-08-04 09:11:43,1,-64
2081,2023-08-04 09:11:49,1,-75
2080,2023-08-04 09:11:49,2,-67
2079,2023-08-04 09:11:55,2,-60
2078,2023-08-04 09:12:01,1,-60
2077,2023-08-04 09:12:01,2,-72
2076,2023-08-04 09:12:13,2,-61
2075,2023-08-04 09:12:25,1,0
2074,2023-08-04 09:12:25,2,0
2073,2023-08-04 09:12:31,2,-59
2072,2023-08-04 09:12:37,1,-72
2071,2023-08-04 09:13:07,2,-67
2070,2023-08-04 09:13:19,1,-65
2069,2023-08-04 09:13:31,1,-71
2068,2023-08-04 09:13:37,1,-65
2067,2023-08-04 09:13:43,2,-60
2066,2023-08-04 09:13:43,1,-73
2065,2023-08-04 09:13:49,2,-69
2064,2023-08-04 09:13:49,1,-64
2063,2023-08-04 09:14:25,2,-58
2062,2023-08-04 09:14:25,1,-70
2061,2023-08-04 09:14:31,2,-69
2060,2023-08-04 09:14:37,2,-59
2059,2023-08-04 09:14:49,2,-66
2058,2023-08-04 09:15:01,2,-74
2057,2023-08-04 09:15:07,2,-51
2056,2023-08-04 09:15:07,1,-63
2055,2023-08-04 09:15:13,2,-60
2054,2023-08-04 09:15:13,1,-52
2053,2023-08-04 09:15:19,2,-74
2052,2023-08-04 09:15:19,1,-60
2051,2023-08-04 09:15:25,2,-51
2050,2023-08-04 09:15:25,1,-72
2049,2023-08-04 09:15:31,1,-52
2048,2023-08-04 09:15:43,2,-42
2047,2023-08-04 09:15:49,2,-48
2046,2023-08-04 09:16:01,1,-61
2045,2023-08-04 09:16:07,2,-58
2044,2023-08-04 09:16:07,1,-48
2043,2023-08-04 09:16:13,2,-50
2042,2023-08-04 09:16:19,1,-56
2041,2023-08-04 09:16:25,1,-65
2040,2023-08-04 09:16:31,2,-41
2039,2023-08-04 09:16:31,1,-54
2038,2023-08-04 09:16:37,2,-56
2037,2023-08-04 09:16:55,2,-47
2036,2023-08-04 09:17:13,2,-55
2035,2023-08-04 09:17:37,1,-43
2034,2023-08-04 09:17:43,1,-50
2033,2023-08-04 09:17:49,2,-59
2032,2023-08-04 09:17:55,1,-57
2031,2023-08-04 09:18:07,1,-49
2030,2023-08-04 09:18:13,1,-58
2029,2023-08-04 09:18:19,1,-48
2028,2023-08-04 09:18:37,2,-68
2027,2023-08-04 09:18:43,2,-77
2026,2023-08-04 09:18:49,2,-69
2025,2023-08-04 09:18:55,2,-61
2024,2023-08-04 09:19:01,1,-72
2023,2023-08-04 09:19:07,1,-60
2022,2023-08-04 09:19:13,2,-73
2021,2023-08-04 09:19:19,2,-62
2020,2023-08-04 09:19:19,1,-67
2019,2023-08-04 09:19:25,2,-54
2018,2023-08-04 09:19:25,1,-53
2017,2023-08-04 09:19:31,2,-63
2016,2023-08-04 09:19:31,1,-69
2015,2023-08-04 09:19:37,2,-50
2014,2023-08-04 09:19:37,1,-58
2013,2023-08-04 09:19:49,2,-41
2012,2023-08-04 09:20:25,1,-65
2011,2023-08-04 09:20:49,1,0
2010,2023-08-04 09:20:55,1,-66
2009,2023-08-04 09:21:07,1,-59
2008,2023-08-04 09:21:31,1,-65
2007,2023-08-04 09:21:37,1,-74
2006,2023-08-04 09:21:43,2,-49
2005,2023-08-04 09:21:43,1,-61
2004,2023-08-04 09:22:01,1,-67
2003,2023-08-04 09:22:08,1,-59
2002,2023-08-04 09:22:14,1,-66
2001,2023-08-04 09:22:20,2,-41
2000,2023-08-04 09:22:20,1,-57
1999,2023-08-04 09:22:26,2,-49
1998,2023-08-04 09:22:26,1,-64
1997,2023-08-04 09:22:38,2,-42
1996,2023-08-04 09:22:50,2,-48
1995,2023-08-04 09:23:08,2,-41
1994,2023-08-04 09:23:14,1,-73
