,ts,id,rssi
3662,2023-10-10 09:00:01,1,-81
3661,2023-10-10 09:00:07,1,-64
3660,2023-10-10 09:00:19,2,-79
3659,2023-10-10 09:00:25,2,-73
3658,2023-10-10 09:00:31,1,-79
3657,2023-10-10 09:00:43,1,-71
3656,2023-10-10 09:00:49,2,-66
3655,2023-10-10 09:01:07,2,-74
3654,2023-10-10 09:01:07,1,-63
3653,2023-10-10 09:01:13,2,-68
3652,2023-10-10 09:01:13,1,-76
3651,2023-10-10 09:01:25,1,-68
3650,2023-10-10 09:01:37,1,-77
3649,2023-10-10 09:01:43,2,-79
3648,2023-10-10 09:01:49,1,-64
3647,2023-10-10 09:01:55,1,-72
3646,2023-10-10 09:01:55,2,-100
3645,2023-10-10 09:02:01,2,-77
3644,2023-10-10 09:02:19,1,-64
3643,2023-10-10 09:02:31,1,-72
3642,2023-10-10 09:02:31,2,-100
3641,2023-10-10 09:02:43,2,-66
3640,2023-10-10 09:02:49,2,-72
3639,2023-10-10 09:02:49,1,-82
3638,2023-10-10 09:02:55,1,-68
3637,2023-10-10 09:03:01,1,-75
3636,2023-10-10 09:03:07,2,-100
3635,2023-10-10 09:03:19,2,-80
3634,2023-10-10 09:03:19,1,-68
3633,2023-10-10 09:03:43,2,-100
3632,2023-10-10 09:03:49,2,-79
3631,2023-10-10 09:05:26,1,-61
3630,2023-10-10 09:05:32,1,-72
3629,2023-10-10 09:05:32,2,-100
3628,2023-10-10 09:05:50,2,-68
3627,2023-10-10 09:06:02,2,-76
3626,2023-10-10 09:06:50,1,-66
3625,2023-10-10 09:06:56,2,-67
3624,2023-10-10 09:06:56,1,-72
3623,2023-10-10 09:07:08,1,-63
3622,2023-10-10 09:07:38,2,-73
3621,2023-10-10 09:07:38,1,-71
3620,2023-10-10 09:07:56,1,-62
3619,2023-10-10 09:08:02,1,-69
3618,2023-10-10 09:08:08,1,-63
3617,2023-10-10 09:08:14,1,-70
3616,2023-10-10 09:08:20,1,-56
3615,2023-10-10 09:08:26,1,-70
3614,2023-10-10 09:08:32,1,-57
3613,2023-10-10 09:08:38,1,-68
3612,2023-10-10 09:09:14,2,-79
3611,2023-10-10 09:09:20,2,-65
3610,2023-10-10 09:09:44,2,-72
3609,2023-10-10 09:10:02,2,-62
3608,2023-10-10 09:10:02,1,-77
3607,2023-10-10 09:10:08,2,-75
3606,2023-10-10 09:10:08,1,-68
3605,2023-10-10 09:10:14,1,-76
3604,2023-10-10 09:10:38,2,-66
3603,2023-10-10 09:10:45,1,-59
3602,2023-10-10 09:10:50,2,-74
3601,2023-10-10 09:10:50,1,-76
3600,2023-10-10 09:11:03,1,-67
3599,2023-10-10 09:11:08,2,-62
3598,2023-10-10 09:11:15,2,-79
3597,2023-10-10 09:11:21,2,-64
3596,2023-10-10 09:11:27,2,-73
3595,2023-10-10 09:11:33,2,-80
3594,2023-10-10 09:11:39,1,-75
3593,2023-10-10 09:11:51,2,-63
3592,2023-10-10 09:11:51,1,-69
3591,2023-10-10 09:12:03,2,-69
3590,2023-10-10 09:12:51,1,-63
3589,2023-10-10 09:12:57,1,-72
3588,2023-10-10 09:13:09,1,-64
3587,2023-10-10 09:13:15,1,-72
3586,2023-10-10 09:14:03,2,-76
3585,2023-10-10 09:14:03,1,-57
3584,2023-10-10 09:14:09,1,-68
3583,2023-10-10 09:14:15,1,-81
3582,2023-10-10 09:14:21,2,-70
3581,2023-10-10 09:14:27,2,-64
3580,2023-10-10 09:14:33,1,-100
3579,2023-10-10 09:14:39,2,-74
3578,2023-10-10 09:14:45,2,-65
3577,2023-10-10 09:14:45,1,-74
3576,2023-10-10 09:14:51,2,-74
3575,2023-10-10 09:14:57,2,-68
3574,2023-10-10 09:15:09,2,-60
3573,2023-10-10 09:15:15,2,-66
3572,2023-10-10 09:15:21,2,-79
3571,2023-10-10 09:15:33,2,-70
3570,2023-10-10 09:15:45,1,-100
3569,2023-10-10 09:15:57,2,-78
3568,2023-10-10 09:16:21,2,-65
3567,2023-10-10 09:16:45,2,-73
3566,2023-10-10 09:17:15,2,-100
3565,2023-10-10 09:17:21,2,-71
3564,2023-10-10 09:17:27,2,-80
3563,2023-10-10 09:17:27,1,-73
3562,2023-10-10 09:17:33,1,-79
3561,2023-10-10 09:17:51,2,-73
3560,2023-10-10 09:17:51,1,-73
3559,2023-10-10 09:18:09,2,-100
3558,2023-10-10 09:18:09,1,-100
3557,2023-10-10 09:18:45,1,-79
3556,2023-10-10 09:19:03,1,-73
3555,2023-10-10 09:19:39,1,-100
3554,2023-10-10 09:26:16,1,-81
3553,2023-10-10 09:26:22,1,-75
3552,2023-10-10 09:26:52,2,-100
3551,2023-10-10 09:27:04,2,-69
3550,2023-10-10 09:27:10,1,-63
3549,2023-10-10 09:27:28,1,-71
3548,2023-10-10 09:27:46,2,-76
3547,2023-10-10 09:27:52,2,-70
3546,2023-10-10 09:28:04,1,-64
3545,2023-10-10 09:28:16,1,-58
3544,2023-10-10 09:28:28,1,-66
3543,2023-10-10 09:28:46,1,-74
3542,2023-10-10 09:28:52,1,-67
3541,2023-10-10 09:29:28,1,-61
3540,2023-10-10 09:29:34,1,-67
3539,2023-10-10 09:29:40,1,-77
3538,2023-10-10 09:29:52,1,-63
3537,2023-10-10 09:29:58,2,-62
3536,2023-10-10 09:30:16,2,-69
3535,2023-10-10 09:30:46,1,-73
3534,2023-10-10 09:31:10,2,-61
3533,2023-10-10 09:31:10,1,-66
3532,2023-10-10 09:31:16,2,-68
3531,2023-10-10 09:31:28,1,-73
3530,2023-10-10 09:31:34,1,-66
3529,2023-10-10 09:31:46,1,-76
3528,2023-10-10 09:32:10,2,-75
3527,2023-10-10 09:32:16,1,-64
