,ts,id,rssi
2142,2023-08-25 09:02:04,2,-100
2141,2023-08-25 09:02:10,2,-75
2140,2023-08-25 09:02:22,1,-100
2139,2023-08-25 09:02:28,1,-64
2138,2023-08-25 09:02:34,1,-57
2137,2023-08-25 09:02:46,1,-63
2136,2023-08-25 09:02:58,1,-57
2135,2023-08-25 09:03:10,1,-63
2134,2023-08-25 09:03:40,1,-57
2133,2023-08-25 09:03:52,1,-63
2132,2023-08-25 09:04:04,1,-57
2131,2023-08-25 09:04:10,1,-63
2130,2023-08-25 09:04:16,1,-57
2129,2023-08-25 09:04:28,1,-63
2128,2023-08-25 09:05:28,1,-57
2127,2023-08-25 09:05:34,1,-64
2126,2023-08-25 09:05:46,1,-57
2125,2023-08-25 09:06:16,1,-64
2124,2023-08-25 09:06:58,1,-57
2123,2023-08-25 09:07:04,1,-64
2122,2023-08-25 09:07:28,1,-56
2121,2023-08-25 09:07:40,1,-62
2120,2023-08-25 09:09:52,1,-56
2119,2023-08-25 09:09:58,1,-65
2118,2023-08-25 09:10:16,1,-57
2117,2023-08-25 09:10:22,1,-65
2116,2023-08-25 09:10:52,1,-56
2115,2023-08-25 09:10:58,1,-63
2114,2023-08-25 09:11:04,1,-56
2113,2023-08-25 09:11:34,1,-63
2112,2023-08-25 09:11:40,1,-57
2111,2023-08-25 09:11:46,1,-63
2110,2023-08-25 09:11:58,1,-57
2109,2023-08-25 09:12:10,1,-64
2108,2023-08-25 09:12:22,1,-57
2107,2023-08-25 09:12:34,1,-63
2106,2023-08-25 09:12:58,1,-57
2105,2023-08-25 09:13:16,1,-64
2104,2023-08-25 09:13:34,1,-57
2103,2023-08-25 09:13:58,1,-66
2102,2023-08-25 09:14:05,1,-57
2101,2023-08-25 09:14:23,1,-64
2100,2023-08-25 09:15:41,1,-57
2099,2023-08-25 09:15:47,1,-64
2098,2023-08-25 09:16:11,1,-57
2097,2023-08-25 09:16:11,2,-100
2096,2023-08-25 09:16:23,2,-75
2095,2023-08-25 09:16:29,1,-63
2094,2023-08-25 09:16:47,1,-57
2093,2023-08-25 09:16:59,1,-64
2092,2023-08-25 09:17:35,1,-57
2091,2023-08-25 09:17:41,1,-63
2090,2023-08-25 09:17:53,1,-57
2089,2023-08-25 09:18:17,1,-63
2088,2023-08-25 09:18:35,1,-57
2087,2023-08-25 09:18:41,1,-64
2086,2023-08-25 09:18:53,2,-100
2085,2023-08-25 09:19:05,2,-74
2084,2023-08-25 09:19:17,1,-57
2083,2023-08-25 09:19:29,1,-100
2082,2023-08-25 09:19:35,1,-57
2081,2023-08-25 09:19:53,1,-64
2080,2023-08-25 09:20:11,1,-57
2079,2023-08-25 09:20:29,1,-64
2078,2023-08-25 09:20:41,1,-57
2077,2023-08-25 09:20:47,1,-63
2076,2023-08-25 09:20:59,1,-57
2075,2023-08-25 09:22:11,2,-100
2074,2023-08-25 09:22:11,1,-63
2073,2023-08-25 09:22:44,2,-100
2072,2023-08-25 09:22:50,1,-100
2071,2023-08-25 09:22:56,1,-65
2070,2023-08-25 09:22:56,2,-71
2069,2023-08-25 09:23:15,1,-57
2068,2023-08-25 09:23:15,2,-78
2067,2023-08-25 09:23:20,2,-72
2066,2023-08-25 09:23:51,1,-65
2065,2023-08-25 09:23:57,1,-57
2064,2023-08-25 09:24:03,1,-64
2063,2023-08-25 09:24:09,1,-57
2062,2023-08-25 09:24:21,2,-78
2061,2023-08-25 09:24:27,2,-71
2060,2023-08-25 09:24:51,1,-63
2059,2023-08-25 09:25:09,1,-57
2058,2023-08-25 09:25:21,1,-65
2057,2023-08-25 09:25:33,1,-100
2056,2023-08-25 09:25:45,1,-63
2055,2023-08-25 09:25:51,1,-57
2054,2023-08-25 09:26:27,1,-65
2053,2023-08-25 09:26:39,1,-58
2052,2023-08-25 09:27:21,1,-100
2051,2023-08-25 09:27:27,1,-65
2050,2023-08-25 09:27:33,1,-57
2049,2023-08-25 09:27:39,1,-65
2048,2023-08-25 09:27:51,1,-57
2047,2023-08-25 09:28:15,1,-65
2046,2023-08-25 09:28:27,1,-57
2045,2023-08-25 09:28:33,1,-63
2044,2023-08-25 09:28:39,1,-57
2043,2023-08-25 09:28:45,1,-63
2042,2023-08-25 09:28:57,1,-57
2041,2023-08-25 09:29:09,1,-64
2040,2023-08-25 09:29:21,1,-57
2039,2023-08-25 09:29:27,1,-63
2038,2023-08-25 09:29:33,1,-56
2037,2023-08-25 09:29:39,1,-65
2036,2023-08-25 09:30:15,1,-57
2035,2023-08-25 09:30:21,1,-65
2034,2023-08-25 09:30:39,1,-57
2033,2023-08-25 09:31:03,1,-64
2032,2023-08-25 09:31:33,1,-56
2031,2023-08-25 09:31:45,1,-64
2030,2023-08-25 09:32:45,1,-57
2029,2023-08-25 09:32:46,2,-100
2028,2023-08-25 09:33:04,2,-70
2027,2023-08-25 09:33:10,1,-65
2026,2023-08-25 09:33:22,1,-57
2025,2023-08-25 09:33:22,2,-100
2024,2023-08-25 09:33:28,2,-71
2023,2023-08-25 09:33:40,2,-100
2022,2023-08-25 09:33:46,2,-70
2021,2023-08-25 09:34:10,1,-65
2020,2023-08-25 09:34:28,1,-57
2019,2023-08-25 09:34:52,2,-100
2018,2023-08-25 09:34:58,1,-65
2017,2023-08-25 09:35:04,2,-71
2016,2023-08-25 09:35:10,1,-56
2015,2023-08-25 09:35:16,1,-65
2014,2023-08-25 09:35:22,1,-57
2013,2023-08-25 09:35:40,1,-63
2012,2023-08-25 09:36:28,1,-57
2011,2023-08-25 09:37:16,1,-63
2010,2023-08-25 09:37:52,1,-57
2009,2023-08-25 09:37:52,2,-100
2008,2023-08-25 09:37:58,2,-70
2007,2023-08-25 09:38:04,1,-64
2006,2023-08-25 09:38:10,1,-57
2005,2023-08-25 09:38:58,1,-66
2004,2023-08-25 09:39:10,1,-57
2003,2023-08-25 09:39:16,1,-64
2002,2023-08-25 09:39:28,1,-57
2001,2023-08-25 09:39:34,1,-66
2000,2023-08-25 09:39:40,1,-57
1999,2023-08-25 09:39:46,1,-65
1998,2023-08-25 09:39:52,1,-57
1997,2023-08-25 09:40:28,1,-64
1996,2023-08-25 09:40:34,2,-100
1995,2023-08-25 09:40:40,2,-72
1994,2023-08-25 09:40:52,1,-58
1993,2023-08-25 09:41:10,2,-100
1992,2023-08-25 09:41:16,2,-74
1991,2023-08-25 09:41:22,1,-65
1990,2023-08-25 09:41:34,1,-58
1989,2023-08-25 09:41:46,1,-64
1988,2023-08-25 09:41:58,1,-58
1987,2023-08-25 09:42:46,1,-65
1986,2023-08-25 09:43:11,1,-57
1985,2023-08-25 09:43:35,1,-64
1984,2023-08-25 09:43:41,1,-57
1983,2023-08-25 09:43:47,1,-65
1982,2023-08-25 09:44:17,1,-58
1981,2023-08-25 09:44:29,1,-64
1980,2023-08-25 09:44:41,1,-57
1979,2023-08-25 09:45:29,1,-64
1978,2023-08-25 09:45:47,1,-56
1977,2023-08-25 09:45:59,1,-64
1976,2023-08-25 09:46:17,1,-57
1975,2023-08-25 09:47:05,1,-63
1974,2023-08-25 09:47:23,1,-57
1973,2023-08-25 09:47:35,1,-64
1972,2023-08-25 09:47:47,1,-57
1971,2023-08-25 09:48:05,1,-63
1970,2023-08-25 09:49:11,1,-57
1969,2023-08-25 09:49:17,1,-63
1968,2023-08-25 09:49:35,1,-57
1967,2023-08-25 09:49:41,1,-65
1966,2023-08-25 09:49:47,1,-57
1965,2023-08-25 09:50:17,1,-64
1964,2023-08-25 09:51:05,1,-57
1963,2023-08-25 09:51:11,1,-64
1962,2023-08-25 09:51:17,1,-56
1961,2023-08-25 09:51:23,1,-63
1960,2023-08-25 09:51:41,1,-57
