ts,gabarit
2023-09-25 10:18:30,3
2023-09-25 10:20:30,17
2023-09-25 10:20:32,17
2023-09-25 10:20:36,17
2023-09-25 10:20:45,17
2023-09-25 10:21:15,17
2023-09-25 10:21:29,17
2023-09-25 10:22:34,9
2023-09-25 10:26:51,24
2023-09-25 10:26:56,24
2023-09-25 10:26:58,24
2023-09-25 10:27:00,24
2023-09-25 10:28:34,24
2023-09-25 10:28:36,24
2023-09-25 10:28:38,24
2023-09-25 10:29:03,24
2023-09-25 10:29:08,24
2023-09-25 10:29:10,24
2023-09-25 10:29:12,24
2023-09-25 10:29:14,24
2023-09-25 10:29:16,24
2023-09-25 10:29:18,24
2023-09-25 10:29:20,24
2023-09-25 10:29:22,24
2023-09-25 10:29:24,24
2023-09-25 10:29:26,24
2023-09-25 10:29:28,24
2023-09-25 10:29:30,24
2023-09-25 10:29:32,24
2023-09-25 10:29:34,24
2023-09-25 10:29:44,16
2023-09-25 10:52:02,5
2023-09-25 10:52:04,5
2023-09-25 10:54:28,3
2023-09-25 10:54:30,3
2023-09-25 10:55:23,3
2023-09-25 10:55:26,3
2023-09-25 10:55:29,3
2023-09-25 10:55:31,3
2023-09-25 10:57:22,3
2023-09-25 10:58:21,17
2023-09-25 10:59:16,9
2023-09-25 10:59:18,9
2023-09-25 10:59:20,9
2023-09-25 10:59:22,9
2023-09-25 10:59:24,9
2023-09-25 10:59:26,9
2023-09-25 11:02:19,24
2023-09-25 11:02:46,24
2023-09-25 11:02:59,24
2023-09-25 11:03:34,16
2023-09-25 11:03:37,16
2023-09-25 11:04:16,16
2023-09-25 11:04:19,16
2023-09-25 11:04:21,16
2023-09-25 11:04:23,16
2023-09-25 11:04:25,16
2023-09-25 11:04:52,16
2023-09-25 11:05:17,16
2023-09-25 11:05:23,12
2023-09-25 11:05:25,12
2023-09-25 11:05:27,12
2023-09-25 11:05:55,12
2023-09-25 11:05:59,12
2023-09-25 11:06:01,12
2023-09-25 11:06:03,12
2023-09-25 11:06:12,12
2023-09-25 11:11:34,5
2023-09-25 11:11:36,5
2023-09-25 11:11:46,5
2023-09-25 11:11:48,5
2023-09-25 11:11:55,5
2023-09-25 11:12:21,5
2023-09-25 11:12:23,5
2023-09-25 11:12:25,5
2023-09-25 11:12:27,5
2023-09-25 11:12:30,5
2023-09-25 11:12:31,5
2023-09-25 11:12:33,5
2023-09-25 11:14:13,3
2023-09-25 11:14:16,3
2023-09-25 11:14:17,3
2023-09-25 11:14:19,3
2023-09-25 11:14:21,3
2023-09-25 11:14:24,3
2023-09-25 11:14:26,3
2023-09-25 11:14:28,3
2023-09-25 11:16:38,17
2023-09-25 11:16:41,17
2023-09-25 11:16:43,17
2023-09-25 11:16:45,17
2023-09-25 11:16:47,17
2023-09-25 11:16:50,17
2023-09-25 11:16:59,17
2023-09-25 11:17:01,17
2023-09-25 11:17:07,17
2023-09-25 11:17:10,17
2023-09-25 11:17:39,17
2023-09-25 11:17:50,9
2023-09-25 11:17:54,9
2023-09-25 11:18:09,9
2023-09-25 11:18:11,9
2023-09-25 11:18:13,9
2023-09-25 11:18:15,9
2023-09-25 11:20:41,24
2023-09-25 11:20:43,24
2023-09-25 11:20:46,24
2023-09-25 11:20:48,24
2023-09-25 11:20:50,24
2023-09-25 11:20:52,24
2023-09-25 11:21:09,24
2023-09-25 11:21:36,24
2023-09-25 11:21:38,24
2023-09-25 11:23:24,16
2023-09-25 11:26:46,20
2023-09-25 11:26:51,20
2023-09-25 11:26:53,20
2023-09-25 11:26:56,20
2023-09-25 11:29:10,5
2023-09-25 11:29:12,5
2023-09-25 11:29:14,5
2023-09-25 11:29:16,5
2023-09-25 11:29:18,5
2023-09-25 11:31:15,3
2023-09-25 11:31:17,3
2023-09-25 11:31:19,3
2023-09-25 11:31:21,3
2023-09-25 11:31:23,3
2023-09-25 11:31:25,3
2023-09-25 11:31:27,3
2023-09-25 11:31:29,3
2023-09-25 11:31:31,3
2023-09-25 11:31:34,3
2023-09-25 11:31:35,3
2023-09-25 11:31:37,3
2023-09-25 11:31:39,3
2023-09-25 11:31:41,3
