ts,id,rssi
2023-08-01 09:00:55,1,-66
2023-08-01 09:01:37,1,-72
2023-08-01 09:08:43,1,-65
2023-08-01 09:09:31,1,-71
2023-08-01 09:09:37,1,-64
2023-08-01 09:10:01,2,-61
2023-08-01 09:10:07,1,-74
2023-08-01 09:10:13,2,-63
2023-08-01 09:10:13,1,-64
2023-08-01 09:10:19,2,-69
2023-08-01 09:10:19,1,-71
2023-08-01 09:10:25,2,-62
2023-08-01 09:10:25,1,-65
2023-08-01 09:11:01,2,-72
2023-08-01 09:11:13,2,-66
2023-08-01 09:11:14,1,-73
2023-08-01 09:11:37,2,-73
2023-08-01 09:11:43,2,-67
2023-08-01 09:11:43,1,-67
2023-08-01 09:12:20,1,-73
2023-08-01 09:12:25,1,-67
2023-08-01 09:13:02,1,-73
2023-08-01 09:13:08,1,-67
2023-08-01 09:17:50,1,-73
2023-08-01 09:17:56,1,-67
2023-08-01 09:18:02,1,-73
2023-08-01 09:18:26,1,-67
2023-08-01 09:20:08,2,-73
2023-08-01 09:20:32,2,-67
2023-08-01 09:21:20,2,-73
2023-08-01 09:21:26,2,-66
2023-08-01 09:21:38,2,-72
2023-08-01 09:22:20,1,-74
2023-08-01 09:22:26,1,-67
2023-08-01 09:23:08,2,-66
2023-08-01 09:23:14,2,-76
2023-08-01 09:24:02,2,-68
2023-08-01 09:24:08,2,-74
2023-08-01 09:24:14,2,-68
2023-08-01 09:26:14,1,-73
2023-08-01 09:26:20,1,-67
2023-08-01 09:26:26,2,-74
2023-08-01 09:27:14,2,-68
2023-08-01 09:27:27,2,-74
2023-08-01 09:27:51,1,-73
2023-08-01 09:27:57,1,-64
2023-08-01 09:28:51,2,-67
2023-08-01 09:29:21,1,-73
2023-08-01 09:29:39,1,-64
2023-08-01 09:29:45,2,-75
2023-08-01 09:29:51,2,-68
2023-08-01 09:29:57,1,-72
2023-08-01 09:30:09,1,-65
2023-08-01 09:30:15,1,-73
2023-08-01 09:30:27,1,-67
2023-08-01 09:30:33,1,-77
2023-08-01 09:30:39,1,-67
2023-08-01 09:30:57,1,-73
2023-08-01 09:31:03,2,-75
2023-08-01 09:31:03,1,-67
2023-08-01 09:31:21,1,-73
2023-08-01 09:31:27,4,-68
2023-08-01 09:31:33,1,-67
2023-08-01 09:31:39,4,0
2023-08-01 09:31:51,1,-76
2023-08-01 09:31:57,1,-64
2023-08-01 09:32:33,2,-69
2023-08-01 09:33:21,2,-75
2023-08-01 09:33:27,1,-70
2023-08-01 09:33:39,2,-69
2023-08-01 09:33:45,2,-76
2023-08-01 09:33:57,2,-69
2023-08-01 09:34:03,2,-75
2023-08-01 09:34:21,2,-68
2023-08-01 09:35:39,2,-77
2023-08-01 09:35:45,2,-69
2023-08-01 09:37:09,2,-75
2023-08-01 09:37:21,2,-66
2023-08-01 09:37:27,1,-64
2023-08-01 09:37:33,1,-70
2023-08-01 09:37:39,2,-72
2023-08-01 09:37:57,2,-66
2023-08-01 09:38:09,2,-73
2023-08-01 09:38:27,2,-67
2023-08-01 09:38:34,2,-73
2023-08-01 09:38:39,2,-66
2023-08-01 09:38:52,2,0
2023-08-01 09:38:58,2,-68
2023-08-01 09:42:16,2,-62
2023-08-01 09:43:58,2,-72
2023-08-01 09:44:04,2,-63
2023-08-01 09:44:10,2,-71
2023-08-01 09:44:34,2,-65
2023-08-01 09:44:52,2,-73
2023-08-01 09:44:58,2,-63
2023-08-01 09:45:04,2,-72
2023-08-01 09:45:10,2,-65
2023-08-01 09:45:22,2,-73
2023-08-01 09:45:28,2,-65
2023-08-01 09:46:58,2,-72
2023-08-01 09:47:04,2,-63
2023-08-01 09:49:04,2,-69
2023-08-01 09:49:10,2,-63
2023-08-01 09:49:16,2,-69
2023-08-01 09:49:22,2,-63
2023-08-01 09:50:16,2,-69
2023-08-01 09:50:34,2,-63
2023-08-01 09:51:52,2,-69
2023-08-01 09:52:16,1,-64
2023-08-01 09:52:46,1,-70
2023-08-01 09:53:47,2,-62
2023-08-01 09:54:29,2,0
2023-08-01 09:54:35,2,-60
2023-08-01 09:54:59,2,-66
2023-08-01 09:57:29,1,0
2023-08-01 09:57:35,1,-69
2023-08-01 09:58:05,1,0
2023-08-01 09:58:11,1,-70
2023-08-01 10:00:05,2,-60
2023-08-01 10:01:17,2,-67
2023-08-01 10:02:47,2,-61
2023-08-01 10:12:48,2,-60
2023-08-01 10:13:00,2,-66
2023-08-01 10:26:36,1,0
2023-08-01 10:26:42,1,-70
2023-08-01 10:26:54,2,-60
2023-08-01 10:27:00,2,-69
2023-08-01 10:27:06,2,-63
2023-08-01 10:27:30,2,-69
2023-08-01 10:27:36,2,-61
2023-08-01 10:28:48,2,-70
2023-08-01 10:29:00,2,-61
2023-08-01 10:30:01,2,-71
2023-08-01 10:30:19,2,-63
2023-08-01 10:30:31,2,-69
2023-08-01 10:30:49,1,-64
2023-08-01 10:30:55,1,-73
2023-08-01 10:31:01,2,-63
2023-08-01 10:31:07,2,-73
2023-08-01 10:31:19,2,-63
2023-08-01 10:31:25,1,0
2023-08-01 10:31:31,1,-73
2023-08-01 10:31:37,2,-69
2023-08-01 10:31:44,2,-63
2023-08-01 10:36:49,2,-69
2023-08-01 10:37:31,2,-69
2023-08-01 10:37:43,2,-60
2023-08-01 10:38:13,2,-68
2023-08-01 10:38:19,2,-61
2023-08-01 10:38:31,2,-68
2023-08-01 10:39:37,2,-62
2023-08-01 10:40:31,2,-71
2023-08-01 10:40:37,2,-65
2023-08-01 10:45:56,2,-72
2023-08-01 10:46:14,2,-65
2023-08-01 10:47:32,1,-67
2023-08-01 10:47:50,1,-74
2023-08-01 10:48:26,1,-67
2023-08-01 10:48:38,1,-73
2023-08-01 10:50:08,2,-71
2023-08-01 10:50:14,2,-62
2023-08-01 10:50:26,2,-70
2023-08-01 10:50:32,2,-61
2023-08-01 10:50:44,2,-72
2023-08-01 10:50:56,2,-62
2023-08-01 11:00:15,1,-72
2023-08-01 11:01:03,2,-69
2023-08-01 11:01:15,2,-63
2023-08-01 11:10:45,2,-61
2023-08-01 11:10:57,1,-64
2023-08-01 11:11:09,1,-73
2023-08-01 11:14:03,1,-66
2023-08-01 11:14:33,1,-74
2023-08-01 11:15:15,1,-68
