ts,gabarit
2023-09-28 09:07:33,24
2023-09-28 09:07:51,24
2023-09-28 09:08:04,19
2023-09-28 09:08:28,19
2023-09-28 09:08:32,19
2023-09-28 09:08:34,19
2023-09-28 09:08:39,19
2023-09-28 09:12:38,22
2023-09-28 09:13:16,22
2023-09-28 09:13:30,22
2023-09-28 09:16:29,12
2023-09-28 09:18:20,23
2023-09-28 09:20:14,17
2023-09-28 09:20:16,17
2023-09-28 09:20:18,17
2023-09-28 09:20:20,17
2023-09-28 09:20:22,17
2023-09-28 09:31:18,9
2023-09-28 09:32:00,3
2023-09-28 09:32:03,3
2023-09-28 09:32:05,3
2023-09-28 09:32:07,3
2023-09-28 09:32:59,8
2023-09-28 09:35:53,15
2023-09-28 09:35:55,15
2023-09-28 09:35:57,15
2023-09-28 09:35:59,15
2023-09-28 09:36:05,15
2023-09-28 09:37:41,16
2023-09-28 09:38:59,16
2023-09-28 09:39:11,16
2023-09-28 09:42:39,19
2023-09-28 09:42:41,19
2023-09-28 09:43:29,24
2023-09-28 09:45:35,9
2023-09-28 09:45:37,9
2023-09-28 09:48:24,3
2023-09-28 09:49:29,22
2023-09-28 09:50:31,22
2023-09-28 09:50:33,22
2023-09-28 09:50:35,22
2023-09-28 09:50:37,22
2023-09-28 09:50:39,22
2023-09-28 09:50:41,22
2023-09-28 09:52:12,15
2023-09-28 09:53:56,16
2023-09-28 09:54:31,16
2023-09-28 09:54:34,16
2023-09-28 09:54:36,16
2023-09-28 09:57:48,21
2023-09-28 10:00:00,10
2023-09-28 10:00:32,10
2023-09-28 10:00:44,10
2023-09-28 10:03:25,9
2023-09-28 10:04:50,3
2023-09-28 10:05:29,22
2023-09-28 10:07:04,15
2023-09-28 10:07:08,15
2023-09-28 10:07:57,16
2023-09-28 10:09:32,17
2023-09-28 10:09:55,17
2023-09-28 10:09:57,17
2023-09-28 10:09:59,17
2023-09-28 10:10:01,17
2023-09-28 10:10:03,17
2023-09-28 10:11:01,19
2023-09-28 10:11:32,19
2023-09-28 10:11:35,19
2023-09-28 10:11:37,19
2023-09-28 10:11:39,19
2023-09-28 10:11:41,19
2023-09-28 10:11:48,19
2023-09-28 10:16:58,3
2023-09-28 10:17:00,3
2023-09-28 10:17:02,3
2023-09-28 10:18:40,5
2023-09-28 10:19:03,5
2023-09-28 10:19:05,5
2023-09-28 10:19:07,5
2023-09-28 10:19:09,5
2023-09-28 10:19:11,5
2023-09-28 10:19:13,5
2023-09-28 10:19:20,5
2023-09-28 10:19:55,22
2023-09-28 10:22:51,8
2023-09-28 10:22:53,8
2023-09-28 10:25:35,17
2023-09-28 10:49:36,3
2023-09-28 10:49:38,3
2023-09-28 10:49:41,3
2023-09-28 10:49:43,3
2023-09-28 10:49:45,3
2023-09-28 10:49:47,3
2023-09-28 10:49:49,3
2023-09-28 10:49:51,3
2023-09-28 10:49:53,3
2023-09-28 10:49:55,3
2023-09-28 10:49:57,3
2023-09-28 10:49:59,3
2023-09-28 10:50:01,3
2023-09-28 10:50:03,3
2023-09-28 10:50:05,3
2023-09-28 10:50:07,3
2023-09-28 10:50:09,3
2023-09-28 10:50:17,3
2023-09-28 10:50:19,3
2023-09-28 10:50:21,3
2023-09-28 10:50:23,3
2023-09-28 10:50:40,3
2023-09-28 10:50:54,3
2023-09-28 10:51:04,9
2023-09-28 10:51:37,9
2023-09-28 10:51:39,9
2023-09-28 10:51:41,9
2023-09-28 10:51:44,9
2023-09-28 10:52:18,22
2023-09-28 10:54:59,15
2023-09-28 10:55:01,15
2023-09-28 10:55:03,15
2023-09-28 10:57:23,16
2023-09-28 10:57:25,16
2023-09-28 10:57:27,16
2023-09-28 10:57:29,16
2023-09-28 10:57:31,16
2023-09-28 10:57:33,16
2023-09-28 11:03:00,19
2023-09-28 11:03:02,19
2023-09-28 11:03:04,19
2023-09-28 11:03:06,19
2023-09-28 11:03:08,19
2023-09-28 11:06:26,10
2023-09-28 11:07:47,3
2023-09-28 11:08:09,3
2023-09-28 11:08:15,3
2023-09-28 11:08:15,3
2023-09-28 11:08:20,3
2023-09-28 11:08:24,3
2023-09-28 11:09:07,22
2023-09-28 11:09:49,7
2023-09-28 11:10:56,5
2023-09-28 11:11:21,5
2023-09-28 11:11:23,5
2023-09-28 11:11:26,5
2023-09-28 11:11:51,5
2023-09-28 11:11:56,5
2023-09-28 11:12:01,5
2023-09-28 11:12:05,5
2023-09-28 11:12:12,5
2023-09-28 11:12:16,5
2023-09-28 11:12:21,5
2023-09-28 11:17:45,17
2023-09-28 11:17:55,17
2023-09-28 11:18:42,19
2023-09-28 11:20:14,3
2023-09-28 11:21:58,22
2023-09-28 11:22:04,22
2023-09-28 11:22:11,22
2023-09-28 11:22:17,22
2023-09-28 11:22:17,22
2023-09-28 11:22:26,22
2023-09-28 11:26:49,9
2023-09-28 11:27:56,9
2023-09-28 11:28:07,9
2023-09-28 11:30:58,17
2023-09-28 11:35:06,3
2023-09-28 11:49:53,15
2023-09-28 11:49:55,15
2023-09-28 11:50:47,16
2023-09-28 11:52:58,3
2023-09-28 11:53:03,3
2023-09-28 11:53:05,3
2023-09-28 11:55:42,22
2023-09-28 11:55:44,22
2023-09-28 11:55:46,22
2023-09-28 11:55:48,22
2023-09-28 11:55:50,22
2023-09-28 11:55:52,22
2023-09-28 11:56:10,22
2023-09-28 11:56:12,22
2023-09-28 11:56:14,22
2023-09-28 11:56:16,22
2023-09-28 11:56:18,22
2023-09-28 11:56:20,22
2023-09-28 11:57:26,5
2023-09-28 12:01:32,19
2023-09-28 12:07:10,10
2023-09-28 12:09:23,3
2023-09-28 12:10:07,3
2023-09-28 12:10:46,3
2023-09-28 12:10:48,3
2023-09-28 12:10:50,3
2023-09-28 12:10:52,3
2023-09-28 12:10:54,3
2023-09-28 12:10:56,3
2023-09-28 12:12:32,5
2023-09-28 12:12:34,5
2023-09-28 12:16:27,19
2023-09-28 12:18:54,15
2023-09-28 12:18:56,15
2023-09-28 12:18:58,15
2023-09-28 12:19:00,15
2023-09-28 12:19:02,15
2023-09-28 12:19:04,15
2023-09-28 12:20:09,16
2023-09-28 12:20:42,10
2023-09-28 12:21:03,10
2023-09-28 12:21:11,10
2023-09-28 12:22:35,22
2023-09-28 12:22:58,22
2023-09-28 12:23:01,22
2023-09-28 12:23:03,22
2023-09-28 12:23:05,22
2023-09-28 12:23:07,22
2023-09-28 12:23:46,3
2023-09-28 12:25:58,9
2023-09-28 12:27:34,17
2023-09-28 12:27:42,17
2023-09-28 12:27:48,17
2023-09-28 12:32:15,11
2023-09-28 12:32:18,11
2023-09-28 12:32:20,11
2023-09-28 12:34:25,10
2023-09-28 12:35:48,22
2023-09-28 12:37:41,3
2023-09-28 12:38:36,3
2023-09-28 12:39:44,9
2023-09-28 12:39:44,9
2023-09-28 12:39:47,9
2023-09-28 12:39:52,9
2023-09-28 12:40:07,9
2023-09-28 12:40:10,9
2023-09-28 12:40:11,9
2023-09-28 12:40:13,9
2023-09-28 12:41:38,9
2023-09-28 12:41:40,9
2023-09-28 12:41:42,9
2023-09-28 12:41:44,9
2023-09-28 12:41:46,9
2023-09-28 12:41:50,9
2023-09-28 12:44:11,5
2023-09-28 12:45:10,15
2023-09-28 12:45:55,16
2023-09-28 12:48:16,8
2023-09-28 12:50:39,10
2023-09-28 12:51:31,22
2023-09-28 12:53:33,3
2023-09-28 12:53:35,3
2023-09-28 12:53:37,3
2023-09-28 12:54:20,17
2023-09-28 12:55:27,9
2023-09-28 12:57:09,19
2023-09-28 14:02:38,15
2023-09-28 14:03:35,16
2023-09-28 14:08:17,10
2023-09-28 14:09:17,22
2023-09-28 14:09:55,22
2023-09-28 14:10:00,22
2023-09-28 14:10:01,22
2023-09-28 14:10:03,22
2023-09-28 14:10:10,22
2023-09-28 14:14:28,19
2023-09-28 14:14:38,19
2023-09-28 14:17:29,17
2023-09-28 14:17:31,17
2023-09-28 14:25:56,10
2023-09-28 14:27:16,9
2023-09-28 14:32:16,16
2023-09-28 14:32:59,16
2023-09-28 14:33:05,16
2023-09-28 14:39:40,3
2023-09-28 14:40:25,14
2023-09-28 14:46:47,9
2023-09-28 14:48:18,21
2023-09-28 14:49:41,17
2023-09-28 14:51:37,1
2023-09-28 14:54:37,3
2023-09-28 15:07:39,15
2023-09-28 15:07:39,15
2023-09-28 15:07:39,15
2023-09-28 15:07:41,15
2023-09-28 15:08:04,15
2023-09-28 15:08:56,1
2023-09-28 15:09:08,1
2023-09-28 15:09:30,1
2023-09-28 15:09:32,1
2023-09-28 15:09:35,1
2023-09-28 15:09:36,1
2023-09-28 15:09:38,1
2023-09-28 15:09:41,1
2023-09-28 15:11:30,5
2023-09-28 15:11:39,5
2023-09-28 15:11:41,5
2023-09-28 15:12:18,5
2023-09-28 15:13:56,5
2023-09-28 15:16:10,19
2023-09-28 15:16:12,19
2023-09-28 15:16:15,19
2023-09-28 15:16:16,19
2023-09-28 15:16:19,19
2023-09-28 15:22:19,16
2023-09-28 15:22:59,3
2023-09-28 15:25:15,15
2023-09-28 15:25:19,15
2023-09-28 15:26:05,5
2023-09-28 15:31:01,10
2023-09-28 15:33:43,19
2023-09-28 15:38:09,3
2023-09-28 15:38:11,3
2023-09-28 15:38:13,3
2023-09-28 15:38:35,3
2023-09-28 15:38:44,3
2023-09-28 15:38:53,17
2023-09-28 15:40:18,22
2023-09-28 15:47:06,10
2023-09-28 15:47:20,10
2023-09-28 15:47:24,10
2023-09-28 15:47:27,10
2023-09-28 15:47:36,10
2023-09-28 15:47:36,10
2023-09-28 15:47:36,10
2023-09-28 15:47:41,10
2023-09-28 15:47:42,10
2023-09-28 15:47:45,10
2023-09-28 15:47:47,10
2023-09-28 15:47:52,10
2023-09-28 15:47:52,10
2023-09-28 15:47:54,10
2023-09-28 15:47:56,10
2023-09-28 15:48:01,10
2023-09-28 15:48:02,10
2023-09-28 15:48:04,10
2023-09-28 15:48:08,10
2023-09-28 15:48:09,10
2023-09-28 15:49:00,19
2023-09-28 15:49:21,19
2023-09-28 15:49:34,19
2023-09-28 15:49:47,10
2023-09-28 15:49:53,10
2023-09-28 15:50:04,10
2023-09-28 15:50:38,9
2023-09-28 15:51:24,1
2023-09-28 15:51:26,1
2023-09-28 15:51:27,1
2023-09-28 15:53:25,17
2023-09-28 15:54:42,15
2023-09-28 15:54:45,15
2023-09-28 15:54:46,15
2023-09-28 15:54:48,15
2023-09-28 15:54:50,15
2023-09-28 15:54:52,15
2023-09-28 15:54:54,15
2023-09-28 15:54:57,15
2023-09-28 15:55:00,15
2023-09-28 15:55:03,15
2023-09-28 15:55:40,22
2023-09-28 15:56:01,22
2023-09-28 15:56:03,22
2023-09-28 15:56:05,22
2023-09-28 15:56:10,22
2023-09-28 15:56:10,22
2023-09-28 16:04:54,16
2023-09-28 16:07:46,17
2023-09-28 16:08:00,17
2023-09-28 16:08:44,22
2023-09-28 16:18:20,19
2023-09-28 16:19:22,16
2023-09-28 16:20:48,1
2023-09-28 16:20:50,1
2023-09-28 16:22:42,22
2023-09-28 16:23:14,22
2023-09-28 16:23:16,22
2023-09-28 16:23:18,22
2023-09-28 16:23:20,22
2023-09-28 16:23:22,22
2023-09-28 16:23:24,22
2023-09-28 16:23:59,9
2023-09-28 16:24:01,9
2023-09-28 16:24:03,9
2023-09-28 16:24:05,9
2023-09-28 16:24:07,9
2023-09-28 16:25:36,3
2023-09-28 16:26:46,3
2023-09-28 16:26:52,3
2023-09-28 16:26:53,3
2023-09-28 16:26:57,3
2023-09-28 16:49:13,12
2023-09-28 16:50:25,19
2023-09-28 16:53:41,16
2023-09-28 16:53:43,16
2023-09-28 16:55:59,22
2023-09-28 16:56:18,22
2023-09-28 16:56:21,22
2023-09-28 17:05:45,15
2023-09-28 17:05:47,15
2023-09-28 17:05:51,15
2023-09-28 17:05:51,15
2023-09-28 17:05:53,15
2023-09-28 17:05:57,15
2023-09-28 17:06:02,15
2023-09-28 17:06:03,15
2023-09-28 17:06:09,15
2023-09-28 17:06:11,15
2023-09-28 17:08:50,10
2023-09-28 17:10:35,1
2023-09-28 17:11:07,1
2023-09-28 17:11:19,1
2023-09-28 17:12:01,17
2023-09-28 17:12:47,16
2023-09-28 17:13:34,9
2023-09-28 17:15:11,23
2023-09-28 17:32:39,9
2023-09-28 17:37:45,19
