ts,id,rssi
2023-08-24 17:30:10,1,-54
2023-08-24 17:30:28,2,-58
2023-08-24 17:30:46,3,-69
2023-08-24 17:31:22,1,-70
2023-08-24 17:31:57,2,0
2023-08-24 17:31:57,15,0
2023-08-24 17:32:02,3,-74
2023-08-24 17:32:02,2,-69
2023-08-24 17:32:08,2,-75
2023-08-24 17:33:02,1,-66
2023-08-24 17:33:08,1,-59
2023-08-24 17:33:08,2,0
2023-08-24 17:33:20,2,-70
2023-08-24 17:33:26,1,-66
2023-08-24 17:33:26,2,-76
2023-08-24 17:33:38,2,-70
2023-08-24 17:33:56,1,-73
2023-08-24 17:34:02,1,-59
2023-08-24 17:34:14,1,-72
2023-08-24 17:34:20,1,-59
2023-08-24 17:34:26,1,-71
2023-08-24 17:34:32,3,-80
2023-08-24 17:34:32,1,-60
2023-08-24 17:34:44,1,-70
2023-08-24 17:34:50,3,-73
2023-08-24 17:35:02,1,-64
2023-08-24 17:35:02,2,-64
2023-08-24 17:35:14,1,-56
2023-08-24 17:35:14,2,-77
2023-08-24 17:35:20,1,-70
2023-08-24 17:35:32,2,-67
2023-08-24 17:35:38,2,-76
2023-08-24 17:35:44,2,-68
2023-08-24 17:35:50,2,-77
2023-08-24 17:35:56,2,-69
2023-08-24 17:36:02,1,-63
2023-08-24 17:36:08,1,-56
2023-08-24 17:36:20,1,-69
2023-08-24 17:36:26,1,-62
2023-08-24 17:36:44,3,-80
2023-08-24 17:37:14,1,-54
2023-08-24 17:37:20,1,-71
2023-08-24 17:37:26,2,-58
2023-08-24 17:37:32,1,-65
2023-08-24 17:37:32,2,-78
2023-08-24 17:37:44,1,-74
2023-08-24 17:37:50,1,-67
2023-08-24 17:37:56,1,-60
2023-08-24 17:37:56,2,-71
2023-08-24 17:38:02,1,-70
2023-08-24 17:38:20,2,-77
2023-08-24 17:38:32,2,-70
2023-08-24 17:38:38,2,-77
2023-08-24 17:38:44,1,-59
2023-08-24 17:38:50,1,-69
2023-08-24 17:39:02,1,-62
2023-08-24 17:39:20,2,-69
2023-08-24 17:39:26,1,-42
2023-08-24 17:39:26,2,-38
2023-08-24 17:39:44,1,-50
2023-08-24 17:39:56,3,-80
2023-08-24 17:40:02,3,-73
2023-08-24 17:40:02,1,0
2023-08-24 17:40:08,1,-69
2023-08-24 17:40:14,1,-63
2023-08-24 17:40:20,1,-44
2023-08-24 17:40:20,2,-31
2023-08-24 17:40:32,3,-79
2023-08-24 17:40:38,3,-70
2023-08-24 17:40:44,2,-38
2023-08-24 17:41:24,6,0
2023-08-24 17:41:24,15,0
2023-08-24 17:41:29,2,-35
2023-08-24 17:41:30,1,-42
2023-08-24 17:41:36,3,-78
2023-08-24 17:41:42,1,-48
2023-08-24 17:41:42,2,0
2023-08-24 17:41:48,1,-55
2023-08-24 17:42:00,1,-49
2023-08-24 17:42:24,1,-55
2023-08-24 17:42:30,1,-49
2023-08-24 17:42:36,3,0
2023-08-24 17:43:06,3,-79
2023-08-24 17:43:30,3,0
2023-08-24 17:43:54,3,-73
2023-08-24 17:44:12,1,-36
2023-08-24 17:44:18,1,-44
2023-08-24 17:44:24,1,-32
2023-08-24 17:44:24,2,-51
2023-08-24 17:44:30,1,-43
2023-08-24 17:44:30,2,-33
2023-08-24 17:44:42,2,-39
2023-08-24 17:44:48,1,-59
2023-08-24 17:44:48,2,-46
2023-08-24 17:45:06,1,-100
2023-08-24 17:45:06,14,-100
2023-08-24 17:45:06,15,-100
2023-08-24 17:45:11,3,-78
2023-08-24 17:45:11,1,-70
2023-08-24 17:45:29,2,-63
2023-08-24 17:45:35,3,-72
2023-08-24 17:45:35,1,-76
2023-08-24 17:46:05,2,-79
2023-08-24 17:46:05,1,-66
2023-08-24 17:46:11,2,-66
2023-08-24 17:46:17,1,-74
