ts,gabarit
2023-10-09 09:04:31,14
2023-10-09 09:10:05,6
2023-10-09 09:17:51,8
2023-10-09 09:17:56,8
2023-10-09 09:17:58,8
2023-10-09 09:18:00,8
2023-10-09 09:18:02,8
2023-10-09 09:20:34,10
2023-10-09 09:21:29,3
2023-10-09 09:21:33,3
2023-10-09 09:21:36,3
2023-10-09 09:21:38,3
2023-10-09 09:21:40,3
2023-10-09 09:21:44,3
2023-10-09 09:21:48,3
2023-10-09 09:21:50,3
2023-10-09 09:21:53,3
2023-10-09 09:21:56,3
2023-10-09 09:21:59,3
2023-10-09 09:22:03,3
2023-10-09 09:22:08,3
2023-10-09 09:22:12,3
2023-10-09 09:23:44,1
2023-10-09 09:25:43,14
2023-10-09 09:28:10,9
2023-10-09 09:29:31,6
2023-10-09 09:31:32,22
2023-10-09 09:34:48,10
2023-10-09 09:36:26,8
2023-10-09 09:37:46,3
2023-10-09 09:37:49,1
2023-10-09 09:37:53,1
2023-10-09 09:39:02,1
2023-10-09 09:40:31,14
2023-10-09 09:43:03,9
2023-10-09 09:45:10,7
2023-10-09 09:46:44,6
2023-10-09 09:48:02,24
2023-10-09 09:51:28,15
2023-10-09 09:52:42,3
2023-10-09 09:54:19,12
2023-10-09 09:56:06,1
2023-10-09 09:57:35,14
2023-10-09 09:59:37,9
2023-10-09 09:59:41,9
2023-10-09 09:59:44,9
2023-10-09 09:59:46,9
2023-10-09 09:59:48,9
2023-10-09 09:59:50,9
2023-10-09 09:59:52,9
2023-10-09 09:59:54,9
2023-10-09 09:59:56,9
2023-10-09 09:59:59,9
2023-10-09 10:02:30,7
2023-10-09 10:04:07,6
2023-10-09 10:04:09,6
2023-10-09 10:04:12,6
2023-10-09 10:04:14,6
2023-10-09 10:04:15,6
2023-10-09 10:04:17,6
2023-10-09 10:04:19,6
2023-10-09 10:04:27,6
2023-10-09 10:04:27,6
2023-10-09 10:04:28,6
2023-10-09 10:04:30,6
2023-10-09 10:04:32,6
2023-10-09 10:04:34,6
2023-10-09 10:04:38,6
2023-10-09 10:05:49,2
2023-10-09 10:05:56,2
2023-10-09 10:06:00,2
2023-10-09 10:06:25,2
2023-10-09 10:06:32,20
2023-10-09 10:07:48,20
2023-10-09 10:09:13,15
2023-10-09 10:11:00,22
2023-10-09 10:12:51,3
2023-10-09 10:14:11,5
2023-10-09 10:15:42,12
2023-10-09 10:17:13,8
2023-10-09 10:18:32,17
2023-10-09 10:20:48,11
2023-10-09 10:22:33,2
2023-10-09 10:24:07,20
2023-10-09 10:25:17,15
2023-10-09 10:25:24,22
2023-10-09 10:25:26,22
2023-10-09 10:25:29,22
2023-10-09 10:26:32,22
2023-10-09 10:28:12,12
2023-10-09 10:29:34,10
2023-10-09 10:41:21,3
2023-10-09 10:41:23,3
2023-10-09 10:41:25,3
2023-10-09 10:41:27,3
2023-10-09 10:41:32,3
2023-10-09 10:41:34,3
2023-10-09 10:41:36,3
2023-10-09 10:41:38,3
2023-10-09 10:41:42,3
2023-10-09 10:41:44,3
2023-10-09 10:41:46,3
2023-10-09 10:41:48,3
2023-10-09 10:41:50,3
2023-10-09 10:41:53,3
2023-10-09 10:41:58,3
2023-10-09 10:42:01,3
2023-10-09 10:42:01,3
2023-10-09 10:42:02,3
2023-10-09 10:42:04,3
2023-10-09 10:42:07,3
2023-10-09 10:42:32,3
2023-10-09 10:42:36,3
2023-10-09 10:42:37,3
2023-10-09 10:42:38,3
2023-10-09 10:42:40,3
2023-10-09 10:42:42,3
2023-10-09 10:42:44,3
2023-10-09 10:42:46,3
2023-10-09 10:42:48,3
2023-10-09 10:42:53,3
2023-10-09 10:42:53,3
2023-10-09 10:42:54,3
2023-10-09 10:42:56,3
2023-10-09 10:42:58,3
2023-10-09 10:43:00,3
2023-10-09 10:43:11,3
2023-10-09 10:43:13,3
2023-10-09 10:43:16,3
2023-10-09 10:43:17,3
2023-10-09 10:43:19,3
2023-10-09 10:43:22,3
2023-10-09 10:43:23,3
2023-10-09 10:43:28,3
2023-10-09 10:43:28,3
2023-10-09 10:43:31,3
2023-10-09 10:43:34,3
2023-10-09 10:43:34,3
2023-10-09 10:43:35,3
2023-10-09 10:43:38,3
2023-10-09 10:43:39,3
2023-10-09 10:43:41,3
2023-10-09 10:43:44,3
2023-10-09 10:43:46,3
2023-10-09 10:43:48,3
2023-10-09 10:43:49,3
2023-10-09 10:43:52,3
2023-10-09 10:43:54,3
2023-10-09 10:43:56,3
2023-10-09 10:43:58,3
2023-10-09 10:44:00,3
2023-10-09 10:44:02,3
2023-10-09 10:44:08,3
2023-10-09 10:44:08,3
2023-10-09 10:44:10,3
2023-10-09 10:44:12,3
2023-10-09 10:44:14,3
2023-10-09 10:44:16,3
2023-10-09 10:44:19,3
2023-10-09 10:44:20,3
2023-10-09 10:44:22,3
2023-10-09 10:44:24,3
2023-10-09 10:44:26,3
2023-10-09 10:44:29,3
2023-10-09 10:44:31,3
2023-10-09 10:44:33,3
2023-10-09 10:44:35,3
2023-10-09 10:44:38,3
2023-10-09 10:44:40,3
2023-10-09 10:44:41,3
2023-10-09 10:44:43,3
2023-10-09 10:44:45,3
2023-10-09 10:44:47,3
2023-10-09 10:44:49,3
2023-10-09 10:44:51,3
2023-10-09 10:44:55,3
2023-10-09 10:44:55,3
2023-10-09 10:45:01,3
2023-10-09 10:45:01,3
2023-10-09 10:45:03,3
2023-10-09 10:45:06,3
2023-10-09 10:45:07,3
2023-10-09 10:45:09,3
2023-10-09 10:45:12,3
2023-10-09 10:45:14,3
2023-10-09 10:45:17,3
