ts,gabarit
2023-10-09 10:01:18,3
2023-10-09 10:02:47,12
2023-10-09 10:03:28,12
2023-10-09 10:03:30,12
2023-10-09 10:03:32,12
2023-10-09 10:03:39,12
2023-10-09 10:03:41,12
2023-10-09 10:03:47,12
2023-10-09 10:03:49,12
2023-10-09 10:03:51,12
2023-10-09 10:03:57,12
2023-10-09 10:05:21,1
2023-10-09 10:05:24,1
2023-10-09 10:05:26,1
2023-10-09 10:05:37,1
2023-10-09 10:05:43,1
2023-10-09 10:05:45,1
2023-10-09 10:05:47,1
2023-10-09 10:08:50,9
2023-10-09 10:08:52,9
2023-10-09 10:08:54,9
2023-10-09 10:15:17,15
2023-10-09 10:15:19,15
2023-10-09 10:16:02,22
2023-10-09 10:16:04,22
2023-10-09 10:16:06,22
2023-10-09 10:16:31,22
2023-10-09 10:16:40,22
2023-10-09 10:17:24,3
2023-10-09 10:17:26,3
2023-10-09 10:17:28,3
2023-10-09 10:17:30,3
2023-10-09 10:17:32,3
2023-10-09 10:18:29,5
2023-10-09 10:18:57,5
2023-10-09 10:18:59,5
2023-10-09 10:19:01,5
2023-10-09 10:19:03,5
2023-10-09 10:19:05,5
2023-10-09 10:19:07,5
2023-10-09 10:20:02,12
2023-10-09 10:20:04,12
2023-10-09 10:20:06,12
2023-10-09 10:20:28,12
2023-10-09 10:20:31,12
2023-10-09 10:20:33,12
2023-10-09 10:20:36,12
2023-10-09 10:22:08,8
2023-10-09 10:22:10,8
2023-10-09 10:22:12,8
2023-10-09 10:22:48,8
2023-10-09 10:23:02,8
2023-10-09 10:24:43,17
2023-10-09 10:24:45,17
2023-10-09 10:24:47,17
2023-10-09 10:24:49,17
2023-10-09 10:24:51,17
2023-10-09 10:25:10,17
2023-10-09 10:25:21,17
2023-10-09 10:29:55,15
2023-10-09 10:29:57,15
2023-10-09 10:29:59,15
2023-10-09 10:30:01,15
2023-10-09 10:30:03,15
2023-10-09 10:30:05,15
2023-10-09 10:45:26,15
2023-10-09 10:46:56,22
2023-10-09 10:46:58,22
2023-10-09 10:47:00,22
2023-10-09 10:47:02,22
2023-10-09 10:47:04,22
2023-10-09 10:47:06,22
2023-10-09 10:47:08,22
2023-10-09 10:47:10,22
2023-10-09 10:47:32,22
2023-10-09 10:47:34,22
2023-10-09 10:49:19,12
2023-10-09 10:49:25,12
2023-10-09 10:50:03,12
2023-10-09 10:50:06,12
2023-10-09 10:50:09,12
2023-10-09 10:50:11,12
2023-10-09 10:50:43,10
2023-10-09 10:50:45,10
2023-10-09 10:50:47,10
2023-10-09 10:50:49,10
2023-10-09 10:51:28,10
2023-10-09 10:51:30,10
2023-10-09 10:51:33,10
2023-10-09 10:51:35,10
2023-10-09 10:51:37,10
2023-10-09 10:51:39,10
2023-10-09 10:52:30,3
2023-10-09 10:52:32,3
2023-10-09 10:52:34,3
2023-10-09 10:58:44,21
2023-10-09 11:01:02,9
2023-10-09 11:01:35,9
2023-10-09 11:01:37,9
2023-10-09 11:01:39,9
2023-10-09 11:01:45,9
2023-10-09 11:02:36,22
2023-10-09 11:02:38,22
2023-10-09 11:02:40,22
2023-10-09 11:03:24,13
2023-10-09 11:05:26,10
2023-10-09 11:06:48,3
2023-10-09 11:07:18,3
2023-10-09 11:07:20,3
2023-10-09 11:07:22,3
2023-10-09 11:07:24,3
2023-10-09 11:07:26,3
2023-10-09 11:10:28,1
2023-10-09 11:11:01,1
2023-10-09 11:11:03,1
2023-10-09 11:11:05,1
2023-10-09 11:11:33,1
2023-10-09 11:11:35,1
2023-10-09 11:12:12,1
2023-10-09 11:12:17,1
2023-10-09 11:12:20,1
2023-10-09 11:12:22,1
2023-10-09 11:14:02,15
2023-10-09 11:14:04,15
2023-10-09 11:14:06,15
2023-10-09 11:15:15,9
2023-10-09 11:17:56,13
2023-10-09 11:18:31,13
2023-10-09 11:18:36,13
2023-10-09 11:18:44,12
2023-10-09 11:19:29,12
2023-10-09 11:19:31,12
2023-10-09 11:19:33,12
2023-10-09 11:20:25,3
2023-10-09 11:21:00,3
2023-10-09 11:21:02,3
2023-10-09 11:21:35,7
2023-10-09 11:25:37,1
2023-10-09 11:26:00,1
2023-10-09 11:26:02,1
2023-10-09 11:26:04,1
2023-10-09 11:27:35,15
2023-10-09 11:28:17,15
2023-10-09 11:28:21,15
2023-10-09 11:28:23,15
2023-10-09 11:28:43,19
2023-10-09 11:28:51,19
2023-10-09 11:29:08,19
2023-10-09 11:29:20,19
2023-10-09 11:30:45,13
2023-10-09 11:31:59,9
2023-10-09 11:32:01,9
2023-10-09 11:32:03,9
2023-10-09 11:32:05,9
2023-10-09 11:32:07,9
2023-10-09 11:32:19,9
2023-10-09 11:32:22,9
2023-10-09 11:33:21,12
2023-10-09 11:33:58,12
2023-10-09 11:34:01,12
2023-10-09 11:34:04,12
2023-10-09 11:34:50,12
2023-10-09 11:34:56,12
2023-10-09 11:35:07,24
2023-10-09 11:35:10,24
2023-10-09 11:36:08,3
2023-10-09 11:36:10,3
2023-10-09 11:38:21,21
2023-10-09 11:39:03,21
2023-10-09 11:41:13,15
2023-10-09 11:41:19,15
2023-10-09 11:41:21,15
2023-10-09 11:41:46,15
2023-10-09 11:41:49,15
2023-10-09 11:41:51,15
2023-10-09 11:41:53,15
2023-10-09 11:41:55,15
2023-10-09 11:41:57,15
2023-10-09 11:44:35,19
2023-10-09 11:45:13,19
2023-10-09 11:46:13,9
2023-10-09 11:47:52,24
2023-10-09 11:47:54,24
2023-10-09 11:47:56,24
2023-10-09 11:47:58,24
2023-10-09 11:48:27,24
2023-10-09 11:48:45,24
2023-10-09 11:52:32,14
2023-10-09 11:52:39,14
2023-10-09 11:55:42,15
2023-10-09 11:55:44,15
2023-10-09 11:55:46,15
2023-10-09 11:56:31,15
2023-10-09 11:56:36,15
2023-10-09 11:56:40,15
2023-10-09 11:56:42,15
2023-10-09 11:56:44,15
2023-10-09 11:57:32,22
2023-10-09 11:57:36,22
2023-10-09 11:57:39,22
2023-10-09 11:57:52,22
2023-10-09 11:58:39,19
2023-10-09 11:58:42,19
2023-10-09 11:58:44,19
2023-10-09 12:00:12,9
2023-10-09 12:02:34,8
2023-10-09 12:03:07,8
2023-10-09 12:03:14,8
2023-10-09 12:03:23,24
2023-10-09 12:03:25,24
2023-10-09 12:03:27,24
2023-10-09 12:03:29,24
2023-10-09 12:05:31,17
2023-10-09 12:05:56,17
2023-10-09 12:05:58,17
2023-10-09 12:06:00,17
2023-10-09 12:06:38,1
2023-10-09 12:06:40,1
2023-10-09 12:06:42,1
2023-10-09 12:07:24,1
2023-10-09 12:07:26,1
2023-10-09 12:07:28,1
2023-10-09 12:07:30,1
2023-10-09 12:07:32,1
2023-10-09 12:07:34,1
2023-10-09 12:07:36,1
2023-10-09 12:07:38,1
2023-10-09 12:07:40,1
2023-10-09 12:07:42,1
2023-10-09 12:07:44,1
2023-10-09 12:07:46,1
2023-10-09 12:07:48,1
2023-10-09 12:07:50,1
2023-10-09 12:07:52,1
2023-10-09 12:07:54,1
2023-10-09 12:07:56,1
2023-10-09 12:07:58,1
2023-10-09 12:08:00,1
2023-10-09 12:08:02,1
2023-10-09 12:08:04,1
2023-10-09 12:08:06,1
2023-10-09 12:08:08,1
2023-10-09 12:10:32,1
2023-10-09 12:10:36,1
2023-10-09 12:10:39,1
2023-10-09 12:12:05,15
2023-10-09 12:13:05,22
2023-10-09 12:13:08,22
2023-10-09 12:13:10,22
2023-10-09 12:13:12,22
2023-10-09 12:13:14,22
2023-10-09 12:13:45,22
2023-10-09 12:13:58,19
2023-10-09 12:14:00,19
2023-10-09 12:14:02,19
2023-10-09 12:14:04,19
2023-10-09 12:14:26,19
2023-10-09 12:14:29,19
2023-10-09 12:14:31,19
2023-10-09 12:17:09,9
2023-10-09 12:17:11,9
2023-10-09 12:17:13,9
2023-10-09 12:17:20,9
2023-10-09 12:17:22,9
2023-10-09 12:17:25,9
2023-10-09 12:17:27,9
2023-10-09 12:18:32,8
2023-10-09 12:19:26,24
2023-10-09 12:20:02,24
2023-10-09 12:21:20,17
2023-10-09 12:21:48,17
2023-10-09 12:21:50,17
2023-10-09 12:21:53,17
2023-10-09 12:21:55,17
2023-10-09 12:21:57,17
2023-10-09 12:23:25,1
2023-10-09 12:23:49,1
2023-10-09 12:23:51,1
2023-10-09 12:23:56,1
2023-10-09 12:23:58,1
2023-10-09 12:26:31,15
2023-10-09 12:32:13,12
2023-10-09 12:33:41,8
2023-10-09 12:35:21,24
2023-10-09 12:36:00,24
2023-10-09 12:37:05,17
2023-10-09 12:37:08,17
2023-10-09 12:37:10,17
2023-10-09 12:37:45,17
2023-10-09 12:37:51,17
2023-10-09 12:37:53,17
2023-10-09 12:37:55,17
2023-10-09 12:37:57,17
2023-10-09 12:38:41,21
2023-10-09 12:39:16,21
2023-10-09 12:42:37,15
2023-10-09 12:42:39,15
2023-10-09 12:47:01,12
2023-10-09 12:48:36,19
2023-10-09 12:48:38,19
2023-10-09 12:48:41,19
2023-10-09 12:48:43,19
2023-10-09 12:50:04,3
2023-10-09 12:50:56,24
2023-10-09 12:51:11,24
2023-10-09 12:51:13,24
2023-10-09 12:51:31,24
2023-10-09 12:52:13,10
2023-10-09 12:53:17,21
2023-10-09 12:53:20,21
2023-10-09 12:53:22,21
2023-10-09 12:53:43,21
2023-10-09 12:56:36,15
2023-10-09 12:57:15,15
2023-10-09 12:59:15,19
2023-10-09 13:58:43,19
2023-10-09 13:58:45,19
2023-10-09 13:58:47,19
2023-10-09 13:58:50,19
2023-10-09 13:59:03,19
2023-10-09 13:59:09,19
2023-10-09 13:59:14,19
2023-10-09 14:00:07,3
2023-10-09 14:00:34,3
2023-10-09 14:00:36,3
2023-10-09 14:00:38,3
2023-10-09 14:00:40,3
2023-10-09 14:00:42,3
2023-10-09 14:00:45,3
2023-10-09 14:00:47,3
2023-10-09 14:00:49,3
2023-10-09 14:00:51,3
2023-10-09 14:00:53,3
2023-10-09 14:01:22,3
2023-10-09 14:01:44,3
2023-10-09 14:01:46,3
2023-10-09 14:01:48,3
2023-10-09 14:01:50,3
2023-10-09 14:02:13,24
2023-10-09 14:02:44,24
2023-10-09 14:02:48,24
2023-10-09 14:02:53,24
2023-10-09 14:02:55,24
2023-10-09 14:05:31,9
2023-10-09 14:06:54,21
2023-10-09 14:06:57,21
2023-10-09 14:07:01,21
2023-10-09 14:08:48,14
2023-10-09 14:08:50,14
2023-10-09 14:11:40,15
2023-10-09 14:11:42,15
2023-10-09 14:11:45,15
2023-10-09 14:11:47,15
2023-10-09 14:11:49,15
2023-10-09 14:11:51,15
2023-10-09 14:11:53,15
2023-10-09 14:11:58,15
2023-10-09 14:12:37,15
2023-10-09 14:12:39,15
2023-10-09 14:12:41,15
2023-10-09 14:15:29,5
2023-10-09 14:15:36,5
2023-10-09 14:15:41,5
2023-10-09 14:15:44,5
2023-10-09 14:15:46,5
2023-10-09 14:16:18,5
2023-10-09 14:16:20,5
2023-10-09 14:16:29,12
2023-10-09 14:17:54,3
2023-10-09 14:18:33,3
2023-10-09 14:18:36,3
2023-10-09 14:19:23,24
2023-10-09 14:19:25,24
2023-10-09 14:19:27,24
2023-10-09 14:19:43,24
2023-10-09 14:24:55,14
2023-10-09 14:25:44,17
2023-10-09 14:26:15,17
2023-10-09 14:26:17,17
2023-10-09 14:26:19,17
2023-10-09 14:26:21,17
2023-10-09 14:26:23,17
2023-10-09 14:26:35,15
2023-10-09 14:26:37,15
2023-10-09 14:26:39,15
2023-10-09 14:26:41,15
2023-10-09 14:29:02,22
2023-10-09 14:29:31,22
2023-10-09 14:29:33,22
2023-10-09 14:29:35,22
2023-10-09 14:29:37,22
2023-10-09 14:29:39,22
2023-10-09 14:31:02,12
2023-10-09 14:31:26,12
2023-10-09 14:31:31,12
2023-10-09 14:32:02,12
2023-10-09 14:32:04,12
2023-10-09 14:32:06,12
2023-10-09 14:32:08,12
2023-10-09 14:32:10,12
2023-10-09 14:32:12,12
2023-10-09 14:32:20,24
2023-10-09 14:32:50,24
2023-10-09 14:32:52,24
2023-10-09 14:32:54,24
2023-10-09 14:32:56,24
2023-10-09 14:33:00,24
2023-10-09 14:36:01,9
2023-10-09 14:36:04,9
2023-10-09 14:36:06,9
2023-10-09 14:36:26,9
2023-10-09 14:36:28,9
2023-10-09 14:36:30,9
2023-10-09 14:36:32,9
2023-10-09 14:39:50,19
2023-10-09 14:39:52,19
2023-10-09 14:39:54,19
2023-10-09 14:39:56,19
2023-10-09 14:42:14,17
2023-10-09 14:42:16,17
2023-10-09 14:42:18,17
2023-10-09 14:42:20,17
2023-10-09 14:44:03,13
2023-10-09 14:45:18,15
2023-10-09 14:46:32,22
2023-10-09 14:46:39,22
2023-10-09 14:46:42,22
2023-10-09 14:46:44,22
2023-10-09 14:48:09,12
2023-10-09 14:48:23,12
2023-10-09 14:48:27,12
2023-10-09 14:48:29,12
2023-10-09 14:48:31,12
2023-10-09 14:48:33,12
2023-10-09 14:48:35,12
2023-10-09 14:48:37,12
2023-10-09 14:48:45,12
2023-10-09 14:48:51,12
2023-10-09 14:49:16,24
2023-10-09 14:53:04,11
2023-10-09 14:56:29,21
2023-10-09 14:59:52,5
2023-10-09 15:01:36,12
2023-10-09 15:01:38,12
2023-10-09 15:01:40,12
2023-10-09 15:02:13,12
2023-10-09 15:02:15,12
2023-10-09 15:02:17,12
2023-10-09 15:02:19,12
2023-10-09 15:02:22,12
2023-10-09 15:04:13,15
2023-10-09 15:04:15,15
2023-10-09 15:04:17,15
2023-10-09 15:04:47,15
2023-10-09 15:05:05,24
2023-10-09 15:06:11,8
2023-10-09 15:06:13,8
2023-10-09 15:06:33,8
2023-10-09 15:06:38,8
2023-10-09 15:06:40,8
2023-10-09 15:06:42,8
2023-10-09 15:06:45,8
2023-10-09 15:06:47,8
2023-10-09 15:06:49,8
2023-10-09 15:06:51,8
2023-10-09 15:06:53,8
2023-10-09 15:06:56,8
2023-10-09 15:06:58,8
2023-10-09 15:08:56,19
2023-10-09 15:08:58,19
2023-10-09 15:09:00,19
2023-10-09 15:09:02,19
2023-10-09 15:09:04,19
2023-10-09 15:09:18,19
2023-10-09 15:09:20,19
2023-10-09 15:09:22,19
2023-10-09 15:09:24,19
2023-10-09 15:09:26,19
2023-10-09 15:09:28,19
2023-10-09 15:09:30,19
2023-10-09 15:09:32,19
2023-10-09 15:09:34,19
2023-10-09 15:09:36,19
2023-10-09 15:09:38,19
2023-10-09 15:09:40,19
2023-10-09 15:14:45,5
2023-10-09 15:14:47,5
2023-10-09 15:14:49,5
2023-10-09 15:14:51,5
2023-10-09 15:15:01,5
2023-10-09 15:15:03,5
2023-10-09 15:15:05,5
2023-10-09 15:15:11,5
2023-10-09 15:15:19,5
2023-10-09 15:15:21,5
2023-10-09 15:15:23,5
2023-10-09 15:15:25,5
2023-10-09 15:15:27,5
2023-10-09 15:15:29,5
2023-10-09 15:15:31,5
2023-10-09 15:15:33,5
2023-10-09 15:15:35,5
2023-10-09 15:16:55,12
2023-10-09 15:17:24,12
2023-10-09 15:21:31,10
2023-10-09 15:22:03,10
2023-10-09 15:22:05,10
2023-10-09 15:23:08,8
2023-10-09 15:23:16,8
2023-10-09 15:23:53,8
2023-10-09 15:24:20,24
2023-10-09 15:25:51,19
2023-10-09 15:25:53,19
2023-10-09 15:25:55,19
2023-10-09 15:25:57,19
2023-10-09 15:25:59,19
2023-10-09 15:26:01,19
2023-10-09 15:26:03,19
2023-10-09 15:26:05,19
2023-10-09 15:26:07,19
2023-10-09 15:26:09,19
2023-10-09 15:26:11,19
2023-10-09 15:31:39,5
2023-10-09 15:41:41,8
2023-10-09 15:42:15,8
2023-10-09 15:42:24,8
2023-10-09 15:42:26,8
2023-10-09 15:44:18,21
2023-10-09 15:47:23,24
2023-10-09 15:47:25,24
2023-10-09 15:47:27,24
2023-10-09 15:47:29,24
2023-10-09 15:47:31,24
2023-10-09 15:47:33,24
2023-10-09 15:47:35,24
2023-10-09 15:47:37,24
2023-10-09 15:47:39,24
2023-10-09 15:47:41,24
2023-10-09 15:47:43,24
2023-10-09 15:47:45,24
2023-10-09 15:47:47,24
2023-10-09 15:47:49,24
2023-10-09 15:47:51,24
2023-10-09 15:47:53,24
2023-10-09 15:47:55,24
2023-10-09 15:47:57,24
2023-10-09 15:47:59,24
2023-10-09 15:48:01,24
2023-10-09 15:48:03,24
2023-10-09 15:48:19,24
2023-10-09 15:48:21,24
2023-10-09 15:48:23,24
2023-10-09 15:49:55,5
2023-10-09 15:50:46,22
2023-10-09 15:52:25,13
2023-10-09 15:52:43,13
2023-10-09 15:53:15,12
2023-10-09 15:53:30,12
2023-10-09 15:53:33,12
2023-10-09 15:53:35,12
2023-10-09 15:54:08,12
2023-10-09 15:54:14,12
2023-10-09 15:57:13,8
2023-10-09 15:57:15,8
2023-10-09 15:58:06,1
2023-10-09 15:58:33,1
2023-10-09 15:58:45,1
2023-10-09 16:03:44,24
2023-10-09 16:03:53,24
2023-10-09 16:04:18,24
2023-10-09 16:04:31,24
2023-10-09 16:04:59,5
2023-10-09 16:06:55,10
2023-10-09 16:07:02,10
2023-10-09 16:07:19,10
2023-10-09 16:07:34,10
2023-10-09 16:08:52,22
2023-10-09 16:08:57,22
2023-10-09 16:08:59,22
2023-10-09 16:09:01,22
2023-10-09 16:09:03,22
2023-10-09 16:09:05,22
2023-10-09 16:09:36,22
2023-10-09 16:09:41,22
2023-10-09 16:09:43,22
2023-10-09 16:12:04,9
2023-10-09 16:12:06,9
2023-10-09 16:12:08,9
2023-10-09 16:12:10,9
2023-10-09 16:12:12,9
2023-10-09 16:12:18,9
2023-10-09 16:12:20,9
2023-10-09 16:12:37,9
2023-10-09 16:12:39,9
2023-10-09 16:12:41,9
2023-10-09 16:12:43,9
2023-10-09 16:13:04,9
2023-10-09 16:15:25,8
2023-10-09 16:15:28,8
2023-10-09 16:15:30,8
2023-10-09 16:16:07,8
2023-10-09 16:16:09,8
2023-10-09 16:16:11,8
2023-10-09 16:19:49,11
2023-10-09 16:19:51,11
2023-10-09 16:19:53,11
2023-10-09 16:19:55,11
2023-10-09 16:19:57,11
2023-10-09 16:20:00,11
2023-10-09 16:21:23,3
2023-10-09 16:22:03,3
2023-10-09 16:22:05,3
2023-10-09 16:23:18,10
2023-10-09 16:25:15,22
2023-10-09 16:25:48,22
2023-10-09 16:25:52,22
2023-10-09 16:26:27,9
2023-10-09 16:26:29,9
2023-10-09 16:26:31,9
2023-10-09 16:27:09,9
2023-10-09 16:27:11,9
2023-10-09 16:27:14,9
2023-10-09 16:28:17,1
2023-10-09 16:48:19,8
2023-10-09 16:48:21,8
2023-10-09 16:53:52,24
2023-10-09 16:54:19,24
2023-10-09 16:54:28,24
2023-10-09 16:54:30,24
2023-10-09 16:54:32,24
2023-10-09 16:54:34,24
2023-10-09 16:56:35,3
2023-10-09 16:57:16,3
2023-10-09 16:57:18,3
2023-10-09 16:57:20,3
2023-10-09 16:57:22,3
2023-10-09 16:57:24,3
2023-10-09 16:57:26,3
2023-10-09 16:57:31,3
2023-10-09 16:57:33,3
2023-10-09 16:57:35,3
2023-10-09 16:57:37,3
2023-10-09 17:00:49,10
2023-10-09 17:02:05,15
2023-10-09 17:02:09,15
2023-10-09 17:02:11,15
2023-10-09 17:02:13,15
2023-10-09 17:02:47,15
2023-10-09 17:02:49,15
2023-10-09 17:02:51,15
2023-10-09 17:02:53,15
2023-10-09 17:04:39,17
2023-10-09 17:04:41,17
2023-10-09 17:04:47,17
2023-10-09 17:07:02,8
2023-10-09 17:07:04,8
2023-10-09 17:07:28,8
2023-10-09 17:08:43,17
2023-10-09 17:09:29,17
2023-10-09 17:09:33,17
2023-10-09 17:11:55,7
2023-10-09 17:14:33,3
2023-10-09 17:14:35,3
2023-10-09 17:14:37,3
2023-10-09 17:14:39,3
2023-10-09 17:14:41,3
2023-10-09 17:15:06,3
2023-10-09 17:15:19,3
2023-10-09 17:16:06,19
2023-10-09 17:16:08,19
2023-10-09 17:16:26,19
2023-10-09 17:16:36,19
2023-10-09 17:16:38,19
2023-10-09 17:16:41,19
2023-10-09 17:16:45,19
2023-10-09 17:21:44,10
2023-10-09 17:21:46,10
2023-10-09 17:21:48,10
2023-10-09 17:30:13,24
2023-10-09 17:30:15,24
2023-10-09 17:30:17,24
2023-10-09 17:30:19,24
2023-10-09 17:30:22,24
2023-10-09 17:31:04,19
2023-10-09 17:31:06,19
2023-10-09 17:31:08,19
2023-10-09 17:31:40,19
2023-10-09 17:32:00,19
2023-10-09 17:33:22,3
2023-10-09 17:34:07,3
2023-10-09 17:34:09,3
2023-10-09 17:34:11,3
2023-10-09 17:36:16,10
2023-10-09 17:36:18,10
2023-10-09 17:36:20,10
2023-10-09 17:36:22,10
2023-10-09 17:36:24,10
2023-10-09 17:36:26,10
2023-10-09 17:36:40,10
2023-10-09 17:36:46,10
2023-10-09 17:36:48,10
2023-10-09 17:36:50,10
2023-10-09 17:36:52,10
2023-10-09 17:37:00,10
2023-10-09 17:37:57,12
2023-10-09 17:38:26,12
2023-10-09 17:38:43,12
2023-10-09 17:43:18,17
2023-10-09 17:43:57,17
2023-10-09 17:43:59,17
2023-10-09 17:44:01,17
2023-10-09 17:46:42,19
2023-10-09 17:47:55,24
2023-10-09 17:47:57,24
2023-10-09 17:48:03,24
2023-10-09 17:49:41,3
2023-10-09 17:50:21,3
2023-10-09 17:51:06,10
2023-10-09 17:51:43,10
2023-10-09 17:51:46,10
2023-10-09 17:55:02,1
2023-10-09 17:55:13,1
2023-10-09 17:55:15,1
2023-10-09 17:55:34,1
2023-10-09 17:55:36,1
2023-10-09 17:55:38,1
2023-10-09 17:55:40,1
2023-10-09 17:55:42,1
2023-10-09 17:55:44,1
2023-10-09 17:55:46,1
2023-10-09 17:55:48,1
2023-10-09 17:57:22,5
2023-10-09 17:57:58,5
2023-10-09 17:58:09,5
2023-10-09 17:58:13,5
2023-10-09 17:58:32,13
2023-10-09 17:59:09,13
2023-10-09 17:59:17,13
