,ts,gabarit
370,2023-10-03 14:31:33,0
369,2023-10-03 14:31:51,15
368,2023-10-03 14:31:53,15
367,2023-10-03 14:31:55,15
366,2023-10-03 14:31:57,15
365,2023-10-03 14:31:59,15
364,2023-10-03 14:32:04,0
363,2023-10-03 14:32:10,15
362,2023-10-03 14:32:15,0
361,2023-10-03 14:33:21,19
360,2023-10-03 14:33:26,0
359,2023-10-03 14:34:23,3
358,2023-10-03 14:34:29,0
357,2023-10-03 14:36:14,5
356,2023-10-03 14:36:16,5
355,2023-10-03 14:36:21,0
354,2023-10-03 14:38:08,17
353,2023-10-03 14:38:13,0
352,2023-10-03 14:38:51,17
351,2023-10-03 14:38:56,0
350,2023-10-03 14:39:01,17
349,2023-10-03 14:39:06,0
348,2023-10-03 14:42:33,22
347,2023-10-03 14:42:36,22
346,2023-10-03 14:42:38,22
345,2023-10-03 14:42:40,22
344,2023-10-03 14:42:45,0
343,2023-10-03 14:42:55,22
342,2023-10-03 14:42:57,22
341,2023-10-03 14:42:59,22
340,2023-10-03 14:43:04,0
339,2023-10-03 14:43:04,22
338,2023-10-03 14:43:09,0
337,2023-10-03 14:43:11,9
336,2023-10-03 14:43:16,0
335,2023-10-03 14:43:32,9
334,2023-10-03 14:43:34,9
333,2023-10-03 14:43:36,9
332,2023-10-03 14:43:39,9
331,2023-10-03 14:43:44,0
330,2023-10-03 14:46:42,10
329,2023-10-03 14:46:47,0
328,2023-10-03 14:46:59,10
327,2023-10-03 14:47:04,0
326,2023-10-03 14:47:24,10
325,2023-10-03 14:47:29,0
324,2023-10-03 14:47:55,15
323,2023-10-03 14:47:57,15
322,2023-10-03 14:47:59,15
321,2023-10-03 14:48:01,15
320,2023-10-03 14:48:06,0
319,2023-10-03 14:50:49,19
318,2023-10-03 14:50:54,0
317,2023-10-03 14:51:49,3
316,2023-10-03 14:51:54,0
315,2023-10-03 14:52:09,3
314,2023-10-03 14:52:14,0
313,2023-10-03 14:52:17,3
312,2023-10-03 14:52:22,0
311,2023-10-03 14:52:40,5
310,2023-10-03 14:52:45,0
309,2023-10-03 14:57:41,22
308,2023-10-03 14:57:46,0
307,2023-10-03 14:58:11,22
306,2023-10-03 14:58:15,9
305,2023-10-03 14:58:20,0
304,2023-10-03 14:58:42,9
303,2023-10-03 14:58:44,9
302,2023-10-03 14:58:46,9
301,2023-10-03 14:58:48,9
300,2023-10-03 14:58:50,9
299,2023-10-03 14:58:55,0
298,2023-10-03 14:58:58,10
297,2023-10-03 14:59:03,0
296,2023-10-03 14:59:17,10
295,2023-10-03 14:59:19,10
294,2023-10-03 14:59:21,10
293,2023-10-03 14:59:24,10
292,2023-10-03 14:59:25,10
291,2023-10-03 14:59:28,10
290,2023-10-03 14:59:33,0
289,2023-10-03 15:01:00,1
288,2023-10-03 15:01:06,0
287,2023-10-03 15:01:24,1
286,2023-10-03 15:01:28,1
285,2023-10-03 15:01:30,1
284,2023-10-03 15:01:35,0
283,2023-10-03 15:03:16,0
282,2023-10-03 15:03:33,19
281,2023-10-03 15:03:35,19
280,2023-10-03 15:03:37,19
279,2023-10-03 15:03:39,19
278,2023-10-03 15:03:41,19
277,2023-10-03 15:03:43,19
276,2023-10-03 15:03:48,0
275,2023-10-03 15:03:59,3
274,2023-10-03 15:04:04,0
273,2023-10-03 15:04:20,3
272,2023-10-03 15:04:25,3
271,2023-10-03 15:04:27,3
270,2023-10-03 15:04:31,3
269,2023-10-03 15:04:36,0
268,2023-10-03 15:05:55,24
267,2023-10-03 15:06:00,0
266,2023-10-03 15:09:35,22
265,2023-10-03 15:09:40,0
264,2023-10-03 15:12:28,9
263,2023-10-03 15:12:34,0
262,2023-10-03 15:13:06,9
261,2023-10-03 15:13:08,9
260,2023-10-03 15:13:13,0
259,2023-10-03 15:13:59,8
258,2023-10-03 15:14:04,0
257,2023-10-03 15:14:22,8
256,2023-10-03 15:14:27,0
255,2023-10-03 15:14:32,8
254,2023-10-03 15:14:37,0
253,2023-10-03 15:15:21,1
252,2023-10-03 15:15:26,0
251,2023-10-03 15:15:45,1
250,2023-10-03 15:15:51,0
249,2023-10-03 15:16:05,1
248,2023-10-03 15:16:10,0
247,2023-10-03 15:17:32,19
246,2023-10-03 15:17:37,0
245,2023-10-03 15:18:23,19
244,2023-10-03 15:18:29,0
243,2023-10-03 15:18:41,19
242,2023-10-03 15:18:46,0
241,2023-10-03 15:19:12,19
240,2023-10-03 15:19:14,19
239,2023-10-03 15:19:16,19
238,2023-10-03 15:19:18,19
237,2023-10-03 15:19:20,19
236,2023-10-03 15:19:25,0
235,2023-10-03 15:19:35,19
234,2023-10-03 15:19:40,0
233,2023-10-03 15:19:44,19
232,2023-10-03 15:19:49,3
231,2023-10-03 15:19:54,0
230,2023-10-03 15:20:01,3
229,2023-10-03 15:20:06,0
228,2023-10-03 15:20:28,15
227,2023-10-03 15:20:33,0
226,2023-10-03 15:21:06,15
225,2023-10-03 15:21:08,15
224,2023-10-03 15:21:13,0
223,2023-10-03 15:21:50,24
222,2023-10-03 15:21:55,0
221,2023-10-03 15:22:02,24
220,2023-10-03 15:22:07,0
219,2023-10-03 15:22:09,24
218,2023-10-03 15:22:14,0
217,2023-10-03 15:22:35,24
216,2023-10-03 15:22:41,0
215,2023-10-03 15:22:48,24
214,2023-10-03 15:22:53,0
213,2023-10-03 15:24:36,5
212,2023-10-03 15:24:41,0
211,2023-10-03 15:25:48,0
210,2023-10-03 15:26:20,22
209,2023-10-03 15:26:22,22
208,2023-10-03 15:26:27,0
207,2023-10-03 15:28:43,9
206,2023-10-03 15:28:48,0
205,2023-10-03 15:31:00,8
204,2023-10-03 15:31:05,0
203,2023-10-03 15:34:22,19
202,2023-10-03 15:34:27,0
201,2023-10-03 15:34:41,19
200,2023-10-03 15:34:46,0
199,2023-10-03 15:34:52,19
198,2023-10-03 15:34:57,0
197,2023-10-03 15:35:59,3
196,2023-10-03 15:36:04,0
195,2023-10-03 15:36:21,3
194,2023-10-03 15:36:26,0
193,2023-10-03 15:36:32,3
192,2023-10-03 15:36:37,0
191,2023-10-03 15:51:37,9
190,2023-10-03 15:51:42,0
189,2023-10-03 15:53:51,8
188,2023-10-03 15:53:56,0
187,2023-10-03 15:57:14,10
186,2023-10-03 15:57:19,0
185,2023-10-03 15:57:44,10
184,2023-10-03 15:57:47,10
183,2023-10-03 15:57:50,10
182,2023-10-03 15:57:52,10
181,2023-10-03 15:57:57,0
180,2023-10-03 15:58:21,0
179,2023-10-03 15:59:43,15
178,2023-10-03 15:59:48,0
177,2023-10-03 16:00:21,0
176,2023-10-03 16:00:47,15
175,2023-10-03 16:00:49,15
174,2023-10-03 16:00:51,15
173,2023-10-03 16:00:53,15
172,2023-10-03 16:00:58,0
171,2023-10-03 16:01:03,5
170,2023-10-03 16:01:08,0
169,2023-10-03 16:01:32,5
168,2023-10-03 16:01:34,5
167,2023-10-03 16:01:36,5
166,2023-10-03 16:01:38,5
165,2023-10-03 16:01:43,0
164,2023-10-03 16:01:49,5
163,2023-10-03 16:01:54,0
162,2023-10-03 16:04:19,24
161,2023-10-03 16:04:24,0
160,2023-10-03 16:04:47,24
159,2023-10-03 16:04:53,0
158,2023-10-03 16:05:14,24
157,2023-10-03 16:05:16,24
156,2023-10-03 16:05:21,0
155,2023-10-03 16:05:32,16
154,2023-10-03 16:05:37,0
153,2023-10-03 16:10:59,9
152,2023-10-03 16:11:04,0
151,2023-10-03 16:11:23,9
150,2023-10-03 16:11:25,9
149,2023-10-03 16:11:27,9
148,2023-10-03 16:11:29,9
147,2023-10-03 16:11:31,9
146,2023-10-03 16:11:33,9
145,2023-10-03 16:11:38,0
144,2023-10-03 16:14:13,10
143,2023-10-03 16:14:18,0
142,2023-10-03 16:15:22,3
141,2023-10-03 16:15:27,0
140,2023-10-03 16:16:47,3
139,2023-10-03 16:16:49,3
138,2023-10-03 16:16:51,3
137,2023-10-03 16:16:53,3
136,2023-10-03 16:16:58,0
135,2023-10-03 16:17:22,15
134,2023-10-03 16:17:24,15
133,2023-10-03 16:17:26,15
132,2023-10-03 16:17:31,0
131,2023-10-03 16:49:48,5
130,2023-10-03 16:49:50,5
129,2023-10-03 16:49:52,5
128,2023-10-03 16:49:54,5
127,2023-10-03 16:49:56,5
126,2023-10-03 16:49:58,5
125,2023-10-03 16:50:00,5
124,2023-10-03 16:50:02,5
123,2023-10-03 16:50:04,5
122,2023-10-03 16:50:06,5
121,2023-10-03 16:50:08,5
120,2023-10-03 16:50:10,5
119,2023-10-03 16:50:15,0
118,2023-10-03 16:53:08,16
117,2023-10-03 16:53:13,0
116,2023-10-03 16:53:43,16
115,2023-10-03 16:53:45,16
114,2023-10-03 16:53:47,16
113,2023-10-03 16:53:49,16
112,2023-10-03 16:53:51,16
111,2023-10-03 16:53:53,16
110,2023-10-03 16:53:58,0
109,2023-10-03 16:58:15,9
108,2023-10-03 16:58:20,0
107,2023-10-03 17:03:31,19
106,2023-10-03 17:03:36,0
105,2023-10-03 17:05:17,15
104,2023-10-03 17:05:22,0
103,2023-10-03 17:06:18,5
102,2023-10-03 17:06:23,0
101,2023-10-03 17:06:41,5
100,2023-10-03 17:06:43,5
99,2023-10-03 17:06:45,5
98,2023-10-03 17:06:47,5
97,2023-10-03 17:06:49,5
96,2023-10-03 17:06:51,5
95,2023-10-03 17:06:57,0
94,2023-10-03 17:12:02,9
93,2023-10-03 17:12:07,0
92,2023-10-03 17:12:30,9
91,2023-10-03 17:12:32,9
90,2023-10-03 17:12:34,9
89,2023-10-03 17:12:36,9
88,2023-10-03 17:12:41,9
87,2023-10-03 17:12:46,0
86,2023-10-03 17:16:03,19
85,2023-10-03 17:16:08,0
84,2023-10-03 17:16:42,15
83,2023-10-03 17:16:47,0
82,2023-10-03 17:17:56,4
81,2023-10-03 17:18:01,0
80,2023-10-03 17:20:46,24
79,2023-10-03 17:20:51,0
78,2023-10-03 17:21:12,24
77,2023-10-03 17:21:15,24
76,2023-10-03 17:21:17,24
75,2023-10-03 17:21:21,24
74,2023-10-03 17:21:26,0
73,2023-10-03 17:25:41,17
72,2023-10-03 17:25:46,0
71,2023-10-03 17:26:12,17
70,2023-10-03 17:26:14,17
69,2023-10-03 17:26:19,0
68,2023-10-03 17:30:34,19
67,2023-10-03 17:30:39,0
66,2023-10-03 17:31:28,19
65,2023-10-03 17:31:30,19
64,2023-10-03 17:31:35,0
63,2023-10-03 17:32:20,19
62,2023-10-03 17:32:22,19
61,2023-10-03 17:32:24,19
60,2023-10-03 17:32:26,19
59,2023-10-03 17:32:31,0
58,2023-10-03 17:34:37,24
57,2023-10-03 17:34:39,24
56,2023-10-03 17:34:44,0
55,2023-10-03 17:35:26,24
54,2023-10-03 17:35:29,24
53,2023-10-03 17:35:31,24
52,2023-10-03 17:35:35,24
51,2023-10-03 17:35:40,0
50,2023-10-03 17:37:56,22
49,2023-10-03 17:38:01,0
48,2023-10-03 17:38:20,22
47,2023-10-03 17:38:26,0
46,2023-10-03 17:38:28,22
45,2023-10-03 17:38:30,22
44,2023-10-03 17:38:35,0
43,2023-10-03 17:40:40,17
42,2023-10-03 17:40:45,0
41,2023-10-03 17:41:26,17
40,2023-10-03 17:41:28,17
39,2023-10-03 17:41:30,17
38,2023-10-03 17:41:32,17
37,2023-10-03 17:41:37,0
36,2023-10-03 17:43:14,9
35,2023-10-03 17:43:19,0
34,2023-10-03 17:43:20,9
33,2023-10-03 17:43:25,0
32,2023-10-03 17:45:20,10
31,2023-10-03 17:45:22,10
30,2023-10-03 17:45:24,10
29,2023-10-03 17:45:29,0
28,2023-10-03 17:45:51,10
27,2023-10-03 17:45:56,0
26,2023-10-03 17:46:04,10
25,2023-10-03 17:46:08,0
24,2023-10-03 17:47:13,19
23,2023-10-03 17:47:18,0
22,2023-10-03 17:49:13,18
21,2023-10-03 17:49:16,18
20,2023-10-03 17:49:18,18
19,2023-10-03 17:49:20,18
18,2023-10-03 17:49:24,18
17,2023-10-03 17:49:30,0
16,2023-10-03 17:54:05,5
15,2023-10-03 17:54:10,0
14,2023-10-03 17:55:33,22
13,2023-10-03 17:55:35,22
12,2023-10-03 17:55:40,0
11,2023-10-03 17:56:41,22
10,2023-10-03 17:56:44,22
9,2023-10-03 17:56:46,22
8,2023-10-03 17:56:48,22
7,2023-10-03 17:56:50,22
6,2023-10-03 17:56:55,0
5,2023-10-03 17:56:57,16
4,2023-10-03 17:57:02,0
3,2023-10-03 17:57:26,16
2,2023-10-03 17:57:31,0
1,2023-10-03 17:57:38,16
0,2023-10-03 17:57:43,0
