,ts,gabarit
2767,2023-10-03 09:28:57,8
2766,2023-10-03 09:28:57,8
2765,2023-10-03 09:28:59,8
2764,2023-10-03 09:29:03,8
2763,2023-10-03 09:29:10,8
2762,2023-10-03 09:29:10,8
2761,2023-10-03 09:29:10,8
2760,2023-10-03 09:29:12,8
2759,2023-10-03 09:29:18,8
2758,2023-10-03 09:29:19,8
2757,2023-10-03 09:29:20,8
2756,2023-10-03 09:29:22,8
2755,2023-10-03 09:29:24,8
2754,2023-10-03 09:29:26,8
2753,2023-10-03 09:29:30,8
2752,2023-10-03 09:29:31,8
2751,2023-10-03 09:29:32,8
2750,2023-10-03 09:29:35,8
2749,2023-10-03 09:29:39,0
2748,2023-10-03 09:32:39,10
2747,2023-10-03 09:32:44,0
2746,2023-10-03 09:35:26,16
2745,2023-10-03 09:35:31,0
2744,2023-10-03 09:36:50,11
2743,2023-10-03 09:36:55,0
2742,2023-10-03 09:39:34,15
2741,2023-10-03 09:39:40,0
2740,2023-10-03 10:17:59,22
2739,2023-10-03 10:18:04,22
2738,2023-10-03 10:18:04,22
2737,2023-10-03 10:18:05,22
2736,2023-10-03 10:18:07,22
2735,2023-10-03 10:18:09,22
2734,2023-10-03 10:18:11,22
2733,2023-10-03 10:18:13,22
2732,2023-10-03 10:18:15,22
2731,2023-10-03 10:18:18,22
2730,2023-10-03 10:18:22,13
2729,2023-10-03 10:18:27,0
2728,2023-10-03 10:20:57,10
2727,2023-10-03 10:21:01,10
2726,2023-10-03 10:21:03,10
2725,2023-10-03 10:21:05,10
2724,2023-10-03 10:21:07,10
2723,2023-10-03 10:21:09,10
2722,2023-10-03 10:21:11,10
2721,2023-10-03 10:21:13,10
2720,2023-10-03 10:21:15,10
2719,2023-10-03 10:21:17,10
2718,2023-10-03 10:21:19,10
2717,2023-10-03 10:21:21,10
2716,2023-10-03 10:21:23,10
2715,2023-10-03 10:21:25,10
2714,2023-10-03 10:21:27,10
2713,2023-10-03 10:21:29,10
2712,2023-10-03 10:21:31,10
2711,2023-10-03 10:21:33,10
2710,2023-10-03 10:21:35,10
2709,2023-10-03 10:21:37,10
2708,2023-10-03 10:21:45,10
2707,2023-10-03 10:21:45,10
2706,2023-10-03 10:21:45,10
2705,2023-10-03 10:21:47,10
2704,2023-10-03 10:21:52,10
2703,2023-10-03 10:22:00,10
2702,2023-10-03 10:22:01,10
2701,2023-10-03 10:22:01,10
2700,2023-10-03 10:22:01,10
2699,2023-10-03 10:22:05,10
2698,2023-10-03 10:22:07,10
2697,2023-10-03 10:22:10,0
2696,2023-10-03 10:23:27,16
2695,2023-10-03 10:23:34,15
2694,2023-10-03 10:24:24,0
2693,2023-10-03 10:24:45,5
2692,2023-10-03 10:24:50,0
2691,2023-10-03 10:27:06,19
2690,2023-10-03 10:27:25,0
2689,2023-10-03 10:28:25,11
2688,2023-10-03 10:28:30,0
2687,2023-10-03 10:30:27,1
2686,2023-10-03 10:30:28,1
2685,2023-10-03 10:30:28,1
2684,2023-10-03 10:30:29,1
2683,2023-10-03 10:30:58,1
2682,2023-10-03 10:34:01,1
2681,2023-10-03 10:34:01,1
2680,2023-10-03 10:35:16,1
2679,2023-10-03 10:38:26,1
2678,2023-10-03 10:38:26,1
2677,2023-10-03 10:38:26,1
2676,2023-10-03 10:38:56,1
2675,2023-10-03 10:39:36,1
2674,2023-10-03 10:39:42,1
2673,2023-10-03 10:39:42,1
2672,2023-10-03 10:39:42,1
2671,2023-10-03 10:41:26,1
2670,2023-10-03 10:41:26,1
2669,2023-10-03 10:41:26,1
2668,2023-10-03 10:41:29,1
2667,2023-10-03 10:41:29,1
2666,2023-10-03 10:41:30,1
2665,2023-10-03 10:41:30,1
2664,2023-10-03 10:41:31,1
2663,2023-10-03 10:41:43,1
2662,2023-10-03 10:41:56,1
2661,2023-10-03 10:41:56,1
2660,2023-10-03 10:42:29,1
2659,2023-10-03 10:42:29,1
2658,2023-10-03 10:42:33,1
2657,2023-10-03 10:42:36,1
2656,2023-10-03 10:42:36,1
2655,2023-10-03 10:42:51,1
2654,2023-10-03 10:42:52,1
2653,2023-10-03 10:42:52,1
2652,2023-10-03 10:42:55,1
2651,2023-10-03 10:42:56,1
2650,2023-10-03 10:43:14,1
2649,2023-10-03 10:43:14,1
2648,2023-10-03 10:43:14,1
2647,2023-10-03 10:43:30,1
2646,2023-10-03 10:43:48,1
2645,2023-10-03 10:44:45,1
2644,2023-10-03 10:44:45,1
2643,2023-10-03 10:44:47,1
2642,2023-10-03 10:46:39,1
2641,2023-10-03 10:46:40,1
2640,2023-10-03 10:46:41,1
2639,2023-10-03 10:46:43,1
2638,2023-10-03 10:46:55,1
2637,2023-10-03 10:46:56,1
2636,2023-10-03 10:46:56,1
2635,2023-10-03 10:47:06,1
2634,2023-10-03 10:47:06,1
2633,2023-10-03 10:47:08,1
2632,2023-10-03 10:47:09,1
2631,2023-10-03 10:47:11,1
2630,2023-10-03 10:47:19,1
2629,2023-10-03 10:47:49,1
2628,2023-10-03 10:47:49,1
2627,2023-10-03 10:50:16,12
2626,2023-10-03 10:50:48,0
2625,2023-10-03 10:51:46,22
2624,2023-10-03 10:51:49,0
2623,2023-10-03 10:53:08,13
2622,2023-10-03 10:53:17,0
2621,2023-10-03 10:59:48,0
2620,2023-10-03 11:04:09,19
2619,2023-10-03 11:04:14,0
2618,2023-10-03 11:07:30,1
2617,2023-10-03 11:07:52,0
2616,2023-10-03 11:10:16,3
2615,2023-10-03 11:10:18,0
2614,2023-10-03 11:10:42,3
2613,2023-10-03 11:10:42,3
2612,2023-10-03 11:10:43,3
2611,2023-10-03 11:10:47,3
2610,2023-10-03 11:10:47,3
2609,2023-10-03 11:10:51,3
2608,2023-10-03 11:10:51,3
2607,2023-10-03 11:10:53,3
2606,2023-10-03 11:10:55,3
2605,2023-10-03 11:10:57,3
2604,2023-10-03 11:11:05,3
2603,2023-10-03 11:11:06,3
2602,2023-10-03 11:11:07,3
2601,2023-10-03 11:11:11,3
2600,2023-10-03 11:11:12,3
2599,2023-10-03 11:11:20,3
2598,2023-10-03 11:11:26,3
2597,2023-10-03 11:11:27,3
2596,2023-10-03 11:11:27,3
2595,2023-10-03 11:11:27,3
2594,2023-10-03 11:11:29,3
2593,2023-10-03 11:11:31,3
2592,2023-10-03 11:11:33,3
2591,2023-10-03 11:11:35,3
2590,2023-10-03 11:11:42,0
2589,2023-10-03 11:11:55,13
2588,2023-10-03 11:11:59,13
2587,2023-10-03 11:12:01,13
2586,2023-10-03 11:12:03,13
2585,2023-10-03 11:12:05,13
2584,2023-10-03 11:12:07,13
2583,2023-10-03 11:13:34,13
2582,2023-10-03 11:13:34,0
2581,2023-10-03 11:17:10,5
2580,2023-10-03 11:17:16,0
2579,2023-10-03 11:18:43,24
2578,2023-10-03 11:18:49,0
2577,2023-10-03 11:21:40,19
2576,2023-10-03 11:22:42,0
2575,2023-10-03 11:23:02,1
2574,2023-10-03 11:23:04,0
2573,2023-10-03 11:24:05,11
2572,2023-10-03 11:24:12,0
2571,2023-10-03 11:25:19,18
2570,2023-10-03 11:25:24,0
2569,2023-10-03 11:26:45,0
2568,2023-10-03 11:32:58,0
2567,2023-10-03 11:34:05,17
2566,2023-10-03 11:34:10,0
2565,2023-10-03 11:36:32,9
2564,2023-10-03 11:36:38,0
2563,2023-10-03 11:37:52,1
2562,2023-10-03 11:37:58,0
2561,2023-10-03 11:38:57,11
2560,2023-10-03 11:39:03,0
2559,2023-10-03 11:40:06,18
2558,2023-10-03 11:40:11,0
2557,2023-10-03 11:41:14,3
2556,2023-10-03 11:41:20,0
2555,2023-10-03 11:41:47,3
2554,2023-10-03 11:41:52,0
2553,2023-10-03 11:45:13,5
2552,2023-10-03 11:45:19,0
2551,2023-10-03 11:48:13,17
2550,2023-10-03 11:48:18,0
2549,2023-10-03 11:49:32,9
2548,2023-10-03 11:49:37,0
2547,2023-10-03 11:50:36,1
2546,2023-10-03 11:50:38,1
2545,2023-10-03 11:50:40,1
2544,2023-10-03 11:50:42,1
2543,2023-10-03 11:50:44,1
2542,2023-10-03 11:50:46,1
2541,2023-10-03 11:50:48,1
2540,2023-10-03 11:50:50,1
2539,2023-10-03 11:50:52,1
2538,2023-10-03 11:50:54,1
2537,2023-10-03 11:50:56,1
2536,2023-10-03 11:50:58,1
2535,2023-10-03 11:51:00,1
2534,2023-10-03 11:51:02,1
2533,2023-10-03 11:51:04,1
2532,2023-10-03 11:51:06,1
2531,2023-10-03 11:51:08,1
2530,2023-10-03 11:51:10,1
2529,2023-10-03 11:51:13,1
2528,2023-10-03 11:51:15,1
2527,2023-10-03 11:51:17,1
2526,2023-10-03 11:51:18,1
2525,2023-10-03 11:51:20,1
2524,2023-10-03 11:51:23,1
2523,2023-10-03 11:51:25,1
2522,2023-10-03 11:51:34,1
2521,2023-10-03 11:51:34,1
2520,2023-10-03 11:51:34,1
2519,2023-10-03 11:51:35,1
2518,2023-10-03 11:51:37,1
2517,2023-10-03 11:51:39,1
2516,2023-10-03 11:51:41,1
2515,2023-10-03 11:51:46,0
2514,2023-10-03 11:52:58,11
2513,2023-10-03 11:53:03,0
2512,2023-10-03 11:55:41,19
2511,2023-10-03 11:55:47,0
2510,2023-10-03 11:59:19,8
2509,2023-10-03 11:59:25,0
2508,2023-10-03 12:00:53,5
2507,2023-10-03 12:00:58,0
2506,2023-10-03 12:03:36,17
2505,2023-10-03 12:03:41,0
2504,2023-10-03 12:06:07,9
2503,2023-10-03 12:06:12,0
2502,2023-10-03 12:07:16,1
2501,2023-10-03 12:07:18,16
2500,2023-10-03 12:07:23,0
2499,2023-10-03 12:08:48,18
2498,2023-10-03 12:08:51,18
2497,2023-10-03 12:08:56,0
2496,2023-10-03 12:09:47,18
2495,2023-10-03 12:09:52,0
2494,2023-10-03 12:10:40,24
2493,2023-10-03 12:10:43,24
2492,2023-10-03 12:10:46,24
2491,2023-10-03 12:10:47,24
2490,2023-10-03 12:10:50,24
2489,2023-10-03 12:10:51,24
2488,2023-10-03 12:10:54,24
2487,2023-10-03 12:10:56,24
2486,2023-10-03 12:10:58,24
2485,2023-10-03 12:10:59,24
2484,2023-10-03 12:11:02,24
2483,2023-10-03 12:11:04,24
2482,2023-10-03 12:11:05,24
2481,2023-10-03 12:11:08,24
2480,2023-10-03 12:11:09,24
2479,2023-10-03 12:11:12,24
2478,2023-10-03 12:11:14,24
2477,2023-10-03 12:11:16,24
2476,2023-10-03 12:11:18,24
2475,2023-10-03 12:11:20,24
2474,2023-10-03 12:11:22,24
2473,2023-10-03 12:11:24,24
2472,2023-10-03 12:11:26,24
2471,2023-10-03 12:11:28,24
2470,2023-10-03 12:11:33,0
2469,2023-10-03 12:11:55,19
2468,2023-10-03 12:11:59,19
2467,2023-10-03 12:12:01,19
2466,2023-10-03 12:12:03,19
2465,2023-10-03 12:12:05,19
2464,2023-10-03 12:12:07,19
2463,2023-10-03 12:12:09,19
2462,2023-10-03 12:12:11,19
2461,2023-10-03 12:12:15,19
2460,2023-10-03 12:12:16,19
2459,2023-10-03 12:12:17,19
2458,2023-10-03 12:12:19,19
2457,2023-10-03 12:12:21,19
2456,2023-10-03 12:12:23,19
2455,2023-10-03 12:12:25,19
2454,2023-10-03 12:12:27,19
2453,2023-10-03 12:12:29,19
2452,2023-10-03 12:12:31,19
2451,2023-10-03 12:12:34,19
2450,2023-10-03 12:12:36,19
2449,2023-10-03 12:12:38,19
2448,2023-10-03 12:12:40,19
2447,2023-10-03 12:12:45,19
2446,2023-10-03 12:12:45,19
2445,2023-10-03 12:12:46,19
2444,2023-10-03 12:12:47,19
2443,2023-10-03 12:12:50,19
2442,2023-10-03 12:12:55,0
2441,2023-10-03 12:13:12,8
2440,2023-10-03 12:13:18,0
2439,2023-10-03 12:16:16,5
2438,2023-10-03 12:16:21,0
2437,2023-10-03 12:20:15,17
2436,2023-10-03 12:20:21,0
2435,2023-10-03 12:20:45,22
2434,2023-10-03 12:20:49,22
2433,2023-10-03 12:20:49,22
2432,2023-10-03 12:20:51,22
2431,2023-10-03 12:20:54,22
2430,2023-10-03 12:20:55,22
2429,2023-10-03 12:20:58,22
2428,2023-10-03 12:21:00,22
2427,2023-10-03 12:21:02,22
2426,2023-10-03 12:21:04,22
2425,2023-10-03 12:21:07,22
2424,2023-10-03 12:21:09,22
2423,2023-10-03 12:21:11,22
2422,2023-10-03 12:21:13,22
2421,2023-10-03 12:21:15,22
2420,2023-10-03 12:21:18,22
2419,2023-10-03 12:21:19,22
2418,2023-10-03 12:21:22,22
2417,2023-10-03 12:21:24,22
2416,2023-10-03 12:21:27,22
2415,2023-10-03 12:21:28,22
2414,2023-10-03 12:21:30,22
2413,2023-10-03 12:21:33,22
2412,2023-10-03 12:21:35,22
2411,2023-10-03 12:21:37,22
2410,2023-10-03 12:21:39,22
2409,2023-10-03 12:21:42,22
2408,2023-10-03 12:21:44,22
2407,2023-10-03 12:21:46,22
2406,2023-10-03 12:21:48,22
2405,2023-10-03 12:21:50,22
2404,2023-10-03 12:21:55,0
2403,2023-10-03 12:21:56,9
2402,2023-10-03 12:22:00,0
2401,2023-10-03 12:24:28,1
2400,2023-10-03 12:24:33,0
2399,2023-10-03 12:24:50,15
2398,2023-10-03 12:24:55,0
2397,2023-10-03 12:26:12,24
2396,2023-10-03 12:26:14,24
2395,2023-10-03 12:26:16,24
2394,2023-10-03 12:26:18,24
2393,2023-10-03 12:26:21,24
2392,2023-10-03 12:26:22,24
2391,2023-10-03 12:26:24,24
2390,2023-10-03 12:26:27,24
2389,2023-10-03 12:26:28,24
2388,2023-10-03 12:26:30,24
2387,2023-10-03 12:26:32,24
2386,2023-10-03 12:26:34,24
2385,2023-10-03 12:26:36,24
2384,2023-10-03 12:26:38,24
2383,2023-10-03 12:26:40,24
2382,2023-10-03 12:26:42,24
2381,2023-10-03 12:26:45,24
2380,2023-10-03 12:26:47,24
2379,2023-10-03 12:27:15,24
2378,2023-10-03 12:27:15,24
2377,2023-10-03 12:27:15,24
2376,2023-10-03 12:27:17,24
2375,2023-10-03 12:27:22,0
2374,2023-10-03 12:27:23,19
2373,2023-10-03 12:27:26,19
2372,2023-10-03 12:27:28,19
2371,2023-10-03 12:27:30,19
2370,2023-10-03 12:27:32,19
2369,2023-10-03 12:27:34,19
2368,2023-10-03 12:27:37,19
2367,2023-10-03 12:27:39,19
2366,2023-10-03 12:27:41,19
2365,2023-10-03 12:27:44,19
2364,2023-10-03 12:27:46,19
2363,2023-10-03 12:27:48,19
2362,2023-10-03 12:27:51,19
2361,2023-10-03 12:27:53,19
2360,2023-10-03 12:27:55,19
2359,2023-10-03 12:27:58,19
2358,2023-10-03 12:28:00,19
2357,2023-10-03 12:28:02,19
2356,2023-10-03 12:28:04,19
2355,2023-10-03 12:28:07,19
2354,2023-10-03 12:28:09,19
2353,2023-10-03 12:28:11,19
2352,2023-10-03 12:28:14,19
2351,2023-10-03 12:28:17,19
2350,2023-10-03 12:28:20,19
2349,2023-10-03 12:28:22,19
2348,2023-10-03 12:28:25,19
2347,2023-10-03 12:28:27,19
2346,2023-10-03 12:28:29,19
2345,2023-10-03 12:28:34,0
2344,2023-10-03 12:31:20,8
2343,2023-10-03 12:31:25,0
2342,2023-10-03 12:31:43,12
2341,2023-10-03 12:31:48,0
2340,2023-10-03 12:33:50,5
2339,2023-10-03 12:33:52,5
2338,2023-10-03 12:33:58,0
2337,2023-10-03 12:35:06,17
2336,2023-10-03 12:35:11,0
2335,2023-10-03 12:37:03,10
2334,2023-10-03 12:37:05,10
2333,2023-10-03 12:37:06,10
2332,2023-10-03 12:37:08,10
2331,2023-10-03 12:37:13,10
2330,2023-10-03 12:37:13,10
2329,2023-10-03 12:37:15,10
2328,2023-10-03 12:37:17,10
2327,2023-10-03 12:37:19,10
2326,2023-10-03 12:37:21,10
2325,2023-10-03 12:37:23,10
2324,2023-10-03 12:37:25,10
2323,2023-10-03 12:37:27,10
2322,2023-10-03 12:37:29,10
2321,2023-10-03 12:37:31,10
2320,2023-10-03 12:37:33,10
2319,2023-10-03 12:37:35,10
2318,2023-10-03 12:37:37,10
2317,2023-10-03 12:37:40,10
2316,2023-10-03 12:37:41,10
2315,2023-10-03 12:37:43,10
2314,2023-10-03 12:37:47,10
2313,2023-10-03 12:37:47,10
2312,2023-10-03 12:37:49,10
2311,2023-10-03 12:37:51,10
2310,2023-10-03 12:38:00,10
2309,2023-10-03 12:38:03,10
2308,2023-10-03 12:38:03,10
2307,2023-10-03 12:38:06,10
2306,2023-10-03 12:38:08,10
2305,2023-10-03 12:38:09,10
2304,2023-10-03 12:38:12,0
2303,2023-10-03 12:38:30,1
2302,2023-10-03 12:38:32,1
2301,2023-10-03 12:38:34,1
2300,2023-10-03 12:38:36,1
2299,2023-10-03 12:38:38,1
2298,2023-10-03 12:38:40,1
2297,2023-10-03 12:38:42,1
2296,2023-10-03 12:38:44,1
2295,2023-10-03 12:38:46,1
2294,2023-10-03 12:38:48,1
2293,2023-10-03 12:38:50,1
2292,2023-10-03 12:38:52,1
2291,2023-10-03 12:38:54,1
2290,2023-10-03 12:38:56,1
2289,2023-10-03 12:38:58,1
2288,2023-10-03 12:39:00,1
2287,2023-10-03 12:39:02,1
2286,2023-10-03 12:39:04,1
2285,2023-10-03 12:39:06,1
2284,2023-10-03 12:39:08,1
2283,2023-10-03 12:39:11,1
2282,2023-10-03 12:39:13,1
2281,2023-10-03 12:39:15,1
2280,2023-10-03 12:39:16,1
2279,2023-10-03 12:39:19,1
2278,2023-10-03 12:39:20,1
2277,2023-10-03 12:39:22,1
2276,2023-10-03 12:39:25,1
2275,2023-10-03 12:39:27,1
2274,2023-10-03 12:39:29,1
2273,2023-10-03 12:39:31,1
2272,2023-10-03 12:39:33,1
2271,2023-10-03 12:39:35,1
2270,2023-10-03 12:39:37,1
2269,2023-10-03 12:39:39,1
2268,2023-10-03 12:39:41,1
2267,2023-10-03 12:39:43,1
2266,2023-10-03 12:39:45,1
2265,2023-10-03 12:39:49,1
2264,2023-10-03 12:39:50,1
2263,2023-10-03 12:39:54,0
2262,2023-10-03 12:39:58,16
2261,2023-10-03 12:40:03,0
2260,2023-10-03 12:41:15,15
2259,2023-10-03 12:41:21,0
2258,2023-10-03 12:42:24,19
2257,2023-10-03 12:42:30,0
2256,2023-10-03 12:43:58,11
2255,2023-10-03 12:44:09,0
2254,2023-10-03 12:46:26,8
2253,2023-10-03 12:46:31,0
2252,2023-10-03 12:47:45,12
2251,2023-10-03 12:47:49,12
2250,2023-10-03 12:47:50,12
2249,2023-10-03 12:47:53,12
2248,2023-10-03 12:47:54,12
2247,2023-10-03 12:47:57,12
2246,2023-10-03 12:47:58,12
2245,2023-10-03 12:48:01,12
2244,2023-10-03 12:48:02,12
2243,2023-10-03 12:48:04,12
2242,2023-10-03 12:48:07,12
2241,2023-10-03 12:48:09,12
2240,2023-10-03 12:48:10,12
2239,2023-10-03 12:48:13,12
2238,2023-10-03 12:48:15,12
2237,2023-10-03 12:48:17,12
2236,2023-10-03 12:48:19,12
2235,2023-10-03 12:48:21,12
2234,2023-10-03 12:48:23,12
2233,2023-10-03 12:48:25,12
2232,2023-10-03 12:48:30,0
2231,2023-10-03 12:48:56,5
2230,2023-10-03 12:49:01,0
2229,2023-10-03 12:50:11,17
2228,2023-10-03 12:50:13,17
2227,2023-10-03 12:50:15,17
2226,2023-10-03 12:50:17,17
2225,2023-10-03 12:50:19,17
2224,2023-10-03 12:50:21,17
2223,2023-10-03 12:50:23,17
2222,2023-10-03 12:50:25,17
2221,2023-10-03 12:50:27,17
2220,2023-10-03 12:50:29,17
2219,2023-10-03 12:50:31,17
2218,2023-10-03 12:50:33,17
2217,2023-10-03 12:50:35,17
2216,2023-10-03 12:50:37,17
2215,2023-10-03 12:50:39,17
2214,2023-10-03 12:50:41,17
2213,2023-10-03 12:50:43,17
2212,2023-10-03 12:50:45,17
2211,2023-10-03 12:50:47,17
2210,2023-10-03 12:50:49,17
2209,2023-10-03 12:50:54,0
2208,2023-10-03 12:52:41,10
2207,2023-10-03 12:52:46,0
2206,2023-10-03 12:53:54,1
2205,2023-10-03 12:53:56,1
2204,2023-10-03 12:53:58,1
2203,2023-10-03 12:54:00,1
2202,2023-10-03 12:54:02,1
2201,2023-10-03 12:54:04,1
2200,2023-10-03 12:54:06,1
2199,2023-10-03 12:54:08,1
2198,2023-10-03 12:54:10,1
2197,2023-10-03 12:54:15,0
2196,2023-10-03 12:55:14,15
2195,2023-10-03 12:55:19,0
2194,2023-10-03 12:56:28,24
2193,2023-10-03 12:56:33,0
2192,2023-10-03 12:57:51,11
2191,2023-10-03 12:57:58,0
2190,2023-10-03 12:58:56,3
2189,2023-10-03 12:58:59,3
2188,2023-10-03 12:59:01,3
2187,2023-10-03 12:59:04,3
2186,2023-10-03 12:59:05,3
2185,2023-10-03 12:59:07,3
2184,2023-10-03 12:59:09,3
2183,2023-10-03 12:59:11,3
2182,2023-10-03 12:59:13,3
2181,2023-10-03 12:59:15,3
2180,2023-10-03 12:59:17,3
2179,2023-10-03 12:59:19,3
2178,2023-10-03 12:59:21,3
2177,2023-10-03 12:59:23,3
2176,2023-10-03 12:59:25,3
2175,2023-10-03 12:59:28,3
2174,2023-10-03 12:59:29,3
2173,2023-10-03 12:59:32,3
2172,2023-10-03 12:59:34,3
2171,2023-10-03 12:59:36,3
2170,2023-10-03 12:59:38,3
2169,2023-10-03 12:59:40,3
2168,2023-10-03 12:59:42,3
2167,2023-10-03 12:59:44,3
2166,2023-10-03 12:59:46,3
2165,2023-10-03 12:59:48,3
2164,2023-10-03 12:59:50,3
2163,2023-10-03 12:59:52,3
2162,2023-10-03 12:59:55,3
2161,2023-10-03 12:59:56,3
2160,2023-10-03 12:59:58,3
2159,2023-10-03 13:00:00,3
2158,2023-10-03 13:00:02,3
2157,2023-10-03 13:00:04,3
2156,2023-10-03 13:00:06,3
2155,2023-10-03 13:00:08,3
2154,2023-10-03 13:00:10,3
2153,2023-10-03 13:00:13,3
2152,2023-10-03 13:00:15,3
2151,2023-10-03 13:00:17,3
2150,2023-10-03 13:00:19,3
2149,2023-10-03 13:00:21,3
2148,2023-10-03 13:00:23,3
2147,2023-10-03 13:00:25,3
2146,2023-10-03 13:00:27,3
2145,2023-10-03 13:00:29,3
2144,2023-10-03 13:00:31,3
2143,2023-10-03 13:00:33,3
2142,2023-10-03 13:00:35,3
2141,2023-10-03 13:00:37,3
2140,2023-10-03 13:00:39,3
2139,2023-10-03 13:00:41,3
2138,2023-10-03 13:00:44,3
2137,2023-10-03 13:00:46,3
2136,2023-10-03 13:00:48,3
2135,2023-10-03 13:00:50,3
2134,2023-10-03 13:00:52,3
2133,2023-10-03 13:00:54,3
2132,2023-10-03 13:00:56,3
2131,2023-10-03 13:00:58,3
2130,2023-10-03 13:01:00,3
2129,2023-10-03 13:01:02,3
2128,2023-10-03 13:01:04,3
2127,2023-10-03 13:01:07,3
2126,2023-10-03 13:01:09,3
2125,2023-10-03 13:01:11,3
2124,2023-10-03 13:01:13,3
2123,2023-10-03 13:01:15,3
2122,2023-10-03 13:01:17,3
2121,2023-10-03 13:01:19,3
2120,2023-10-03 13:01:21,3
2119,2023-10-03 13:01:23,3
2118,2023-10-03 13:01:25,3
2117,2023-10-03 13:01:27,3
2116,2023-10-03 13:01:29,3
2115,2023-10-03 13:01:31,3
2114,2023-10-03 13:01:33,3
2113,2023-10-03 13:01:35,3
2112,2023-10-03 13:01:38,3
2111,2023-10-03 13:01:40,3
2110,2023-10-03 13:01:42,3
2109,2023-10-03 13:01:44,3
2108,2023-10-03 13:01:46,3
2107,2023-10-03 13:01:48,3
2106,2023-10-03 13:01:51,3
2105,2023-10-03 13:01:52,3
2104,2023-10-03 13:01:54,3
2103,2023-10-03 13:01:57,3
2102,2023-10-03 13:01:58,3
2101,2023-10-03 13:02:01,3
2100,2023-10-03 13:02:03,3
2099,2023-10-03 13:02:05,3
2098,2023-10-03 13:02:07,3
2097,2023-10-03 13:02:09,3
2096,2023-10-03 13:02:19,3
2095,2023-10-03 13:02:19,3
2094,2023-10-03 13:02:19,3
2093,2023-10-03 13:02:19,3
2092,2023-10-03 13:02:21,3
2091,2023-10-03 13:02:23,3
2090,2023-10-03 13:02:26,3
2089,2023-10-03 13:02:27,3
2088,2023-10-03 13:02:29,3
2087,2023-10-03 13:02:32,3
2086,2023-10-03 13:02:33,3
2085,2023-10-03 13:02:35,3
2084,2023-10-03 13:02:37,3
2083,2023-10-03 13:02:40,3
2082,2023-10-03 13:02:42,3
2081,2023-10-03 13:02:44,3
2080,2023-10-03 13:02:46,3
2079,2023-10-03 13:02:48,3
2078,2023-10-03 13:02:50,3
2077,2023-10-03 13:02:52,3
2076,2023-10-03 13:02:54,3
2075,2023-10-03 13:02:56,3
2074,2023-10-03 13:03:00,3
2073,2023-10-03 13:03:01,3
2072,2023-10-03 13:03:03,3
