,ts,gabarit
324,2023-10-03 14:18:41,18
323,2023-10-03 14:18:47,0
322,2023-10-03 14:19:55,17
321,2023-10-03 14:20:00,0
320,2023-10-03 14:22:38,22
319,2023-10-03 14:22:43,0
318,2023-10-03 14:24:14,10
317,2023-10-03 14:24:19,0
316,2023-10-03 14:25:31,9
315,2023-10-03 14:25:36,0
314,2023-10-03 14:26:40,1
313,2023-10-03 14:26:45,0
312,2023-10-03 14:27:44,15
311,2023-10-03 14:27:49,0
310,2023-10-03 14:28:56,19
309,2023-10-03 14:29:01,0
308,2023-10-03 14:31:15,3
307,2023-10-03 14:31:20,0
306,2023-10-03 14:32:20,5
305,2023-10-03 14:32:26,0
304,2023-10-03 14:33:59,18
303,2023-10-03 14:34:05,0
302,2023-10-03 14:35:51,17
301,2023-10-03 14:35:56,0
300,2023-10-03 14:39:19,22
299,2023-10-03 14:39:24,0
298,2023-10-03 14:40:29,9
297,2023-10-03 14:40:34,0
296,2023-10-03 14:41:37,10
295,2023-10-03 14:41:45,0
294,2023-10-03 14:42:48,15
293,2023-10-03 14:42:53,0
292,2023-10-03 14:43:58,6
291,2023-10-03 14:44:03,0
290,2023-10-03 14:45:26,19
289,2023-10-03 14:45:31,0
288,2023-10-03 14:46:50,3
287,2023-10-03 14:46:56,0
286,2023-10-03 14:48:14,5
285,2023-10-03 14:48:19,0
284,2023-10-03 14:50:53,18
283,2023-10-03 14:50:58,0
282,2023-10-03 14:53:12,14
281,2023-10-03 14:53:17,0
280,2023-10-03 14:54:21,22
279,2023-10-03 14:54:26,0
278,2023-10-03 14:55:36,9
277,2023-10-03 14:55:40,0
276,2023-10-03 14:56:33,10
275,2023-10-03 14:56:38,0
274,2023-10-03 14:57:43,1
273,2023-10-03 14:57:48,0
272,2023-10-03 14:59:13,6
271,2023-10-03 14:59:19,0
270,2023-10-03 15:00:24,19
269,2023-10-03 15:00:29,0
268,2023-10-03 15:01:37,3
267,2023-10-03 15:01:42,0
266,2023-10-03 15:03:27,24
265,2023-10-03 15:03:31,18
264,2023-10-03 15:03:35,0
263,2023-10-03 15:05:09,18
262,2023-10-03 15:05:14,0
261,2023-10-03 15:06:18,22
260,2023-10-03 15:06:20,22
259,2023-10-03 15:06:23,22
258,2023-10-03 15:06:25,22
257,2023-10-03 15:06:30,0
256,2023-10-03 15:07:19,22
255,2023-10-03 15:07:34,7
254,2023-10-03 15:07:34,7
253,2023-10-03 15:07:34,0
252,2023-10-03 15:08:25,7
251,2023-10-03 15:08:29,9
250,2023-10-03 15:08:31,9
249,2023-10-03 15:08:33,9
248,2023-10-03 15:08:38,0
247,2023-10-03 15:09:39,9
246,2023-10-03 15:09:44,0
245,2023-10-03 15:10:43,8
244,2023-10-03 15:10:48,0
243,2023-10-03 15:12:54,1
242,2023-10-03 15:13:00,0
241,2023-10-03 15:13:00,19
240,2023-10-03 15:13:02,19
239,2023-10-03 15:13:04,19
238,2023-10-03 15:13:06,19
237,2023-10-03 15:13:08,19
236,2023-10-03 15:13:13,0
235,2023-10-03 15:14:02,19
234,2023-10-03 15:14:06,0
233,2023-10-03 15:15:06,3
232,2023-10-03 15:15:11,0
231,2023-10-03 15:16:25,15
230,2023-10-03 15:16:30,0
229,2023-10-03 15:16:42,24
228,2023-10-03 15:16:43,24
227,2023-10-03 15:16:47,0
226,2023-10-03 15:18:14,24
225,2023-10-03 15:18:18,18
224,2023-10-03 15:18:23,0
223,2023-10-03 15:19:34,18
222,2023-10-03 15:19:37,5
221,2023-10-03 15:19:39,5
220,2023-10-03 15:19:44,0
219,2023-10-03 15:20:38,5
218,2023-10-03 15:20:44,0
217,2023-10-03 15:21:57,22
216,2023-10-03 15:22:02,0
215,2023-10-03 15:23:18,7
214,2023-10-03 15:23:28,9
213,2023-10-03 15:23:28,9
212,2023-10-03 15:23:33,0
211,2023-10-03 15:24:23,9
210,2023-10-03 15:24:28,0
209,2023-10-03 15:25:41,8
208,2023-10-03 15:25:46,0
207,2023-10-03 15:27:00,21
206,2023-10-03 15:27:06,0
205,2023-10-03 15:28:21,0
204,2023-10-03 15:30:01,3
203,2023-10-03 15:30:06,0
202,2023-10-03 15:43:18,0
201,2023-10-03 15:44:31,23
200,2023-10-03 15:44:36,23
199,2023-10-03 15:44:38,23
198,2023-10-03 15:44:40,23
197,2023-10-03 15:44:42,23
196,2023-10-03 15:44:47,23
195,2023-10-03 15:44:47,23
194,2023-10-03 15:44:49,23
193,2023-10-03 15:44:50,23
192,2023-10-03 15:44:55,0
191,2023-10-03 15:45:19,23
190,2023-10-03 15:45:24,0
189,2023-10-03 15:46:36,9
188,2023-10-03 15:46:42,0
187,2023-10-03 15:47:54,8
186,2023-10-03 15:47:59,0
185,2023-10-03 15:49:01,14
184,2023-10-03 15:49:06,0
183,2023-10-03 15:50:04,21
182,2023-10-03 15:50:08,0
181,2023-10-03 15:51:06,10
180,2023-10-03 15:51:08,10
179,2023-10-03 15:51:11,10
178,2023-10-03 15:51:16,0
177,2023-10-03 15:52:52,3
176,2023-10-03 15:52:56,0
175,2023-10-03 15:54:13,15
174,2023-10-03 15:54:17,0
173,2023-10-03 15:55:43,5
172,2023-10-03 15:55:48,0
171,2023-10-03 15:57:39,24
170,2023-10-03 15:57:44,0
169,2023-10-03 15:58:55,16
168,2023-10-03 15:59:00,0
167,2023-10-03 16:00:20,13
166,2023-10-03 16:00:25,0
165,2023-10-03 16:01:30,6
164,2023-10-03 16:01:36,0
163,2023-10-03 16:03:27,9
162,2023-10-03 16:03:32,0
161,2023-10-03 16:05:21,8
160,2023-10-03 16:05:26,0
159,2023-10-03 16:06:26,14
158,2023-10-03 16:06:31,0
157,2023-10-03 16:08:08,10
156,2023-10-03 16:08:13,0
155,2023-10-03 16:09:36,3
154,2023-10-03 16:09:41,0
153,2023-10-03 16:10:56,15
152,2023-10-03 16:11:01,0
151,2023-10-03 16:12:06,5
150,2023-10-03 16:12:11,0
149,2023-10-03 16:13:39,2
148,2023-10-03 16:13:44,0
147,2023-10-03 16:14:53,16
146,2023-10-03 16:14:55,16
145,2023-10-03 16:14:57,16
144,2023-10-03 16:14:59,16
143,2023-10-03 16:15:01,16
142,2023-10-03 16:15:03,16
141,2023-10-03 16:15:05,16
140,2023-10-03 16:15:07,16
139,2023-10-03 16:15:09,16
138,2023-10-03 16:15:11,16
137,2023-10-03 16:15:13,16
136,2023-10-03 16:15:15,16
135,2023-10-03 16:15:17,16
134,2023-10-03 16:15:19,16
133,2023-10-03 16:15:27,16
132,2023-10-03 16:15:28,16
131,2023-10-03 16:15:29,16
130,2023-10-03 16:15:31,16
129,2023-10-03 16:15:36,16
128,2023-10-03 16:15:37,16
127,2023-10-03 16:15:37,16
126,2023-10-03 16:15:39,16
125,2023-10-03 16:15:42,16
124,2023-10-03 16:15:44,16
123,2023-10-03 16:15:46,16
122,2023-10-03 16:15:48,16
121,2023-10-03 16:15:50,16
120,2023-10-03 16:15:52,16
119,2023-10-03 16:15:54,16
118,2023-10-03 16:15:59,0
117,2023-10-03 16:17:50,23
116,2023-10-03 16:17:55,0
115,2023-10-03 16:21:15,21
114,2023-10-03 16:21:24,0
113,2023-10-03 16:48:29,9
112,2023-10-03 16:48:34,0
111,2023-10-03 16:51:34,8
110,2023-10-03 16:51:35,8
109,2023-10-03 16:51:37,8
108,2023-10-03 16:51:39,8
107,2023-10-03 16:51:42,8
106,2023-10-03 16:51:44,8
105,2023-10-03 16:51:46,8
104,2023-10-03 16:51:48,8
103,2023-10-03 16:51:50,8
102,2023-10-03 16:51:52,8
101,2023-10-03 16:51:54,8
100,2023-10-03 16:51:56,8
99,2023-10-03 16:51:58,8
98,2023-10-03 16:52:00,8
97,2023-10-03 16:52:02,8
96,2023-10-03 16:52:04,8
95,2023-10-03 16:52:06,8
94,2023-10-03 16:52:08,8
93,2023-10-03 16:52:10,8
92,2023-10-03 16:52:12,8
91,2023-10-03 16:52:14,8
90,2023-10-03 16:52:16,8
89,2023-10-03 16:52:18,8
88,2023-10-03 16:52:20,8
87,2023-10-03 16:52:22,8
86,2023-10-03 16:52:24,8
85,2023-10-03 16:52:26,8
84,2023-10-03 16:52:28,8
83,2023-10-03 16:52:30,8
82,2023-10-03 16:52:32,8
81,2023-10-03 16:52:39,0
80,2023-10-03 16:54:46,12
79,2023-10-03 16:54:51,0
78,2023-10-03 16:56:26,14
77,2023-10-03 16:56:31,0
76,2023-10-03 16:57:59,19
75,2023-10-03 16:58:00,0
74,2023-10-03 16:59:45,15
73,2023-10-03 16:59:50,0
72,2023-10-03 17:01:20,5
71,2023-10-03 17:01:25,0
70,2023-10-03 17:02:29,11
69,2023-10-03 17:02:34,0
68,2023-10-03 17:03:44,23
67,2023-10-03 17:03:50,0
66,2023-10-03 17:06:41,21
65,2023-10-03 17:06:46,0
64,2023-10-03 17:08:14,0
63,2023-10-03 17:10:36,18
62,2023-10-03 17:10:41,0
61,2023-10-03 17:12:15,0
60,2023-10-03 17:13:31,15
59,2023-10-03 17:13:36,0
58,2023-10-03 17:14:42,4
57,2023-10-03 17:14:47,0
56,2023-10-03 17:17:07,24
55,2023-10-03 17:17:12,0
54,2023-10-03 17:18:26,23
53,2023-10-03 17:18:33,0
52,2023-10-03 17:21:11,6
51,2023-10-03 17:21:16,0
50,2023-10-03 17:22:26,17
49,2023-10-03 17:22:32,0
48,2023-10-03 17:23:51,12
47,2023-10-03 17:23:56,0
46,2023-10-03 17:25:09,18
45,2023-10-03 17:25:18,0
44,2023-10-03 17:26:25,19
43,2023-10-03 17:26:30,0
42,2023-10-03 17:27:58,4
41,2023-10-03 17:28:04,0
40,2023-10-03 17:29:39,14
39,2023-10-03 17:29:43,0
38,2023-10-03 17:31:01,24
37,2023-10-03 17:31:07,0
36,2023-10-03 17:32:24,23
35,2023-10-03 17:32:30,0
34,2023-10-03 17:33:42,22
33,2023-10-03 17:33:48,0
32,2023-10-03 17:36:29,17
31,2023-10-03 17:36:34,0
30,2023-10-03 17:39:03,21
29,2023-10-03 17:39:09,0
28,2023-10-03 17:40:19,9
27,2023-10-03 17:40:24,0
26,2023-10-03 17:42:00,10
25,2023-10-03 17:42:05,0
24,2023-10-03 17:43:18,19
23,2023-10-03 17:43:23,0
22,2023-10-03 17:44:40,18
21,2023-10-03 17:44:45,0
20,2023-10-03 17:45:56,14
19,2023-10-03 17:46:01,0
18,2023-10-03 17:48:42,23
17,2023-10-03 17:48:48,5
16,2023-10-03 17:48:50,5
15,2023-10-03 17:48:52,5
14,2023-10-03 17:48:54,5
13,2023-10-03 17:48:56,5
12,2023-10-03 17:49:01,0
11,2023-10-03 17:49:57,5
10,2023-10-03 17:50:03,0
9,2023-10-03 17:51:00,22
8,2023-10-03 17:51:05,0
7,2023-10-03 17:52:25,16
6,2023-10-03 17:52:30,0
5,2023-10-03 17:53:49,21
4,2023-10-03 17:53:55,0
3,2023-10-03 17:55:00,9
2,2023-10-03 17:55:05,0
1,2023-10-03 17:56:39,10
0,2023-10-03 17:56:43,0
