Stamp,Agent,Model,Nquadro
2023-09-26 11:45:00,T012,SPT120018W,202301000127919
2023-09-26 11:45:00,T013,SPT120018W,202302000080046
2023-09-26 11:45:00,T012,SPT120018W,202301000127920
2023-09-26 11:47:00,T012,SPT120018W,202301000127921
2023-09-26 11:47:00,T013,SPT120018W,202302000080047
2023-09-26 11:48:00,T012,SPT120018W,202301000127922
2023-09-26 11:49:00,T012,SPT120018W,202301000127923
2023-09-26 11:49:00,T013,SPT120018W,202302000080048
2023-09-26 11:50:00,T012,SPT120018W,202301000127924
2023-09-26 11:50:00,T013,SPT120018W,202302000080049
2023-09-26 11:51:00,T013,SPT120018W,202302000080049
2023-09-26 11:52:00,T013,SPT120018W,202302000080050
2023-09-26 11:53:00,T012,SPT120018W,202301000127925
2023-09-26 11:54:00,T013,SPT120018W,202302000080051
2023-09-26 11:54:00,T012,SPT120018W,202301000127926
2023-09-26 11:54:00,T012,SPT120018W,202301000127926
2023-09-26 11:55:00,T013,SPT120018W,202302000080052
2023-09-26 11:55:00,T012,SPT120018W,202301000127927
2023-09-26 11:56:00,T012,SPT120018W,202301000127927
2023-09-26 11:56:00,T013,SPT120018W,202302000080053
2023-09-26 11:57:00,T012,SPT120018W,202301000127928
2023-09-26 11:57:00,T013,SPT120018W,202302000080054
2023-09-26 11:57:00,T012,SPT120018W,202301000127929
2023-09-26 11:59:00,T013,SPT120018W,202302000080055
2023-09-26 11:59:00,T012,SPT120018W,202301000127930
2023-09-26 12:00:00,T013,SPT120018W,202302000080055
2023-09-26 12:00:00,T012,SPT120018W,202301000127931
2023-09-26 12:01:00,T012,SPT120018W,202301000127932
2023-09-26 12:02:00,T013,SPT120018W,202302000080056
2023-09-26 12:03:00,T013,SPT120018W,202302000080056
2023-09-26 12:03:00,T012,SPT120018W,202301000127933
2023-09-26 12:04:00,T013,SPT120018W,202302000080057
2023-09-26 12:05:00,T012,SPT120018W,202301000127934
2023-09-26 12:06:00,T013,SPT120018W,202302000080058
2023-09-26 12:07:00,T012,SPT120018W,202301000127935
2023-09-26 12:07:00,T013,SPT120018W,202302000080059
2023-09-26 12:08:00,T012,SPT120018W,202301000127936
2023-09-26 12:09:00,T013,SPT120018W,202302000080060
2023-09-26 12:09:00,T012,SPT120018W,202301000127937
2023-09-26 12:10:00,T012,SPT120018W,202301000127938
2023-09-26 12:11:00,T012,SPT120018W,202301000127939
2023-09-26 12:11:00,T013,SPT120018W,202302000080061
2023-09-26 12:13:00,T012,SPT120018W,202301000127940
2023-09-26 12:13:00,T013,SPT120018W,202302000080062
2023-09-26 12:14:00,T012,SPT120018W,202301000127941
2023-09-26 12:15:00,T012,SPT120018W,202301000127942
2023-09-26 12:15:00,T013,SPT120018W,202302000080063
2023-09-26 12:16:00,T012,SPT120018W,202301000127943
2023-09-26 12:16:00,T013,SPT120018W,202302000080064
2023-09-26 12:17:00,T012,SPT120018W,202301000127943
2023-09-26 12:17:00,T012,SPT120018W,202301000127944
2023-09-26 12:17:00,T013,SPT120018W,202302000080065
2023-09-26 12:19:00,T012,SPT120018W,202301000127945
2023-09-26 12:19:00,T013,SPT120018W,202302000080066
2023-09-26 12:20:00,T012,SPT120018W,202301000127946
2023-09-26 12:20:00,T013,SPT120018W,202302000080067
2023-09-26 12:21:00,T012,SPT120018W,202301000127947
2023-09-26 12:22:00,T012,SPT120018W,202301000127948
2023-09-26 12:22:00,T013,SPT120018W,202302000080068
2023-09-26 12:23:00,T012,SPT120018W,202301000127949
2023-09-26 12:24:00,T013,SPT120018W,202302000080069
2023-09-26 12:24:00,T012,SPT120018W,202301000127949
2023-09-26 12:25:00,T012,SPT120018W,202301000127950
2023-09-26 12:26:00,T012,SPT120018W,202301000127951
2023-09-26 12:26:00,T013,SPT120018W,202302000080070
2023-09-26 12:27:00,T012,SPT120018W,202301000127952
2023-09-26 12:27:00,T013,SPT120018W,202302000080071
2023-09-26 12:29:00,T012,SPT120018W,202301000127953
2023-09-26 12:29:00,T013,SPT120018W,202302000080072
2023-09-26 12:30:00,T012,SPT120018W,202301000127954
2023-09-26 12:30:00,T013,SPT120018W,202302000080073
2023-09-26 12:31:00,T012,SPT120018W,202301000127955
2023-09-26 12:32:00,T013,SPT120018W,202302000080074
2023-09-26 12:33:00,T012,SPT120018W,202301000127956
2023-09-26 12:34:00,T013,SPT120018W,202302000080075
2023-09-26 12:34:00,T012,SPT120018W,202301000127957
2023-09-26 12:35:00,T013,SPT120018W,202302000080076
2023-09-26 12:35:00,T012,SPT120018W,202301000127957
2023-09-26 12:36:00,T013,SPT120018W,202302000080077
2023-09-26 12:36:00,T012,SPT120018W,202301000127958
2023-09-26 12:37:00,T012,SPT120018W,202301000127959
2023-09-26 12:38:00,T013,SPT120018W,202302000080078
2023-09-26 12:38:00,T012,SPT120018W,202301000127959
2023-09-26 12:39:00,T012,SPT120018W,202301000127960
2023-09-26 12:39:00,T013,SPT120018W,202302000080079
2023-09-26 12:40:00,T012,SPT120018W,202301000127961
2023-09-26 12:40:00,T013,SPT120018W,202302000080080
2023-09-26 12:41:00,T012,SPT120018W,202301000127962
2023-09-26 12:42:00,T013,SPT120018W,202302000080081
2023-09-26 12:42:00,T012,SPT120018W,202301000127963
2023-09-26 12:43:00,T013,SPT120018W,202302000080082
2023-09-26 12:43:00,T012,SPT120018W,202301000127964
2023-09-26 12:44:00,T012,SPT120018W,202301000127965
2023-09-26 12:45:00,T013,SPT120018W,202302000080083
2023-09-26 12:45:00,T012,SPT120018W,202301000127966
