Stamp,Agent,Model,Nquadro
2023-09-26 16:11:10,T013,SPT120018W,202302000080119
2023-09-26 16:12:06,T012,SPT120018W,202301000128075
2023-09-26 16:12:55,T012,SPT120018W,202301000128076
2023-09-26 16:13:09,T013,SPT120018W,202302000080120
2023-09-26 16:13:47,T013,SPT120018W,202302000080120
2023-09-26 16:14:46,T012,SPT120018W,202301000128077
2023-09-26 16:15:11,T013,SPT120018W,202302000080121
2023-09-26 16:15:44,T012,SPT120018W,202301000128078
2023-09-26 16:16:12,T013,SPT120018W,202302000080122
2023-09-26 16:16:50,T012,SPT120018W,202301000128079
2023-09-26 16:17:57,T012,SPT120018W,202301000128080
2023-09-26 16:18:01,T013,SPT120018W,202302000080123
2023-09-26 16:19:41,T012,SPT120018W,202301000128081
2023-09-26 16:19:43,T013,SPT120018W,202302000080124
