,ts,id,rssi
2093,2023-08-26 09:01:28,1,-72
2092,2023-08-26 09:01:34,1,-64
2091,2023-08-26 09:01:40,1,-72
2090,2023-08-26 09:01:52,1,-63
2089,2023-08-26 09:02:04,1,-71
2088,2023-08-26 09:02:16,1,-64
2087,2023-08-26 09:03:16,1,-71
2086,2023-08-26 09:03:22,1,-63
2085,2023-08-26 09:03:34,1,-72
2084,2023-08-26 09:03:40,1,-63
2083,2023-08-26 09:03:46,1,-71
2082,2023-08-26 09:03:52,1,-64
2081,2023-08-26 09:06:58,1,-71
2080,2023-08-26 09:07:10,1,-64
2079,2023-08-26 09:08:46,1,-71
2078,2023-08-26 09:08:58,1,-64
2077,2023-08-26 09:09:16,1,-71
2076,2023-08-26 09:09:34,1,-63
2075,2023-08-26 09:09:58,1,-71
2074,2023-08-26 09:10:10,2,-100
2073,2023-08-26 09:10:16,2,-77
2072,2023-08-26 09:10:34,1,-64
2071,2023-08-26 09:10:40,1,-71
2070,2023-08-26 09:10:46,1,-63
2069,2023-08-26 09:11:22,1,-71
2068,2023-08-26 09:11:40,1,-62
2067,2023-08-26 09:12:05,1,-72
2066,2023-08-26 09:12:17,1,-100
2065,2023-08-26 09:12:29,1,-65
2064,2023-08-26 09:12:59,1,-71
2063,2023-08-26 09:13:05,1,-64
2062,2023-08-26 09:13:35,1,-71
2061,2023-08-26 09:13:47,1,-64
2060,2023-08-26 09:14:29,1,-71
2059,2023-08-26 09:14:35,1,-63
2058,2023-08-26 09:15:41,1,-71
2057,2023-08-26 09:15:47,1,-63
2056,2023-08-26 09:17:23,1,-71
2055,2023-08-26 09:17:29,1,-62
2054,2023-08-26 09:17:41,1,-71
2053,2023-08-26 09:17:47,1,-64
2052,2023-08-26 09:18:11,1,-71
2051,2023-08-26 09:18:17,1,-63
2050,2023-08-26 09:18:53,2,-100
2049,2023-08-26 09:18:59,2,-77
2048,2023-08-26 09:19:35,1,-71
2047,2023-08-26 09:19:41,1,-63
