ts,gabarit
2023-10-02 14:45:54,16
2023-10-02 14:47:28,24
2023-10-02 14:48:41,2
2023-10-02 14:50:57,17
2023-10-02 14:55:11,9
2023-10-02 14:56:40,22
2023-10-02 14:57:55,4
2023-10-02 15:00:30,21
2023-10-02 15:02:08,24
2023-10-02 15:05:59,2
2023-10-02 15:07:14,17
2023-10-02 15:09:54,15
2023-10-02 15:12:48,19
2023-10-02 15:14:00,11
2023-10-02 15:15:23,8
2023-10-02 15:16:44,21
2023-10-02 15:18:12,24
2023-10-02 15:20:42,7
2023-10-02 15:22:21,17
2023-10-02 15:24:44,15
2023-10-02 15:26:04,19
2023-10-02 15:28:48,9
2023-10-02 15:30:26,8
2023-10-02 15:32:15,21
2023-10-02 15:33:30,24
2023-10-02 15:33:35,23
2023-10-02 15:33:39,23
2023-10-02 15:33:39,23
2023-10-02 15:33:43,23
2023-10-02 15:34:51,23
2023-10-02 15:36:03,17
2023-10-02 15:37:23,15
2023-10-02 15:41:54,9
2023-10-02 15:43:14,8
2023-10-02 15:44:22,21
2023-10-02 15:45:36,21
2023-10-02 15:47:38,13
2023-10-02 15:49:15,1
2023-10-02 15:51:51,24
2023-10-02 15:53:49,23
2023-10-02 15:53:53,10
2023-10-02 15:53:55,10
2023-10-02 15:53:57,10
2023-10-02 15:55:32,10
2023-10-02 15:57:16,17
2023-10-02 15:59:10,15
2023-10-02 16:04:01,9
2023-10-02 16:05:09,19
2023-10-02 16:05:28,13
2023-10-02 16:06:53,13
2023-10-02 16:08:08,1
2023-10-02 16:09:29,23
2023-10-02 16:11:07,10
2023-10-02 16:11:15,4
2023-10-02 16:12:45,4
2023-10-02 16:13:58,15
2023-10-02 16:15:28,2
2023-10-02 16:17:41,9
2023-10-02 16:19:05,19
2023-10-02 16:22:11,13
2023-10-02 16:22:16,8
2023-10-02 16:23:21,8
2023-10-02 16:24:40,10
2023-10-02 16:25:43,10
2023-10-02 16:29:39,4
2023-10-02 16:48:13,3
2023-10-02 16:48:26,3
2023-10-02 16:49:58,3
2023-10-02 16:50:00,9
2023-10-02 16:51:08,9
2023-10-02 16:51:16,19
2023-10-02 16:52:22,19
2023-10-02 16:53:50,13
2023-10-02 16:55:04,8
2023-10-02 16:56:22,1
2023-10-02 16:58:10,5
2023-10-02 16:59:55,10
2023-10-02 17:02:52,23
2023-10-02 17:04:02,14
2023-10-02 17:05:20,24
2023-10-02 17:06:26,3
2023-10-02 17:07:33,9
2023-10-02 17:08:47,7
2023-10-02 17:09:53,8
2023-10-02 17:11:10,1
2023-10-02 17:12:49,5
2023-10-02 17:15:18,13
2023-10-02 17:16:22,10
2023-10-02 17:17:33,23
2023-10-02 17:18:36,14
2023-10-02 17:18:38,14
2023-10-02 17:18:40,14
2023-10-02 17:18:42,14
2023-10-02 17:18:44,14
2023-10-02 17:18:46,14
2023-10-02 17:18:48,14
2023-10-02 17:18:50,14
2023-10-02 17:18:53,14
2023-10-02 17:18:55,14
2023-10-02 17:18:56,14
2023-10-02 17:18:59,14
2023-10-02 17:19:03,14
2023-10-02 17:25:27,7
2023-10-02 17:27:09,17
2023-10-02 17:28:35,8
2023-10-02 17:29:52,21
2023-10-02 17:31:06,13
2023-10-02 17:31:09,13
2023-10-02 17:31:37,13
2023-10-02 17:32:50,10
2023-10-02 17:39:16,14
2023-10-02 17:41:29,11
2023-10-02 17:42:35,7
2023-10-02 17:44:06,19
2023-10-02 17:45:31,1
2023-10-02 17:46:52,8
2023-10-02 17:48:14,21
2023-10-02 17:50:08,13
2023-10-02 17:50:21,13
2023-10-02 17:50:23,13
2023-10-02 17:50:25,13
2023-10-02 17:50:28,13
2023-10-02 17:53:05,4
2023-10-02 17:54:17,10
2023-10-02 17:55:39,3
