ts,gabarit
2023-09-25 10:14:11,4
2023-09-25 10:15:54,3
2023-09-25 10:17:03,17
2023-09-25 10:18:20,9
2023-09-25 10:20:22,18
2023-09-25 10:21:45,24
2023-09-25 10:24:12,16
2023-09-25 10:26:39,12
2023-09-25 10:27:25,6
2023-09-25 10:27:40,6
2023-09-25 10:27:45,6
2023-09-25 10:27:47,6
2023-09-25 10:27:49,6
2023-09-25 10:27:53,6
2023-09-25 10:27:58,6
2023-09-25 10:28:03,6
2023-09-25 10:28:09,6
2023-09-25 10:28:16,6
2023-09-25 10:28:16,6
2023-09-25 10:28:30,6
2023-09-25 10:29:53,20
2023-09-25 10:48:11,5
2023-09-25 10:49:32,4
2023-09-25 10:51:13,3
2023-09-25 10:52:23,17
2023-09-25 10:54:37,9
2023-09-25 10:57:31,18
2023-09-25 10:59:17,24
2023-09-25 11:00:38,16
2023-09-25 11:00:41,16
2023-09-25 11:00:57,16
2023-09-25 11:02:10,12
2023-09-25 11:02:14,12
2023-09-25 11:03:22,6
2023-09-25 11:05:29,20
2023-09-25 11:05:31,20
2023-09-25 11:05:33,20
2023-09-25 11:06:01,5
2023-09-25 11:06:06,5
2023-09-25 11:06:06,5
2023-09-25 11:06:07,5
2023-09-25 11:06:09,5
2023-09-25 11:06:11,5
2023-09-25 11:06:13,5
2023-09-25 11:06:15,5
2023-09-25 11:06:19,5
2023-09-25 11:06:19,5
2023-09-25 11:06:27,5
2023-09-25 11:06:27,5
2023-09-25 11:06:29,5
2023-09-25 11:06:34,5
2023-09-25 11:06:34,5
2023-09-25 11:06:35,5
2023-09-25 11:06:39,5
2023-09-25 11:06:39,5
2023-09-25 11:06:42,5
2023-09-25 11:06:43,5
2023-09-25 11:06:45,5
2023-09-25 11:06:54,5
2023-09-25 11:06:54,5
2023-09-25 11:06:56,5
2023-09-25 11:06:57,5
2023-09-25 11:06:59,5
2023-09-25 11:07:01,5
2023-09-25 11:07:03,5
2023-09-25 11:07:05,5
2023-09-25 11:07:07,5
2023-09-25 11:07:15,5
2023-09-25 11:07:15,5
2023-09-25 11:07:15,5
2023-09-25 11:07:38,5
2023-09-25 11:07:46,5
2023-09-25 11:07:46,5
2023-09-25 11:07:51,5
2023-09-25 11:08:03,4
2023-09-25 11:08:07,4
2023-09-25 11:10:55,3
2023-09-25 11:12:10,17
2023-09-25 11:13:57,9
2023-09-25 11:15:49,18
2023-09-25 11:17:14,24
2023-09-25 11:18:42,16
2023-09-25 11:20:29,12
2023-09-25 11:22:06,6
2023-09-25 11:23:18,20
2023-09-25 11:23:19,20
2023-09-25 11:23:21,20
2023-09-25 11:23:26,20
2023-09-25 11:23:27,20
2023-09-25 11:23:28,20
2023-09-25 11:23:47,20
2023-09-25 11:23:57,20
2023-09-25 11:23:57,20
2023-09-25 11:23:57,20
2023-09-25 11:24:02,20
2023-09-25 11:24:02,20
2023-09-25 11:24:03,20
2023-09-25 11:24:41,5
2023-09-25 11:24:43,5
2023-09-25 11:24:45,5
2023-09-25 11:24:49,5
2023-09-25 11:24:50,5
2023-09-25 11:24:52,5
2023-09-25 11:24:55,5
2023-09-25 11:24:57,5
2023-09-25 11:24:59,5
2023-09-25 11:24:59,5
2023-09-25 11:25:01,5
2023-09-25 11:25:03,5
2023-09-25 11:25:05,5
2023-09-25 11:25:07,5
2023-09-25 11:25:09,5
2023-09-25 11:25:11,5
2023-09-25 11:25:13,5
2023-09-25 11:25:15,5
2023-09-25 11:25:17,5
2023-09-25 11:25:20,5
2023-09-25 11:25:21,5
2023-09-25 11:25:24,5
2023-09-25 11:25:33,5
2023-09-25 11:25:33,5
2023-09-25 11:25:33,5
2023-09-25 11:27:01,4
2023-09-25 11:28:52,3
2023-09-25 11:29:20,17
2023-09-25 11:31:09,9
2023-09-25 11:32:33,18
2023-09-25 11:33:42,24
2023-09-25 11:35:52,16
2023-09-25 11:36:53,12
2023-09-25 11:36:54,12
2023-09-25 11:36:55,12
2023-09-25 11:36:57,12
2023-09-25 11:36:59,12
2023-09-25 11:37:06,12
2023-09-25 11:38:08,6
2023-09-25 11:39:51,20
2023-09-25 11:41:01,5
2023-09-25 11:42:44,4
2023-09-25 11:43:42,3
2023-09-25 11:43:48,3
2023-09-25 11:43:48,3
2023-09-25 11:44:10,3
2023-09-25 11:44:10,3
2023-09-25 11:44:10,3
2023-09-25 11:45:36,17
2023-09-25 11:46:50,9
2023-09-25 11:48:14,18
2023-09-25 11:49:37,24
2023-09-25 11:51:34,16
2023-09-25 11:53:08,12
