Stamp,Agent,Model,Nquadro
2023-09-25 11:01:44,T014,HAMLET-49,202302000079874.0
2023-09-25 11:01:55,T012,SPT120018W,202301000127588.0
2023-09-25 11:03:08,T014,HAMLET-49,202302000079874.0
2023-09-25 11:03:26,T012,SPT120018W,202301000127589.0
2023-09-25 11:04:44,T014,HAMLET-49,202302000079928.0
2023-09-25 11:05:03,T012,SPT120018W,202301000127590.0
2023-09-25 11:06:19,T012,SPT120018W,202301000127591.0
2023-09-25 11:07:07,T014,HAMLET-49,202302000079875.0
2023-09-25 11:08:47,T012,SPT120018W,202301000127592.0
2023-09-25 11:11:17,T012,SPT120018W,202301000127593.0
2023-09-25 11:12:15,T012,SPT120018W,202301000127594.0
2023-09-25 11:12:56,T014,HAMLET-49,202302000079871.0
2023-09-25 11:14:05,T012,SPT120018W,202301000127595.0
2023-09-25 11:14:44,T014,HAMLET-49,202302000079868.0
2023-09-25 11:14:59,T012,SPT120018W,202301000127596.0
2023-09-25 11:15:45,T012,SPT120018W,202301000127596.0
2023-09-25 11:16:33,T012,SPT120018W,202301000127596.0
2023-09-25 11:16:39,T014,HAMLET-49,202302000079870.0
2023-09-25 11:17:21,T012,SPT120018W,202301000127597.0
2023-09-25 11:18:13,T012,SPT120018W,202301000127598.0
2023-09-25 11:19:05,T014,HAMLET-49,202302000079929.0
2023-09-25 11:19:38,T012,SPT120018W,202301000127599.0
2023-09-25 11:20:54,T014,HAMLET-49,202302000079930.0
2023-09-25 11:22:53,T014,HAMLET-49,202302000079931.0
2023-09-25 11:23:12,T012,SPT120018W,202301000127600.0
2023-09-25 11:24:00,T012,SPT120018W,202301000127601.0
2023-09-25 11:24:51,T014,HAMLET-49,202302000079932.0
2023-09-25 11:25:08,T012,SPT120018W,202301000127602.0
2023-09-25 11:26:27,T014,HAMLET-49,202302000079867.0
2023-09-25 11:26:35,T012,SPT120018W,202301000127603.0
2023-09-25 11:27:53,T012,SPT120018W,202301000127604.0
2023-09-25 11:28:48,T014,HAMLET-49,202302000079869.0
2023-09-25 11:30:03,T012,SPT120018W,202301000127605.0
2023-09-25 11:30:58,T014,HAMLET-49,202302000079933.0
2023-09-25 11:31:02,T012,SPT120018W,202301000127606.0
2023-09-25 11:32:53,T012,SPT120018W,202301000127607.0
2023-09-25 11:32:54,T014,HAMLET-49,202302000079934.0
2023-09-25 11:33:43,T012,SPT120018W,202301000127608.0
2023-09-25 11:35:27,T012,SPT120018W,202301000127609.0
2023-09-25 11:36:25,T014,HAMLET-49,202302000079935.0
2023-09-25 11:36:41,T012,SPT120018W,202301000127610.0
2023-09-25 11:37:44,T012,SPT120018W,202301000127611.0
2023-09-25 11:38:22,T014,HAMLET-49,202302000079936.0
2023-09-25 11:39:10,T012,SPT120018W,202301000127612.0
2023-09-25 11:41:30,T012,SPT120018W,202301000127612.0
2023-09-25 11:41:51,T014,HAMLET-49,202302000079937.0
2023-09-25 11:42:34,T012,SPT120018W,202301000127613.0
2023-09-25 11:43:18,T012,SPT120018W,202301000127613.0
2023-09-25 11:44:13,T014,HAMLET-49,202302000079876.0
2023-09-25 11:44:44,T012,SPT120018W,202301000127614.0
2023-09-25 11:45:45,T012,SPT120018W,202301000127615.0
2023-09-25 11:47:21,T012,SPT120018W,202301000127616.0
2023-09-25 11:47:55,T014,HAMLET-49,202302000079924.0
2023-09-25 11:48:17,T012,SPT120018W,202301000127617.0
2023-09-25 11:49:16,T012,SPT120018W,202301000127618.0
2023-09-25 11:49:34,T014,HAMLET-49,202302000079923.0
2023-09-25 11:50:03,T012,SPT120018W,202301000127619.0
2023-09-25 11:51:09,T012,SPT120018W,202301000127620.0
2023-09-25 11:51:12,T014,HAMLET-49,202302000079922.0
2023-09-25 11:53:16,T012,SPT120018W,202301000127621.0
2023-09-25 11:53:24,T014,HAMLET-49,202302000079922.0
2023-09-25 11:54:06,T012,SPT120018W,202301000127622.0
2023-09-25 11:56:04,T014,HAMLET-49,202302000079921.0
2023-09-25 11:56:43,T012,SPT120018W,202301000127623.0
2023-09-25 11:58:03,T014,HAMLET-49,202302000079920.0
2023-09-25 11:58:24,T012,SPT120018W,202301000127624.0
2023-09-25 12:00:10,T012,SPT120018W,202301000127625.0
2023-09-25 12:00:48,T014,HAMLET-49,202302000079919.0
2023-09-25 12:01:50,T012,SPT120018W,202301000127626.0
2023-09-25 12:02:39,T012,SPT120018W,202301000127627.0
2023-09-25 12:03:14,T014,HAMLET-49,202302000079918.0
2023-09-25 12:04:57,T014,HAMLET-49,202302000079917.0
2023-09-25 12:05:40,T012,SPT120018W,202301000127629.0
2023-09-25 12:06:33,T014,HAMLET-49,202302000079924.0
2023-09-25 12:07:21,T012,SPT120018W,202301000127630.0
2023-09-25 12:07:51,T014,HAMLET-49,202302000079924.0
2023-09-25 12:08:09,T012,SPT120018W,202301000127631.0
2023-09-25 12:09:34,T014,HAMLET-49,202302000079924.0
2023-09-25 12:09:45,T012,SPT120018W,202301000127632.0
2023-09-25 12:11:42,T014,HAMLET-49,202302000079916.0
2023-09-25 12:12:50,T012,SPT120018W,202301000127633.0
2023-09-25 12:13:28,T014,HAMLET-49,202302000079915.0
2023-09-25 12:14:46,T012,SPT120018W,202301000127633.0
2023-09-25 12:14:53,T014,HAMLET-49,202302000079915.0
2023-09-25 12:15:34,T012,SPT120018W,202301000127628.0
2023-09-25 12:16:36,T012,SPT120018W,202301000127634.0
2023-09-25 12:16:46,T014,HAMLET-49,202302000079914.0
2023-09-25 12:17:40,T012,SPT120018W,202301000127635.0
2023-09-25 12:18:44,T012,SPT120018W,202301000127636.0
2023-09-25 12:19:05,T014,HAMLET-49,202302000079913.0
2023-09-25 12:19:38,T012,SPT120018W,202301000127637.0
2023-09-25 12:21:30,T012,SPT120018W,202301000127638.0
2023-09-25 12:21:37,T014,HAMLET-49,202302000079877.0
2023-09-25 12:23:11,T012,SPT120018W,202301000127639.0
2023-09-25 12:23:50,T014,HAMLET-49,202302000079949.0
2023-09-25 12:25:14,T012,SPT120018W,202301000127640.0
2023-09-25 12:25:44,T014,HAMLET-49,202302000079948.0
2023-09-25 12:26:44,T012,SPT120018W,202301000127641.0
2023-09-25 12:27:43,T014,HAMLET-49,202302000079947.0
2023-09-25 12:27:51,T012,SPT120018W,202301000127642.0
2023-09-25 12:29:26,T012,SPT120018W,202301000127643.0
2023-09-25 12:30:08,T014,HAMLET-49,202302000079946.0
2023-09-25 12:30:24,T012,SPT120018W,202301000127644.0
2023-09-25 12:32:06,T012,SPT120018W,202301000127645.0
2023-09-25 12:32:43,T014,HAMLET-49,202302000079945.0
2023-09-25 12:33:25,T012,SPT120018W,202301000127646.0
2023-09-25 12:34:36,T014,HAMLET-49,202302000079944.0
2023-09-25 12:34:43,T012,SPT120018W,202301000127647.0
2023-09-25 12:36:34,T012,SPT120018W,202301000127648.0
2023-09-25 12:37:30,T014,HAMLET-49,202302000079943.0
2023-09-25 12:37:48,T012,SPT120018W,202301000127649.0
2023-09-25 12:39:13,T014,HAMLET-49,202302000079942.0
2023-09-25 12:39:23,T012,SPT120018W,202301000127650.0
2023-09-25 12:40:11,T012,SPT120018W,202301000127650.0
2023-09-25 12:40:55,T014,HAMLET-49,202302000079941.0
2023-09-25 12:41:04,T012,SPT120018W,202301000127651.0
2023-09-25 12:42:04,T012,SPT120018W,202301000127652.0
2023-09-25 12:43:38,T012,SPT120018W,202301000127653.0
2023-09-25 12:43:46,T014,HAMLET-49,202302000079940.0
2023-09-25 12:45:06,T012,SPT120018W,202301000127654.0
2023-09-25 12:45:50,T014,HAMLET-49,202302000079939.0
2023-09-25 12:46:22,T012,SPT120018W,202301000127655.0
2023-09-25 12:48:01,T012,SPT120018W,202301000127656.0
2023-09-25 12:48:20,T014,HAMLET-49,202302000079938.0
2023-09-25 12:49:03,T012,SPT120018W,202301000127657.0
2023-09-25 12:50:18,T012,SPT120018W,202301000127658.0
2023-09-25 12:52:25,T012,SPT120018W,202301000127659.0
2023-09-25 12:53:25,T012,SPT120018W,202301000127660.0
2023-09-25 12:54:45,T012,SPT120018W,202301000127658.0
2023-09-25 12:55:38,T012,SPT120018W,202301000127661.0
2023-09-25 12:56:38,T014,HAMLET-49,202302000079957.0
2023-09-25 12:57:06,T012,SPT120018W,202301000127662.0
2023-09-25 12:58:01,T012,SPT120018W,202301000127663.0
2023-09-25 12:58:41,T014,HAMLET-49,202302000079956.0
2023-09-25 12:58:47,T012,SPT120018W,202301000127663.0
2023-09-25 14:01:27,T012,SPT120018W,202301000127664.0
2023-09-25 14:04:50,T012,SPT120018W,202301000127665.0
2023-09-25 14:05:47,T012,SPT120018W,202301000127666.0
2023-09-25 14:06:57,T012,SPT120018W,202301000127667.0
2023-09-25 14:09:10,T012,SPT120018W,202301000127668.0
2023-09-25 14:09:55,T014,HAMLET-49,202302000079955.0
2023-09-25 14:12:25,T012,SPT120018W,202301000127669.0
2023-09-25 14:12:38,T014,HAMLET-49,202302000079954.0
2023-09-25 14:13:51,T012,SPT120018W,202301000127670.0
2023-09-25 14:15:50,T012,SPT120018W,202301000127671.0
2023-09-25 14:16:43,T012,SPT120018W,202301000127672.0
2023-09-25 14:19:38,T012,SPT120018W,202301000127673.0
2023-09-25 14:20:13,T014,HAMLET-49,202302000079953.0
2023-09-25 14:20:37,T012,SPT120018W,202301000127674.0
2023-09-25 14:22:01,T014,HAMLET-49,202302000079952.0
2023-09-25 14:22:13,T012,SPT120018W,202301000127675.0
2023-09-25 14:23:10,T012,SPT120018W,202301000127676.0
2023-09-25 14:24:02,T012,SPT120018W,202301000127677.0
2023-09-25 14:24:05,T014,HAMLET-49,202302000079952.0
2023-09-25 14:24:59,T012,SPT120018W,202301000127678.0
2023-09-25 14:26:45,T014,HAMLET-49,202302000079951.0
2023-09-25 14:27:04,T012,SPT120018W,202301000127679.0
2023-09-25 14:28:24,T012,SPT120018W,202301000127680.0
2023-09-25 14:29:27,T014,HAMLET-49,202302000079950.0
2023-09-25 14:29:50,T012,SPT120018W,202301000127681.0
2023-09-25 14:30:53,T012,SPT120018W,202301000127682.0
2023-09-25 14:31:48,T014,HAMLET-49,202302000079965.0
2023-09-25 14:32:17,T012,SPT120018W,202301000127683.0
2023-09-25 14:33:29,T014,HAMLET-49,202302000079964.0
2023-09-25 14:33:32,T012,SPT120018W,202301000127684.0
2023-09-25 14:35:12,T012,SPT120018W,202301000127685.0
2023-09-25 14:35:16,T014,HAMLET-49,202302000079963.0
2023-09-25 14:36:58,T014,HAMLET-49,202302000079962.0
2023-09-25 14:37:04,T012,SPT120018W,202301000127685.0
2023-09-25 14:38:47,T014,HAMLET-49,202302000079961.0
2023-09-25 14:40:37,T014,HAMLET-49,202302000079960.0
2023-09-25 14:41:39,T012,SPT120018W,202301000127686.0
2023-09-25 14:42:55,T012,SPT120018W,202301000127687.0
2023-09-25 14:44:16,T012,SPT120018W,202301000127688.0
2023-09-25 14:44:27,T014,HAMLET-49,202302000079959.0
2023-09-25 14:46:19,T012,SPT120018W,202301000127689.0
2023-09-25 14:46:23,T014,HAMLET-49,202302000079958.0
2023-09-25 14:47:01,T014,HAMLET-49,202302000079958.0
2023-09-25 14:48:33,T012,SPT120018W,202301000127690.0
2023-09-25 14:49:24,T014,HAMLET-49,202302000079973.0
2023-09-25 14:51:16,T012,SPT120018W,202301000127691.0
2023-09-25 14:51:27,T014,HAMLET-49,202302000079972.0
2023-09-25 14:53:01,T012,SPT120018W,202301000127692.0
2023-09-25 14:53:13,T014,HAMLET-49,202302000079972.0
2023-09-25 14:54:19,T012,SPT120018W,202301000127693.0
2023-09-25 14:55:02,T014,HAMLET-49,202302000079971.0
2023-09-25 14:55:08,T012,SPT120018W,202301000127694.0
2023-09-25 14:56:38,T012,SPT120018W,202301000127695.0
2023-09-25 14:56:46,T014,HAMLET-49,202302000079970.0
2023-09-25 14:58:02,T012,SPT120018W,202301000127696.0
2023-09-25 14:59:34,T012,SPT120018W,202301000127697.0
2023-09-25 15:00:11,T012,SPT120018W,202301000127697.0
2023-09-25 15:01:31,T012,SPT120018W,202301000127698.0
2023-09-25 15:02:13,T014,HAMLET-49,202302000079969.0
2023-09-25 15:03:13,T012,SPT120018W,202301000127699.0
2023-09-25 15:04:12,T014,HAMLET-49,202302000079968.0
2023-09-25 15:04:27,T012,SPT120018W,202301000127700.0
2023-09-25 15:05:46,T012,SPT120018W,202301000127701.0
2023-09-25 15:06:51,T012,SPT120018W,202301000127702.0
2023-09-25 15:07:16,T014,HAMLET-49,202302000079967.0
2023-09-25 15:07:54,T012,SPT120018W,202301000127703.0
2023-09-25 15:09:54,T012,SPT120018W,202301000127704.0
2023-09-25 15:10:23,T014,HAMLET-49,202302000079966.0
2023-09-25 15:11:17,T012,SPT120018W,202301000127705.0
2023-09-25 15:12:26,T012,SPT120018W,202301000127706.0
2023-09-25 15:12:27,T014,HAMLET-49,202302000079981.0
2023-09-25 15:13:47,T012,SPT120018W,202301000127707.0
2023-09-25 15:14:43,T014,HAMLET-49,202302000079980.0
2023-09-25 15:15:00,T012,SPT120018W,202301000127708.0
2023-09-25 15:16:25,T012,SPT120018W,202301000127709.0
2023-09-25 15:16:31,T014,HAMLET-49,202302000079979.0
2023-09-25 15:18:04,T012,SPT120018W,202301000127710.0
2023-09-25 15:20:10,T012,SPT120018W,202301000127711.0
2023-09-25 15:20:34,T014,HAMLET-49,202302000079978.0
2023-09-25 15:21:16,T012,SPT120018W,202301000127712.0
2023-09-25 15:22:05,T012,SPT120018W,202301000127713.0
2023-09-25 15:22:56,T014,HAMLET-49,202302000079977.0
2023-09-25 15:23:27,T012,SPT120018W,202301000127714.0
2023-09-25 15:24:47,T014,HAMLET-49,202302000079976.0
2023-09-25 15:26:31,T014,HAMLET-49,202302000079975.0
2023-09-25 15:26:41,T012,SPT120018W,202301000127715.0
2023-09-25 15:27:44,T012,SPT120018W,202301000127716.0
2023-09-25 15:28:26,T014,HAMLET-49,202302000079974.0
2023-09-25 15:28:41,T012,SPT120018W,202301000127717.0
2023-09-25 15:29:36,T012,SPT120018W,202301000127718.0
2023-09-25 15:30:19,T014,HAMLET-49,202302000079989.0
2023-09-25 15:30:26,T012,SPT120018W,202301000127719.0
2023-09-25 15:32:19,T014,HAMLET-49,202302000079988.0
2023-09-25 15:33:02,T012,SPT120018W,202301000127720.0
2023-09-25 15:34:09,T012,SPT120018W,202301000127721.0
2023-09-25 15:34:12,T014,HAMLET-49,202302000079987.0
2023-09-25 15:35:05,T012,SPT120018W,202301000127722.0
2023-09-25 15:36:38,T012,SPT120018W,202301000127723.0
2023-09-25 15:36:49,T014,HAMLET-49,202302000079986.0
2023-09-25 15:37:45,T012,SPT120018W,202301000127724.0
2023-09-25 15:39:02,T014,HAMLET-49,202302000079985.0
2023-09-25 15:39:19,T012,SPT120018W,202301000127725.0
2023-09-25 15:40:59,T014,HAMLET-49,202302000079984.0
2023-09-25 15:41:03,T012,SPT120018W,202301000127726.0
2023-09-25 15:41:54,T012,SPT120018W,202301000127727.0
2023-09-25 15:42:46,T012,SPT120018W,202301000127727.0
2023-09-25 15:43:36,T012,SPT120018W,202301000127728.0
2023-09-25 15:43:45,T014,HAMLET-49,202302000079983.0
2023-09-25 15:45:21,T012,SPT120018W,202301000127729.0
2023-09-25 15:46:07,T014,HAMLET-49,202302000079982.0
2023-09-25 15:46:45,T012,SPT120018W,202301000127730.0
2023-09-25 15:48:20,T012,SPT120018W,202301000127731.0
2023-09-25 15:48:21,T014,HAMLET-49,202302000079996.0
2023-09-25 15:49:44,T012,SPT120018W,202301000127732.0
2023-09-25 15:50:21,T012,SPT120018W,202301000127732.0
2023-09-25 15:50:24,T014,HAMLET-49,202302000079995.0
2023-09-25 15:51:07,T012,SPT120018W,202301000127733.0
2023-09-25 15:52:13,T012,SPT120018W,202301000127734.0
2023-09-25 15:52:22,T014,HAMLET-49,202302000079994.0
2023-09-25 15:53:58,T012,SPT120018W,202301000127735.0
2023-09-25 15:55:03,T014,HAMLET-49,202302000079993.0
2023-09-25 15:55:24,T012,SPT120018W,202301000127736.0
2023-09-25 15:56:11,T012,SPT120018W,202301000127736.0
2023-09-25 15:57:09,T012,SPT120018W,202301000127737.0
2023-09-25 15:59:30,T012,SPT120018W,202301000127737.0
2023-09-25 16:00:21,T012,SPT120018W,202301000127738.0
2023-09-25 16:01:16,T012,SPT120018W,202301000127739.0
2023-09-25 16:02:10,T012,SPT120018W,202301000127740.0
2023-09-25 16:02:23,T014,HAMLET-49,202302000079992.0
2023-09-25 16:03:00,T012,SPT120018W,202301000127741.0
2023-09-25 16:04:50,T012,SPT120018W,202301000127742.0
2023-09-25 16:05:37,T012,SPT120018W,202301000127743.0
2023-09-25 16:05:54,T014,HAMLET-49,202302000079991.0
2023-09-25 16:07:00,T012,SPT120018W,202301000127744.0
2023-09-25 16:08:03,T014,HAMLET-49,202302000079990.0
2023-09-25 16:09:40,T012,SPT120018W,202301000127745.0
2023-09-25 16:10:37,T012,SPT120018W,202301000127746.0
2023-09-25 16:11:55,T012,SPT120018W,202301000127747.0
2023-09-25 16:13:21,T012,SPT120018W,202301000127748.0
2023-09-25 16:15:38,T012,SPT120018W,202301000127749.0
2023-09-25 16:16:54,T012,SPT120018W,202301000127750.0
2023-09-25 16:18:06,T012,SPT120018W,202301000127751.0
2023-09-25 16:18:56,T012,SPT120018W,202301000127752.0
2023-09-25 16:19:54,T012,SPT120018W,202301000127753.0
2023-09-25 16:20:47,T014,HAMLET-49,202302000079986.0
2023-09-25 16:21:03,T012,SPT120018W,202301000127754.0
2023-09-25 16:22:05,T014,HAMLET-49,202302000079978.0
2023-09-25 16:22:31,T012,SPT120018W,202301000127755.0
2023-09-25 16:24:00,T012,SPT120018W,202301000127756.0
2023-09-25 16:24:43,T014,HAMLET-49,202302000079952.0
2023-09-25 16:25:08,T012,SPT120018W,202301000127757.0
2023-09-25 16:27:14,T012,SPT120018W,202301000127758.0
2023-09-25 16:28:41,T012,SPT120018W,202301000127759.0
2023-09-25 16:30:20,T012,SPT120018W,202301000127760.0
2023-09-25 16:48:57,T012,SPT120018W,202301000127761.0
2023-09-25 16:51:02,T012,SPT120018W,202301000127762.0
2023-09-25 16:52:46,T012,SPT120018W,202301000127763.0
2023-09-25 16:53:23,T012,SPT120018W,202301000127763.0
2023-09-25 16:54:09,T012,SPT120018W,202301000127764.0
2023-09-25 16:55:31,T012,SPT120018W,202301000127765.0
2023-09-25 16:57:11,T012,SPT120018W,202301000127766.0
2023-09-25 16:58:25,T012,SPT120018W,202301000127767.0
2023-09-25 16:59:16,T012,SPT120018W,202301000127768.0
2023-09-25 17:03:00,T012,SPT120018W,202301000127769.0
2023-09-25 17:03:48,T012,SPT120018W,202301000127770.0
2023-09-25 17:04:36,T012,SPT120018W,202301000127771.0
2023-09-25 17:05:14,T012,SPT120018W,202301000127771.0
2023-09-25 17:06:01,T012,SPT120018W,202301000127772.0
2023-09-25 17:06:39,T012,SPT120018W,202301000127772.0
2023-09-25 17:07:28,T012,SPT120018W,202301000127773.0
2023-09-25 17:08:24,T012,SPT120018W,202301000127774.0
2023-09-25 17:09:28,T012,SPT120018W,202301000127775.0
2023-09-25 17:11:20,T012,SPT120018W,202301000127776.0
2023-09-25 17:12:00,T012,SPT120018W,202301000127776.0
2023-09-25 17:13:02,T012,SPT120018W,202301000127777.0
2023-09-25 17:13:53,T012,SPT120018W,202301000127778.0
2023-09-25 17:14:57,T012,SPT120018W,202301000127779.0
2023-09-25 17:17:06,T012,SPT120018W,202301000127780.0
2023-09-25 17:18:26,T012,SPT120018W,202301000127781.0
2023-09-25 17:19:36,T012,SPT120018W,202301000127782.0
2023-09-25 17:21:27,T012,SPT120018W,202301000127783.0
2023-09-25 17:22:19,T012,SPT120018W,202301000127784.0
2023-09-25 17:23:50,T012,SPT120018W,202301000127785.0
2023-09-25 17:25:24,T012,SPT120018W,202301000127786.0
2023-09-25 17:26:02,T012,SPT120018W,202301000127786.0
2023-09-25 17:26:43,T014,ORIONT-40,202302000079881.0
2023-09-25 17:26:54,T012,SPT120018W,202301000127787.0
2023-09-25 17:28:11,T012,SPT120018W,202301000127787.0
2023-09-25 17:29:03,T012,SPT120018W,202301000127788.0
2023-09-25 17:30:10,T012,SPT120018W,202301000127789.0
2023-09-25 17:31:28,T012,SPT120018W,202301000127790.0
2023-09-25 17:32:49,T012,SPT120018W,202301000127791.0
2023-09-25 17:34:22,T012,SPT120018W,202301000127792.0
2023-09-25 17:34:38,T014,ORIONT-40,202302000079880.0
2023-09-25 17:35:44,T012,SPT120018W,202301000127793.0
2023-09-25 17:37:10,T012,SPT120018W,202301000127794.0
2023-09-25 17:38:42,T012,SPT120018W,202301000127795.0
2023-09-25 17:40:04,T012,SPT120018W,202301000127796.0
2023-09-25 17:41:18,T012,SPT120018W,202301000127797.0
2023-09-25 17:42:36,T014,ORIONT-40,202302000079879.0
2023-09-25 17:42:51,T012,SPT120018W,202301000127798.0
2023-09-25 17:43:56,T014,ORIONT-40,202302000079879.0
2023-09-25 17:43:57,T012,SPT120018W,202301000127798.0
2023-09-25 17:45:03,T012,SPT120018W,202301000127799.0
2023-09-25 17:45:29,T014,ORIONT-40,202302000079881.0
2023-09-25 17:46:27,T012,SPT120018W,202301000127800.0
2023-09-25 17:47:20,T012,SPT120018W,202301000127800.0
2023-09-25 17:47:24,T014,ORIONT-40,202302000079880.0
2023-09-25 17:48:14,T012,SPT120018W,202301000127801.0
2023-09-25 17:49:04,T012,SPT120018W,202301000127802.0
2023-09-25 17:50:19,T012,SPT120018W,202301000127803.0
2023-09-25 17:51:28,T012,SPT120018W,202301000127804.0
2023-09-25 17:52:11,T014,ORIONT-40,202302000079883.0
