Stamp,Agent,Model,Nquadro
2023-09-27 09:59:26,T013,SPT120018W,202302000080211
2023-09-27 10:00:02,T012,SPT120018W,202301000128185
2023-09-27 10:01:32,T012,SPT120018W,202301000128186
2023-09-27 10:02:10,T013,SPT120018W,202302000080212
2023-09-27 10:02:25,T012,SPT120018W,202301000128187
2023-09-27 10:03:19,T012,SPT120018W,202301000128188
2023-09-27 10:03:37,T013,SPT120018W,202302000080213
2023-09-27 10:04:24,T012,SPT120018W,202301000128189
2023-09-27 10:04:34,T013,SPT120018W,202302000080214
2023-09-27 10:05:31,T013,SPT120018W,202302000080215
2023-09-27 10:05:52,T012,SPT120018W,202301000128190
2023-09-27 10:06:42,T013,SPT120018W,202302000080216
2023-09-27 10:06:57,T012,SPT120018W,202301000128191
2023-09-27 10:07:38,T013,SPT120018W,202302000080217
2023-09-27 10:07:59,T012,SPT120018W,202301000128192
2023-09-27 10:09:06,T013,SPT120018W,202302000080217
2023-09-27 10:09:12,T012,SPT120018W,202301000128193
2023-09-27 10:10:02,T013,SPT120018W,202302000080218
2023-09-27 10:10:06,T012,SPT120018W,202301000128194
2023-09-27 10:11:00,T012,SPT120018W,202301000128195
2023-09-27 10:11:20,T013,SPT120018W,202302000080219
2023-09-27 10:11:58,T012,SPT120018W,202301000128195
2023-09-27 10:12:46,T013,SPT120018W,202302000080220
2023-09-27 10:13:02,T012,SPT120018W,202301000128196
2023-09-27 10:14:00,T012,SPT120018W,202301000128197
2023-09-27 10:14:12,T013,SPT120018W,202302000080221
2023-09-27 10:15:32,T013,SPT120018W,202302000080222
2023-09-27 10:15:33,T012,SPT120018W,202301000128198
2023-09-27 10:16:26,T013,SPT120018W,202302000080223
2023-09-27 10:16:54,T012,SPT120018W,202301000128199
2023-09-27 10:17:29,T013,SPT120018W,202302000080224
2023-09-27 10:18:43,T013,SPT120018W,202302000080225
2023-09-27 10:19:10,T012,SPT120018W,202301000128200
2023-09-27 10:19:59,T012,SPT120018W,202301000128201
2023-09-27 10:20:08,T013,SPT120018W,202302000080226
2023-09-27 10:21:54,T013,SPT120018W,202302000080227
2023-09-27 10:22:52,T013,SPT120018W,202302000080228
2023-09-27 10:23:49,T013,SPT120018W,202302000080228
2023-09-27 10:24:51,T013,SPT120018W,202302000080229
2023-09-27 10:25:51,T012,SPT120018W,202301000128203
2023-09-27 10:25:54,T013,SPT120018W,202302000080230
2023-09-27 10:27:02,T012,SPT120018W,202301000128204
2023-09-27 10:27:03,T013,SPT120018W,202302000080231
2023-09-27 10:27:51,T012,SPT120018W,202301000128205
2023-09-27 10:28:40,T012,SPT120018W,202301000128206
2023-09-27 10:28:50,T013,SPT120018W,202302000080232
2023-09-27 10:29:30,T012,SPT120018W,202301000128207
2023-09-27 10:30:15,T013,SPT120018W,202302000080233
2023-09-27 10:31:08,T012,SPT120018W,202301000128202
2023-09-27 10:47:15,T013,SPT120018W,202302000080234
2023-09-27 10:48:18,T013,SPT120018W,202302000080235
2023-09-27 10:48:25,T012,SPT120018W,202301000128208
2023-09-27 10:49:41,T012,SPT120018W,202301000128209
2023-09-27 10:49:54,T013,SPT120018W,202302000080236
2023-09-27 10:50:33,T012,SPT120018W,202301000128210
2023-09-27 10:51:34,T012,SPT120018W,202301000128211
2023-09-27 10:51:57,T013,SPT120018W,202302000080237
2023-09-27 10:52:54,T012,SPT120018W,202301000128212
2023-09-27 10:53:45,T013,SPT120018W,202302000080238
2023-09-27 10:53:47,T012,SPT120018W,202301000128213
2023-09-27 10:54:42,T013,SPT120018W,202302000080239
2023-09-27 10:54:47,T012,SPT120018W,202301000128214
2023-09-27 10:55:38,T012,SPT120018W,202301000128215
2023-09-27 10:55:45,T013,SPT120018W,202302000080240
2023-09-27 10:56:42,T012,SPT120018W,202301000128216
2023-09-27 10:56:43,T013,SPT120018W,202302000080241
2023-09-27 10:58:15,T013,SPT120018W,202302000080242
2023-09-27 10:58:23,T012,SPT120018W,202301000128217
2023-09-27 10:59:37,T013,SPT120018W,202302000080243
2023-09-27 10:59:43,T012,SPT120018W,202301000128218
2023-09-27 11:00:31,T012,SPT120018W,202301000128219
2023-09-27 11:00:53,T013,SPT120018W,202302000080244
2023-09-27 11:01:30,T013,SPT120018W,202302000080244
2023-09-27 11:02:04,T012,SPT120018W,202301000128220
2023-09-27 11:02:30,T013,SPT120018W,202302000080245
2023-09-27 11:02:55,T012,SPT120018W,202301000128221
2023-09-27 11:03:32,T013,SPT120018W,202302000080246
2023-09-27 11:04:01,T012,SPT120018W,202301000128222
2023-09-27 11:04:47,T013,SPT120018W,202302000080247
2023-09-27 11:05:34,T012,SPT120018W,202301000128223
2023-09-27 11:06:36,T012,SPT120018W,202301000128224
2023-09-27 11:06:44,T013,SPT120018W,202302000080248
2023-09-27 11:07:48,T012,SPT120018W,202301000128225
2023-09-27 11:07:58,T013,SPT120018W,202302000080249
2023-09-27 11:09:10,T012,SPT120018W,202301000128226
2023-09-27 11:09:19,T013,SPT120018W,202302000080250
2023-09-27 11:10:30,T013,SPT120018W,202302000080251
2023-09-27 11:10:39,T012,SPT120018W,202301000128227
2023-09-27 11:12:28,T013,SPT120018W,202302000080252
2023-09-27 11:12:40,T012,SPT120018W,202301000128228
2023-09-27 11:13:28,T012,SPT120018W,202301000128228
2023-09-27 11:13:39,T013,SPT120018W,202302000080253
2023-09-27 11:14:20,T012,SPT120018W,202301000128229
2023-09-27 11:14:50,T013,SPT120018W,202302000080254
2023-09-27 11:15:17,T012,SPT120018W,202301000128230
2023-09-27 11:15:51,T013,SPT120018W,202302000080255
2023-09-27 11:16:59,T012,SPT120018W,202301000128231
2023-09-27 11:17:45,T013,SPT120018W,202302000080256
2023-09-27 11:17:50,T012,SPT120018W,202301000128232
2023-09-27 11:18:44,T012,SPT120018W,202301000128233
2023-09-27 11:19:46,T013,SPT120018W,202302000080257
2023-09-27 11:20:57,T012,SPT120018W,202301000128234
2023-09-27 11:21:02,T013,SPT120018W,202302000080258
2023-09-27 11:21:56,T013,SPT120018W,202302000080259
2023-09-27 11:22:33,T012,SPT120018W,202301000128235
2023-09-27 11:23:10,T012,SPT120018W,202301000128236
2023-09-27 11:23:10,T013,SPT120018W,202302000080260
2023-09-27 11:23:58,T012,SPT120018W,202301000128237
2023-09-27 11:24:07,T013,SPT120018W,202302000080261
2023-09-27 11:24:48,T012,SPT120018W,202301000128238
2023-09-27 11:25:38,T013,SPT120018W,202302000080262
2023-09-27 11:25:41,T012,SPT120018W,202301000128239
2023-09-27 11:26:31,T012,SPT120018W,202301000128240
2023-09-27 11:26:43,T013,SPT120018W,202302000080263
2023-09-27 11:27:40,T012,SPT120018W,202301000128241
2023-09-27 11:27:58,T013,SPT120018W,202302000080264
2023-09-27 11:28:17,T012,SPT120018W,202301000128241
2023-09-27 11:29:01,T012,SPT120018W,202301000128242
2023-09-27 11:29:31,T013,SPT120018W,202302000080265
2023-09-27 11:30:03,T012,SPT120018W,202301000128243
2023-09-27 11:30:47,T013,SPT120018W,202302000080266
2023-09-27 11:31:14,T012,SPT120018W,202301000128244
2023-09-27 11:32:15,T012,SPT120018W,202301000128245
2023-09-27 11:33:14,T013,SPT120018W,202302000080267
2023-09-27 11:33:20,T012,SPT120018W,202301000128246
2023-09-27 11:34:21,T013,SPT120018W,202302000080268
2023-09-27 11:34:34,T012,SPT120018W,202301000128247
2023-09-27 11:35:17,T013,SPT120018W,202302000080269
2023-09-27 11:35:42,T012,SPT120018W,202301000128248
2023-09-27 11:36:40,T012,SPT120018W,202301000128249
2023-09-27 11:37:05,T013,SPT120018W,202302000080270
2023-09-27 11:38:13,T012,SPT120018W,202301000128250
2023-09-27 11:38:50,T012,SPT120018W,202301000128250
2023-09-27 11:38:56,T013,SPT120018W,202302000080271
2023-09-27 11:40:12,T013,SPT120018W,202302000080272
2023-09-27 11:40:15,T012,SPT120018W,202301000128250
2023-09-27 11:40:50,T012,SPT120018W,202301000128250
2023-09-27 11:41:39,T012,SPT120018W,202301000128251
2023-09-27 11:42:29,T012,SPT120018W,202301000128252
2023-09-27 11:42:43,T013,SPT120018W,202302000080273
2023-09-27 11:43:48,T013,SPT120018W,202302000080274
2023-09-27 11:43:59,T012,SPT120018W,202301000128253
2023-09-27 11:44:30,T013,SPT120018W,202302000080274
2023-09-27 11:44:45,T012,SPT120018W,202301000128254
2023-09-27 11:45:22,T013,SPT120018W,202302000080275
2023-09-27 11:45:34,T012,SPT120018W,202301000128255
2023-09-27 11:46:19,T012,SPT120018W,202301000128256
2023-09-27 11:46:42,T013,SPT120018W,202302000080275
2023-09-27 11:48:18,T013,SPT120018W,202302000080276
2023-09-27 11:48:56,T012,SPT120018W,202301000128257
2023-09-27 11:49:18,T013,SPT120018W,202302000080277
2023-09-27 11:49:58,T012,SPT120018W,202301000128258
2023-09-27 11:50:14,T013,SPT120018W,202302000080278
2023-09-27 11:51:08,T012,SPT120018W,202301000128259
2023-09-27 11:51:13,T013,SPT120018W,202302000080279
2023-09-27 11:51:59,T012,SPT120018W,202301000128260
2023-09-27 11:52:14,T013,SPT120018W,202302000080280
2023-09-27 11:53:02,T012,SPT120018W,202301000128261
2023-09-27 11:53:50,T012,SPT120018W,202301000128262
2023-09-27 11:54:17,T013,SPT120018W,202302000080281
2023-09-27 11:55:23,T012,SPT120018W,202301000128263
2023-09-27 11:55:40,T013,SPT120018W,202302000080282
2023-09-27 11:56:48,T013,SPT120018W,202302000080283
2023-09-27 11:57:05,T012,SPT120018W,202301000128264
2023-09-27 11:57:56,T012,SPT120018W,202301000128265
2023-09-27 11:58:02,T013,SPT120018W,202302000080284
2023-09-27 11:59:05,T012,SPT120018W,202301000128266
2023-09-27 11:59:17,T013,SPT120018W,202302000080285
2023-09-27 12:00:15,T012,SPT120018W,202301000128267
2023-09-27 12:00:55,T013,SPT120018W,202302000080286
2023-09-27 12:01:27,T012,SPT120018W,202301000128268
2023-09-27 12:02:11,T013,SPT120018W,202302000080287
2023-09-27 12:02:56,T012,SPT120018W,202301000128269
2023-09-27 12:03:50,T013,SPT120018W,202302000080288
2023-09-27 12:04:10,T012,SPT120018W,202301000128270
2023-09-27 12:05:03,T012,SPT120018W,202301000128271
2023-09-27 12:05:22,T013,SPT120018W,202302000080289
2023-09-27 12:06:19,T012,SPT120018W,202301000128272
2023-09-27 12:06:33,T013,SPT120018W,202302000080290
2023-09-27 12:07:16,T012,SPT120018W,202301000128273
2023-09-27 12:07:48,T013,SPT120018W,202302000080291
2023-09-27 12:08:56,T013,SPT120018W,202302000080292
2023-09-27 12:09:26,T012,SPT120018W,202301000128274
2023-09-27 12:10:34,T013,SPT120018W,202302000080293
2023-09-27 12:11:00,T012,SPT120018W,202301000128275
2023-09-27 12:11:57,T013,SPT120018W,202302000080294
2023-09-27 12:13:04,T012,SPT120018W,202301000128276
2023-09-27 12:13:12,T013,SPT120018W,202302000080295
2023-09-27 12:13:56,T012,SPT120018W,202301000128277
2023-09-27 12:14:37,T013,SPT120018W,202302000080296
2023-09-27 12:14:47,T012,SPT120018W,202301000128278
2023-09-27 12:15:45,T012,SPT120018W,202301000128279
2023-09-27 12:16:24,T013,SPT120018W,202302000080297
2023-09-27 12:17:25,T012,SPT120018W,202301000128280
2023-09-27 12:17:52,T013,SPT120018W,202302000080298
2023-09-27 12:18:20,T012,SPT120018W,202301000128281
2023-09-27 12:19:33,T013,SPT120018W,202302000080299
2023-09-27 12:20:29,T012,SPT120018W,202301000128282
2023-09-27 12:21:16,T012,SPT120018W,202301000128283
2023-09-27 12:21:37,T013,SPT120018W,202302000080300
2023-09-27 12:22:25,T012,SPT120018W,202301000128284
2023-09-27 12:22:55,T013,SPT120018W,202302000080301
2023-09-27 12:23:37,T012,SPT120018W,202301000128285
2023-09-27 12:24:20,T013,SPT120018W,202302000080302
2023-09-27 12:24:45,T012,SPT120018W,202301000128286
2023-09-27 12:25:49,T013,SPT120018W,202302000080303
2023-09-27 12:26:06,T012,SPT120018W,202301000128287
2023-09-27 12:27:09,T013,SPT120018W,202302000080304
2023-09-27 12:28:14,T012,SPT120018W,202301000128288
2023-09-27 12:28:15,T013,SPT120018W,202302000080305
2023-09-27 12:28:51,T012,SPT120018W,202301000128288
2023-09-27 12:29:24,T013,SPT120018W,202302000080306
2023-09-27 12:29:49,T012,SPT120018W,202301000128289
2023-09-27 12:30:59,T013,SPT120018W,202302000080307
2023-09-27 12:31:11,T012,SPT120018W,202301000128290
2023-09-27 12:32:22,T013,SPT120018W,202302000080308
2023-09-27 12:32:52,T012,SPT120018W,202301000128291
2023-09-27 12:34:28,T013,SPT120018W,202302000080309
2023-09-27 12:34:47,T012,SPT120018W,202301000128292
2023-09-27 12:36:07,T013,SPT120018W,202302000080310
2023-09-27 12:36:10,T012,SPT120018W,202301000128293
2023-09-27 12:37:14,T012,SPT120018W,202301000128294
2023-09-27 12:37:59,T013,SPT120018W,202302000080311
2023-09-27 12:38:42,T012,SPT120018W,202301000128296
2023-09-27 12:39:21,T013,SPT120018W,202302000080312
2023-09-27 12:39:35,T012,SPT120018W,202301000128295
2023-09-27 12:40:59,T012,SPT120018W,202301000128297
2023-09-27 12:41:03,T013,SPT120018W,202302000080313
2023-09-27 12:42:25,T013,SPT120018W,202302000080314
2023-09-27 12:42:29,T012,SPT120018W,202301000128298
2023-09-27 12:43:07,T012,SPT120018W,202301000128298
2023-09-27 12:43:31,T013,SPT120018W,202302000080315
2023-09-27 12:43:52,T012,SPT120018W,202301000128299
2023-09-27 12:44:31,T013,SPT120018W,202302000080316
2023-09-27 12:45:33,T012,SPT120018W,202301000128300
2023-09-27 12:45:45,T013,SPT120018W,202302000080317
2023-09-27 12:46:50,T012,SPT120018W,202301000128301
2023-09-27 12:47:32,T013,SPT120018W,202302000080318
2023-09-27 12:49:07,T013,SPT120018W,202302000080319
2023-09-27 12:49:20,T012,SPT120018W,202301000128302
2023-09-27 12:51:03,T012,SPT120018W,202301000128303
2023-09-27 12:51:07,T013,SPT120018W,202302000080320
2023-09-27 12:51:56,T012,SPT120018W,202301000128304
2023-09-27 12:52:24,T013,SPT120018W,202302000080321
2023-09-27 12:52:57,T012,SPT120018W,202301000128305
2023-09-27 12:53:26,T013,SPT120018W,202302000080322
2023-09-27 12:53:55,T012,SPT120018W,202301000128306
2023-09-27 12:54:42,T013,SPT120018W,202302000080323
2023-09-27 12:56:04,T012,SPT120018W,202301000128307
2023-09-27 12:56:45,T013,SPT120018W,202302000080324
2023-09-27 12:56:54,T012,SPT120018W,202301000128308
2023-09-27 12:58:03,T012,SPT120018W,202301000128309
2023-09-27 14:00:28,T013,SPT120018W,202302000080325
2023-09-27 14:00:37,T012,SPT120018W,202301000128310
2023-09-27 14:01:26,T013,SPT120018W,202302000080326
2023-09-27 14:02:28,T013,SPT120018W,202302000080327
2023-09-27 14:03:34,T012,SPT120018W,202301000128311
2023-09-27 14:04:00,T013,SPT120018W,202302000080328
2023-09-27 14:04:24,T012,SPT120018W,202301000128312
2023-09-27 14:05:02,T012,SPT120018W,202301000128312
2023-09-27 14:05:51,T013,SPT120018W,202302000080329
2023-09-27 14:05:58,T012,SPT120018W,202301000128313
2023-09-27 14:06:48,T012,SPT120018W,202301000128314
2023-09-27 14:06:55,T013,SPT120018W,202302000080330
2023-09-27 14:08:16,T013,SPT120018W,202302000080331
2023-09-27 14:08:40,T012,SPT120018W,202301000128315
2023-09-27 14:10:09,T013,SPT120018W,202302000080332
2023-09-27 14:10:35,T012,SPT120018W,202301000128316
2023-09-27 14:11:28,T013,SPT120018W,202302000080333
2023-09-27 14:12:08,T012,SPT120018W,202301000128317
2023-09-27 14:12:35,T013,SPT120018W,202302000080334
2023-09-27 14:12:56,T012,SPT120018W,202301000128318
2023-09-27 14:14:13,T013,SPT120018W,202302000080335
2023-09-27 14:14:20,T012,SPT120018W,202301000128319
2023-09-27 14:15:49,T012,SPT120018W,202301000128320
2023-09-27 14:17:27,T013,SPT120018W,202302000080336
2023-09-27 14:17:40,T012,SPT120018W,202301000128321
2023-09-27 14:18:24,T013,SPT120018W,202302000080337
2023-09-27 14:19:27,T013,SPT120018W,202302000080338
2023-09-27 14:20:23,T013,SPT120018W,202302000080339
2023-09-27 14:20:25,T012,SPT120018W,202301000128322
2023-09-27 14:21:22,T012,SPT120018W,202301000128323
2023-09-27 14:21:45,T013,SPT120018W,202302000080340
2023-09-27 14:22:20,T012,SPT120018W,202301000128324
2023-09-27 14:23:15,T013,SPT120018W,202302000080341
2023-09-27 14:23:21,T012,SPT120018W,202301000128325
2023-09-27 14:24:36,T012,SPT120018W,202301000128326
2023-09-27 14:25:42,T013,SPT120018W,202302000080342
2023-09-27 14:25:53,T012,SPT120018W,202301000128327
2023-09-27 14:26:48,T013,SPT120018W,202302000080343
2023-09-27 14:27:47,T013,SPT120018W,202302000080344
2023-09-27 14:27:50,T012,SPT120018W,202301000128328
2023-09-27 14:28:56,T013,SPT120018W,202302000080345
2023-09-27 14:28:57,T012,SPT120018W,202301000128329
2023-09-27 14:30:02,T013,SPT120018W,202302000080346
2023-09-27 14:30:31,T012,SPT120018W,202301000128330
2023-09-27 14:31:22,T013,SPT120018W,202302000080347
2023-09-27 14:31:26,T012,SPT120018W,202301000128330
2023-09-27 14:32:22,T012,SPT120018W,202301000128331
2023-09-27 14:34:08,T012,SPT120018W,202301000128332
2023-09-27 14:34:23,T013,SPT120018W,202302000080348
2023-09-27 14:35:22,T013,SPT120018W,202302000080349
2023-09-27 14:35:42,T012,SPT120018W,202301000128333
2023-09-27 14:36:45,T013,SPT120018W,202302000080350
2023-09-27 14:37:09,T012,SPT120018W,202301000128334
2023-09-27 14:38:38,T013,SPT120018W,202302000080351
2023-09-27 14:39:12,T012,SPT120018W,202301000128335
2023-09-27 14:39:35,T013,SPT120018W,202302000080352
2023-09-27 14:41:04,T013,SPT120018W,202302000080353
2023-09-27 14:43:30,T012,SPT120018W,202301000128336
2023-09-27 14:43:32,T013,SPT120018W,202302000080354
2023-09-27 14:44:17,T012,SPT120018W,202301000128337
2023-09-27 14:44:31,T013,SPT120018W,202302000080355
2023-09-27 14:45:10,T012,SPT120018W,202301000128338
2023-09-27 14:45:56,T012,SPT120018W,202301000128339
2023-09-27 14:47:13,T012,SPT120018W,202301000128340
2023-09-27 14:48:26,T012,SPT120018W,202301000128341
2023-09-27 14:50:02,T013,SPT120018W,202302000080356
2023-09-27 14:50:03,T012,SPT120018W,202301000128342
2023-09-27 14:51:32,T013,SPT120018W,202302000080358
2023-09-27 14:53:09,T012,SPT120018W,202301000128343
2023-09-27 14:53:14,T013,SPT120018W,202302000080357
2023-09-27 14:54:39,T012,SPT120018W,202301000128344
2023-09-27 14:55:34,T012,SPT120018W,202301000128345
2023-09-27 14:55:54,T013,SPT120018W,202302000080356
2023-09-27 14:56:23,T012,SPT120018W,202301000128346
2023-09-27 14:56:54,T013,SPT120018W,202302000080360
2023-09-27 14:57:31,T012,SPT120018W,202301000128347
2023-09-27 14:58:22,T013,SPT120018W,202302000080359
2023-09-27 14:59:06,T012,SPT120018W,202301000128348
2023-09-27 14:59:43,T013,SPT120018W,202302000080356
2023-09-27 15:00:03,T012,SPT120018W,202301000128349
2023-09-27 15:00:40,T013,SPT120018W,202302000080361
2023-09-27 15:01:37,T012,SPT120018W,202301000128350
2023-09-27 15:01:46,T013,SPT120018W,202302000080362
2023-09-27 15:02:41,T013,SPT120018W,202302000080363
2023-09-27 15:02:53,T012,SPT120018W,202301000128351
2023-09-27 15:04:12,T013,SPT120018W,202302000080365
2023-09-27 15:05:37,T012,SPT120018W,202301000128352
2023-09-27 15:05:39,T013,SPT120018W,202302000080364
2023-09-27 15:06:36,T012,SPT120018W,202301000128353
2023-09-27 15:07:27,T013,SPT120018W,202302000080366
2023-09-27 15:08:41,T013,SPT120018W,202302000080367
2023-09-27 15:08:49,T012,SPT120018W,202301000128354
2023-09-27 15:09:43,T012,SPT120018W,202301000128355
2023-09-27 15:10:09,T013,SPT120018W,202302000080368
2023-09-27 15:10:27,T012,SPT120018W,202301000128356
2023-09-27 15:11:03,T012,SPT120018W,202301000128356
2023-09-27 15:11:48,T012,SPT120018W,202301000128357
2023-09-27 15:12:20,T013,SPT120018W,202302000080369
2023-09-27 15:13:07,T012,SPT120018W,202301000128358
2023-09-27 15:13:20,T013,SPT120018W,202302000080370
2023-09-27 15:13:58,T012,SPT120018W,202301000128359
2023-09-27 15:14:22,T013,SPT120018W,202302000080371
2023-09-27 15:14:51,T012,SPT120018W,202301000128360
2023-09-27 15:15:25,T013,SPT120018W,202302000080372
2023-09-27 15:16:02,T012,SPT120018W,202301000128361
2023-09-27 15:17:34,T012,SPT120018W,202301000128362
2023-09-27 15:17:51,T013,SPT120018W,202302000080373
2023-09-27 15:19:17,T012,SPT120018W,202301000128363
2023-09-27 15:19:42,T013,SPT120018W,202302000080374
2023-09-27 15:20:17,T012,SPT120018W,202301000128364
2023-09-27 15:22:00,T013,SPT120018W,202302000080375
2023-09-27 15:22:25,T012,SPT120018W,202301000128365
2023-09-27 15:23:15,T013,SPT120018W,202302000080376
2023-09-27 15:23:50,T012,SPT120018W,202301000128366
2023-09-27 15:24:20,T013,SPT120018W,202302000080377
2023-09-27 15:25:27,T013,SPT120018W,202302000080378
2023-09-27 15:25:45,T012,SPT120018W,202301000128367
2023-09-27 15:26:34,T012,SPT120018W,202301000128368
2023-09-27 15:27:28,T013,SPT120018W,202302000080379
2023-09-27 15:27:37,T012,SPT120018W,202301000128369
2023-09-27 15:28:40,T013,SPT120018W,202302000080380
2023-09-27 15:29:05,T012,SPT120018W,202301000128370
2023-09-27 15:29:58,T013,SPT120018W,202302000080381
2023-09-27 15:30:25,T012,SPT120018W,202301000128371
2023-09-27 15:31:09,T012,SPT120018W,202301000128372
2023-09-27 15:31:21,T013,SPT120018W,202302000080382
2023-09-27 15:32:13,T012,SPT120018W,202301000128373
2023-09-27 15:32:45,T013,SPT120018W,202302000080383
2023-09-27 15:33:49,T012,SPT120018W,202301000128374
2023-09-27 15:34:10,T013,SPT120018W,202302000080384
2023-09-27 15:35:48,T013,SPT120018W,202302000080385
2023-09-27 15:36:33,T012,SPT120018W,202301000128375
2023-09-27 15:37:20,T013,SPT120018W,202302000080386
2023-09-27 15:37:20,T012,SPT120018W,202301000128375
2023-09-27 15:38:13,T012,SPT120018W,202301000128376
2023-09-27 15:39:06,T012,SPT120018W,202301000128377
2023-09-27 15:40:13,T012,SPT120018W,202301000128378
2023-09-27 15:40:42,T013,SPT120018W,202302000080387
2023-09-27 15:41:11,T012,SPT120018W,202301000128379
2023-09-27 15:42:52,T012,SPT120018W,202301000128380
2023-09-27 15:43:21,T013,SPT120018W,202302000080388
2023-09-27 15:44:23,T013,SPT120018W,202302000080389
2023-09-27 15:44:26,T012,SPT120018W,202301000128381
2023-09-27 15:45:25,T013,SPT120018W,202302000080390
2023-09-27 15:46:28,T013,SPT120018W,202302000080391
2023-09-27 15:46:54,T012,SPT120018W,202301000128382
2023-09-27 15:47:54,T012,SPT120018W,202301000128383
2023-09-27 15:48:11,T013,SPT120018W,202302000080392
