,ts,id,rssi
2670,2023-10-07 09:00:10,1,-59
2669,2023-10-07 09:00:16,1,-52
2668,2023-10-07 09:00:28,2,-64
2667,2023-10-07 09:00:34,1,-58
2666,2023-10-07 09:00:34,2,-50
2665,2023-10-07 09:00:40,1,-52
2664,2023-10-07 09:01:04,1,-58
2663,2023-10-07 09:01:10,1,-52
2662,2023-10-07 09:01:16,1,-59
2661,2023-10-07 09:01:22,1,-52
2660,2023-10-07 09:01:22,2,-64
2659,2023-10-07 09:01:28,2,-50
2658,2023-10-07 09:01:34,1,-59
2657,2023-10-07 09:01:40,1,-52
2656,2023-10-07 09:01:58,1,-58
2655,2023-10-07 09:02:04,1,-52
2654,2023-10-07 09:02:10,1,-59
2653,2023-10-07 09:02:22,1,-52
2652,2023-10-07 09:02:28,1,-59
2651,2023-10-07 09:02:40,1,-52
2650,2023-10-07 09:02:46,1,-59
2649,2023-10-07 09:02:52,1,-52
2648,2023-10-07 09:03:28,1,-59
2647,2023-10-07 09:03:40,2,-63
2646,2023-10-07 09:03:46,1,-52
2645,2023-10-07 09:03:46,2,-50
2644,2023-10-07 09:03:52,2,-64
2643,2023-10-07 09:03:58,2,-51
2642,2023-10-07 09:04:04,1,-59
2641,2023-10-07 09:04:28,1,-52
2640,2023-10-07 09:04:34,1,-58
2639,2023-10-07 09:04:34,2,-63
2638,2023-10-07 09:04:46,2,-51
2637,2023-10-07 09:04:52,2,-64
2636,2023-10-07 09:05:10,2,-51
2635,2023-10-07 09:05:16,2,-63
2634,2023-10-07 09:05:22,2,-49
2633,2023-10-07 09:05:34,1,-52
2632,2023-10-07 09:05:40,1,-59
2631,2023-10-07 09:05:40,2,-64
2630,2023-10-07 09:05:46,2,-51
2629,2023-10-07 09:05:58,1,-52
2628,2023-10-07 09:06:04,1,-59
2627,2023-10-07 09:06:10,1,-52
2626,2023-10-07 09:06:22,1,-59
2625,2023-10-07 09:06:46,1,-52
2624,2023-10-07 09:06:52,1,-59
2623,2023-10-07 09:07:46,2,-63
2622,2023-10-07 09:07:58,1,-52
2621,2023-10-07 09:08:22,1,-58
2620,2023-10-07 09:08:34,2,-50
2619,2023-10-07 09:08:40,1,-52
2618,2023-10-07 09:09:10,1,-58
2617,2023-10-07 09:09:28,1,-52
2616,2023-10-07 09:09:34,1,-58
2615,2023-10-07 09:09:46,1,-52
2614,2023-10-07 09:09:53,1,-58
2613,2023-10-07 09:10:41,2,-64
2612,2023-10-07 09:10:47,2,-51
2611,2023-10-07 09:11:05,1,-52
2610,2023-10-07 09:11:05,2,-63
2609,2023-10-07 09:11:11,2,-51
2608,2023-10-07 09:11:17,1,-58
2607,2023-10-07 09:11:35,1,-52
2606,2023-10-07 09:11:47,1,-59
2605,2023-10-07 09:12:11,1,-52
2604,2023-10-07 09:12:17,1,-59
2603,2023-10-07 09:12:29,2,-63
