,ts,id,rssi
3599,2023-10-06 09:00:16,2,-65
3598,2023-10-06 09:00:52,2,-57
3597,2023-10-06 09:01:46,2,-64
3596,2023-10-06 09:02:16,2,-57
3595,2023-10-06 09:02:34,2,-100
3594,2023-10-06 09:02:40,2,-63
3593,2023-10-06 09:03:22,2,-70
3592,2023-10-06 09:03:40,2,-57
3591,2023-10-06 09:04:16,2,-65
3590,2023-10-06 09:04:22,2,-52
3589,2023-10-06 09:04:34,2,-60
3588,2023-10-06 09:04:58,2,-100
3587,2023-10-06 09:05:04,2,-54
3586,2023-10-06 09:05:16,1,-61
3585,2023-10-06 09:05:28,2,-68
3584,2023-10-06 09:05:34,2,-45
3583,2023-10-06 09:05:46,2,-74
3582,2023-10-06 09:05:46,1,-50
3581,2023-10-06 09:05:52,2,-65
3580,2023-10-06 09:06:28,2,-73
3579,2023-10-06 09:06:47,2,-100
3578,2023-10-06 09:06:59,2,-65
3577,2023-10-06 09:07:17,2,-56
3576,2023-10-06 09:07:23,2,-65
3575,2023-10-06 09:07:23,1,-100
3574,2023-10-06 09:07:29,2,-54
3573,2023-10-06 09:07:29,1,-49
3572,2023-10-06 09:07:41,2,-75
3571,2023-10-06 09:07:47,1,-65
3570,2023-10-06 09:07:53,1,-52
3569,2023-10-06 09:07:59,2,-61
3568,2023-10-06 09:07:59,1,-58
3567,2023-10-06 09:08:35,2,-54
3566,2023-10-06 09:08:35,1,-51
3565,2023-10-06 09:08:41,1,-59
3564,2023-10-06 09:09:17,1,-72
3563,2023-10-06 09:09:23,2,-60
3562,2023-10-06 09:09:23,1,-57
3561,2023-10-06 09:09:53,2,-67
3560,2023-10-06 09:09:59,1,-72
3559,2023-10-06 09:10:05,1,-49
3558,2023-10-06 09:10:11,2,-74
3557,2023-10-06 09:10:17,2,-58
3556,2023-10-06 09:10:17,1,-55
3555,2023-10-06 09:10:35,2,-65
3554,2023-10-06 09:10:41,2,-56
3553,2023-10-06 09:10:41,1,-49
3552,2023-10-06 09:10:47,2,-77
3551,2023-10-06 09:10:47,1,-56
3550,2023-10-06 09:10:59,2,-69
3549,2023-10-06 09:11:05,2,-55
3548,2023-10-06 09:11:35,1,-100
3547,2023-10-06 09:11:41,2,-68
3546,2023-10-06 09:11:41,1,-52
3545,2023-10-06 09:11:47,2,-53
3544,2023-10-06 09:12:11,2,-59
3543,2023-10-06 09:12:23,2,-67
3542,2023-10-06 09:12:29,2,-57
3541,2023-10-06 09:12:53,2,-49
3540,2023-10-06 09:12:59,2,-66
3539,2023-10-06 09:13:29,2,-77
3538,2023-10-06 09:13:35,2,-71
3537,2023-10-06 09:13:41,2,-56
