,ts,id,rssi
1055,2023-08-01 09:04:28,1,-71
1054,2023-08-01 09:11:58,2,-69
1053,2023-08-01 09:25:22,1,-70
1052,2023-08-01 09:26:10,1,-78
1051,2023-08-01 09:26:23,1,-69
1050,2023-08-01 09:26:35,1,0
1049,2023-08-01 09:26:53,1,-69
1048,2023-08-01 09:26:59,1,-77
1047,2023-08-01 09:27:05,1,-70
1046,2023-08-01 09:30:53,1,-76
1045,2023-08-01 09:30:59,1,-70
1044,2023-08-01 09:31:23,1,-79
1043,2023-08-01 09:31:29,1,-70
1042,2023-08-01 09:37:35,2,-72
1041,2023-08-01 09:38:05,2,-65
1040,2023-08-01 09:38:11,2,-73
1039,2023-08-01 09:38:17,2,-65
1038,2023-08-01 09:39:17,2,-72
1037,2023-08-01 09:39:23,2,-66
1036,2023-08-01 09:39:53,1,-76
1035,2023-08-01 09:40:05,1,0
1034,2023-08-01 09:40:17,1,-72
1033,2023-08-01 09:41:18,2,-72
1032,2023-08-01 09:41:42,2,-64
1031,2023-08-01 09:42:00,2,-72
1030,2023-08-01 09:42:18,2,-66
1029,2023-08-01 09:42:30,2,-73
1028,2023-08-01 09:42:36,2,-66
1027,2023-08-01 09:42:42,2,-72
1026,2023-08-01 09:43:00,2,-66
1025,2023-08-01 09:44:12,1,-80
1024,2023-08-01 09:44:18,1,-73
1023,2023-08-01 09:44:24,2,-76
1022,2023-08-01 09:44:30,2,-66
1021,2023-08-01 09:45:48,2,-73
1020,2023-08-01 09:45:54,2,-67
1019,2023-08-01 09:46:12,2,-74
1018,2023-08-01 09:46:36,2,-65
1017,2023-08-01 09:47:36,2,-72
1016,2023-08-01 09:47:54,2,-66
1015,2023-08-01 09:48:12,2,-73
1014,2023-08-01 09:48:18,2,-65
1013,2023-08-01 09:48:24,2,-71
1012,2023-08-01 09:49:54,2,-65
1011,2023-08-01 09:50:00,2,-73
1010,2023-08-01 09:50:06,2,-65
1009,2023-08-01 09:50:12,2,-73
1008,2023-08-01 09:50:18,2,-64
1007,2023-08-01 09:50:42,2,-72
1006,2023-08-01 09:51:30,1,0
1005,2023-08-01 09:51:43,1,-73
1004,2023-08-01 09:51:49,2,-65
1003,2023-08-01 09:52:19,2,-72
1002,2023-08-01 09:52:25,1,-79
1001,2023-08-01 09:52:31,1,-72
1000,2023-08-01 09:52:37,2,-65
999,2023-08-01 09:52:55,2,-74
998,2023-08-01 09:53:01,2,-68
997,2023-08-01 09:53:25,2,-74
996,2023-08-01 09:53:31,2,-66
995,2023-08-01 09:54:43,2,-73
994,2023-08-01 09:54:56,2,-66
993,2023-08-01 09:55:56,2,-72
992,2023-08-01 09:56:50,2,-66
991,2023-08-01 09:57:14,2,-73
990,2023-08-01 09:57:32,2,-67
989,2023-08-01 10:00:26,2,-73
988,2023-08-01 10:00:32,2,-65
