ts,id,rssi
2023-10-04 09:00:22,2,-66
2023-10-04 09:00:28,1,-58
2023-10-04 09:00:34,2,-59
2023-10-04 09:00:52,2,-72
2023-10-04 09:00:58,2,-57
2023-10-04 09:01:04,2,-71
2023-10-04 09:01:04,1,-64
2023-10-04 09:01:22,2,-58
2023-10-04 09:01:40,1,-58
2023-10-04 09:01:47,1,-64
2023-10-04 09:01:53,1,-57
2023-10-04 09:01:59,1,-66
2023-10-04 09:02:11,1,-58
2023-10-04 09:02:29,2,-71
2023-10-04 09:02:53,1,-64
2023-10-04 09:03:05,2,-63
2023-10-04 09:03:11,1,-56
2023-10-04 09:03:29,1,-63
2023-10-04 09:03:35,2,-70
2023-10-04 09:03:35,1,-56
2023-10-04 09:03:47,2,-64
2023-10-04 09:04:11,2,-71
2023-10-04 09:04:23,1,-64
2023-10-04 09:04:35,2,-59
2023-10-04 09:04:35,1,-57
2023-10-04 09:04:41,1,-64
2023-10-04 09:04:47,2,-68
2023-10-04 09:04:53,2,-50
2023-10-04 09:04:59,2,-58
2023-10-04 09:04:59,1,-58
2023-10-04 09:05:05,2,-70
2023-10-04 09:05:17,2,-56
2023-10-04 09:05:17,1,-64
2023-10-04 09:06:05,2,-70
2023-10-04 09:06:11,2,-55
2023-10-04 09:06:29,2,-70
2023-10-04 09:06:41,1,-58
2023-10-04 09:06:47,2,-64
2023-10-04 09:07:05,1,-65
2023-10-04 09:07:11,1,-55
2023-10-04 09:07:17,1,-63
2023-10-04 09:07:29,2,-56
2023-10-04 09:07:29,1,-70
2023-10-04 09:07:41,1,-56
2023-10-04 09:07:47,1,-64
2023-10-04 09:07:47,2,-100
2023-10-04 09:07:53,2,-81
2023-10-04 09:08:11,2,-62
2023-10-04 09:08:11,1,-58
2023-10-04 09:08:17,2,-68
2023-10-04 09:08:23,2,-53
2023-10-04 09:08:35,2,-59
2023-10-04 09:08:47,2,-76
2023-10-04 09:08:53,2,-59
2023-10-04 09:08:59,2,-72
2023-10-04 09:09:05,2,-57
2023-10-04 09:09:11,2,-63
2023-10-04 09:09:17,2,-56
2023-10-04 09:09:17,1,-68
2023-10-04 09:09:23,2,-67
2023-10-04 09:09:23,1,-60
2023-10-04 09:09:29,2,-55
2023-10-04 09:09:41,2,-74
2023-10-04 09:09:47,2,-60
2023-10-04 09:09:47,1,-68
2023-10-04 09:09:59,1,-60
2023-10-04 09:10:05,2,-54
2023-10-04 09:10:11,1,-68
2023-10-04 09:10:17,2,-64
2023-10-04 09:10:17,1,-58
2023-10-04 09:10:29,2,-57
2023-10-04 09:10:35,1,-72
2023-10-04 09:10:41,1,-64
2023-10-04 09:10:47,2,-63
2023-10-04 09:10:47,1,-57
2023-10-04 09:10:59,2,-70
2023-10-04 09:11:11,2,-58
2023-10-04 09:11:23,1,-63
