ts,id,rssi
2023-10-03 09:41:45,2,-100
2023-10-03 09:41:45,7,-100
2023-10-03 09:41:45,15,-100
2023-10-03 09:41:50,1,-51
2023-10-03 09:41:50,2,-70
2023-10-03 09:42:02,1,-62
2023-10-03 09:42:08,1,-51
2023-10-03 09:42:20,2,-52
2023-10-03 09:42:26,2,-67
2023-10-03 09:42:32,1,-41
2023-10-03 09:42:38,2,-100
2023-10-03 09:42:44,1,-55
2023-10-03 09:42:44,2,-57
2023-10-03 09:42:50,1,-48
2023-10-03 09:42:56,1,-57
2023-10-03 09:43:02,1,-50
2023-10-03 09:43:02,2,-77
2023-10-03 09:43:08,1,-56
2023-10-03 09:43:08,2,-53
2023-10-03 09:43:26,1,-49
2023-10-03 09:43:26,2,-59
2023-10-03 09:43:32,1,-55
2023-10-03 09:43:44,1,-44
2023-10-03 09:43:44,2,-74
2023-10-03 09:43:50,1,-53
2023-10-03 09:43:50,2,-66
2023-10-03 09:43:56,2,-58
2023-10-03 09:44:20,2,-66
2023-10-03 09:44:26,2,-73
2023-10-03 09:44:44,2,-100
2023-10-03 09:44:50,1,-44
2023-10-03 09:44:50,2,-75
2023-10-03 09:45:02,1,-60
2023-10-03 09:45:08,1,-51
2023-10-03 09:45:14,1,-57
2023-10-03 09:45:26,2,-61
2023-10-03 09:45:32,1,-63
2023-10-03 09:45:38,1,-54
2023-10-03 09:45:38,2,-67
2023-10-03 09:45:50,1,-60
2023-10-03 09:46:02,1,-54
2023-10-03 09:46:02,2,-57
2023-10-03 09:46:20,2,-69
2023-10-03 09:46:38,2,-78
2023-10-03 09:46:50,2,-67
2023-10-03 09:46:56,1,-47
2023-10-03 09:47:02,2,-58
2023-10-03 09:47:08,1,-57
2023-10-03 09:47:14,2,-71
2023-10-03 09:47:32,1,-50
2023-10-03 09:47:32,2,-65
2023-10-03 09:47:44,2,-72
2023-10-03 09:47:56,2,-60
2023-10-03 09:48:02,1,-59
2023-10-03 09:48:02,2,-71
2023-10-03 09:48:14,2,-58
2023-10-03 09:48:26,1,-67
2023-10-03 09:48:32,1,-48
2023-10-03 09:48:44,1,-58
2023-10-03 09:48:56,1,-65
2023-10-03 09:49:02,1,-53
2023-10-03 09:49:02,2,-72
2023-10-03 09:49:20,2,-65
2023-10-03 09:49:38,1,-70
2023-10-03 09:49:44,2,-56
2023-10-03 09:49:50,1,-100
2023-10-03 09:49:56,1,-50
2023-10-03 09:49:56,2,-66
2023-10-03 09:50:02,2,-74
2023-10-03 09:50:14,1,-62
2023-10-03 09:50:21,1,-49
2023-10-03 09:50:32,2,-63
2023-10-03 09:50:38,1,-55
2023-10-03 09:50:44,2,-69
2023-10-03 09:51:03,1,-62
2023-10-03 09:51:15,1,-55
2023-10-03 09:51:15,2,-81
2023-10-03 09:51:21,2,-73
2023-10-03 09:51:33,2,-59
2023-10-03 09:51:39,2,-69
