,ts,id,rssi
1598,2023-07-31 09:00:17,1,-67
1597,2023-07-31 09:00:23,2,-66
1596,2023-07-31 09:00:29,2,-60
1595,2023-07-31 09:00:35,1,-74
1594,2023-07-31 09:00:53,1,-68
1593,2023-07-31 09:00:53,2,-67
1592,2023-07-31 09:01:05,1,-62
1591,2023-07-31 09:01:11,1,-77
1590,2023-07-31 09:01:23,1,-62
1589,2023-07-31 09:01:29,1,-73
1588,2023-07-31 09:01:35,1,-67
1587,2023-07-31 09:01:59,2,-60
1586,2023-07-31 09:02:05,2,-67
1585,2023-07-31 09:02:23,2,-55
1584,2023-07-31 09:02:29,2,-71
1583,2023-07-31 09:02:35,2,-51
1582,2023-07-31 09:02:41,2,-65
1581,2023-07-31 09:02:53,1,-74
1580,2023-07-31 09:02:53,2,-57
1579,2023-07-31 09:02:59,2,-67
1578,2023-07-31 09:03:11,2,-59
1577,2023-07-31 09:03:17,2,-66
1576,2023-07-31 09:03:23,2,-53
1575,2023-07-31 09:03:29,2,-71
1574,2023-07-31 09:03:41,2,-57
1573,2023-07-31 09:03:59,1,-68
1572,2023-07-31 09:03:59,2,-69
1571,2023-07-31 09:04:05,2,-55
1570,2023-07-31 09:04:11,2,-71
1569,2023-07-31 09:04:17,1,-62
1568,2023-07-31 09:04:17,2,-57
1567,2023-07-31 09:04:23,2,-70
1566,2023-07-31 09:04:29,1,-71
1565,2023-07-31 09:04:29,2,-60
1564,2023-07-31 09:04:35,2,-67
1563,2023-07-31 09:04:53,2,-54
1562,2023-07-31 09:04:59,1,-59
1561,2023-07-31 09:05:00,2,-67
1560,2023-07-31 09:05:06,1,-75
1559,2023-07-31 09:05:06,2,-60
1558,2023-07-31 09:05:11,1,-62
1557,2023-07-31 09:05:17,1,-70
1556,2023-07-31 09:05:17,2,-68
1555,2023-07-31 09:05:24,2,-60
1554,2023-07-31 09:05:36,2,-72
1553,2023-07-31 09:05:42,2,-61
1552,2023-07-31 09:05:48,1,-59
1551,2023-07-31 09:06:06,1,-68
1550,2023-07-31 09:06:06,2,-67
1549,2023-07-31 09:06:12,1,-75
1548,2023-07-31 09:06:18,1,-64
1547,2023-07-31 09:06:18,2,-73
1546,2023-07-31 09:06:24,1,-73
1545,2023-07-31 09:06:24,2,-60
1544,2023-07-31 09:06:36,2,-68
1543,2023-07-31 09:06:42,2,-61
1542,2023-07-31 09:06:48,1,-63
1541,2023-07-31 09:06:48,2,-68
1540,2023-07-31 09:06:54,1,-69
1539,2023-07-31 09:07:06,2,-61
1538,2023-07-31 09:07:18,2,-68
1537,2023-07-31 09:07:30,2,-55
1536,2023-07-31 09:07:36,2,-75
1535,2023-07-31 09:07:42,1,-59
1534,2023-07-31 09:07:42,2,-64
1533,2023-07-31 09:07:48,1,-75
1532,2023-07-31 09:07:48,2,-53
1531,2023-07-31 09:07:54,1,-61
1530,2023-07-31 09:07:54,2,-63
1529,2023-07-31 09:08:06,1,-67
1528,2023-07-31 09:08:24,1,-75
1527,2023-07-31 09:08:36,1,-68
1526,2023-07-31 09:08:48,1,-61
1525,2023-07-31 09:08:54,1,-75
1524,2023-07-31 09:09:00,1,-66
1523,2023-07-31 09:09:12,1,-60
1522,2023-07-31 09:09:18,2,-61
1521,2023-07-31 09:09:24,2,-50
1520,2023-07-31 09:09:30,1,-73
1519,2023-07-31 09:09:30,2,-56
1518,2023-07-31 09:09:36,2,-44
1517,2023-07-31 09:09:42,2,-53
1516,2023-07-31 09:09:48,1,-62
1515,2023-07-31 09:09:48,2,-59
1514,2023-07-31 09:09:54,2,-65
1513,2023-07-31 09:10:00,1,-69
1512,2023-07-31 09:10:00,2,-53
1511,2023-07-31 09:10:12,2,-67
1510,2023-07-31 09:10:18,1,-64
1509,2023-07-31 09:10:30,1,-77
1508,2023-07-31 09:10:36,1,-69
1507,2023-07-31 09:10:54,2,-74
1506,2023-07-31 09:11:00,2,-64
1505,2023-07-31 09:11:24,1,-75
1504,2023-07-31 09:11:24,2,-56
1503,2023-07-31 09:11:30,2,-66
1502,2023-07-31 09:11:36,1,-65
1501,2023-07-31 09:11:42,2,-73
1500,2023-07-31 09:11:48,2,-58
1499,2023-07-31 09:12:18,1,-73
1498,2023-07-31 09:12:24,1,-62
1497,2023-07-31 09:12:36,1,-70
1496,2023-07-31 09:12:36,2,-66
1495,2023-07-31 09:12:42,2,-60
1494,2023-07-31 09:12:54,2,-72
1493,2023-07-31 09:13:06,2,-63
1492,2023-07-31 09:13:12,1,-60
1491,2023-07-31 09:13:18,1,-68
1490,2023-07-31 09:13:36,2,-71
1489,2023-07-31 09:13:42,2,-61
1488,2023-07-31 09:13:48,2,-71
1487,2023-07-31 09:13:54,2,-56
1486,2023-07-31 09:14:00,2,-66
1485,2023-07-31 09:14:06,2,-59
1484,2023-07-31 09:14:12,1,-75
1483,2023-07-31 09:14:12,2,-65
1482,2023-07-31 09:14:24,2,-59
1481,2023-07-31 09:14:30,1,-65
1480,2023-07-31 09:14:30,2,-51
1479,2023-07-31 09:14:48,1,-72
1478,2023-07-31 09:14:54,1,-66
1477,2023-07-31 09:14:54,2,-68
1476,2023-07-31 09:15:00,1,-75
1475,2023-07-31 09:15:00,2,-54
1474,2023-07-31 09:15:06,1,-67
1473,2023-07-31 09:15:06,2,-66
1472,2023-07-31 09:15:24,1,-60
1471,2023-07-31 09:15:24,2,-60
1470,2023-07-31 09:15:30,1,-68
1469,2023-07-31 09:15:36,1,-58
1468,2023-07-31 09:15:42,1,-70
1467,2023-07-31 09:15:42,2,-67
1466,2023-07-31 09:15:48,1,-64
1465,2023-07-31 09:15:48,2,-61
1464,2023-07-31 09:15:54,1,-77
1463,2023-07-31 09:15:54,2,-68
1462,2023-07-31 09:16:00,1,-63
1461,2023-07-31 09:16:00,2,-59
1460,2023-07-31 09:16:12,2,-53
1459,2023-07-31 09:16:18,1,-69
1458,2023-07-31 09:16:24,2,-66
1457,2023-07-31 09:16:42,1,-77
1456,2023-07-31 09:16:54,1,-70
1455,2023-07-31 09:16:54,2,-54
1454,2023-07-31 09:17:00,2,-69
1453,2023-07-31 09:17:48,2,-60
1452,2023-07-31 09:18:00,1,-60
1451,2023-07-31 09:18:12,1,-76
1450,2023-07-31 09:18:12,2,-53
1449,2023-07-31 09:18:18,1,-68
1448,2023-07-31 09:18:18,2,-65
1447,2023-07-31 09:18:24,1,-79
1446,2023-07-31 09:18:25,2,-71
1445,2023-07-31 09:18:36,2,-59
1444,2023-07-31 09:18:42,1,-67
1443,2023-07-31 09:18:42,2,-43
1442,2023-07-31 09:18:48,2,-68
1441,2023-07-31 09:18:54,1,-73
1440,2023-07-31 09:18:55,2,-49
1439,2023-07-31 09:19:00,1,-59
1438,2023-07-31 09:19:00,2,-62
1437,2023-07-31 09:19:07,1,-73
1436,2023-07-31 09:19:07,2,-49
1435,2023-07-31 09:19:12,2,-59
1434,2023-07-31 09:19:25,2,-50
1433,2023-07-31 09:19:37,2,-42
1432,2023-07-31 09:19:49,2,-51
1431,2023-07-31 09:19:49,1,0
1430,2023-07-31 09:20:07,2,-71
1429,2023-07-31 09:20:25,1,-77
1428,2023-07-31 09:20:25,2,-42
1427,2023-07-31 09:20:31,2,-52
1426,2023-07-31 09:20:37,1,-64
1425,2023-07-31 09:20:37,2,-60
1424,2023-07-31 09:20:43,1,-70
1423,2023-07-31 09:20:43,2,-66
1422,2023-07-31 09:20:49,1,-77
1421,2023-07-31 09:20:49,2,-55
1420,2023-07-31 09:21:01,1,-67
1419,2023-07-31 09:21:07,1,-61
1418,2023-07-31 09:21:07,2,-61
1417,2023-07-31 09:21:13,1,-71
1416,2023-07-31 09:21:13,2,-50
1415,2023-07-31 09:21:19,2,-67
1414,2023-07-31 09:21:25,2,-53
1413,2023-07-31 09:21:31,1,-62
1412,2023-07-31 09:21:37,2,-64
1411,2023-07-31 09:21:43,1,-73
1410,2023-07-31 09:21:49,1,-62
1409,2023-07-31 09:21:49,2,-58
1408,2023-07-31 09:21:55,2,-75
1407,2023-07-31 09:22:01,2,-61
1406,2023-07-31 09:22:13,2,-72
1405,2023-07-31 09:22:19,2,-58
1404,2023-07-31 09:22:25,2,-66
1403,2023-07-31 09:22:31,1,-56
1402,2023-07-31 09:22:37,2,-59
1401,2023-07-31 09:22:49,2,-66
1400,2023-07-31 09:22:55,2,-55
1399,2023-07-31 09:23:01,1,-46
1398,2023-07-31 09:23:07,1,-58
1397,2023-07-31 09:23:07,2,-66
1396,2023-07-31 09:23:19,1,-67
1395,2023-07-31 09:23:25,1,-60
1394,2023-07-31 09:23:25,2,-81
1393,2023-07-31 09:23:31,2,-72
1392,2023-07-31 09:23:37,1,-52
1391,2023-07-31 09:23:37,2,-65
1390,2023-07-31 09:23:43,2,-74
1389,2023-07-31 09:23:49,1,-67
1388,2023-07-31 09:24:01,1,-58
1387,2023-07-31 09:24:07,2,-66
1386,2023-07-31 09:24:13,2,-72
1385,2023-07-31 09:24:25,2,-62
1384,2023-07-31 09:24:31,2,-71
1383,2023-07-31 09:24:37,1,-78
1382,2023-07-31 09:24:43,2,-57
1381,2023-07-31 09:24:49,1,-58
1380,2023-07-31 09:24:49,2,-69
1379,2023-07-31 09:24:55,1,-74
1378,2023-07-31 09:24:55,2,-59
1377,2023-07-31 09:25:01,1,-68
1376,2023-07-31 09:25:07,2,-67
1375,2023-07-31 09:25:25,1,-59
1374,2023-07-31 09:25:31,2,-55
1373,2023-07-31 09:25:43,1,-66
1372,2023-07-31 09:25:43,2,-72
1371,2023-07-31 09:25:49,1,-59
1370,2023-07-31 09:25:49,2,-54
1369,2023-07-31 09:25:55,2,-66
1368,2023-07-31 09:26:01,1,-70
1367,2023-07-31 09:26:01,2,-54
1366,2023-07-31 09:26:07,1,-64
1365,2023-07-31 09:26:13,1,-70
1364,2023-07-31 09:26:13,2,-68
1363,2023-07-31 09:26:19,1,-56
1362,2023-07-31 09:26:19,2,-60
1361,2023-07-31 09:26:37,1,-69
1360,2023-07-31 09:26:49,1,-75
1359,2023-07-31 09:26:49,2,-69
1358,2023-07-31 09:26:55,2,-62
1357,2023-07-31 09:27:01,1,-67
1356,2023-07-31 09:27:01,2,-72
1355,2023-07-31 09:27:07,1,-58
1354,2023-07-31 09:27:07,2,-64
1353,2023-07-31 09:27:13,1,-65
1352,2023-07-31 09:27:13,2,-58
1351,2023-07-31 09:27:25,2,-64
1350,2023-07-31 09:27:31,1,-74
1349,2023-07-31 09:27:37,1,-64
1348,2023-07-31 09:27:55,2,-52
1347,2023-07-31 09:28:01,1,-70
1346,2023-07-31 09:28:01,2,-43
1345,2023-07-31 09:28:07,2,-49
1344,2023-07-31 09:28:19,1,-63
1343,2023-07-31 09:28:31,1,-71
1342,2023-07-31 09:28:31,2,-42
1341,2023-07-31 09:28:37,2,-62
1340,2023-07-31 09:28:43,2,-53
1339,2023-07-31 09:28:49,2,-61
1338,2023-07-31 09:29:01,1,-61
1337,2023-07-31 09:29:07,1,-71
1336,2023-07-31 09:29:13,1,-77
1335,2023-07-31 09:29:19,1,-71
1334,2023-07-31 09:29:19,2,-71
1333,2023-07-31 09:29:25,1,-61
1332,2023-07-31 09:29:25,2,-58
1331,2023-07-31 09:29:31,1,-73
1330,2023-07-31 09:29:37,1,-61
1329,2023-07-31 09:29:37,2,-65
1328,2023-07-31 09:29:55,2,-71
1327,2023-07-31 09:30:01,2,-63
1326,2023-07-31 09:30:07,1,-77
1325,2023-07-31 09:30:13,1,-68
1324,2023-07-31 09:30:25,1,-60
1323,2023-07-31 09:30:31,2,-57
1322,2023-07-31 09:30:37,2,-71
1321,2023-07-31 09:30:43,2,-56
1320,2023-07-31 09:30:49,2,-66
1319,2023-07-31 09:30:55,1,-70
1318,2023-07-31 09:31:07,1,-63
1317,2023-07-31 09:31:37,1,-69
1316,2023-07-31 09:31:49,1,-58
1315,2023-07-31 09:31:49,2,-72
1314,2023-07-31 09:31:55,1,-66
1313,2023-07-31 09:32:01,2,-64
1312,2023-07-31 09:32:25,1,-73
1311,2023-07-31 09:32:31,2,-78
1310,2023-07-31 09:32:37,1,-66
1309,2023-07-31 09:32:37,2,-61
1308,2023-07-31 09:32:55,1,-58
1307,2023-07-31 09:33:07,2,-75
1306,2023-07-31 09:33:13,1,-64
1305,2023-07-31 09:33:13,2,-69
1304,2023-07-31 09:33:25,2,-76
1303,2023-07-31 09:33:31,2,-61
1302,2023-07-31 09:33:49,2,-55
1301,2023-07-31 09:33:55,1,-76
1300,2023-07-31 09:33:55,2,-65
1299,2023-07-31 09:34:07,2,-58
1298,2023-07-31 09:34:13,2,-72
1297,2023-07-31 09:34:19,2,-66
1296,2023-07-31 09:34:25,2,-56
1295,2023-07-31 09:34:31,1,-69
1294,2023-07-31 09:34:31,2,-67
1293,2023-07-31 09:34:37,1,-60
1292,2023-07-31 09:34:37,2,-60
1291,2023-07-31 09:34:55,2,-69
1290,2023-07-31 09:35:01,2,-51
1289,2023-07-31 09:35:07,2,-59
1288,2023-07-31 09:35:13,1,-77
1287,2023-07-31 09:35:13,2,-51
1286,2023-07-31 09:35:19,1,-67
1285,2023-07-31 09:35:19,2,-57
1284,2023-07-31 09:35:25,2,-63
1283,2023-07-31 09:35:31,1,-73
1282,2023-07-31 09:35:37,1,-65
1281,2023-07-31 09:35:49,1,-72
1280,2023-07-31 09:36:01,2,-49
1279,2023-07-31 09:36:07,1,-64
1278,2023-07-31 09:36:13,2,-56
1277,2023-07-31 09:36:25,1,-70
1276,2023-07-31 09:36:25,2,-69
1275,2023-07-31 09:36:32,1,-61
1274,2023-07-31 09:36:37,1,-70
1273,2023-07-31 09:36:43,2,-57
1272,2023-07-31 09:36:55,1,-60
1271,2023-07-31 09:37:02,1,-67
1270,2023-07-31 09:37:20,2,-64
1269,2023-07-31 09:37:32,2,-57
1268,2023-07-31 09:37:38,1,-74
1267,2023-07-31 09:37:44,1,-67
1266,2023-07-31 09:37:56,2,-69
1265,2023-07-31 09:38:02,2,-54
1264,2023-07-31 09:38:32,1,-60
1263,2023-07-31 09:38:32,2,-45
1262,2023-07-31 09:38:44,1,-70
1261,2023-07-31 09:38:44,2,-73
1260,2023-07-31 09:38:50,1,-63
1259,2023-07-31 09:38:50,2,-42
1258,2023-07-31 09:38:56,2,-52
1257,2023-07-31 09:39:02,1,-69
1256,2023-07-31 09:39:02,2,-45
1255,2023-07-31 09:39:08,1,-57
1254,2023-07-31 09:39:08,2,-58
1253,2023-07-31 09:39:14,2,-52
1252,2023-07-31 09:39:20,1,-63
1251,2023-07-31 09:39:26,2,-61
1250,2023-07-31 09:39:32,2,-52
1249,2023-07-31 09:39:44,1,-57
1248,2023-07-31 09:39:50,1,-70
1247,2023-07-31 09:39:56,1,-64
1246,2023-07-31 09:40:02,1,-57
1245,2023-07-31 09:40:02,2,-65
1244,2023-07-31 09:40:08,1,-65
1243,2023-07-31 09:40:26,2,-71
1242,2023-07-31 09:40:32,1,-58
1241,2023-07-31 09:40:32,2,-64
1240,2023-07-31 09:40:50,1,-64
1239,2023-07-31 09:40:56,1,-73
1238,2023-07-31 09:40:56,2,-76
1237,2023-07-31 09:41:02,1,-60
1236,2023-07-31 09:41:02,2,-66
1235,2023-07-31 09:41:08,1,-73
1234,2023-07-31 09:41:08,2,-55
1233,2023-07-31 09:41:14,2,-70
1232,2023-07-31 09:41:20,1,-61
1231,2023-07-31 09:41:20,2,-54
1230,2023-07-31 09:41:26,2,-68
1229,2023-07-31 09:41:32,1,-70
1228,2023-07-31 09:41:38,1,-62
1227,2023-07-31 09:41:38,2,-62
1226,2023-07-31 09:41:50,1,-69
1225,2023-07-31 09:41:56,2,-54
1224,2023-07-31 09:42:02,2,-67
1223,2023-07-31 09:42:26,2,-60
