,ts,id,rssi
1976,2023-08-28 09:00:19,1,-72
1975,2023-08-28 09:00:25,2,-100
1974,2023-08-28 09:00:43,1,-61
1973,2023-08-28 09:01:01,1,-71
1972,2023-08-28 09:01:01,2,-75
1971,2023-08-28 09:01:07,1,-63
1970,2023-08-28 09:01:13,1,-71
1969,2023-08-28 09:01:19,1,-64
1968,2023-08-28 09:01:55,2,-100
1967,2023-08-28 09:02:01,1,-70
1966,2023-08-28 09:02:02,2,-77
1965,2023-08-28 09:02:07,1,-64
1964,2023-08-28 09:02:37,1,-80
1963,2023-08-28 09:02:44,1,-74
1962,2023-08-28 09:03:02,1,-64
1961,2023-08-28 09:03:44,1,-72
1960,2023-08-28 09:03:50,1,-61
1959,2023-08-28 09:03:56,1,-73
1958,2023-08-28 09:04:08,1,-63
1957,2023-08-28 09:04:26,1,-73
1956,2023-08-28 09:04:44,1,-63
1955,2023-08-28 09:04:56,1,-69
1954,2023-08-28 09:05:02,1,-62
1953,2023-08-28 09:05:14,1,-70
1952,2023-08-28 09:05:20,1,-64
1951,2023-08-28 09:05:26,1,-73
1950,2023-08-28 09:05:38,1,-64
1949,2023-08-28 09:07:20,1,-72
1948,2023-08-28 09:07:44,1,-65
1947,2023-08-28 09:09:08,1,-72
1946,2023-08-28 09:09:14,1,-64
1945,2023-08-28 09:09:38,1,-75
1944,2023-08-28 09:09:50,1,-63
1943,2023-08-28 09:10:08,1,-72
1942,2023-08-28 09:10:20,2,-100
1941,2023-08-28 09:10:26,1,-64
1940,2023-08-28 09:10:38,2,-81
1939,2023-08-28 09:10:44,1,-75
1938,2023-08-28 09:10:50,1,-64
1937,2023-08-28 09:10:50,2,-75
1936,2023-08-28 09:11:14,2,-100
1935,2023-08-28 09:11:32,1,-58
1934,2023-08-28 09:11:38,2,-74
1933,2023-08-28 09:11:44,1,-64
1932,2023-08-28 09:11:56,1,-74
1931,2023-08-28 09:12:02,1,-62
1930,2023-08-28 09:12:08,1,-73
1929,2023-08-28 09:12:32,1,-60
1928,2023-08-28 09:12:50,1,-75
1927,2023-08-28 09:13:44,2,-100
1926,2023-08-28 09:13:50,1,-64
1925,2023-08-28 09:14:02,1,-70
1924,2023-08-28 09:14:02,2,-76
1923,2023-08-28 09:14:20,1,-62
1922,2023-08-28 09:14:38,1,-100
1921,2023-08-28 09:14:50,1,-62
1920,2023-08-28 09:14:56,1,-70
1919,2023-08-28 09:15:02,1,-62
1918,2023-08-28 09:15:08,1,-74
1917,2023-08-28 09:15:20,1,-64
1916,2023-08-28 09:15:56,1,-71
1915,2023-08-28 09:16:02,1,-60
1914,2023-08-28 09:16:08,1,-67
1913,2023-08-28 09:16:26,1,-100
1912,2023-08-28 09:16:32,1,-69
1911,2023-08-28 09:17:08,1,-63
1910,2023-08-28 09:17:26,1,-100
1909,2023-08-28 09:17:26,1,-63
1908,2023-08-28 09:17:41,2,-74
1907,2023-08-28 09:17:47,1,-76
1906,2023-08-28 09:17:53,1,-69
1905,2023-08-28 09:17:59,1,-61
1904,2023-08-28 09:17:59,2,-100
1903,2023-08-28 09:18:05,2,-74
1902,2023-08-28 09:18:29,1,-67
1901,2023-08-28 09:18:47,1,-61
1900,2023-08-28 09:19:43,2,-100
1899,2023-08-28 09:19:50,1,-66
1898,2023-08-28 09:20:13,2,-74
1897,2023-08-28 09:20:19,1,-100
1896,2023-08-28 09:20:31,1,-61
1895,2023-08-28 09:20:37,1,-68
1894,2023-08-28 09:20:56,2,-100
1893,2023-08-28 09:22:10,1,-100
1892,2023-08-28 09:22:21,2,-74
1891,2023-08-28 09:22:27,2,-80
1890,2023-08-28 09:22:33,1,-69
1889,2023-08-28 09:22:51,1,-61
1888,2023-08-28 09:23:03,1,-76
1887,2023-08-28 09:23:15,1,-62
1886,2023-08-28 09:24:04,1,-71
1885,2023-08-28 09:24:04,2,-100
1884,2023-08-28 09:24:11,2,-77
1883,2023-08-28 09:24:24,2,-100
1882,2023-08-28 09:24:35,2,-80
1881,2023-08-28 09:24:59,2,-100
1880,2023-08-28 09:25:35,2,-77
1879,2023-08-28 09:25:56,2,-100
1878,2023-08-28 09:26:01,1,-67
1877,2023-08-28 09:26:13,2,-73
1876,2023-08-28 09:26:13,1,-58
1875,2023-08-28 09:26:26,2,-79
1874,2023-08-28 09:27:01,1,-64
1873,2023-08-28 09:27:13,1,-71
1872,2023-08-28 09:27:19,1,-77
1871,2023-08-28 09:27:25,1,-67
1870,2023-08-28 09:27:37,1,-73
1869,2023-08-28 09:27:43,1,-60
1868,2023-08-28 09:27:55,1,-68
1867,2023-08-28 09:28:07,1,-60
1866,2023-08-28 09:28:19,2,-70
1865,2023-08-28 09:28:25,2,-76
1864,2023-08-28 09:28:25,1,-74
1863,2023-08-28 09:28:37,1,-60
1862,2023-08-28 09:28:43,1,-73
1861,2023-08-28 09:28:50,1,-66
1860,2023-08-28 09:29:31,2,-100
1859,2023-08-28 09:29:31,1,-60
1858,2023-08-28 09:30:02,2,-100
1857,2023-08-28 09:30:08,2,-78
1856,2023-08-28 09:30:20,1,-71
1855,2023-08-28 09:30:26,1,-61
1854,2023-08-28 09:31:02,2,-100
1853,2023-08-28 09:31:20,2,-73
1852,2023-08-28 09:32:08,2,-81
1851,2023-08-28 09:32:26,1,-69
1850,2023-08-28 09:32:32,2,-69
1849,2023-08-28 09:32:38,2,-76
1848,2023-08-28 09:32:44,1,-60
1847,2023-08-28 09:32:50,1,-72
1846,2023-08-28 09:33:02,1,-61
1845,2023-08-28 09:33:08,1,-68
1844,2023-08-28 09:33:26,1,-60
1843,2023-08-28 09:33:44,1,-68
1842,2023-08-28 09:33:57,1,-61
1841,2023-08-28 09:34:25,2,-100
1840,2023-08-28 09:34:37,2,-73
1839,2023-08-28 09:34:57,2,-100
1838,2023-08-28 09:35:03,1,-67
1837,2023-08-28 09:35:09,1,-73
1836,2023-08-28 09:35:33,1,-61
1835,2023-08-28 09:35:51,1,-100
1834,2023-08-28 09:35:57,2,-79
1833,2023-08-28 09:36:09,1,-61
1832,2023-08-28 09:36:15,1,-67
1831,2023-08-28 09:36:21,1,-73
1830,2023-08-28 09:36:27,2,-100
1829,2023-08-28 09:36:33,1,-67
1828,2023-08-28 09:36:39,2,-76
1827,2023-08-28 09:36:39,1,-59
1826,2023-08-28 09:37:21,2,-100
1825,2023-08-28 09:37:27,2,-74
1824,2023-08-28 09:37:52,1,-71
1823,2023-08-28 09:38:03,1,-64
1822,2023-08-28 09:38:09,1,-70
1821,2023-08-28 09:38:15,2,-80
1820,2023-08-28 09:38:15,1,-60
1819,2023-08-28 09:38:21,1,-67
1818,2023-08-28 09:38:27,1,-60
1817,2023-08-28 09:38:33,1,-71
1816,2023-08-28 09:38:51,2,-100
1815,2023-08-28 09:38:57,2,-78
1814,2023-08-28 09:39:39,2,-100
1813,2023-08-28 09:39:39,2,-80
1812,2023-08-28 09:43:14,1,-100
1811,2023-08-28 09:43:20,1,-60
1810,2023-08-28 09:43:38,2,-100
1809,2023-08-28 09:43:50,2,-79
1808,2023-08-28 09:43:56,1,-68
1807,2023-08-28 09:44:14,2,-72
1806,2023-08-28 09:44:20,2,-78
1805,2023-08-28 09:44:38,1,-60
1804,2023-08-28 09:44:56,1,-69
1803,2023-08-28 09:45:02,1,-62
1802,2023-08-28 09:45:26,1,-100
1801,2023-08-28 09:45:38,1,-67
1800,2023-08-28 09:45:44,2,-100
1799,2023-08-28 09:45:50,2,-75
1798,2023-08-28 09:45:56,1,-61
1797,2023-08-28 09:46:20,2,-100
1796,2023-08-28 09:46:27,2,-78
