,ts,id,rssi
1983,2023-08-28 09:00:31,1,-54
1982,2023-08-28 09:01:25,1,-65
1981,2023-08-28 09:01:31,1,-54
1980,2023-08-28 09:01:37,1,-64
1979,2023-08-28 09:01:43,1,-55
1978,2023-08-28 09:02:01,1,-64
1977,2023-08-28 09:02:07,2,-100
1976,2023-08-28 09:02:19,2,-75
1975,2023-08-28 09:02:31,1,-55
1974,2023-08-28 09:02:37,1,-67
1973,2023-08-28 09:02:43,1,-54
1972,2023-08-28 09:02:49,1,-61
1971,2023-08-28 09:04:07,1,-54
1970,2023-08-28 09:04:13,1,-63
1969,2023-08-28 09:04:19,1,-55
1968,2023-08-28 09:04:25,1,-64
1967,2023-08-28 09:04:43,1,-55
1966,2023-08-28 09:04:49,1,-64
1965,2023-08-28 09:04:55,1,-55
1964,2023-08-28 09:05:01,1,-64
1963,2023-08-28 09:05:13,1,-55
1962,2023-08-28 09:05:31,1,-63
1961,2023-08-28 09:05:43,1,-54
1960,2023-08-28 09:05:49,1,-61
1959,2023-08-28 09:05:55,1,-54
1958,2023-08-28 09:06:07,1,-64
1957,2023-08-28 09:06:25,1,-55
1956,2023-08-28 09:07:04,2,-73
1955,2023-08-28 09:07:07,2,-79
1954,2023-08-28 09:07:08,1,-64
1953,2023-08-28 09:07:20,2,-73
1952,2023-08-28 09:07:32,1,-54
1951,2023-08-28 09:07:44,1,-61
1950,2023-08-28 09:08:02,1,-55
1949,2023-08-28 09:08:08,1,-65
1948,2023-08-28 09:08:08,2,-100
1947,2023-08-28 09:08:20,2,-75
1946,2023-08-28 09:08:20,1,-54
1945,2023-08-28 09:08:26,1,-65
1944,2023-08-28 09:08:56,1,-54
1943,2023-08-28 09:09:02,1,-64
1942,2023-08-28 09:09:20,2,-100
1941,2023-08-28 09:09:26,1,-54
1940,2023-08-28 09:09:56,2,-77
1939,2023-08-28 09:10:26,1,-65
1938,2023-08-28 09:10:44,1,-54
1937,2023-08-28 09:10:50,1,-62
1936,2023-08-28 09:11:02,1,-54
1935,2023-08-28 09:11:14,2,-71
1934,2023-08-28 09:11:26,2,-100
1933,2023-08-28 09:11:32,2,-74
1932,2023-08-28 09:11:32,1,-61
1931,2023-08-28 09:11:44,1,-54
1930,2023-08-28 09:12:20,1,-63
1929,2023-08-28 09:12:26,1,-54
1928,2023-08-28 09:12:56,1,-61
1927,2023-08-28 09:13:08,1,-54
1926,2023-08-28 09:13:43,1,-63
1925,2023-08-28 09:13:43,1,-54
1924,2023-08-28 09:13:45,1,-63
1923,2023-08-28 09:13:56,1,-54
1922,2023-08-28 09:14:09,1,-63
1921,2023-08-28 09:14:21,1,-54
1920,2023-08-28 09:14:27,1,-62
1919,2023-08-28 09:14:27,2,-100
1918,2023-08-28 09:14:33,2,-76
1917,2023-08-28 09:15:03,1,-55
1916,2023-08-28 09:15:15,1,-61
1915,2023-08-28 09:15:33,1,-54
1914,2023-08-28 09:16:10,1,-63
1913,2023-08-28 09:16:28,1,-54
1912,2023-08-28 09:16:46,1,-65
1911,2023-08-28 09:17:42,1,-100
1910,2023-08-28 09:17:48,1,-64
1909,2023-08-28 09:17:54,2,-76
1908,2023-08-28 09:18:24,1,-55
1907,2023-08-28 09:18:54,1,-54
1906,2023-08-28 09:19:43,2,-100
1905,2023-08-28 09:19:56,2,-73
1904,2023-08-28 09:20:07,1,-100
1903,2023-08-28 09:20:08,2,-100
1902,2023-08-28 09:20:19,2,-73
1901,2023-08-28 09:20:19,1,-64
1900,2023-08-28 09:20:25,1,-55
1899,2023-08-28 09:20:37,1,-64
1898,2023-08-28 09:20:49,1,-56
1897,2023-08-28 09:20:56,1,-62
1896,2023-08-28 09:21:01,1,-55
1895,2023-08-28 09:21:49,2,-100
1894,2023-08-28 09:21:49,2,-74
1893,2023-08-28 09:22:10,1,-55
1892,2023-08-28 09:22:28,1,-61
1891,2023-08-28 09:22:34,1,-54
1890,2023-08-28 09:22:40,1,-61
1889,2023-08-28 09:22:52,2,-100
1888,2023-08-28 09:22:58,2,-78
1887,2023-08-28 09:23:10,1,-55
1886,2023-08-28 09:23:52,2,-72
1885,2023-08-28 09:24:18,1,-65
1884,2023-08-28 09:24:25,1,-55
1883,2023-08-28 09:24:30,2,-100
1882,2023-08-28 09:24:36,2,-73
1881,2023-08-28 09:25:00,1,-61
1880,2023-08-28 09:25:06,1,-55
1879,2023-08-28 09:25:55,2,-100
1878,2023-08-28 09:25:55,1,-55
1877,2023-08-28 09:26:54,1,-62
1876,2023-08-28 09:27:06,1,-54
1875,2023-08-28 09:27:12,1,-63
1874,2023-08-28 09:27:36,2,-78
1873,2023-08-28 09:27:54,1,-55
1872,2023-08-28 09:28:06,1,-63
1871,2023-08-28 09:28:49,1,-55
1870,2023-08-28 09:29:13,1,-62
1869,2023-08-28 09:29:13,1,-56
1868,2023-08-28 09:30:00,1,-100
1867,2023-08-28 09:30:06,2,-76
1866,2023-08-28 09:30:12,1,-65
1865,2023-08-28 09:32:01,1,-55
1864,2023-08-28 09:32:06,1,-65
1863,2023-08-28 09:32:24,1,-55
1862,2023-08-28 09:32:24,2,-100
1861,2023-08-28 09:32:30,1,-67
1860,2023-08-28 09:32:36,2,-78
1859,2023-08-28 09:33:00,2,-100
1858,2023-08-28 09:33:06,1,-55
1857,2023-08-28 09:33:12,2,-75
1856,2023-08-28 09:33:12,1,-68
1855,2023-08-28 09:33:30,1,-62
1854,2023-08-28 09:33:37,2,-100
1853,2023-08-28 09:33:49,2,-73
1852,2023-08-28 09:33:49,1,-65
1851,2023-08-28 09:34:13,2,-100
1850,2023-08-28 09:34:43,2,-77
1849,2023-08-28 09:34:49,1,-100
1848,2023-08-28 09:34:55,1,-68
1847,2023-08-28 09:35:07,1,-100
1846,2023-08-28 09:35:19,1,-61
1845,2023-08-28 09:35:49,2,-71
1844,2023-08-28 09:36:01,2,-100
1843,2023-08-28 09:36:13,2,-76
1842,2023-08-28 09:36:49,2,-69
1841,2023-08-28 09:36:55,1,-55
1840,2023-08-28 09:37:07,1,-61
1839,2023-08-28 09:37:19,2,-79
1838,2023-08-28 09:37:31,2,-73
1837,2023-08-28 09:37:31,1,-55
1836,2023-08-28 09:37:56,1,-61
1835,2023-08-28 09:38:02,1,-55
1834,2023-08-28 09:38:07,1,-61
1833,2023-08-28 09:38:13,1,-67
1832,2023-08-28 09:38:19,1,-55
1831,2023-08-28 09:38:43,2,-100
1830,2023-08-28 09:38:49,2,-71
1829,2023-08-28 09:39:02,1,-66
1828,2023-08-28 09:39:25,1,-60
1827,2023-08-28 09:39:25,1,-68
1826,2023-08-28 09:43:56,1,-100
1825,2023-08-28 09:44:02,2,-82
1824,2023-08-28 09:44:02,1,-65
1823,2023-08-28 09:44:08,2,-74
1822,2023-08-28 09:44:44,1,-55
1821,2023-08-28 09:44:50,1,-61
1820,2023-08-28 09:45:02,2,-80
1819,2023-08-28 09:45:08,2,-74
1818,2023-08-28 09:45:26,1,-55
1817,2023-08-28 09:45:38,1,-61
1816,2023-08-28 09:45:50,1,-55
1815,2023-08-28 09:46:38,2,-100
1814,2023-08-28 09:46:44,2,-76
1813,2023-08-28 09:47:14,1,-62
1812,2023-08-28 09:47:20,1,-54
1811,2023-08-28 09:47:26,1,-60
1810,2023-08-28 09:47:50,1,-54
1809,2023-08-28 09:47:50,2,-100
1808,2023-08-28 09:47:56,1,-64
1807,2023-08-28 09:48:02,2,-76
1806,2023-08-28 09:48:02,1,-54
1805,2023-08-28 09:48:08,1,-64
1804,2023-08-28 09:48:14,1,-54
1803,2023-08-28 09:48:26,1,-64
1802,2023-08-28 09:48:50,1,-57
1801,2023-08-28 09:49:02,1,-65
1800,2023-08-28 09:49:38,1,-54
1799,2023-08-28 09:49:44,1,-65
1798,2023-08-28 09:49:50,1,-55
1797,2023-08-28 09:50:14,1,-61
1796,2023-08-28 09:50:20,1,-67
1795,2023-08-28 09:50:26,2,-70
1794,2023-08-28 09:50:38,1,-55
1793,2023-08-28 09:51:08,1,-64
1792,2023-08-28 09:51:14,2,-76
1791,2023-08-28 09:51:26,1,-54
1790,2023-08-28 09:51:32,1,-67
1789,2023-08-28 09:51:44,1,-54
1788,2023-08-28 09:51:50,1,-60
