,ts,id,rssi
2014,2023-08-28 09:00:27,1,-73
2013,2023-08-28 09:00:33,1,-66
2012,2023-08-28 09:00:39,1,-73
2011,2023-08-28 09:00:45,1,-67
2010,2023-08-28 09:01:15,1,-73
2009,2023-08-28 09:01:27,1,-66
2008,2023-08-28 09:01:51,1,-77
2007,2023-08-28 09:02:03,1,-69
2006,2023-08-28 09:02:15,1,-76
2005,2023-08-28 09:02:21,1,-69
2004,2023-08-28 09:02:27,1,-77
2003,2023-08-28 09:03:09,1,-69
2002,2023-08-28 09:03:21,1,-78
2001,2023-08-28 09:03:33,1,-66
2000,2023-08-28 09:03:39,1,-74
1999,2023-08-28 09:03:45,1,-66
1998,2023-08-28 09:03:51,1,-72
1997,2023-08-28 09:03:57,1,-65
1996,2023-08-28 09:04:03,1,-75
1995,2023-08-28 09:04:09,1,-65
1994,2023-08-28 09:04:15,1,-80
1993,2023-08-28 09:04:21,1,-67
1992,2023-08-28 09:04:33,1,-79
1991,2023-08-28 09:04:45,1,-65
1990,2023-08-28 09:04:51,1,-74
1989,2023-08-28 09:04:57,1,-64
1988,2023-08-28 09:05:03,1,-73
1987,2023-08-28 09:05:39,1,-65
1986,2023-08-28 09:05:45,1,-72
1985,2023-08-28 09:05:57,1,-62
1984,2023-08-28 09:06:03,1,-73
1983,2023-08-28 09:06:09,1,-64
1982,2023-08-28 09:06:57,1,-79
1981,2023-08-28 09:07:04,1,-68
1980,2023-08-28 09:07:58,1,-74
1979,2023-08-28 09:08:15,1,-66
1978,2023-08-28 09:08:51,1,-76
1977,2023-08-28 09:08:57,1,-66
1976,2023-08-28 09:09:57,1,-77
1975,2023-08-28 09:10:04,1,-67
1974,2023-08-28 09:10:46,1,-76
1973,2023-08-28 09:10:58,1,-68
1972,2023-08-28 09:11:22,1,-75
1971,2023-08-28 09:11:34,1,-66
1970,2023-08-28 09:11:46,1,-72
1969,2023-08-28 09:11:52,1,-66
1968,2023-08-28 09:12:10,1,-72
1967,2023-08-28 09:12:16,1,-65
1966,2023-08-28 09:12:22,1,-73
1965,2023-08-28 09:12:34,1,-66
1964,2023-08-28 09:12:40,1,-77
1963,2023-08-28 09:12:52,1,-66
1962,2023-08-28 09:13:22,1,-73
1961,2023-08-28 09:13:40,1,-66
1960,2023-08-28 09:13:40,1,-72
1959,2023-08-28 09:13:48,1,-65
1958,2023-08-28 09:14:24,1,-73
1957,2023-08-28 09:14:36,1,-65
1956,2023-08-28 09:14:42,1,-75
1955,2023-08-28 09:14:54,1,-64
1954,2023-08-28 09:15:00,1,-75
1953,2023-08-28 09:15:18,1,-67
1952,2023-08-28 09:15:30,1,-78
1951,2023-08-28 09:15:36,1,-69
1950,2023-08-28 09:17:19,1,-78
1949,2023-08-28 09:17:44,1,-65
1948,2023-08-28 09:17:48,1,-81
1947,2023-08-28 09:17:54,1,-63
1946,2023-08-28 09:18:06,1,-69
1945,2023-08-28 09:18:12,1,-63
1944,2023-08-28 09:18:30,1,-79
1943,2023-08-28 09:19:44,1,-100
1942,2023-08-28 09:19:50,1,-64
1941,2023-08-28 09:19:58,2,-67
1940,2023-08-28 09:20:14,1,-75
1939,2023-08-28 09:20:20,1,-64
1938,2023-08-28 09:20:26,1,-74
1937,2023-08-28 09:20:38,1,-66
1936,2023-08-28 09:20:44,1,-75
1935,2023-08-28 09:20:50,1,-68
1934,2023-08-28 09:21:50,1,-75
1933,2023-08-28 09:22:08,1,-79
1932,2023-08-28 09:22:14,1,-66
1931,2023-08-28 09:22:20,1,-74
1930,2023-08-28 09:22:26,1,-65
1929,2023-08-28 09:22:33,2,-61
1928,2023-08-28 09:22:50,1,-71
1927,2023-08-28 09:23:02,1,-65
1926,2023-08-28 09:23:21,1,-76
1925,2023-08-28 09:25:54,2,-100
1924,2023-08-28 09:26:00,1,-67
1923,2023-08-28 09:26:03,2,-64
1922,2023-08-28 09:26:06,1,-79
1921,2023-08-28 09:26:12,1,-62
1920,2023-08-28 09:26:18,1,-74
1919,2023-08-28 09:26:24,1,-64
1918,2023-08-28 09:26:42,1,-73
1917,2023-08-28 09:26:48,1,-61
1916,2023-08-28 09:27:24,1,-73
1915,2023-08-28 09:27:30,1,-65
1914,2023-08-28 09:27:36,1,-81
1913,2023-08-28 09:27:54,1,-66
1912,2023-08-28 09:28:00,1,-74
1911,2023-08-28 09:28:12,1,-65
1910,2023-08-28 09:28:18,1,-76
1909,2023-08-28 09:28:24,1,-65
1908,2023-08-28 09:28:42,1,-73
1907,2023-08-28 09:28:49,1,-65
1906,2023-08-28 09:29:25,1,-78
1905,2023-08-28 09:29:25,1,-77
1904,2023-08-28 09:30:00,2,-100
1903,2023-08-28 09:30:06,2,-63
1902,2023-08-28 09:30:06,1,-65
1901,2023-08-28 09:30:30,1,-75
1900,2023-08-28 09:30:36,1,-64
1899,2023-08-28 09:30:42,1,-79
1898,2023-08-28 09:30:48,1,-66
1897,2023-08-28 09:31:01,1,-72
1896,2023-08-28 09:31:06,1,-66
1895,2023-08-28 09:31:12,1,-76
1894,2023-08-28 09:31:18,1,-64
1893,2023-08-28 09:31:30,1,-75
1892,2023-08-28 09:31:36,1,-65
1891,2023-08-28 09:31:42,1,-80
1890,2023-08-28 09:31:48,1,-66
1889,2023-08-28 09:32:01,2,-75
1888,2023-08-28 09:32:06,2,-65
1887,2023-08-28 09:32:06,1,-72
1886,2023-08-28 09:32:18,1,-65
1885,2023-08-28 09:32:24,2,-71
1884,2023-08-28 09:32:24,1,-73
1883,2023-08-28 09:32:30,2,-63
1882,2023-08-28 09:32:30,1,-64
1881,2023-08-28 09:32:42,1,-74
1880,2023-08-28 09:33:00,1,-67
1879,2023-08-28 09:33:12,2,-70
1878,2023-08-28 09:33:24,2,-62
1877,2023-08-28 09:34:12,1,-79
1876,2023-08-28 09:34:18,1,-68
1875,2023-08-28 09:34:24,2,-69
1874,2023-08-28 09:34:24,1,-74
1873,2023-08-28 09:34:36,1,-64
1872,2023-08-28 09:34:42,2,-63
1871,2023-08-28 09:34:42,1,-81
1870,2023-08-28 09:35:07,1,-67
1869,2023-08-28 09:35:12,1,-73
1868,2023-08-28 09:35:31,1,-65
1867,2023-08-28 09:35:36,1,-76
1866,2023-08-28 09:35:42,1,-67
1865,2023-08-28 09:35:48,1,-73
1864,2023-08-28 09:35:54,1,-65
1863,2023-08-28 09:36:43,1,-77
1862,2023-08-28 09:36:49,1,-67
1861,2023-08-28 09:37:43,1,-76
1860,2023-08-28 09:37:49,1,-67
1859,2023-08-28 09:39:07,1,-76
1858,2023-08-28 09:40:53,1,-100
1857,2023-08-28 09:40:58,2,-62
1856,2023-08-28 09:40:58,1,-75
1855,2023-08-28 09:41:10,1,-64
1854,2023-08-28 09:41:34,1,-77
1853,2023-08-28 09:41:40,1,-64
1852,2023-08-28 09:41:46,1,-78
1851,2023-08-28 09:41:52,1,-64
1850,2023-08-28 09:41:58,1,-78
1849,2023-08-28 09:42:04,1,-66
1848,2023-08-28 09:42:16,1,-75
1847,2023-08-28 09:42:23,1,-67
1846,2023-08-28 09:42:52,1,-75
1845,2023-08-28 09:42:58,1,-64
1844,2023-08-28 09:43:04,1,-73
1843,2023-08-28 09:43:16,1,-67
1842,2023-08-28 09:43:29,1,-80
1841,2023-08-28 09:43:34,1,-73
1840,2023-08-28 09:43:40,1,-66
1839,2023-08-28 09:43:47,1,-77
1838,2023-08-28 09:43:59,1,-65
1837,2023-08-28 09:44:17,1,-82
1836,2023-08-28 09:44:29,2,-68
1835,2023-08-28 09:44:29,1,-64
1834,2023-08-28 09:44:47,1,-100
1833,2023-08-28 09:44:53,1,-66
1832,2023-08-28 09:45:05,1,-73
1831,2023-08-28 09:45:11,1,-66
1830,2023-08-28 09:45:17,2,-61
1829,2023-08-28 09:45:17,1,-77
1828,2023-08-28 09:45:23,2,-71
1827,2023-08-28 09:45:23,1,-66
1826,2023-08-28 09:45:29,2,-65
1825,2023-08-28 09:46:11,1,-75
1824,2023-08-28 09:46:23,1,-65
1823,2023-08-28 09:46:29,1,-72
1822,2023-08-28 09:46:59,1,-64
1821,2023-08-28 09:47:05,1,-76
1820,2023-08-28 09:47:17,1,-68
1819,2023-08-28 09:50:23,1,-75
1818,2023-08-28 09:50:35,1,-67
1817,2023-08-28 09:51:41,1,-75
1816,2023-08-28 09:51:47,1,-69
1815,2023-08-28 09:53:05,1,-63
1814,2023-08-28 09:53:11,1,-78
1813,2023-08-28 09:53:17,1,-63
1812,2023-08-28 09:54:35,1,-72
1811,2023-08-28 09:54:41,1,-65
1810,2023-08-28 09:54:59,1,-74
1809,2023-08-28 09:55:11,1,-67
1808,2023-08-28 09:56:05,1,-73
1807,2023-08-28 09:56:41,1,-64
1806,2023-08-28 09:56:53,1,-74
1805,2023-08-28 09:57:17,1,-65
1804,2023-08-28 09:57:47,1,-74
1803,2023-08-28 09:58:05,1,-67
1802,2023-08-28 09:58:11,1,-78
1801,2023-08-28 09:58:17,1,-64
1800,2023-08-28 09:58:23,1,-73
1799,2023-08-28 09:58:35,1,-67
1798,2023-08-28 09:58:41,1,-74
1797,2023-08-28 09:59:05,1,-65
1796,2023-08-28 09:59:11,1,-73
1795,2023-08-28 09:59:23,1,-64
1794,2023-08-28 09:59:29,1,-72
1793,2023-08-28 09:59:47,1,-63
1792,2023-08-28 09:59:53,1,-71
