,ts,id,rssi
1070,2023-10-08 09:02:04,2,-100
1069,2023-10-08 09:02:10,2,-54
1068,2023-10-08 09:02:34,2,-63
1067,2023-10-08 09:02:40,2,-54
1066,2023-10-08 09:03:16,2,-62
1065,2023-10-08 09:03:22,2,-55
1064,2023-10-08 09:03:28,2,-63
1063,2023-10-08 09:03:40,2,-55
1062,2023-10-08 09:03:52,2,-63
1061,2023-10-08 09:04:34,2,-55
1060,2023-10-08 09:04:52,2,-63
1059,2023-10-08 09:05:16,2,-55
1058,2023-10-08 09:05:46,2,-63
1057,2023-10-08 09:06:34,2,-54
1056,2023-10-08 09:09:10,2,-63
1055,2023-10-08 09:09:52,2,-55
1054,2023-10-08 09:09:58,2,-63
1053,2023-10-08 09:11:16,2,-55
1052,2023-10-08 09:11:58,2,-100
1051,2023-10-08 09:12:04,2,-55
1050,2023-10-08 09:12:16,2,-63
1049,2023-10-08 09:12:28,2,-55
1048,2023-10-08 09:13:10,2,-63
1047,2023-10-08 09:14:22,2,-100
1046,2023-10-08 09:14:28,2,-55
1045,2023-10-08 09:18:11,2,-61
1044,2023-10-08 09:18:17,2,-55
1043,2023-10-08 09:19:05,2,-63
1042,2023-10-08 09:19:41,2,-55
1041,2023-10-08 09:19:47,1,-100
1040,2023-10-08 09:19:53,1,-61
1039,2023-10-08 09:19:53,2,-63
1038,2023-10-08 09:20:05,2,-54
1037,2023-10-08 09:20:23,2,-63
1036,2023-10-08 09:20:35,2,-55
1035,2023-10-08 09:20:41,2,-63
1034,2023-10-08 09:22:47,2,-100
1033,2023-10-08 09:22:53,2,-59
1032,2023-10-08 09:32:05,2,-100
1031,2023-10-08 09:32:11,2,-59
1030,2023-10-08 09:33:35,2,-100
1029,2023-10-08 09:33:41,2,-62
1028,2023-10-08 09:33:59,2,-55
1027,2023-10-08 09:34:05,2,-62
1026,2023-10-08 09:34:11,2,-55
1025,2023-10-08 09:34:59,2,-62
1024,2023-10-08 09:35:47,2,-55
1023,2023-10-08 09:36:24,2,-61
1022,2023-10-08 09:36:36,2,-55
1021,2023-10-08 09:36:48,2,-62
