,ts,id,rssi
2697,2023-10-08 09:00:03,2,-51
2696,2023-10-08 09:00:15,2,-63
2695,2023-10-08 09:00:21,2,-49
2694,2023-10-08 09:00:27,1,-52
2693,2023-10-08 09:00:27,2,-63
2692,2023-10-08 09:00:33,1,-59
2691,2023-10-08 09:00:33,2,-50
2690,2023-10-08 09:00:45,1,-52
2689,2023-10-08 09:00:45,2,-63
2688,2023-10-08 09:00:51,1,-59
2687,2023-10-08 09:00:57,2,-51
2686,2023-10-08 09:01:03,1,-52
2685,2023-10-08 09:01:09,1,-58
2684,2023-10-08 09:01:15,1,-52
2683,2023-10-08 09:01:15,2,-63
2682,2023-10-08 09:01:21,2,-50
2681,2023-10-08 09:01:33,1,-58
2680,2023-10-08 09:01:39,1,-52
2679,2023-10-08 09:01:45,1,-59
2678,2023-10-08 09:01:45,2,-63
2677,2023-10-08 09:01:51,2,-50
2676,2023-10-08 09:01:57,1,-52
2675,2023-10-08 09:02:27,2,-63
2674,2023-10-08 09:02:45,1,-59
2673,2023-10-08 09:02:45,2,-50
2672,2023-10-08 09:02:51,1,-52
2671,2023-10-08 09:02:57,1,-59
2670,2023-10-08 09:03:15,1,-52
2669,2023-10-08 09:03:21,1,-59
2668,2023-10-08 09:03:33,2,-63
2667,2023-10-08 09:03:45,2,-51
2666,2023-10-08 09:04:33,1,-52
2665,2023-10-08 09:04:57,2,-63
2664,2023-10-08 09:05:03,2,-50
2663,2023-10-08 09:05:15,1,-52
2662,2023-10-08 09:05:27,1,-59
2661,2023-10-08 09:05:33,1,-52
2660,2023-10-08 09:05:39,1,-58
2659,2023-10-08 09:06:03,1,-52
2658,2023-10-08 09:06:09,1,-59
2657,2023-10-08 09:06:15,1,-52
2656,2023-10-08 09:06:27,1,-59
2655,2023-10-08 09:07:03,1,-52
2654,2023-10-08 09:07:09,1,-58
2653,2023-10-08 09:07:15,1,-52
2652,2023-10-08 09:07:21,2,-63
2651,2023-10-08 09:07:27,1,-58
2650,2023-10-08 09:07:33,1,-52
2649,2023-10-08 09:07:45,1,-59
2648,2023-10-08 09:07:45,2,-51
2647,2023-10-08 09:07:51,1,-52
2646,2023-10-08 09:07:57,2,-63
2645,2023-10-08 09:08:39,2,-51
2644,2023-10-08 09:09:21,1,-59
2643,2023-10-08 09:09:39,1,-52
2642,2023-10-08 09:09:45,1,-59
2641,2023-10-08 09:09:51,1,-52
2640,2023-10-08 09:09:57,1,-59
2639,2023-10-08 09:10:46,2,-63
2638,2023-10-08 09:11:09,1,-52
2637,2023-10-08 09:11:10,2,-51
2636,2023-10-08 09:11:22,1,-58
2635,2023-10-08 09:11:28,1,-52
2634,2023-10-08 09:11:28,2,-62
2633,2023-10-08 09:11:34,1,-59
2632,2023-10-08 09:11:34,2,-49
2631,2023-10-08 09:11:40,1,-52
2630,2023-10-08 09:11:40,2,-62
2629,2023-10-08 09:11:46,2,-51
2628,2023-10-08 09:12:22,2,-63
2627,2023-10-08 09:12:28,2,-49
2626,2023-10-08 09:12:40,2,-63
2625,2023-10-08 09:12:46,2,-49
2624,2023-10-08 09:12:52,2,-63
2623,2023-10-08 09:12:58,1,-59
2622,2023-10-08 09:12:58,2,-50
2621,2023-10-08 09:13:04,1,-52
2620,2023-10-08 09:13:28,1,-59
2619,2023-10-08 09:13:34,1,-52
2618,2023-10-08 09:13:58,1,-59
2617,2023-10-08 09:14:16,1,-100
2616,2023-10-08 09:14:22,1,-58
2615,2023-10-08 09:14:40,2,-63
2614,2023-10-08 09:14:46,1,-52
2613,2023-10-08 09:14:52,2,-50
2612,2023-10-08 09:15:04,1,-58
2611,2023-10-08 09:15:04,2,-63
2610,2023-10-08 09:15:16,1,-52
2609,2023-10-08 09:15:28,2,-51
2608,2023-10-08 09:15:34,2,-63
2607,2023-10-08 09:15:46,1,-58
2606,2023-10-08 09:15:52,1,-52
2605,2023-10-08 09:16:16,2,-51
2604,2023-10-08 09:16:22,2,-63
2603,2023-10-08 09:16:28,2,-51
2602,2023-10-08 09:16:34,2,-64
2601,2023-10-08 09:17:10,1,-58
2600,2023-10-08 09:17:10,2,-49
2599,2023-10-08 09:17:16,1,-52
2598,2023-10-08 09:17:28,1,-59
2597,2023-10-08 09:18:28,1,-52
2596,2023-10-08 09:18:34,1,-59
2595,2023-10-08 09:18:58,1,-52
2594,2023-10-08 09:19:04,1,-58
2593,2023-10-08 09:19:16,2,-63
2592,2023-10-08 09:19:28,1,-52
2591,2023-10-08 09:19:28,2,-51
2590,2023-10-08 09:19:34,1,-59
2589,2023-10-08 09:20:40,1,-52
2588,2023-10-08 09:20:46,1,-58
2587,2023-10-08 09:21:10,1,-52
2586,2023-10-08 09:21:16,1,-58
2585,2023-10-08 09:21:52,1,-52
2584,2023-10-08 09:22:04,1,-59
2583,2023-10-08 09:22:04,2,-100
2582,2023-10-08 09:22:10,2,-63
2581,2023-10-08 09:22:22,2,-51
2580,2023-10-08 09:22:28,1,-52
2579,2023-10-08 09:22:34,2,-63
2578,2023-10-08 09:22:40,2,-51
2577,2023-10-08 09:22:46,2,-63
2576,2023-10-08 09:23:22,2,-51
2575,2023-10-08 09:23:52,2,-63
2574,2023-10-08 09:23:58,2,-51
2573,2023-10-08 09:24:04,1,-59
2572,2023-10-08 09:24:46,1,-52
2571,2023-10-08 09:24:46,2,-100
2570,2023-10-08 09:24:52,1,-58
2569,2023-10-08 09:24:52,2,-51
2568,2023-10-08 09:25:16,1,-52
2567,2023-10-08 09:25:22,1,-59
2566,2023-10-08 09:25:29,2,-63
2565,2023-10-08 09:26:11,1,-52
2564,2023-10-08 09:26:11,2,-51
2563,2023-10-08 09:26:17,1,-58
2562,2023-10-08 09:26:17,2,-63
2561,2023-10-08 09:26:29,2,-49
2560,2023-10-08 09:27:05,1,-52
2559,2023-10-08 09:27:17,1,-59
2558,2023-10-08 09:27:29,1,-52
2557,2023-10-08 09:27:35,1,-59
2556,2023-10-08 09:27:47,2,-100
2555,2023-10-08 09:27:59,1,-52
2554,2023-10-08 09:27:59,2,-49
2553,2023-10-08 09:28:05,1,-59
2552,2023-10-08 09:28:11,1,-52
2551,2023-10-08 09:28:17,1,-59
2550,2023-10-08 09:28:17,2,-63
2549,2023-10-08 09:28:23,2,-49
2548,2023-10-08 09:28:41,1,-52
2547,2023-10-08 09:28:59,1,-59
2546,2023-10-08 09:29:05,1,-52
2545,2023-10-08 09:29:11,1,-59
2544,2023-10-08 09:29:17,1,-52
2543,2023-10-08 09:29:17,2,-63
2542,2023-10-08 09:29:41,1,-59
2541,2023-10-08 09:29:47,1,-52
2540,2023-10-08 09:29:53,1,-58
2539,2023-10-08 09:29:53,2,-51
2538,2023-10-08 09:30:05,1,-52
2537,2023-10-08 09:30:05,2,-63
2536,2023-10-08 09:30:11,1,-59
2535,2023-10-08 09:30:17,1,-52
2534,2023-10-08 09:30:17,2,-50
2533,2023-10-08 09:30:23,1,-59
2532,2023-10-08 09:30:29,1,-52
2531,2023-10-08 09:30:41,1,-58
2530,2023-10-08 09:30:47,1,-52
2529,2023-10-08 09:31:05,1,-59
2528,2023-10-08 09:31:11,2,-64
2527,2023-10-08 09:31:17,1,-52
2526,2023-10-08 09:31:23,2,-49
2525,2023-10-08 09:31:35,2,-64
2524,2023-10-08 09:31:41,1,-59
2523,2023-10-08 09:31:41,2,-50
2522,2023-10-08 09:31:53,1,-52
2521,2023-10-08 09:31:59,1,-59
2520,2023-10-08 09:31:59,2,-64
2519,2023-10-08 09:32:05,2,-49
2518,2023-10-08 09:32:17,2,-64
2517,2023-10-08 09:32:23,2,-49
2516,2023-10-08 09:32:35,1,-52
2515,2023-10-08 09:32:41,1,-59
2514,2023-10-08 09:32:59,2,-63
2513,2023-10-08 09:33:05,2,-51
2512,2023-10-08 09:33:47,1,-52
2511,2023-10-08 09:33:53,1,-58
2510,2023-10-08 09:34:23,1,-100
2509,2023-10-08 09:34:29,1,-58
2508,2023-10-08 09:34:53,1,-52
2507,2023-10-08 09:35:05,1,-58
2506,2023-10-08 09:35:17,1,-52
