,ts,id,rssi
965,2023-10-08 09:02:52,2,-68
964,2023-10-08 09:02:58,2,-62
963,2023-10-08 09:03:40,2,-68
962,2023-10-08 09:03:46,2,-62
961,2023-10-08 09:06:46,2,-68
960,2023-10-08 09:06:52,2,-60
959,2023-10-08 09:07:04,2,-67
958,2023-10-08 09:07:28,2,-60
957,2023-10-08 09:07:34,2,-67
956,2023-10-08 09:07:40,2,-61
955,2023-10-08 09:08:34,2,-67
954,2023-10-08 09:08:46,2,-61
953,2023-10-08 09:09:11,2,-68
952,2023-10-08 09:09:17,2,-60
951,2023-10-08 09:09:23,2,-67
950,2023-10-08 09:09:47,2,-60
949,2023-10-08 09:10:59,2,-68
948,2023-10-08 09:11:23,2,-60
947,2023-10-08 09:11:29,2,-67
946,2023-10-08 09:12:17,2,-60
945,2023-10-08 09:12:23,2,-68
944,2023-10-08 09:12:35,2,-60
943,2023-10-08 09:15:47,2,-68
942,2023-10-08 09:15:53,2,-62
941,2023-10-08 09:15:59,2,-68
940,2023-10-08 09:16:05,2,-60
939,2023-10-08 09:16:17,2,-67
938,2023-10-08 09:16:41,2,-60
937,2023-10-08 09:16:47,2,-67
936,2023-10-08 09:16:59,2,-100
935,2023-10-08 09:17:05,2,-67
934,2023-10-08 09:17:35,2,-60
933,2023-10-08 09:17:47,2,-67
932,2023-10-08 09:17:53,2,-60
931,2023-10-08 09:18:41,2,-67
930,2023-10-08 09:19:11,2,-60
929,2023-10-08 09:19:17,2,-68
928,2023-10-08 09:19:29,2,-60
927,2023-10-08 09:19:47,2,-67
926,2023-10-08 09:20:05,2,-60
925,2023-10-08 09:20:11,2,-67
924,2023-10-08 09:20:17,2,-61
923,2023-10-08 09:21:30,2,-67
922,2023-10-08 09:21:42,2,-60
921,2023-10-08 09:22:54,2,-67
920,2023-10-08 09:23:06,2,-60
919,2023-10-08 09:23:18,2,-68
918,2023-10-08 09:23:24,2,-60
917,2023-10-08 09:23:36,2,-67
916,2023-10-08 09:24:00,2,-60
915,2023-10-08 09:24:30,2,-67
914,2023-10-08 09:24:36,2,-60
913,2023-10-08 09:24:54,2,-67
912,2023-10-08 09:25:00,2,-60
911,2023-10-08 09:25:24,2,-67
910,2023-10-08 09:25:30,2,-60
909,2023-10-08 09:25:36,2,-67
908,2023-10-08 09:25:54,2,-60
907,2023-10-08 09:26:00,2,-67
906,2023-10-08 09:26:24,2,-60
905,2023-10-08 09:26:30,2,-67
904,2023-10-08 09:26:42,2,-60
903,2023-10-08 09:27:06,2,-67
902,2023-10-08 09:27:12,2,-60
901,2023-10-08 09:28:18,2,-67
900,2023-10-08 09:28:30,2,-60
899,2023-10-08 09:29:06,2,-68
898,2023-10-08 09:29:12,2,-62
897,2023-10-08 09:30:48,2,-68
896,2023-10-08 09:30:55,2,-60
895,2023-10-08 09:31:01,2,-67
894,2023-10-08 09:31:13,2,-60
893,2023-10-08 09:32:01,2,-67
892,2023-10-08 09:32:07,2,-60
891,2023-10-08 09:32:13,2,-67
890,2023-10-08 09:32:31,2,-60
889,2023-10-08 09:32:37,2,-67
888,2023-10-08 09:33:07,2,-60
887,2023-10-08 09:33:25,2,-68
886,2023-10-08 09:33:37,2,-62
885,2023-10-08 09:35:43,2,-68
884,2023-10-08 09:36:13,2,-62
883,2023-10-08 09:36:19,2,-68
882,2023-10-08 09:36:25,2,-62
881,2023-10-08 09:36:43,2,-68
880,2023-10-08 09:36:55,2,-62
879,2023-10-08 09:37:37,2,-68
878,2023-10-08 09:37:55,2,-62
877,2023-10-08 09:38:13,2,-68
876,2023-10-08 09:38:19,2,-60
875,2023-10-08 09:38:25,2,-67
874,2023-10-08 09:38:49,2,-60
873,2023-10-08 09:39:07,2,-68
872,2023-10-08 09:39:13,2,-62
871,2023-10-08 09:39:31,2,-68
870,2023-10-08 09:39:37,2,-62
869,2023-10-08 09:39:43,2,-68
868,2023-10-08 09:39:49,2,-62
867,2023-10-08 09:40:55,2,-68
866,2023-10-08 09:41:02,2,-62
865,2023-10-08 09:41:08,2,-68
864,2023-10-08 09:41:44,2,-60
863,2023-10-08 09:42:02,2,-68
862,2023-10-08 09:42:26,2,-60
861,2023-10-08 09:42:56,2,-67
860,2023-10-08 09:43:20,2,-60
859,2023-10-08 09:43:44,2,-68
858,2023-10-08 09:44:08,2,-62
857,2023-10-08 09:44:14,2,-68
856,2023-10-08 09:44:20,2,-62
855,2023-10-08 09:44:26,2,-68
854,2023-10-08 09:44:38,2,-60
853,2023-10-08 09:44:50,2,-67
852,2023-10-08 09:44:56,2,-60
851,2023-10-08 09:45:02,2,-68
850,2023-10-08 09:45:08,2,-60
849,2023-10-08 09:45:20,2,-68
848,2023-10-08 09:45:44,2,-60
847,2023-10-08 09:45:56,2,-68
846,2023-10-08 09:46:02,2,-60
845,2023-10-08 09:46:20,2,-68
844,2023-10-08 09:46:26,2,-60
843,2023-10-08 09:46:32,2,-67
842,2023-10-08 09:47:02,2,-61
841,2023-10-08 09:47:26,2,-67
840,2023-10-08 09:47:56,2,-60
839,2023-10-08 09:48:02,2,-67
838,2023-10-08 09:48:14,2,-61
837,2023-10-08 09:48:56,2,-68
836,2023-10-08 09:49:02,2,-60
835,2023-10-08 09:49:08,2,-68
834,2023-10-08 09:49:44,2,-60
833,2023-10-08 09:49:56,2,-68
