,ts,id,rssi
3299,2023-10-03 09:41:45,2,-100
3298,2023-10-03 09:41:45,7,-100
3297,2023-10-03 09:41:45,15,-100
3296,2023-10-03 09:41:50,1,-51
3295,2023-10-03 09:41:50,2,-70
3294,2023-10-03 09:42:02,1,-62
3293,2023-10-03 09:42:08,1,-51
3292,2023-10-03 09:42:20,2,-52
3291,2023-10-03 09:42:26,2,-67
3290,2023-10-03 09:42:32,1,-41
3289,2023-10-03 09:42:38,2,-100
3288,2023-10-03 09:42:44,1,-55
3287,2023-10-03 09:42:44,2,-57
3286,2023-10-03 09:42:50,1,-48
3285,2023-10-03 09:42:56,1,-57
3284,2023-10-03 09:43:02,1,-50
3283,2023-10-03 09:43:02,2,-77
3282,2023-10-03 09:43:08,1,-56
3281,2023-10-03 09:43:08,2,-53
3280,2023-10-03 09:43:26,1,-49
3279,2023-10-03 09:43:26,2,-59
3278,2023-10-03 09:43:32,1,-55
3277,2023-10-03 09:43:44,1,-44
3276,2023-10-03 09:43:44,2,-74
3275,2023-10-03 09:43:50,1,-53
3274,2023-10-03 09:43:50,2,-66
3273,2023-10-03 09:43:56,2,-58
3272,2023-10-03 09:44:20,2,-66
3271,2023-10-03 09:44:26,2,-73
3270,2023-10-03 09:44:44,2,-100
3269,2023-10-03 09:44:50,1,-44
3268,2023-10-03 09:44:50,2,-75
3267,2023-10-03 09:45:02,1,-60
3266,2023-10-03 09:45:08,1,-51
3265,2023-10-03 09:45:14,1,-57
3264,2023-10-03 09:45:26,2,-61
3263,2023-10-03 09:45:32,1,-63
3262,2023-10-03 09:45:38,1,-54
3261,2023-10-03 09:45:38,2,-67
3260,2023-10-03 09:45:50,1,-60
3259,2023-10-03 09:46:02,1,-54
3258,2023-10-03 09:46:02,2,-57
3257,2023-10-03 09:46:20,2,-69
3256,2023-10-03 09:46:38,2,-78
3255,2023-10-03 09:46:50,2,-67
3254,2023-10-03 09:46:56,1,-47
3253,2023-10-03 09:47:02,2,-58
3252,2023-10-03 09:47:08,1,-57
3251,2023-10-03 09:47:14,2,-71
3250,2023-10-03 09:47:32,1,-50
3249,2023-10-03 09:47:32,2,-65
3248,2023-10-03 09:47:44,2,-72
3247,2023-10-03 09:47:56,2,-60
3246,2023-10-03 09:48:02,1,-59
3245,2023-10-03 09:48:02,2,-71
3244,2023-10-03 09:48:14,2,-58
3243,2023-10-03 09:48:26,1,-67
3242,2023-10-03 09:48:32,1,-48
3241,2023-10-03 09:48:44,1,-58
3240,2023-10-03 09:48:56,1,-65
3239,2023-10-03 09:49:02,1,-53
3238,2023-10-03 09:49:02,2,-72
3237,2023-10-03 09:49:20,2,-65
3236,2023-10-03 09:49:38,1,-70
3235,2023-10-03 09:49:44,2,-56
3234,2023-10-03 09:49:50,1,-100
3233,2023-10-03 09:49:56,1,-50
3232,2023-10-03 09:49:56,2,-66
3231,2023-10-03 09:50:02,2,-74
3230,2023-10-03 09:50:14,1,-62
3229,2023-10-03 09:50:21,1,-49
3228,2023-10-03 09:50:32,2,-63
3227,2023-10-03 09:50:38,1,-55
3226,2023-10-03 09:50:44,2,-69
3225,2023-10-03 09:51:03,1,-62
3224,2023-10-03 09:51:15,1,-55
3223,2023-10-03 09:51:15,2,-81
3222,2023-10-03 09:51:21,2,-73
3221,2023-10-03 09:51:33,2,-59
3220,2023-10-03 09:51:39,2,-69
3219,2023-10-03 09:51:45,2,-57
3218,2023-10-03 09:52:09,2,-66
3217,2023-10-03 09:52:15,2,-55
3216,2023-10-03 09:52:21,1,-47
3215,2023-10-03 09:52:27,1,-54
3214,2023-10-03 09:52:33,2,-61
3213,2023-10-03 09:52:57,2,-52
3212,2023-10-03 09:53:03,2,-69
3211,2023-10-03 09:53:15,1,-55
3210,2023-10-03 09:53:45,2,-77
3209,2023-10-03 09:53:51,1,-63
3208,2023-10-03 09:53:57,1,-56
3207,2023-10-03 09:54:03,2,-59
3206,2023-10-03 09:54:21,2,-100
3205,2023-10-03 09:54:27,2,-52
3204,2023-10-03 09:54:39,2,-58
3203,2023-10-03 09:54:45,2,-52
3202,2023-10-03 09:54:51,2,-74
3201,2023-10-03 09:54:57,1,-64
3200,2023-10-03 09:55:03,1,-51
3199,2023-10-03 09:55:03,2,-60
3198,2023-10-03 09:55:15,2,-54
3197,2023-10-03 09:55:21,2,-63
3196,2023-10-03 09:55:33,1,-100
3195,2023-10-03 09:55:33,2,-100
3194,2023-10-03 09:55:39,2,-71
3193,2023-10-03 09:55:45,1,-51
3192,2023-10-03 09:55:51,1,-45
3191,2023-10-03 09:55:57,1,-51
3190,2023-10-03 09:56:03,1,-57
3189,2023-10-03 09:56:21,2,-55
3188,2023-10-03 09:56:27,2,-74
3187,2023-10-03 09:56:39,2,-67
3186,2023-10-03 09:56:51,2,-73
3185,2023-10-03 09:57:09,2,-60
3184,2023-10-03 09:57:22,1,-64
3183,2023-10-03 09:57:28,2,-72
3182,2023-10-03 09:57:28,1,-49
3181,2023-10-03 09:57:40,1,-56
3180,2023-10-03 09:57:46,1,-46
3179,2023-10-03 09:57:58,1,-52
3178,2023-10-03 09:58:10,2,-59
3177,2023-10-03 09:58:16,2,-73
3176,2023-10-03 09:58:52,2,-67
3175,2023-10-03 09:59:04,2,-78
3174,2023-10-03 09:59:04,1,-58
3173,2023-10-03 09:59:10,1,-50
3172,2023-10-03 09:59:28,2,-100
3171,2023-10-03 09:59:34,2,-69
3170,2023-10-03 09:59:40,2,-63
3169,2023-10-03 09:59:46,2,-56
3168,2023-10-03 09:59:52,1,-69
3167,2023-10-03 09:59:58,2,-71
3166,2023-10-03 09:59:58,1,-50
3165,2023-10-03 10:00:04,2,-60
3164,2023-10-03 10:00:10,2,-68
3163,2023-10-03 10:00:52,2,-58
3162,2023-10-03 10:01:16,1,-60
3161,2023-10-03 10:01:22,2,-49
3160,2023-10-03 10:01:28,1,-48
3159,2023-10-03 10:01:34,1,-55
3158,2023-10-03 10:01:40,2,-57
3157,2023-10-03 10:01:40,1,-63
3156,2023-10-03 10:01:46,1,-48
3155,2023-10-03 10:01:52,1,-60
