ts,gabarit
2023-10-03 09:05:45,10
2023-10-03 09:07:01,3
2023-10-03 09:11:47,17
2023-10-03 09:14:00,19
2023-10-03 09:14:58,24
2023-10-03 09:15:23,24
2023-10-03 09:15:25,24
2023-10-03 09:15:27,24
2023-10-03 09:15:29,24
2023-10-03 09:15:31,24
2023-10-03 09:15:33,24
2023-10-03 09:20:50,10
2023-10-03 09:26:26,15
2023-10-03 09:30:01,17
2023-10-03 09:31:11,22
2023-10-03 09:32:05,24
2023-10-03 09:32:42,24
2023-10-03 10:18:07,1
2023-10-03 10:18:35,1
2023-10-03 10:18:37,1
2023-10-03 10:18:39,1
2023-10-03 10:18:41,1
2023-10-03 10:18:43,1
2023-10-03 10:18:45,1
2023-10-03 10:21:11,22
2023-10-03 10:21:38,22
2023-10-03 10:21:40,22
2023-10-03 10:21:42,22
2023-10-03 10:21:44,22
2023-10-03 10:21:47,22
2023-10-03 10:26:25,10
2023-10-03 10:26:53,10
2023-10-03 10:28:07,16
2023-10-03 10:28:51,15
2023-10-03 10:30:00,5
2023-10-03 10:50:12,19
2023-10-03 10:50:38,19
2023-10-03 10:50:40,19
2023-10-03 10:52:30,1
2023-10-03 10:53:04,1
2023-10-03 10:53:06,1
2023-10-03 10:53:08,1
2023-10-03 10:53:10,1
2023-10-03 10:53:12,1
2023-10-03 10:53:16,1
2023-10-03 10:54:43,12
2023-10-03 10:55:54,22
2023-10-03 11:03:39,5
2023-10-03 11:04:13,5
2023-10-03 11:04:26,5
2023-10-03 11:08:21,19
2023-10-03 11:11:49,1
2023-10-03 11:12:18,1
2023-10-03 11:13:55,3
2023-10-03 11:21:57,24
2023-10-03 11:25:06,19
2023-10-03 11:25:35,19
2023-10-03 11:25:45,19
2023-10-03 11:26:23,1
2023-10-03 11:29:24,3
2023-10-03 11:30:02,3
2023-10-03 11:30:10,3
2023-10-03 11:30:14,3
2023-10-03 11:36:35,5
2023-10-03 11:37:32,17
2023-10-03 11:38:49,9
2023-10-03 11:40:35,1
2023-10-03 11:41:35,1
2023-10-03 11:45:28,3
2023-10-03 11:48:42,5
2023-10-03 11:49:04,5
2023-10-03 11:49:07,5
2023-10-03 11:49:11,5
