ts,gabarit
2023-10-03 09:04:52,11
2023-10-03 09:07:43,17
2023-10-03 09:09:23,19
2023-10-03 09:11:53,24
2023-10-03 09:11:57,24
2023-10-03 09:11:59,24
2023-10-03 09:12:01,24
2023-10-03 09:12:03,24
2023-10-03 09:12:05,24
2023-10-03 09:12:07,24
2023-10-03 09:12:09,24
2023-10-03 09:12:11,24
2023-10-03 09:12:18,24
2023-10-03 09:13:44,8
2023-10-03 09:17:37,10
2023-10-03 09:20:03,2
2023-10-03 09:22:26,11
2023-10-03 09:23:31,15
2023-10-03 09:24:36,17
2023-10-03 09:25:44,22
2023-10-03 09:25:46,22
2023-10-03 09:25:48,22
2023-10-03 09:25:51,22
2023-10-03 09:25:52,22
2023-10-03 09:25:54,22
2023-10-03 09:25:56,22
2023-10-03 09:25:58,22
2023-10-03 09:26:00,22
2023-10-03 09:26:02,22
2023-10-03 09:26:04,22
2023-10-03 09:26:06,22
2023-10-03 09:26:08,22
2023-10-03 09:26:10,22
2023-10-03 09:26:12,22
2023-10-03 09:26:14,22
2023-10-03 09:26:16,22
2023-10-03 09:26:18,22
2023-10-03 09:26:20,22
2023-10-03 09:26:22,22
2023-10-03 09:26:24,22
2023-10-03 09:26:26,22
2023-10-03 09:26:28,22
2023-10-03 09:26:30,22
2023-10-03 09:26:32,22
2023-10-03 09:26:34,22
2023-10-03 09:26:36,22
2023-10-03 09:26:38,22
2023-10-03 09:26:40,22
2023-10-03 09:26:42,22
2023-10-03 09:26:44,22
2023-10-03 09:26:46,22
2023-10-03 09:26:48,22
2023-10-03 09:26:50,22
2023-10-03 09:26:52,22
2023-10-03 09:27:16,24
2023-10-03 09:27:21,24
2023-10-03 09:28:12,24
2023-10-03 09:28:34,8
2023-10-03 09:28:41,8
2023-10-03 09:28:43,8
2023-10-03 09:28:45,8
2023-10-03 09:28:47,8
2023-10-03 09:28:49,8
2023-10-03 09:28:52,8
2023-10-03 09:28:57,8
2023-10-03 09:28:57,8
2023-10-03 09:28:57,8
2023-10-03 09:28:59,8
2023-10-03 09:29:03,8
2023-10-03 09:29:10,8
2023-10-03 09:29:10,8
2023-10-03 09:29:10,8
2023-10-03 09:29:12,8
2023-10-03 09:29:18,8
2023-10-03 09:29:19,8
2023-10-03 09:29:20,8
2023-10-03 09:29:22,8
2023-10-03 09:29:24,8
2023-10-03 09:29:26,8
2023-10-03 09:29:30,8
2023-10-03 09:29:31,8
2023-10-03 09:29:32,8
2023-10-03 09:29:35,8
2023-10-03 09:32:39,10
2023-10-03 09:35:26,16
2023-10-03 09:36:50,11
2023-10-03 09:39:34,15
2023-10-03 10:17:59,22
2023-10-03 10:18:04,22
2023-10-03 10:18:04,22
2023-10-03 10:18:05,22
2023-10-03 10:18:07,22
2023-10-03 10:18:09,22
2023-10-03 10:18:11,22
2023-10-03 10:18:13,22
2023-10-03 10:18:15,22
2023-10-03 10:18:18,22
2023-10-03 10:18:22,13
2023-10-03 10:20:57,10
2023-10-03 10:21:01,10
2023-10-03 10:21:03,10
2023-10-03 10:21:05,10
2023-10-03 10:21:07,10
2023-10-03 10:21:09,10
2023-10-03 10:21:11,10
2023-10-03 10:21:13,10
2023-10-03 10:21:15,10
2023-10-03 10:21:17,10
2023-10-03 10:21:19,10
2023-10-03 10:21:21,10
2023-10-03 10:21:23,10
2023-10-03 10:21:25,10
2023-10-03 10:21:27,10
2023-10-03 10:21:29,10
2023-10-03 10:21:31,10
2023-10-03 10:21:33,10
2023-10-03 10:21:35,10
2023-10-03 10:21:37,10
2023-10-03 10:21:45,10
2023-10-03 10:21:45,10
2023-10-03 10:21:45,10
2023-10-03 10:21:47,10
2023-10-03 10:21:52,10
2023-10-03 10:22:00,10
2023-10-03 10:22:01,10
2023-10-03 10:22:01,10
2023-10-03 10:22:01,10
2023-10-03 10:22:05,10
2023-10-03 10:22:07,10
2023-10-03 10:23:27,16
2023-10-03 10:23:34,15
2023-10-03 10:24:45,5
2023-10-03 10:27:06,19
2023-10-03 10:28:25,11
2023-10-03 10:30:27,1
2023-10-03 10:30:28,1
2023-10-03 10:30:28,1
2023-10-03 10:30:29,1
2023-10-03 10:30:58,1
2023-10-03 10:34:01,1
2023-10-03 10:34:01,1
2023-10-03 10:35:16,1
2023-10-03 10:38:26,1
2023-10-03 10:38:26,1
2023-10-03 10:38:26,1
2023-10-03 10:38:56,1
2023-10-03 10:39:36,1
2023-10-03 10:39:42,1
2023-10-03 10:39:42,1
2023-10-03 10:39:42,1
2023-10-03 10:41:26,1
2023-10-03 10:41:26,1
2023-10-03 10:41:26,1
2023-10-03 10:41:29,1
2023-10-03 10:41:29,1
2023-10-03 10:41:30,1
2023-10-03 10:41:30,1
2023-10-03 10:41:31,1
2023-10-03 10:41:43,1
2023-10-03 10:41:56,1
2023-10-03 10:41:56,1
2023-10-03 10:42:29,1
2023-10-03 10:42:29,1
2023-10-03 10:42:33,1
2023-10-03 10:42:36,1
2023-10-03 10:42:36,1
2023-10-03 10:42:51,1
2023-10-03 10:42:52,1
2023-10-03 10:42:52,1
2023-10-03 10:42:55,1
2023-10-03 10:42:56,1
2023-10-03 10:43:14,1
2023-10-03 10:43:14,1
2023-10-03 10:43:14,1
2023-10-03 10:43:30,1
2023-10-03 10:43:48,1
2023-10-03 10:44:45,1
2023-10-03 10:44:45,1
2023-10-03 10:44:47,1
2023-10-03 10:46:39,1
2023-10-03 10:46:40,1
2023-10-03 10:46:41,1
2023-10-03 10:46:43,1
2023-10-03 10:46:55,1
2023-10-03 10:46:56,1
2023-10-03 10:46:56,1
2023-10-03 10:47:06,1
2023-10-03 10:47:06,1
2023-10-03 10:47:08,1
2023-10-03 10:47:09,1
2023-10-03 10:47:11,1
2023-10-03 10:47:19,1
2023-10-03 10:47:49,1
2023-10-03 10:47:49,1
2023-10-03 10:50:16,12
2023-10-03 10:51:46,22
2023-10-03 10:53:08,13
2023-10-03 11:04:09,19
2023-10-03 11:07:30,1
2023-10-03 11:10:16,3
2023-10-03 11:10:42,3
2023-10-03 11:10:42,3
2023-10-03 11:10:43,3
2023-10-03 11:10:47,3
2023-10-03 11:10:47,3
2023-10-03 11:10:51,3
2023-10-03 11:10:51,3
2023-10-03 11:10:53,3
2023-10-03 11:10:55,3
2023-10-03 11:10:57,3
2023-10-03 11:11:05,3
2023-10-03 11:11:06,3
2023-10-03 11:11:07,3
2023-10-03 11:11:11,3
2023-10-03 11:11:12,3
2023-10-03 11:11:20,3
2023-10-03 11:11:26,3
2023-10-03 11:11:27,3
2023-10-03 11:11:27,3
2023-10-03 11:11:27,3
