ts,id,rssi
2023-10-10 09:00:01,1,-81
2023-10-10 09:00:07,1,-64
2023-10-10 09:00:19,2,-79
2023-10-10 09:00:25,2,-73
2023-10-10 09:00:31,1,-79
2023-10-10 09:00:43,1,-71
2023-10-10 09:00:49,2,-66
2023-10-10 09:01:07,2,-74
2023-10-10 09:01:07,1,-63
2023-10-10 09:01:13,2,-68
2023-10-10 09:01:13,1,-76
2023-10-10 09:01:25,1,-68
2023-10-10 09:01:37,1,-77
2023-10-10 09:01:43,2,-79
2023-10-10 09:01:49,1,-64
2023-10-10 09:01:55,1,-72
2023-10-10 09:01:55,2,-100
2023-10-10 09:02:01,2,-77
2023-10-10 09:02:19,1,-64
2023-10-10 09:02:31,1,-72
2023-10-10 09:02:31,2,-100
2023-10-10 09:02:43,2,-66
2023-10-10 09:02:49,2,-72
2023-10-10 09:02:49,1,-82
2023-10-10 09:02:55,1,-68
2023-10-10 09:03:01,1,-75
2023-10-10 09:03:07,2,-100
2023-10-10 09:03:19,2,-80
2023-10-10 09:03:19,1,-68
2023-10-10 09:03:43,2,-100
2023-10-10 09:03:49,2,-79
2023-10-10 09:05:26,1,-61
2023-10-10 09:05:32,1,-72
2023-10-10 09:05:32,2,-100
2023-10-10 09:05:50,2,-68
2023-10-10 09:06:02,2,-76
2023-10-10 09:06:50,1,-66
2023-10-10 09:06:56,2,-67
2023-10-10 09:06:56,1,-72
2023-10-10 09:07:08,1,-63
2023-10-10 09:07:38,2,-73
2023-10-10 09:07:38,1,-71
2023-10-10 09:07:56,1,-62
2023-10-10 09:08:02,1,-69
2023-10-10 09:08:08,1,-63
2023-10-10 09:08:14,1,-70
2023-10-10 09:08:20,1,-56
2023-10-10 09:08:26,1,-70
2023-10-10 09:08:32,1,-57
2023-10-10 09:08:38,1,-68
2023-10-10 09:09:14,2,-79
2023-10-10 09:09:20,2,-65
2023-10-10 09:09:44,2,-72
2023-10-10 09:10:02,2,-62
2023-10-10 09:10:02,1,-77
2023-10-10 09:10:08,2,-75
2023-10-10 09:10:08,1,-68
2023-10-10 09:10:14,1,-76
2023-10-10 09:10:38,2,-66
2023-10-10 09:10:45,1,-59
2023-10-10 09:10:50,2,-74
2023-10-10 09:10:50,1,-76
2023-10-10 09:11:03,1,-67
2023-10-10 09:11:08,2,-62
2023-10-10 09:11:15,2,-79
2023-10-10 09:11:21,2,-64
2023-10-10 09:11:27,2,-73
2023-10-10 09:11:33,2,-80
2023-10-10 09:11:39,1,-75
2023-10-10 09:11:51,2,-63
2023-10-10 09:11:51,1,-69
2023-10-10 09:12:03,2,-69
2023-10-10 09:12:51,1,-63
2023-10-10 09:12:57,1,-72
2023-10-10 09:13:09,1,-64
2023-10-10 09:13:15,1,-72
2023-10-10 09:14:03,2,-76
