ts,id,rssi
2023-08-28 09:00:27,1,-73
2023-08-28 09:00:33,1,-66
2023-08-28 09:00:39,1,-73
2023-08-28 09:00:45,1,-67
2023-08-28 09:01:15,1,-73
2023-08-28 09:01:27,1,-66
2023-08-28 09:01:51,1,-77
2023-08-28 09:02:03,1,-69
2023-08-28 09:02:15,1,-76
2023-08-28 09:02:21,1,-69
2023-08-28 09:02:27,1,-77
2023-08-28 09:03:09,1,-69
2023-08-28 09:03:21,1,-78
2023-08-28 09:03:33,1,-66
2023-08-28 09:03:39,1,-74
2023-08-28 09:03:45,1,-66
2023-08-28 09:03:51,1,-72
2023-08-28 09:03:57,1,-65
2023-08-28 09:04:03,1,-75
2023-08-28 09:04:09,1,-65
2023-08-28 09:04:15,1,-80
2023-08-28 09:04:21,1,-67
2023-08-28 09:04:33,1,-79
2023-08-28 09:04:45,1,-65
2023-08-28 09:04:51,1,-74
2023-08-28 09:04:57,1,-64
2023-08-28 09:05:03,1,-73
2023-08-28 09:05:39,1,-65
2023-08-28 09:05:45,1,-72
2023-08-28 09:05:57,1,-62
2023-08-28 09:06:03,1,-73
2023-08-28 09:06:09,1,-64
2023-08-28 09:06:57,1,-79
2023-08-28 09:07:04,1,-68
2023-08-28 09:07:58,1,-74
2023-08-28 09:08:15,1,-66
2023-08-28 09:08:51,1,-76
2023-08-28 09:08:57,1,-66
2023-08-28 09:09:57,1,-77
2023-08-28 09:10:04,1,-67
2023-08-28 09:10:46,1,-76
2023-08-28 09:10:58,1,-68
2023-08-28 09:11:22,1,-75
2023-08-28 09:11:34,1,-66
2023-08-28 09:11:46,1,-72
2023-08-28 09:11:52,1,-66
2023-08-28 09:12:10,1,-72
2023-08-28 09:12:16,1,-65
2023-08-28 09:12:22,1,-73
2023-08-28 09:12:34,1,-66
2023-08-28 09:12:40,1,-77
2023-08-28 09:12:52,1,-66
2023-08-28 09:13:22,1,-73
2023-08-28 09:13:40,1,-66
2023-08-28 09:13:40,1,-72
2023-08-28 09:13:48,1,-65
2023-08-28 09:14:24,1,-73
2023-08-28 09:14:36,1,-65
2023-08-28 09:14:42,1,-75
2023-08-28 09:14:54,1,-64
2023-08-28 09:15:00,1,-75
2023-08-28 09:15:18,1,-67
2023-08-28 09:15:30,1,-78
2023-08-28 09:15:36,1,-69
2023-08-28 09:17:19,1,-78
2023-08-28 09:17:44,1,-65
2023-08-28 09:17:48,1,-81
2023-08-28 09:17:54,1,-63
2023-08-28 09:18:06,1,-69
2023-08-28 09:18:12,1,-63
2023-08-28 09:18:30,1,-79
2023-08-28 09:19:44,1,-100
2023-08-28 09:19:50,1,-64
2023-08-28 09:19:58,2,-67
2023-08-28 09:20:14,1,-75
2023-08-28 09:20:20,1,-64
2023-08-28 09:20:26,1,-74
2023-08-28 09:20:38,1,-66
2023-08-28 09:20:44,1,-75
2023-08-28 09:20:50,1,-68
2023-08-28 09:21:50,1,-75
2023-08-28 09:22:08,1,-79
2023-08-28 09:22:14,1,-66
2023-08-28 09:22:20,1,-74
2023-08-28 09:22:26,1,-65
2023-08-28 09:22:33,2,-61
2023-08-28 09:22:50,1,-71
2023-08-28 09:23:02,1,-65
2023-08-28 09:23:21,1,-76
2023-08-28 09:25:54,2,-100
2023-08-28 09:26:00,1,-67
2023-08-28 09:26:03,2,-64
2023-08-28 09:26:06,1,-79
2023-08-28 09:26:12,1,-62
2023-08-28 09:26:18,1,-74
2023-08-28 09:26:24,1,-64
2023-08-28 09:26:42,1,-73
2023-08-28 09:26:48,1,-61
2023-08-28 09:27:24,1,-73
2023-08-28 09:27:30,1,-65
2023-08-28 09:27:36,1,-81
2023-08-28 09:27:54,1,-66
2023-08-28 09:28:00,1,-74
2023-08-28 09:28:12,1,-65
2023-08-28 09:28:18,1,-76
2023-08-28 09:28:24,1,-65
2023-08-28 09:28:42,1,-73
2023-08-28 09:28:49,1,-65
2023-08-28 09:29:25,1,-78
2023-08-28 09:29:25,1,-77
2023-08-28 09:30:00,2,-100
2023-08-28 09:30:06,2,-63
2023-08-28 09:30:06,1,-65
2023-08-28 09:30:30,1,-75
2023-08-28 09:30:36,1,-64
2023-08-28 09:30:42,1,-79
2023-08-28 09:30:48,1,-66
2023-08-28 09:31:01,1,-72
2023-08-28 09:31:06,1,-66
2023-08-28 09:31:12,1,-76
2023-08-28 09:31:18,1,-64
2023-08-28 09:31:30,1,-75
2023-08-28 09:31:36,1,-65
2023-08-28 09:31:42,1,-80
2023-08-28 09:31:48,1,-66
2023-08-28 09:32:01,2,-75
2023-08-28 09:32:06,2,-65
2023-08-28 09:32:06,1,-72
2023-08-28 09:32:18,1,-65
2023-08-28 09:32:24,2,-71
2023-08-28 09:32:24,1,-73
2023-08-28 09:32:30,2,-63
2023-08-28 09:32:30,1,-64
2023-08-28 09:32:42,1,-74
2023-08-28 09:33:00,1,-67
2023-08-28 09:33:12,2,-70
2023-08-28 09:33:24,2,-62
2023-08-28 09:34:12,1,-79
2023-08-28 09:34:18,1,-68
2023-08-28 09:34:24,2,-69
2023-08-28 09:34:24,1,-74
2023-08-28 09:34:36,1,-64
2023-08-28 09:34:42,2,-63
2023-08-28 09:34:42,1,-81
2023-08-28 09:35:07,1,-67
2023-08-28 09:35:12,1,-73
2023-08-28 09:35:31,1,-65
2023-08-28 09:35:36,1,-76
2023-08-28 09:35:42,1,-67
2023-08-28 09:35:48,1,-73
2023-08-28 09:35:54,1,-65
2023-08-28 09:36:43,1,-77
2023-08-28 09:36:49,1,-67
2023-08-28 09:37:43,1,-76
2023-08-28 09:37:49,1,-67
2023-08-28 09:39:07,1,-76
2023-08-28 09:40:53,1,-100
2023-08-28 09:40:58,2,-62
2023-08-28 09:40:58,1,-75
2023-08-28 09:41:10,1,-64
2023-08-28 09:41:34,1,-77
2023-08-28 09:41:40,1,-64
2023-08-28 09:41:46,1,-78
2023-08-28 09:41:52,1,-64
2023-08-28 09:41:58,1,-78
2023-08-28 09:42:04,1,-66
2023-08-28 09:42:16,1,-75
2023-08-28 09:42:23,1,-67
2023-08-28 09:42:52,1,-75
2023-08-28 09:42:58,1,-64
2023-08-28 09:43:04,1,-73
2023-08-28 09:43:16,1,-67
2023-08-28 09:43:29,1,-80
2023-08-28 09:43:34,1,-73
2023-08-28 09:43:40,1,-66
2023-08-28 09:43:47,1,-77
2023-08-28 09:43:59,1,-65
2023-08-28 09:44:17,1,-82
2023-08-28 09:44:29,2,-68
2023-08-28 09:44:29,1,-64
2023-08-28 09:44:47,1,-100
2023-08-28 09:44:53,1,-66
2023-08-28 09:45:05,1,-73
2023-08-28 09:45:11,1,-66
2023-08-28 09:45:17,2,-61
2023-08-28 09:45:17,1,-77
2023-08-28 09:45:23,2,-71
2023-08-28 09:45:23,1,-66
2023-08-28 09:45:29,2,-65
2023-08-28 09:46:11,1,-75
2023-08-28 09:46:23,1,-65
2023-08-28 09:46:29,1,-72
2023-08-28 09:46:59,1,-64
2023-08-28 09:47:05,1,-76
2023-08-28 09:47:17,1,-68
2023-08-28 09:50:23,1,-75
2023-08-28 09:50:35,1,-67
2023-08-28 09:51:41,1,-75
2023-08-28 09:51:47,1,-69
2023-08-28 09:53:05,1,-63
2023-08-28 09:53:11,1,-78
2023-08-28 09:53:17,1,-63
2023-08-28 09:54:35,1,-72
2023-08-28 09:54:41,1,-65
2023-08-28 09:54:59,1,-74
2023-08-28 09:55:11,1,-67
2023-08-28 09:56:05,1,-73
2023-08-28 09:56:41,1,-64
2023-08-28 09:56:53,1,-74
2023-08-28 09:57:17,1,-65
2023-08-28 09:57:47,1,-74
2023-08-28 09:58:05,1,-67
2023-08-28 09:58:11,1,-78
2023-08-28 09:58:17,1,-64
2023-08-28 09:58:23,1,-73
2023-08-28 09:58:35,1,-67
2023-08-28 09:58:41,1,-74
2023-08-28 09:59:05,1,-65
2023-08-28 09:59:11,1,-73
2023-08-28 09:59:23,1,-64
2023-08-28 09:59:29,1,-72
2023-08-28 09:59:47,1,-63
2023-08-28 09:59:53,1,-71
2023-08-28 10:00:00,1,-64
2023-08-28 10:02:06,1,-74
2023-08-28 10:02:12,1,-67
2023-08-28 10:02:18,2,-72
2023-08-28 10:02:24,2,-62
2023-08-28 10:02:30,1,-73
2023-08-28 10:02:42,1,-67
2023-08-28 10:02:48,1,-73
2023-08-28 10:03:12,1,-66
2023-08-28 10:03:18,1,-72
2023-08-28 10:03:42,2,-68
2023-08-28 10:03:48,1,-65
2023-08-28 10:04:12,1,-72
2023-08-28 10:04:24,2,-62
2023-08-28 10:04:36,2,-68
2023-08-28 10:04:48,2,-61
2023-08-28 10:04:48,1,-64
2023-08-28 10:04:54,1,-74
2023-08-28 10:05:06,1,-67
2023-08-28 10:05:36,1,-80
2023-08-28 10:05:42,1,-63
2023-08-28 10:05:48,1,-78
2023-08-28 10:05:54,1,-72
2023-08-28 10:06:24,1,-66
2023-08-28 10:06:36,1,-76
2023-08-28 10:06:42,1,-64
2023-08-28 10:06:48,1,-72
2023-08-28 10:06:54,1,-65
2023-08-28 10:07:00,2,-69
2023-08-28 10:07:18,1,-73
2023-08-28 10:07:24,2,-61
2023-08-28 10:07:36,1,-66
2023-08-28 10:07:42,2,-67
2023-08-28 10:08:48,2,-61
2023-08-28 10:08:54,2,-69
2023-08-28 10:09:00,2,-62
2023-08-28 10:09:12,1,-73
2023-08-28 10:09:24,1,-65
2023-08-28 10:09:30,1,-72
2023-08-28 10:09:36,1,-64
2023-08-28 10:10:00,1,-70
2023-08-28 10:10:18,1,-64
2023-08-28 10:11:24,1,-72
2023-08-28 10:11:30,1,-64
2023-08-28 10:12:06,1,-73
2023-08-28 10:12:12,1,-65
2023-08-28 10:13:18,2,-68
2023-08-28 10:13:42,1,-72
2023-08-28 10:13:48,1,-65
2023-08-28 10:14:12,2,-62
2023-08-28 10:14:36,1,-77
2023-08-28 10:14:55,1,-68
2023-08-28 10:15:37,2,-68
2023-08-28 10:16:25,1,-75
2023-08-28 10:16:31,1,-65
2023-08-28 10:17:19,1,-72
2023-08-28 10:17:37,1,-64
2023-08-28 10:17:43,1,-72
2023-08-28 10:17:49,1,-64
2023-08-28 10:18:13,1,-72
2023-08-28 10:18:49,2,-68
2023-08-28 10:18:55,2,-61
2023-08-28 10:19:01,2,-68
2023-08-28 10:19:07,1,-66
2023-08-28 10:19:13,2,-61
2023-08-28 10:19:19,1,-74
2023-08-28 10:19:25,1,-67
2023-08-28 10:20:31,1,-75
2023-08-28 10:20:37,1,-66
2023-08-28 10:20:49,2,-67
2023-08-28 10:20:49,1,-76
2023-08-28 10:20:55,2,-60
2023-08-28 10:21:01,1,-66
2023-08-28 10:21:19,2,-66
2023-08-28 10:21:31,2,-60
2023-08-28 10:22:31,2,-66
2023-08-28 10:22:49,2,-60
2023-08-28 10:23:31,1,-77
2023-08-28 10:23:37,1,-66
2023-08-28 10:23:43,1,-73
2023-08-28 10:24:13,1,-64
2023-08-28 10:24:19,2,-67
2023-08-28 10:24:19,1,-72
