ts,gabarit
2023-10-06 09:06:20,15
2023-10-06 09:08:05,19
2023-10-06 09:09:16,3
2023-10-06 09:10:19,21
2023-10-06 09:11:41,13
2023-10-06 09:14:55,10
2023-10-06 09:17:53,18
2023-10-06 09:21:17,23
2023-10-06 09:22:32,15
2023-10-06 09:23:49,19
2023-10-06 09:25:08,3
2023-10-06 09:26:42,21
2023-10-06 09:29:32,5
2023-10-06 09:30:56,10
2023-10-06 09:32:15,18
2023-10-06 09:34:07,14
2023-10-06 09:35:19,8
2023-10-06 09:38:05,7
2023-10-06 09:40:53,3
2023-10-06 09:44:41,5
2023-10-06 09:47:17,10
2023-10-06 09:48:44,14
2023-10-06 09:51:46,8
2023-10-06 09:52:53,15
2023-10-06 09:55:27,7
2023-10-06 09:58:24,21
2023-10-06 10:01:11,5
2023-10-06 10:02:52,10
2023-10-06 10:06:38,8
2023-10-06 10:08:58,7
2023-10-06 10:10:04,9
2023-10-06 10:11:52,19
2023-10-06 10:14:38,5
2023-10-06 10:17:10,14
2023-10-06 10:20:58,6
2023-10-06 10:24:46,15
2023-10-06 10:27:25,5
2023-10-06 10:28:37,12
2023-10-06 10:30:19,14
2023-10-06 10:52:52,8
2023-10-06 10:53:59,9
2023-10-06 10:55:12,15
2023-10-06 10:57:33,5
2023-10-06 10:59:44,10
2023-10-06 11:01:29,23
2023-10-06 11:05:14,22
2023-10-06 11:06:21,9
2023-10-06 11:08:45,17
2023-10-06 11:08:57,3
2023-10-06 11:09:00,3
2023-10-06 11:09:55,3
2023-10-06 11:11:00,5
2023-10-06 11:13:56,10
2023-10-06 11:15:25,23
2023-10-06 11:17:57,6
2023-10-06 11:19:28,22
2023-10-06 11:19:38,15
2023-10-06 11:19:40,15
2023-10-06 11:19:44,15
2023-10-06 11:19:44,15
2023-10-06 11:19:46,15
2023-10-06 11:19:48,15
2023-10-06 11:19:50,15
2023-10-06 11:19:52,15
2023-10-06 11:19:55,15
2023-10-06 11:19:56,15
2023-10-06 11:19:58,15
2023-10-06 11:20:00,15
2023-10-06 11:20:03,15
2023-10-06 11:22:05,15
2023-10-06 11:23:07,17
2023-10-06 11:24:13,19
2023-10-06 11:25:16,3
2023-10-06 11:26:32,5
2023-10-06 11:28:07,10
2023-10-06 11:29:15,18
2023-10-06 11:31:56,6
2023-10-06 11:33:09,22
2023-10-06 11:34:17,15
2023-10-06 11:35:24,7
2023-10-06 11:36:46,21
2023-10-06 11:38:17,3
2023-10-06 11:39:21,5
2023-10-06 11:40:26,14
2023-10-06 11:41:39,10
2023-10-06 11:43:01,6
2023-10-06 11:44:27,1
2023-10-06 11:45:28,22
2023-10-06 11:46:27,9
2023-10-06 11:47:43,7
2023-10-06 11:48:47,3
2023-10-06 11:51:05,5
2023-10-06 11:52:11,14
2023-10-06 11:53:19,10
2023-10-06 11:56:02,6
2023-10-06 11:57:15,1
2023-10-06 11:59:18,7
2023-10-06 12:00:25,23
2023-10-06 12:01:28,3
2023-10-06 12:05:45,5
2023-10-06 12:06:49,14
2023-10-06 12:08:08,10
2023-10-06 12:09:15,24
2023-10-06 12:10:28,6
2023-10-06 12:11:47,1
2023-10-06 12:12:50,7
2023-10-06 12:14:11,23
2023-10-06 12:15:25,8
2023-10-06 12:17:46,17
2023-10-06 12:19:36,14
2023-10-06 12:20:48,10
2023-10-06 12:22:00,24
2023-10-06 12:23:21,18
2023-10-06 12:24:37,1
2023-10-06 12:25:43,7
2023-10-06 12:27:18,8
2023-10-06 12:28:46,9
2023-10-06 12:29:53,19
2023-10-06 12:33:04,14
2023-10-06 12:34:23,10
2023-10-06 12:37:11,18
