ts,id,rssi
2023-10-11 19:00:12,2,-61
2023-10-11 19:00:24,2,-68
2023-10-11 19:00:36,2,-61
2023-10-11 19:00:48,2,-73
2023-10-11 19:01:06,2,-61
2023-10-11 19:01:12,2,-72
2023-10-11 19:01:18,2,-60
2023-10-11 19:01:31,2,-73
2023-10-11 19:01:37,2,-60
2023-10-11 19:02:07,2,-68
2023-10-11 19:02:25,2,-61
2023-10-11 19:02:37,2,-68
2023-10-11 19:03:01,2,-61
2023-10-11 19:03:13,2,-68
2023-10-11 19:03:49,2,-74
2023-10-11 19:04:43,2,-61
2023-10-11 19:05:01,2,-68
2023-10-11 19:05:37,2,-61
2023-10-11 19:05:43,2,-68
2023-10-11 19:05:55,2,-61
2023-10-11 19:06:01,2,-68
2023-10-11 19:06:07,2,-61
2023-10-11 19:06:13,2,-68
2023-10-11 19:07:07,2,-61
2023-10-11 19:07:13,2,-67
2023-10-11 19:07:19,2,-73
2023-10-11 19:09:55,2,-67
2023-10-11 19:10:01,2,-73
2023-10-11 19:10:07,2,-60
2023-10-11 19:10:31,2,-68
2023-10-11 19:10:37,2,-61
2023-10-11 19:10:43,2,-73
2023-10-11 19:10:49,2,-61
2023-10-11 19:11:01,2,-72
2023-10-11 19:11:07,2,-61
2023-10-11 19:11:13,2,-72
2023-10-11 19:11:19,2,-61
2023-10-11 19:11:43,2,-71
2023-10-11 19:11:49,2,-60
2023-10-11 19:12:13,2,-67
2023-10-11 19:12:43,2,-61
2023-10-11 19:12:55,2,-67
2023-10-11 19:13:01,2,-73
2023-10-11 19:13:07,2,-61
2023-10-11 19:13:13,2,-72
2023-10-11 19:14:19,2,-61
2023-10-11 19:14:25,2,-72
2023-10-11 19:14:31,2,-61
2023-10-11 19:14:55,2,-72
2023-10-11 19:15:08,2,-61
2023-10-11 19:15:32,2,-67
2023-10-11 19:15:38,2,-73
2023-10-11 19:15:44,2,-67
2023-10-11 19:15:56,2,-73
2023-10-11 19:17:14,2,-61
2023-10-11 19:17:20,2,-68
2023-10-11 19:17:26,2,-60
2023-10-11 19:17:38,2,-71
2023-10-11 19:17:44,2,-61
2023-10-11 19:17:50,2,-74
2023-10-11 19:17:56,2,-61
2023-10-11 19:18:14,2,-68
2023-10-11 19:18:26,2,-61
2023-10-11 19:18:32,2,-68
2023-10-11 19:18:50,2,-60
2023-10-11 19:18:56,2,-68
2023-10-11 19:19:02,2,-61
2023-10-11 19:19:08,2,-68
2023-10-11 19:20:02,2,-60
2023-10-11 19:20:08,2,-67
2023-10-11 19:20:26,2,-73
2023-10-11 19:20:32,2,-61
2023-10-11 19:20:38,2,-72
2023-10-11 19:20:44,2,-61
2023-10-11 19:21:08,2,-67
2023-10-11 19:21:14,2,-61
2023-10-11 19:21:20,2,-67
2023-10-11 19:21:26,2,-61
2023-10-11 19:21:32,2,-73
2023-10-11 19:21:56,2,-61
2023-10-11 19:22:02,2,-67
2023-10-11 19:22:14,2,-61
2023-10-11 19:22:20,2,-72
2023-10-11 19:22:26,2,-60
2023-10-11 19:22:38,2,-73
2023-10-11 19:22:44,2,-61
2023-10-11 19:22:50,2,-72
2023-10-11 19:22:56,2,-61
2023-10-11 19:23:20,2,-68
2023-10-11 19:23:26,2,-61
2023-10-11 19:23:38,2,-68
2023-10-11 19:23:44,2,-61
2023-10-11 19:23:50,2,-68
2023-10-11 19:23:56,2,-61
2023-10-11 19:24:02,2,-68
2023-10-11 19:24:08,2,-60
2023-10-11 19:24:14,2,-68
2023-10-11 19:24:50,2,-60
2023-10-11 19:24:56,2,-68
2023-10-11 19:25:14,2,-61
2023-10-11 19:25:20,2,-71
2023-10-11 19:25:26,2,-60
2023-10-11 19:25:32,2,-73
2023-10-11 19:25:38,2,-61
2023-10-11 19:25:50,2,-68
2023-10-11 19:26:20,2,-61
2023-10-11 19:26:26,2,-72
2023-10-11 19:26:38,2,-61
2023-10-11 19:26:44,2,-73
2023-10-11 19:26:56,2,-67
2023-10-11 19:27:32,2,-73
2023-10-11 19:27:38,2,-60
2023-10-11 19:27:44,2,-73
2023-10-11 19:27:50,2,-67
2023-10-11 19:27:56,2,-73
2023-10-11 19:28:20,2,-67
2023-10-11 19:28:32,2,-61
2023-10-11 19:28:44,2,-73
2023-10-11 19:28:50,2,-67
2023-10-11 19:29:20,2,-61
2023-10-11 19:29:32,2,-67
2023-10-11 19:30:44,2,-61
2023-10-11 19:30:57,2,-69
2023-10-11 19:31:09,31,-59
2023-10-11 19:31:33,31,-100
2023-10-11 19:31:51,2,-61
2023-10-11 19:32:21,2,-74
2023-10-11 19:32:27,2,-61
2023-10-11 19:32:33,2,-68
2023-10-11 19:33:33,2,-61
2023-10-11 19:33:39,2,-69
2023-10-11 19:33:51,2,-61
2023-10-11 19:33:57,2,-69
2023-10-11 19:34:03,2,-61
2023-10-11 19:34:09,2,-69
2023-10-11 19:34:21,2,-61
2023-10-11 19:34:27,2,-69
2023-10-11 19:34:39,2,-61
2023-10-11 19:34:45,2,-68
2023-10-11 19:34:51,2,-60
2023-10-11 19:35:03,2,-69
2023-10-11 19:35:27,2,-61
2023-10-11 19:35:39,2,-69
2023-10-11 19:35:57,2,-61
2023-10-11 19:36:03,2,-69
2023-10-11 19:36:15,2,-61
2023-10-11 19:36:21,2,-69
2023-10-11 19:36:27,2,-61
2023-10-11 19:36:45,2,-72
2023-10-11 19:38:57,2,-63
2023-10-11 19:39:03,2,-72
2023-10-11 19:39:09,2,-62
2023-10-11 19:39:33,2,-68
2023-10-11 19:39:45,2,-61
2023-10-11 19:40:03,2,-68
2023-10-11 19:40:15,2,-61
2023-10-11 19:40:21,2,-68
2023-10-11 19:40:45,2,-61
2023-10-11 19:41:03,2,-72
2023-10-11 19:41:15,2,-61
2023-10-11 19:41:21,2,-72
2023-10-11 19:41:33,2,-62
2023-10-11 19:41:39,2,-68
2023-10-11 19:42:03,2,-100
2023-10-11 19:42:09,2,-71
2023-10-11 19:42:33,2,-61
2023-10-11 19:42:46,2,-68
2023-10-11 19:42:52,2,-61
2023-10-11 19:42:58,2,-71
2023-10-11 19:44:04,2,-61
2023-10-11 19:44:22,2,-73
2023-10-11 19:44:28,2,-62
2023-10-11 19:44:34,2,-68
2023-10-11 19:44:40,2,-61
2023-10-11 19:44:52,2,-68
2023-10-11 19:45:04,2,-61
2023-10-11 19:45:16,2,-68
2023-10-11 19:46:04,2,-61
2023-10-11 19:46:10,2,-68
2023-10-11 19:46:58,2,-61
2023-10-11 19:47:16,2,-69
2023-10-11 19:47:22,2,-62
2023-10-11 19:47:28,2,-69
2023-10-11 19:47:40,2,-62
2023-10-11 19:47:46,2,-71
2023-10-11 19:47:58,2,-61
2023-10-11 19:48:04,2,-72
2023-10-11 19:48:34,2,-61
2023-10-11 19:48:58,2,-72
2023-10-11 19:49:22,2,-61
2023-10-11 19:49:34,2,-100
2023-10-11 19:49:40,2,-68
2023-10-11 19:50:10,2,-61
2023-10-11 19:50:16,2,-68
2023-10-11 19:50:34,2,-61
2023-10-11 19:50:40,2,-73
2023-10-11 19:50:52,2,-61
2023-10-11 19:50:58,2,-73
2023-10-11 19:51:04,2,-61
2023-10-11 19:51:16,2,-73
2023-10-11 19:51:28,2,-61
2023-10-11 19:51:40,2,-72
2023-10-11 19:51:46,2,-61
2023-10-11 19:52:04,2,-68
2023-10-11 19:52:28,2,-61
2023-10-11 19:52:46,2,-68
2023-10-11 19:52:52,1,-100
2023-10-11 19:52:58,1,-59
2023-10-11 19:53:47,2,-61
2023-10-11 19:53:52,2,-72
2023-10-11 19:54:41,2,-61
2023-10-11 19:54:47,2,-72
2023-10-11 19:54:53,2,-61
2023-10-11 19:54:59,2,-68
2023-10-11 19:55:11,2,-61
2023-10-11 19:55:17,2,-72
2023-10-11 19:55:23,2,-61
2023-10-11 19:55:29,2,-72
2023-10-11 19:55:59,2,-61
2023-10-11 19:56:11,2,-68
2023-10-11 19:56:17,2,-61
2023-10-11 19:56:29,2,-68
2023-10-11 19:56:35,2,-61
2023-10-11 19:56:41,2,-68
2023-10-11 19:56:47,2,-61
2023-10-11 19:56:53,2,-68
2023-10-11 19:56:59,2,-61
2023-10-11 19:57:11,2,-72
2023-10-11 19:57:29,2,-61
2023-10-11 19:57:35,2,-68
2023-10-11 19:57:41,2,-61
2023-10-11 19:57:47,2,-73
2023-10-11 19:57:59,2,-61
2023-10-11 19:58:23,2,-73
2023-10-11 19:58:29,2,-61
2023-10-11 19:58:47,2,-72
2023-10-11 20:00:05,2,-61
2023-10-11 20:00:11,2,-68
2023-10-11 20:00:23,2,-100
2023-10-11 20:00:29,2,-61
2023-10-11 20:00:35,2,-68
2023-10-11 20:01:05,2,-61
2023-10-11 20:01:11,2,-72
2023-10-11 20:02:47,2,-62
2023-10-11 20:02:53,2,-68
2023-10-11 20:03:11,2,-62
2023-10-11 20:03:17,2,-72
2023-10-11 20:03:23,2,-61
2023-10-11 20:03:47,2,-72
2023-10-11 20:03:53,2,-61
2023-10-11 20:03:59,2,-68
2023-10-11 20:04:53,2,-61
2023-10-11 20:04:59,2,-68
2023-10-11 20:05:05,2,-61
2023-10-11 20:05:11,2,-68
2023-10-11 20:05:17,2,-60
2023-10-11 20:05:23,2,-72
2023-10-11 20:06:11,2,-61
2023-10-11 20:06:17,2,-68
2023-10-11 20:06:53,2,-62
2023-10-11 20:07:00,2,-72
2023-10-11 20:08:00,2,-61
2023-10-11 20:08:12,2,-73
2023-10-11 20:08:18,2,-61
2023-10-11 20:08:36,2,-68
2023-10-11 20:08:48,2,-61
2023-10-11 20:08:54,2,-73
2023-10-11 20:09:06,2,-61
2023-10-11 20:09:12,2,-73
2023-10-11 20:09:18,2,-60
2023-10-11 20:09:24,2,-68
2023-10-11 20:09:30,2,-61
2023-10-11 20:09:42,2,-73
2023-10-11 20:09:48,2,-61
2023-10-11 20:09:54,2,-68
2023-10-11 20:10:00,2,-61
2023-10-11 20:10:24,2,-72
2023-10-11 20:10:48,2,-61
2023-10-11 20:11:00,2,-72
2023-10-11 20:11:18,2,-61
2023-10-11 20:11:24,2,-68
2023-10-11 20:11:48,2,-61
2023-10-11 20:11:54,2,-68
2023-10-11 20:12:06,2,-61
2023-10-11 20:12:18,2,-72
2023-10-11 20:12:24,2,-61
2023-10-11 20:12:42,2,-68
2023-10-11 20:12:48,2,-62
