,ts,id,rssi
1976,2023-08-27 09:02:49,1,-72
1975,2023-08-27 09:03:19,2,-100
1974,2023-08-27 09:03:31,1,-64
1973,2023-08-27 09:04:01,2,-77
1972,2023-08-27 09:04:07,1,-71
1971,2023-08-27 09:04:19,1,-63
1970,2023-08-27 09:04:56,1,-71
1969,2023-08-27 09:05:14,1,-63
1968,2023-08-27 09:06:56,1,-72
1967,2023-08-27 09:07:50,2,-100
1966,2023-08-27 09:07:56,1,-63
1965,2023-08-27 09:09:26,1,-71
1964,2023-08-27 09:09:38,2,-100
1963,2023-08-27 09:09:44,2,-77
1962,2023-08-27 09:09:44,1,-64
1961,2023-08-27 09:10:08,1,-71
1960,2023-08-27 09:10:14,1,-64
1959,2023-08-27 09:10:20,1,-71
1958,2023-08-27 09:10:26,1,-63
1957,2023-08-27 09:10:32,1,-71
1956,2023-08-27 09:11:08,1,-63
1955,2023-08-27 09:11:20,1,-71
1954,2023-08-27 09:11:32,1,-64
1953,2023-08-27 09:11:38,1,-71
1952,2023-08-27 09:11:56,1,-65
1951,2023-08-27 09:12:02,1,-72
1950,2023-08-27 09:12:20,1,-63
1949,2023-08-27 09:12:20,2,-100
1948,2023-08-27 09:12:26,1,-71
1947,2023-08-27 09:12:38,1,-64
1946,2023-08-27 09:12:50,2,-76
1945,2023-08-27 09:13:14,1,-72
1944,2023-08-27 09:13:14,2,-100
1943,2023-08-27 09:13:20,1,-63
1942,2023-08-27 09:13:26,2,-78
1941,2023-08-27 09:13:44,1,-71
1940,2023-08-27 09:13:50,1,-63
1939,2023-08-27 09:14:27,2,-72
1938,2023-08-27 09:14:39,2,-78
1937,2023-08-27 09:14:45,1,-72
1936,2023-08-27 09:14:51,1,-65
1935,2023-08-27 09:14:57,1,-72
1934,2023-08-27 09:15:33,1,-63
1933,2023-08-27 09:15:39,1,-71
1932,2023-08-27 09:15:45,1,-63
1931,2023-08-27 09:15:51,1,-72
1930,2023-08-27 09:16:09,1,-64
1929,2023-08-27 09:16:33,1,-71
1928,2023-08-27 09:16:39,1,-63
1927,2023-08-27 09:16:45,1,-71
1926,2023-08-27 09:16:51,1,-64
1925,2023-08-27 09:16:57,1,-72
1924,2023-08-27 09:17:03,1,-63
1923,2023-08-27 09:17:09,1,-71
1922,2023-08-27 09:17:15,1,-63
1921,2023-08-27 09:17:33,1,-71
1920,2023-08-27 09:17:39,1,-64
1919,2023-08-27 09:19:33,2,-72
1918,2023-08-27 09:19:51,2,-100
1917,2023-08-27 09:19:57,2,-77
1916,2023-08-27 09:20:03,1,-72
1915,2023-08-27 09:20:09,1,-65
1914,2023-08-27 09:20:15,1,-72
1913,2023-08-27 09:20:27,1,-63
1912,2023-08-27 09:20:27,2,-100
1911,2023-08-27 09:20:39,1,-71
1910,2023-08-27 09:20:45,2,-77
1909,2023-08-27 09:21:09,1,-63
1908,2023-08-27 09:21:21,2,-100
1907,2023-08-27 09:21:27,2,-78
1906,2023-08-27 09:21:51,1,-72
1905,2023-08-27 09:21:57,1,-63
1904,2023-08-27 09:23:09,1,-71
1903,2023-08-27 09:23:15,1,-64
1902,2023-08-27 09:24:45,1,-72
1901,2023-08-27 09:24:51,1,-64
1900,2023-08-27 09:25:39,1,-71
1899,2023-08-27 09:25:51,1,-63
1898,2023-08-27 09:25:57,1,-71
1897,2023-08-27 09:26:15,1,-65
1896,2023-08-27 09:26:21,1,-71
1895,2023-08-27 09:26:45,1,-64
1894,2023-08-27 09:26:51,1,-72
1893,2023-08-27 09:26:57,1,-64
1892,2023-08-27 09:27:03,1,-72
1891,2023-08-27 09:27:21,2,-100
1890,2023-08-27 09:27:27,2,-78
1889,2023-08-27 09:27:27,1,-64
1888,2023-08-27 09:27:33,1,-71
1887,2023-08-27 09:27:45,1,-62
1886,2023-08-27 09:28:21,1,-72
1885,2023-08-27 09:28:27,1,-63
1884,2023-08-27 09:30:28,1,-71
1883,2023-08-27 09:30:34,1,-64
1882,2023-08-27 09:31:16,1,-72
1881,2023-08-27 09:31:16,2,-100
1880,2023-08-27 09:31:22,1,-63
1879,2023-08-27 09:31:40,2,-77
1878,2023-08-27 09:33:22,1,-72
1877,2023-08-27 09:33:40,1,-63
1876,2023-08-27 09:35:58,1,-71
1875,2023-08-27 09:36:04,1,-64
1874,2023-08-27 09:36:16,1,-72
1873,2023-08-27 09:36:28,1,-63
1872,2023-08-27 09:36:40,1,-71
1871,2023-08-27 09:37:04,1,-65
1870,2023-08-27 09:37:10,1,-71
1869,2023-08-27 09:37:22,1,-64
1868,2023-08-27 09:38:46,1,-100
1867,2023-08-27 09:38:52,1,-65
1866,2023-08-27 09:39:52,1,-71
1865,2023-08-27 09:39:58,1,-63
1864,2023-08-27 09:40:04,1,-71
1863,2023-08-27 09:40:10,1,-62
1862,2023-08-27 09:40:52,1,-71
1861,2023-08-27 09:40:58,1,-63
1860,2023-08-27 09:41:10,1,-71
1859,2023-08-27 09:41:16,1,-63
1858,2023-08-27 09:41:34,1,-71
1857,2023-08-27 09:41:40,1,-63
1856,2023-08-27 09:43:41,1,-72
1855,2023-08-27 09:44:17,1,-64
1854,2023-08-27 09:44:23,1,-72
1853,2023-08-27 09:44:35,1,-63
1852,2023-08-27 09:45:17,1,-71
1851,2023-08-27 09:45:23,1,-63
1850,2023-08-27 09:45:41,2,-100
1849,2023-08-27 09:45:53,2,-73
1848,2023-08-27 09:47:53,1,-72
1847,2023-08-27 09:47:59,1,-64
1846,2023-08-27 09:48:11,1,-71
1845,2023-08-27 09:48:23,2,-79
1844,2023-08-27 09:48:29,1,-63
1843,2023-08-27 09:48:35,1,-71
1842,2023-08-27 09:48:41,1,-65
1841,2023-08-27 09:48:41,2,-100
1840,2023-08-27 09:48:53,2,-73
1839,2023-08-27 09:48:53,1,-72
1838,2023-08-27 09:49:11,1,-63
1837,2023-08-27 09:49:29,1,-71
1836,2023-08-27 09:49:35,2,-79
1835,2023-08-27 09:49:41,1,-63
1834,2023-08-27 09:50:05,1,-71
1833,2023-08-27 09:50:11,1,-63
1832,2023-08-27 09:50:35,1,-71
1831,2023-08-27 09:50:41,1,-63
1830,2023-08-27 09:51:11,1,-72
1829,2023-08-27 09:51:17,1,-63
1828,2023-08-27 09:51:23,2,-100
1827,2023-08-27 09:51:29,1,-71
1826,2023-08-27 09:51:35,2,-72
1825,2023-08-27 09:51:41,1,-65
1824,2023-08-27 09:51:47,1,-72
1823,2023-08-27 09:51:53,2,-78
1822,2023-08-27 09:51:53,1,-62
1821,2023-08-27 09:51:59,1,-71
1820,2023-08-27 09:52:11,1,-64
1819,2023-08-27 09:52:17,1,-72
1818,2023-08-27 09:52:23,1,-63
1817,2023-08-27 09:52:35,2,-100
1816,2023-08-27 09:52:41,2,-73
1815,2023-08-27 09:53:11,2,-100
1814,2023-08-27 09:53:17,2,-73
1813,2023-08-27 09:54:17,1,-72
1812,2023-08-27 09:54:35,1,-64
1811,2023-08-27 09:54:47,1,-71
1810,2023-08-27 09:54:53,1,-64
1809,2023-08-27 09:55:11,1,-71
1808,2023-08-27 09:55:17,1,-63
1807,2023-08-27 09:55:35,1,-72
1806,2023-08-27 09:55:48,1,-65
1805,2023-08-27 09:55:54,2,-79
1804,2023-08-27 09:55:54,1,-72
1803,2023-08-27 09:56:36,2,-73
1802,2023-08-27 09:56:42,1,-64
1801,2023-08-27 09:56:48,1,-71
1800,2023-08-27 09:57:06,2,-79
1799,2023-08-27 09:57:12,2,-73
1798,2023-08-27 09:57:24,1,-63
1797,2023-08-27 09:57:24,2,-100
1796,2023-08-27 09:57:30,2,-78
1795,2023-08-27 09:57:42,2,-72
1794,2023-08-27 09:57:42,1,-72
1793,2023-08-27 09:57:48,1,-63
1792,2023-08-27 09:57:54,2,-78
1791,2023-08-27 09:58:12,1,-71
1790,2023-08-27 09:58:24,1,-63
1789,2023-08-27 09:58:30,2,-72
1788,2023-08-27 09:58:48,2,-78
1787,2023-08-27 09:58:54,1,-71
1786,2023-08-27 09:59:06,1,-65
1785,2023-08-27 09:59:54,1,-72
1784,2023-08-27 10:00:00,1,-63
1783,2023-08-27 10:00:30,1,-72
1782,2023-08-27 10:00:42,1,-63
1781,2023-08-27 10:02:42,2,-72
1780,2023-08-27 10:02:54,2,-78
1779,2023-08-27 10:03:06,1,-72
1778,2023-08-27 10:03:24,1,-63
1777,2023-08-27 10:03:36,1,-72
1776,2023-08-27 10:04:00,1,-63
1775,2023-08-27 10:04:06,1,-72
1774,2023-08-27 10:04:12,1,-63
1773,2023-08-27 10:04:18,1,-72
1772,2023-08-27 10:04:24,1,-64
1771,2023-08-27 10:04:30,1,-72
1770,2023-08-27 10:05:18,1,-65
1769,2023-08-27 10:05:24,2,-72
1768,2023-08-27 10:05:42,2,-78
1767,2023-08-27 10:05:42,1,-72
