,ts,id,rssi
1864,2023-08-29 09:00:09,2,-78
1863,2023-08-29 09:00:15,1,-78
1862,2023-08-29 09:00:21,1,-66
1861,2023-08-29 09:00:51,2,-100
1860,2023-08-29 09:00:57,2,-76
1859,2023-08-29 09:01:39,1,-76
1858,2023-08-29 09:01:45,1,-67
1857,2023-08-29 09:01:51,1,-77
1856,2023-08-29 09:01:57,1,-63
1855,2023-08-29 09:02:15,1,-76
1854,2023-08-29 09:02:21,1,-63
1853,2023-08-29 09:02:33,1,-77
1852,2023-08-29 09:02:39,1,-63
1851,2023-08-29 09:03:51,2,-100
1850,2023-08-29 09:04:03,2,-76
1849,2023-08-29 09:04:15,1,-77
1848,2023-08-29 09:04:21,1,-63
1847,2023-08-29 09:04:45,1,-79
1846,2023-08-29 09:05:27,1,-66
1845,2023-08-29 09:05:33,1,-77
1844,2023-08-29 09:05:39,1,-63
1843,2023-08-29 09:05:57,1,-78
1842,2023-08-29 09:06:03,1,-63
1841,2023-08-29 09:06:39,1,-76
1840,2023-08-29 09:06:45,1,-63
1839,2023-08-29 09:06:51,1,-77
1838,2023-08-29 09:06:57,1,-67
1837,2023-08-29 09:07:09,2,-100
1836,2023-08-29 09:07:39,2,-73
1835,2023-08-29 09:08:27,1,-78
1834,2023-08-29 09:08:33,1,-67
1833,2023-08-29 09:09:21,1,-78
1832,2023-08-29 09:09:33,1,-100
1831,2023-08-29 09:09:39,1,-63
1830,2023-08-29 09:09:39,2,-79
1829,2023-08-29 09:10:27,2,-100
1828,2023-08-29 09:10:33,2,-74
1827,2023-08-29 09:12:04,1,-79
1826,2023-08-29 09:12:10,1,-63
1825,2023-08-29 09:14:34,1,-79
1824,2023-08-29 09:14:40,1,-63
1823,2023-08-29 09:15:40,1,-79
1822,2023-08-29 09:15:46,1,-67
1821,2023-08-29 09:16:10,1,-100
1820,2023-08-29 09:16:10,2,-100
1819,2023-08-29 09:16:16,1,-67
1818,2023-08-29 09:16:34,2,-76
1817,2023-08-29 09:17:04,1,-100
1816,2023-08-29 09:17:16,1,-67
1815,2023-08-29 09:19:10,2,-100
1814,2023-08-29 09:19:34,2,-76
1813,2023-08-29 09:19:46,2,-100
1812,2023-08-29 09:19:58,2,-74
1811,2023-08-29 09:21:34,1,-80
1810,2023-08-29 09:21:40,1,-67
1809,2023-08-29 09:21:46,1,-80
1808,2023-08-29 09:22:04,1,-67
1807,2023-08-29 09:22:10,2,-100
1806,2023-08-29 09:22:16,2,-76
1805,2023-08-29 09:22:22,1,-80
1804,2023-08-29 09:22:28,1,-64
1803,2023-08-29 09:24:10,1,-77
1802,2023-08-29 09:24:16,1,-63
1801,2023-08-29 09:24:28,1,-79
1800,2023-08-29 09:24:34,1,-63
