ts,gabarit
2023-10-11 09:02:03,3
2023-10-11 09:03:58,6
2023-10-11 09:05:37,8
2023-10-11 09:05:56,14
2023-10-11 09:11:02,21
2023-10-11 09:13:37,2
2023-10-11 09:14:56,19
2023-10-11 09:15:08,19
2023-10-11 09:15:08,19
2023-10-11 09:15:20,19
2023-10-11 09:15:20,19
2023-10-11 09:16:54,17
2023-10-11 09:18:12,3
2023-10-11 09:19:27,8
2023-10-11 09:21:06,15
2023-10-11 09:22:40,14
2023-10-11 09:24:15,21
2023-10-11 09:24:49,21
2023-10-11 09:24:53,21
2023-10-11 09:24:54,21
2023-10-11 09:24:55,21
2023-10-11 09:24:56,21
2023-10-11 09:24:59,21
2023-10-11 09:25:01,21
2023-10-11 09:25:04,21
2023-10-11 09:25:06,21
2023-10-11 09:25:09,21
2023-10-11 09:25:13,21
2023-10-11 09:25:14,21
2023-10-11 09:25:16,21
2023-10-11 09:25:20,21
2023-10-11 09:25:21,21
2023-10-11 09:25:28,21
2023-10-11 09:25:28,21
2023-10-11 09:25:29,21
2023-10-11 09:25:31,21
2023-10-11 09:25:33,21
2023-10-11 09:27:40,10
2023-10-11 09:28:49,19
2023-10-11 09:29:00,19
2023-10-11 09:29:52,17
2023-10-11 09:29:55,17
2023-10-11 09:30:44,17
2023-10-11 09:30:46,17
2023-10-11 09:30:47,17
2023-10-11 09:30:48,17
2023-10-11 09:30:50,17
2023-10-11 09:30:56,17
2023-10-11 09:30:57,17
2023-10-11 09:30:58,17
2023-10-11 09:30:59,17
2023-10-11 09:31:02,3
2023-10-11 09:31:04,3
2023-10-11 09:31:06,3
2023-10-11 09:31:08,3
2023-10-11 09:31:11,3
2023-10-11 09:31:12,3
2023-10-11 09:31:14,3
2023-10-11 09:31:16,3
2023-10-11 09:31:18,3
2023-10-11 09:31:22,3
2023-10-11 09:31:22,3
2023-10-11 09:31:24,3
2023-10-11 09:31:26,3
2023-10-11 09:31:28,3
2023-10-11 09:31:30,3
2023-10-11 09:31:32,3
2023-10-11 09:31:34,3
2023-10-11 09:31:37,3
2023-10-11 09:31:38,3
2023-10-11 09:31:40,3
2023-10-11 09:31:42,3
2023-10-11 09:31:44,3
2023-10-11 09:31:46,3
2023-10-11 09:31:48,3
2023-10-11 09:31:50,3
2023-10-11 09:31:52,3
2023-10-11 09:31:54,3
2023-10-11 09:31:56,3
2023-10-11 09:31:58,3
2023-10-11 09:32:00,3
2023-10-11 09:32:02,3
2023-10-11 09:32:04,3
2023-10-11 09:32:06,3
2023-10-11 09:32:08,3
2023-10-11 09:32:10,3
2023-10-11 09:32:12,3
2023-10-11 09:32:14,3
2023-10-11 09:32:16,3
2023-10-11 09:32:21,3
2023-10-11 09:32:21,3
2023-10-11 09:32:52,8
2023-10-11 09:32:55,8
2023-10-11 09:32:56,8
2023-10-11 09:32:58,8
2023-10-11 09:33:00,8
2023-10-11 09:33:02,8
2023-10-11 09:33:04,8
2023-10-11 09:33:06,8
2023-10-11 09:33:08,8
2023-10-11 09:33:10,8
2023-10-11 09:33:12,8
2023-10-11 09:33:14,8
2023-10-11 09:33:17,8
2023-10-11 09:33:19,8
2023-10-11 09:33:20,8
2023-10-11 09:33:23,8
2023-10-11 09:33:25,8
2023-10-11 09:33:27,8
2023-10-11 09:33:29,8
2023-10-11 09:33:31,8
2023-10-11 09:33:32,8
2023-10-11 09:33:34,8
2023-10-11 09:33:37,8
2023-10-11 09:33:39,8
2023-10-11 09:33:43,8
2023-10-11 09:33:43,8
2023-10-11 09:33:45,8
2023-10-11 09:33:47,8
2023-10-11 09:33:49,8
2023-10-11 09:33:51,8
2023-10-11 09:33:53,8
2023-10-11 09:33:55,8
2023-10-11 09:33:57,8
2023-10-11 09:35:51,5
2023-10-11 09:35:58,15
2023-10-11 09:35:59,15
2023-10-11 09:36:02,15
2023-10-11 09:36:03,15
2023-10-11 09:36:05,15
2023-10-11 09:36:08,15
2023-10-11 09:36:10,15
2023-10-11 09:36:12,15
2023-10-11 09:36:13,15
2023-10-11 09:36:15,15
2023-10-11 09:36:17,15
2023-10-11 09:36:19,15
2023-10-11 09:36:22,15
2023-10-11 09:36:23,15
2023-10-11 09:36:26,15
2023-10-11 09:36:28,15
2023-10-11 09:36:30,15
2023-10-11 09:36:32,15
2023-10-11 09:36:34,15
2023-10-11 09:36:35,15
2023-10-11 09:36:38,15
2023-10-11 09:36:42,15
2023-10-11 09:37:55,21
2023-10-11 09:39:15,2
2023-10-11 09:40:46,11
2023-10-11 09:42:37,19
2023-10-11 09:42:57,19
2023-10-11 09:44:13,19
2023-10-11 09:44:46,20
2023-10-11 09:45:37,20
2023-10-11 09:45:39,20
2023-10-11 09:45:58,20
2023-10-11 09:45:58,20
2023-10-11 09:47:46,3
2023-10-11 09:50:34,5
2023-10-11 09:50:41,9
2023-10-11 09:50:43,9
2023-10-11 09:50:52,9
2023-10-11 09:50:53,9
2023-10-11 09:50:53,9
2023-10-11 09:50:54,9
2023-10-11 09:50:57,9
2023-10-11 09:50:59,9
2023-10-11 09:51:01,9
2023-10-11 09:51:03,9
2023-10-11 09:51:05,9
2023-10-11 09:51:13,9
2023-10-11 09:51:29,9
2023-10-11 09:51:29,9
2023-10-11 09:51:29,9
2023-10-11 09:51:32,9
2023-10-11 09:51:33,9
2023-10-11 09:51:37,9
2023-10-11 09:51:38,9
2023-10-11 09:51:40,9
2023-10-11 09:51:41,9
2023-10-11 09:54:42,12
2023-10-11 09:54:43,12
2023-10-11 09:54:56,12
2023-10-11 09:55:43,12
2023-10-11 09:56:41,21
2023-10-11 09:58:12,19
2023-10-11 09:58:12,20
2023-10-11 09:58:12,20
2023-10-11 09:58:14,20
2023-10-11 09:58:16,20
2023-10-11 09:59:16,20
2023-10-11 09:59:16,20
2023-10-11 09:59:16,20
2023-10-11 09:59:16,20
2023-10-11 09:59:17,20
2023-10-11 09:59:18,20
2023-10-11 09:59:21,20
2023-10-11 09:59:22,20
2023-10-11 09:59:25,20
2023-10-11 10:04:58,14
2023-10-11 10:09:20,12
2023-10-11 10:13:13,20
2023-10-11 10:15:30,17
2023-10-11 10:18:32,14
2023-10-11 10:20:54,2
2023-10-11 10:20:55,2
2023-10-11 10:22:25,19
2023-10-11 10:22:40,19
2023-10-11 10:22:40,19
2023-10-11 10:22:45,19
2023-10-11 10:23:59,24
2023-10-11 10:25:19,8
2023-10-11 10:26:51,20
2023-10-11 10:47:53,14
2023-10-11 10:52:08,12
2023-10-11 10:53:21,19
2023-10-11 10:53:22,19
2023-10-11 10:53:24,19
2023-10-11 10:53:27,19
2023-10-11 10:53:28,19
2023-10-11 10:53:31,19
2023-10-11 10:53:36,19
2023-10-11 10:53:36,19
2023-10-11 10:53:37,19
2023-10-11 10:53:38,19
2023-10-11 10:53:41,19
2023-10-11 10:53:43,19
2023-10-11 10:53:45,19
2023-10-11 10:53:47,19
2023-10-11 10:53:49,19
2023-10-11 10:53:51,19
2023-10-11 10:53:53,19
2023-10-11 10:53:55,19
2023-10-11 10:53:57,19
2023-10-11 10:53:59,19
2023-10-11 10:54:02,19
2023-10-11 10:54:53,3
2023-10-11 10:56:18,8
2023-10-11 10:56:18,8
2023-10-11 10:56:18,8
2023-10-11 10:56:22,8
2023-10-11 10:56:22,8
2023-10-11 10:56:23,8
2023-10-11 10:56:25,8
2023-10-11 10:56:27,8
2023-10-11 10:56:29,8
2023-10-11 10:56:30,8
2023-10-11 10:56:33,8
2023-10-11 10:56:35,8
2023-10-11 10:56:43,8
2023-10-11 10:56:43,8
2023-10-11 10:57:28,20
2023-10-11 10:58:08,20
2023-10-11 10:58:44,5
2023-10-11 10:58:46,5
2023-10-11 10:58:48,5
2023-10-11 10:58:51,5
2023-10-11 10:58:52,5
2023-10-11 10:58:56,5
2023-10-11 10:58:57,5
2023-10-11 10:58:58,5
2023-10-11 10:59:00,5
2023-10-11 10:59:02,5
2023-10-11 10:59:11,5
2023-10-11 10:59:17,5
2023-10-11 10:59:18,5
2023-10-11 10:59:18,5
2023-10-11 10:59:26,5
2023-10-11 10:59:26,5
2023-10-11 10:59:30,5
