ts,gabarit
2023-10-11 16:11:15,11
2023-10-11 16:11:18,1
2023-10-11 16:11:20,1
2023-10-11 16:11:25,1
2023-10-11 16:11:27,1
2023-10-11 16:11:27,1
2023-10-11 16:12:26,1
2023-10-11 16:13:52,17
2023-10-11 16:14:53,6
2023-10-11 16:15:09,6
2023-10-11 16:15:12,6
2023-10-11 16:15:12,6
2023-10-11 16:15:12,6
2023-10-11 16:15:19,6
2023-10-11 16:18:06,21
2023-10-11 16:19:16,18
2023-10-11 16:20:38,10
2023-10-11 16:21:45,13
2023-10-11 16:22:57,24
2023-10-11 16:24:09,14
2023-10-11 16:26:56,1
2023-10-11 16:28:23,17
2023-10-11 16:47:59,6
2023-10-11 16:49:44,21
2023-10-11 16:49:46,21
2023-10-11 16:49:48,21
2023-10-11 16:49:55,21
2023-10-11 16:50:56,21
2023-10-11 16:52:24,18
2023-10-11 16:52:26,18
2023-10-11 16:52:30,18
2023-10-11 16:52:30,18
2023-10-11 16:53:06,18
2023-10-11 16:55:21,24
2023-10-11 16:55:23,24
2023-10-11 16:55:25,24
2023-10-11 16:55:27,24
2023-10-11 16:55:29,24
2023-10-11 16:55:31,24
2023-10-11 16:55:33,24
2023-10-11 16:55:35,24
2023-10-11 16:55:37,24
2023-10-11 16:55:45,24
2023-10-11 17:02:20,8
2023-10-11 17:03:34,6
2023-10-11 17:04:48,15
2023-10-11 17:05:48,21
2023-10-11 17:07:12,18
2023-10-11 17:07:14,18
2023-10-11 17:07:16,18
2023-10-11 17:07:18,18
2023-10-11 17:07:20,18
2023-10-11 17:07:22,18
2023-10-11 17:07:24,18
2023-10-11 17:07:26,18
2023-10-11 17:07:28,18
2023-10-11 17:07:30,18
2023-10-11 17:07:32,18
2023-10-11 17:07:34,18
2023-10-11 17:07:36,18
2023-10-11 17:07:38,18
2023-10-11 17:07:40,18
2023-10-11 17:07:42,18
2023-10-11 17:07:44,18
2023-10-11 17:07:46,18
2023-10-11 17:07:48,18
2023-10-11 17:07:50,18
2023-10-11 17:07:52,18
2023-10-11 17:09:05,24
2023-10-11 17:09:44,11
2023-10-11 17:09:47,11
2023-10-11 17:12:43,2
2023-10-11 17:15:49,8
2023-10-11 17:16:35,5
2023-10-11 17:18:31,6
2023-10-11 17:21:29,15
2023-10-11 17:23:38,21
