ts,gabarit
2023-10-11 09:00:46,10
2023-10-11 09:00:49,10
2023-10-11 09:00:51,10
2023-10-11 09:02:28,10
2023-10-11 09:02:30,10
2023-10-11 09:02:32,10
2023-10-11 09:02:34,10
2023-10-11 09:02:36,10
2023-10-11 09:04:31,9
2023-10-11 09:04:33,9
2023-10-11 09:04:35,9
2023-10-11 09:04:37,9
2023-10-11 09:04:39,9
2023-10-11 09:04:41,9
2023-10-11 09:04:43,9
2023-10-11 09:04:45,9
2023-10-11 09:04:47,9
2023-10-11 09:04:49,9
2023-10-11 09:04:51,9
2023-10-11 09:04:54,9
2023-10-11 09:04:56,9
2023-10-11 09:04:58,9
2023-10-11 09:05:32,9
2023-10-11 09:05:34,9
2023-10-11 09:05:36,9
2023-10-11 09:05:38,9
2023-10-11 09:05:48,17
2023-10-11 09:08:32,3
2023-10-11 09:08:34,3
2023-10-11 09:08:36,3
2023-10-11 09:10:35,8
2023-10-11 09:10:37,8
2023-10-11 09:10:39,8
2023-10-11 09:10:41,8
2023-10-11 09:10:55,8
2023-10-11 09:11:08,8
2023-10-11 09:13:05,5
2023-10-11 09:13:08,5
2023-10-11 09:13:36,5
2023-10-11 09:13:38,5
2023-10-11 09:13:40,5
2023-10-11 09:13:44,5
2023-10-11 09:15:14,21
2023-10-11 09:18:09,10
2023-10-11 09:18:11,10
2023-10-11 09:18:16,10
2023-10-11 09:18:44,10
2023-10-11 09:18:46,10
2023-10-11 09:18:48,10
2023-10-11 09:18:50,10
2023-10-11 09:18:52,10
2023-10-11 09:18:54,10
2023-10-11 09:19:23,19
2023-10-11 09:19:26,19
2023-10-11 09:19:54,19
2023-10-11 09:19:56,19
2023-10-11 09:19:59,19
2023-10-11 09:20:10,17
2023-10-11 09:21:04,17
2023-10-11 09:21:48,3
2023-10-11 09:22:15,3
2023-10-11 09:22:20,3
2023-10-11 09:22:30,8
2023-10-11 09:23:04,8
2023-10-11 09:23:06,8
2023-10-11 09:23:08,8
2023-10-11 09:23:31,15
2023-10-11 09:23:33,15
2023-10-11 09:23:35,15
2023-10-11 09:23:37,15
2023-10-11 09:24:06,15
2023-10-11 09:24:09,15
2023-10-11 09:24:11,15
2023-10-11 09:24:13,15
2023-10-11 09:24:15,15
2023-10-11 09:24:17,15
2023-10-11 09:24:19,15
2023-10-11 09:24:21,15
2023-10-11 09:24:23,15
2023-10-11 09:24:25,15
2023-10-11 09:24:27,15
2023-10-11 09:29:52,12
2023-10-11 09:30:11,12
2023-10-11 09:30:38,12
2023-10-11 09:31:08,12
2023-10-11 09:31:23,12
2023-10-11 09:31:29,10
2023-10-11 09:31:34,10
2023-10-11 09:31:36,10
2023-10-11 09:32:06,10
