ts,gabarit
2023-09-27 09:09:54,15
2023-09-27 09:13:59,24
2023-09-27 09:14:31,24
2023-09-27 09:14:44,24
2023-09-27 09:14:49,12
2023-09-27 09:17:00,3
2023-09-27 09:17:02,3
2023-09-27 09:17:04,3
2023-09-27 09:17:06,3
2023-09-27 09:20:03,22
2023-09-27 09:20:05,22
2023-09-27 09:20:16,22
2023-09-27 09:20:18,22
2023-09-27 09:20:20,22
2023-09-27 09:20:22,22
2023-09-27 09:22:12,22
2023-09-27 09:22:23,17
2023-09-27 09:24:07,15
2023-09-27 09:25:29,5
2023-09-27 09:25:31,5
2023-09-27 09:25:33,5
2023-09-27 09:25:35,5
2023-09-27 09:25:37,5
2023-09-27 09:25:39,5
2023-09-27 09:25:41,5
2023-09-27 09:25:43,5
2023-09-27 09:25:45,5
2023-09-27 09:30:43,24
2023-09-27 09:30:45,24
2023-09-27 09:30:47,24
2023-09-27 09:30:49,24
2023-09-27 09:30:51,24
2023-09-27 09:33:15,3
2023-09-27 09:33:17,3
2023-09-27 09:33:19,3
2023-09-27 09:33:21,3
2023-09-27 09:33:52,3
2023-09-27 09:33:54,3
2023-09-27 09:33:56,3
2023-09-27 09:33:58,3
2023-09-27 09:34:00,3
2023-09-27 09:34:02,3
2023-09-27 09:34:04,3
2023-09-27 09:34:10,19
2023-09-27 09:34:46,19
2023-09-27 09:34:48,19
2023-09-27 09:34:50,19
2023-09-27 09:34:52,19
2023-09-27 09:34:54,19
2023-09-27 09:34:57,19
2023-09-27 09:34:59,19
2023-09-27 09:36:16,1
2023-09-27 09:36:18,1
2023-09-27 09:40:02,23
2023-09-27 09:40:13,15
2023-09-27 09:45:07,24
2023-09-27 09:46:02,24
2023-09-27 09:46:05,24
2023-09-27 09:46:23,10
2023-09-27 09:47:00,10
2023-09-27 09:49:30,19
2023-09-27 09:49:33,19
2023-09-27 09:50:16,1
2023-09-27 09:53:36,16
2023-09-27 09:57:11,22
2023-09-27 10:01:09,5
2023-09-27 10:03:11,19
2023-09-27 10:03:13,19
2023-09-27 10:03:15,19
2023-09-27 10:03:17,19
2023-09-27 10:03:19,19
2023-09-27 10:03:21,19
2023-09-27 10:03:23,19
2023-09-27 10:03:25,19
2023-09-27 10:03:27,19
2023-09-27 10:04:03,9
2023-09-27 10:04:50,1
2023-09-27 10:07:39,16
2023-09-27 10:16:29,8
2023-09-27 10:17:25,9
2023-09-27 10:18:03,9
2023-09-27 10:18:05,9
2023-09-27 10:18:07,9
2023-09-27 10:18:09,9
2023-09-27 10:18:11,9
2023-09-27 10:19:19,1
2023-09-27 10:20:10,1
2023-09-27 10:21:30,10
2023-09-27 10:26:21,16
2023-09-27 10:26:23,16
2023-09-27 10:26:46,16
2023-09-27 10:26:48,16
2023-09-27 10:26:50,16
2023-09-27 10:26:52,16
2023-09-27 10:26:54,16
2023-09-27 10:26:56,16
2023-09-27 10:29:50,15
2023-09-27 10:48:25,17
2023-09-27 10:50:21,5
2023-09-27 10:50:23,5
2023-09-27 10:50:25,5
2023-09-27 10:50:27,5
2023-09-27 10:50:29,5
2023-09-27 10:50:31,5
2023-09-27 10:50:33,5
2023-09-27 10:50:35,5
2023-09-27 10:50:37,5
2023-09-27 10:51:16,5
2023-09-27 10:51:30,5
2023-09-27 10:51:32,5
2023-09-27 10:51:34,5
2023-09-27 10:51:36,5
2023-09-27 10:52:53,19
2023-09-27 10:53:16,19
2023-09-27 10:53:19,19
2023-09-27 10:53:20,19
2023-09-27 10:53:24,19
2023-09-27 10:53:26,19
2023-09-27 10:53:28,19
2023-09-27 10:53:30,19
2023-09-27 10:54:12,10
2023-09-27 10:57:03,3
2023-09-27 10:57:05,3
2023-09-27 10:57:07,3
2023-09-27 10:57:09,3
2023-09-27 10:57:11,3
2023-09-27 10:57:13,3
2023-09-27 10:57:41,3
2023-09-27 10:58:46,3
2023-09-27 11:04:06,5
2023-09-27 11:04:43,9
2023-09-27 11:05:40,9
2023-09-27 11:06:58,19
2023-09-27 11:07:45,10
2023-09-27 11:17:20,22
2023-09-27 11:17:43,22
2023-09-27 11:17:48,22
2023-09-27 11:17:50,22
2023-09-27 11:17:57,22
2023-09-27 11:19:01,5
2023-09-27 11:20:13,17
2023-09-27 11:21:47,19
2023-09-27 11:21:49,19
2023-09-27 11:22:38,19
2023-09-27 11:22:40,19
2023-09-27 11:22:42,19
2023-09-27 11:22:44,19
2023-09-27 11:22:46,19
2023-09-27 11:22:48,19
2023-09-27 11:22:50,19
2023-09-27 11:23:23,1
2023-09-27 11:24:12,10
2023-09-27 11:25:46,16
2023-09-27 11:26:39,12
2023-09-27 11:28:02,12
2023-09-27 11:32:35,15
2023-09-27 11:33:47,9
2023-09-27 11:34:54,1
2023-09-27 11:36:52,10
2023-09-27 11:40:58,16
2023-09-27 11:41:22,16
2023-09-27 11:41:24,16
2023-09-27 11:41:26,16
2023-09-27 11:41:28,16
2023-09-27 11:41:30,16
2023-09-27 11:41:42,16
2023-09-27 11:41:44,16
2023-09-27 11:46:59,24
2023-09-27 11:49:23,15
2023-09-27 11:50:27,1
2023-09-27 11:51:20,4
2023-09-27 11:52:07,5
2023-09-27 11:53:08,17
2023-09-27 11:54:03,19
2023-09-27 12:03:05,1
2023-09-27 12:04:41,3
2023-09-27 12:05:05,3
2023-09-27 12:05:07,3
2023-09-27 12:05:10,3
2023-09-27 12:05:12,3
2023-09-27 12:05:15,3
2023-09-27 12:05:22,3
2023-09-27 12:05:24,3
2023-09-27 12:05:26,3
2023-09-27 12:05:29,3
2023-09-27 12:05:31,3
2023-09-27 12:05:33,3
2023-09-27 12:05:35,3
2023-09-27 12:12:10,10
2023-09-27 12:20:22,24
2023-09-27 12:20:25,24
2023-09-27 12:20:27,24
2023-09-27 12:20:29,24
2023-09-27 12:20:31,24
2023-09-27 12:24:15,5
2023-09-27 12:24:17,5
2023-09-27 12:25:09,17
2023-09-27 12:25:49,17
2023-09-27 12:25:52,17
2023-09-27 12:26:39,19
2023-09-27 12:27:08,19
2023-09-27 12:27:10,19
2023-09-27 12:27:12,19
2023-09-27 12:27:14,19
2023-09-27 12:27:16,19
2023-09-27 12:27:18,19
2023-09-27 12:27:20,19
2023-09-27 12:29:23,22
2023-09-27 12:34:48,8
2023-09-27 12:35:02,8
2023-09-27 12:35:39,16
2023-09-27 12:35:45,16
2023-09-27 12:37:10,24
2023-09-27 12:41:12,17
2023-09-27 12:41:56,15
