ts,id,rssi
2023-08-03 09:00:58,1,-55
2023-08-03 09:01:04,1,-61
2023-08-03 09:01:22,1,0
2023-08-03 09:01:28,1,-61
2023-08-03 09:02:22,1,-55
2023-08-03 09:02:28,1,-61
2023-08-03 09:03:46,1,-55
2023-08-03 09:04:04,1,-64
2023-08-03 09:04:12,1,-57
2023-08-03 09:04:30,1,-63
2023-08-03 09:04:42,1,-56
2023-08-03 09:04:54,1,-67
2023-08-03 09:05:06,1,-56
2023-08-03 09:05:12,2,-74
2023-08-03 09:05:18,2,-57
2023-08-03 09:05:24,1,-64
2023-08-03 09:05:36,2,-46
2023-08-03 09:05:36,1,-55
2023-08-03 09:05:42,1,-61
2023-08-03 09:05:54,2,-55
2023-08-03 09:05:54,1,-67
2023-08-03 09:06:00,1,-51
2023-08-03 09:06:12,2,-45
2023-08-03 09:06:24,2,-64
2023-08-03 09:06:24,1,-68
2023-08-03 09:06:30,2,-51
2023-08-03 09:06:36,1,-56
2023-08-03 09:06:48,2,-45
2023-08-03 09:07:00,2,-57
2023-08-03 09:07:06,2,-50
2023-08-03 09:07:06,1,-67
2023-08-03 09:07:18,2,-70
2023-08-03 09:07:24,2,-48
2023-08-03 09:07:24,1,-53
2023-08-03 09:07:30,1,-63
2023-08-03 09:07:36,2,-63
2023-08-03 09:07:42,1,-69
2023-08-03 09:07:48,2,-57
2023-08-03 09:07:48,1,-57
2023-08-03 09:07:54,2,-50
2023-08-03 09:07:54,1,-67
2023-08-03 09:08:00,2,-57
2023-08-03 09:08:00,1,-56
2023-08-03 09:08:06,2,-48
2023-08-03 09:08:06,1,-63
2023-08-03 09:08:12,2,-54
2023-08-03 09:08:12,1,-54
2023-08-03 09:08:18,1,-65
2023-08-03 09:08:24,1,-46
2023-08-03 09:08:30,1,-54
2023-08-03 09:08:42,1,-66
2023-08-03 09:08:48,1,-57
2023-08-03 09:08:54,2,-45
2023-08-03 09:09:06,1,-63
2023-08-03 09:09:12,2,-64
2023-08-03 09:09:12,1,-54
2023-08-03 09:09:18,1,-61
2023-08-03 09:09:24,2,-52
2023-08-03 09:09:24,1,-55
2023-08-03 09:09:30,1,-47
2023-08-03 09:09:42,2,-59
2023-08-03 09:09:48,1,-57
2023-08-03 09:10:06,2,-47
2023-08-03 09:10:06,1,-72
2023-08-03 09:10:12,2,-56
2023-08-03 09:10:12,1,-59
2023-08-03 09:10:24,1,-71
2023-08-03 09:10:36,2,-74
2023-08-03 09:10:42,1,-63
2023-08-03 09:10:48,2,-64
2023-08-03 09:10:54,1,-57
2023-08-03 09:11:00,2,-74
2023-08-03 09:11:00,1,-64
2023-08-03 09:11:06,2,-68
2023-08-03 09:11:12,2,-62
2023-08-03 09:11:12,1,-58
2023-08-03 09:11:30,1,-50
2023-08-03 09:11:42,1,-62
2023-08-03 09:11:48,1,-55
2023-08-03 09:12:00,1,-49
2023-08-03 09:12:06,2,-70
2023-08-03 09:12:12,2,-61
2023-08-03 09:12:18,1,-56
2023-08-03 09:12:24,1,-50
2023-08-03 09:12:48,1,-68
2023-08-03 09:12:55,1,-50
2023-08-03 09:13:00,1,-78
2023-08-03 09:13:06,1,-63
2023-08-03 09:13:36,2,-68
2023-08-03 09:13:43,2,-52
2023-08-03 09:13:48,2,-70
2023-08-03 09:13:49,1,-74
2023-08-03 09:13:55,2,-55
2023-08-03 09:13:55,1,-52
2023-08-03 09:14:13,1,-58
2023-08-03 09:14:25,1,-66
2023-08-03 09:14:37,2,-43
2023-08-03 09:14:43,1,-54
2023-08-03 09:14:49,2,-55
2023-08-03 09:14:55,1,-62
2023-08-03 09:15:01,2,-49
2023-08-03 09:15:13,2,-56
2023-08-03 09:15:13,1,-56
2023-08-03 09:15:19,1,-64
2023-08-03 09:15:25,2,-66
2023-08-03 09:15:25,1,-54
2023-08-03 09:15:31,2,-60
2023-08-03 09:15:31,1,-64
2023-08-03 09:15:37,2,-71
2023-08-03 09:15:37,1,-57
2023-08-03 09:15:43,1,-50
2023-08-03 09:15:49,1,-59
2023-08-03 09:16:01,2,-62
2023-08-03 09:16:13,2,-56
2023-08-03 09:16:31,1,-66
2023-08-03 09:16:37,2,-63
2023-08-03 09:16:43,1,-58
2023-08-03 09:16:49,2,-56
2023-08-03 09:17:01,2,-71
2023-08-03 09:17:07,2,-62
2023-08-03 09:17:19,2,-54
2023-08-03 09:17:19,1,-50
