ts,id,rssi
2023-08-03 09:00:07,2,-69
2023-08-03 09:00:13,2,-58
2023-08-03 09:00:19,2,-65
2023-08-03 09:01:07,2,-73
2023-08-03 09:01:13,2,-60
2023-08-03 09:02:01,2,-66
2023-08-03 09:02:14,2,-59
2023-08-03 09:02:50,2,-66
2023-08-03 09:03:14,2,-58
2023-08-03 09:03:21,2,-65
2023-08-03 09:03:27,1,-74
2023-08-03 09:03:27,2,-59
2023-08-03 09:03:39,1,-64
2023-08-03 09:03:51,1,-70
2023-08-03 09:04:27,1,-63
2023-08-03 09:04:39,1,-74
2023-08-03 09:04:39,2,-66
2023-08-03 09:04:45,1,-66
2023-08-03 09:04:51,1,-72
2023-08-03 09:05:03,1,-66
2023-08-03 09:05:03,2,-56
2023-08-03 09:05:09,2,-63
2023-08-03 09:05:15,1,-73
2023-08-03 09:05:33,2,-56
2023-08-03 09:05:39,1,-59
2023-08-03 09:05:51,2,-69
2023-08-03 09:06:03,1,-66
2023-08-03 09:06:09,2,-60
2023-08-03 09:06:15,1,-73
2023-08-03 09:06:27,1,-67
2023-08-03 09:06:39,1,-58
2023-08-03 09:06:39,2,-71
2023-08-03 09:06:45,2,-59
2023-08-03 09:06:57,2,-66
2023-08-03 09:07:09,1,-69
2023-08-03 09:07:09,2,-73
2023-08-03 09:07:21,2,-59
2023-08-03 09:07:27,1,-63
2023-08-03 09:07:33,1,-73
2023-08-03 09:07:39,1,-57
2023-08-03 09:07:51,1,-72
2023-08-03 09:07:51,2,-65
2023-08-03 09:08:03,1,-62
2023-08-03 09:08:09,2,-72
2023-08-03 09:08:15,1,-73
2023-08-03 09:08:15,2,-64
2023-08-03 09:08:21,1,-58
2023-08-03 09:08:33,1,-72
2023-08-03 09:08:39,1,-62
2023-08-03 09:08:39,2,-71
2023-08-03 09:08:45,2,-64
2023-08-03 09:08:57,1,-56
2023-08-03 09:09:03,1,-66
2023-08-03 09:09:09,1,-73
2023-08-03 09:09:09,2,-70
2023-08-03 09:09:15,2,-64
2023-08-03 09:09:27,1,-66
2023-08-03 09:09:33,1,-58
