ts,gabarit
2023-10-10 09:24:10,24
2023-10-10 09:24:12,24
2023-10-10 09:24:34,24
2023-10-10 09:24:36,24
2023-10-10 09:24:38,24
2023-10-10 09:24:40,24
2023-10-10 09:24:42,24
2023-10-10 09:24:44,24
2023-10-10 09:24:46,24
2023-10-10 09:25:18,11
2023-10-10 09:25:22,11
2023-10-10 09:25:24,11
2023-10-10 09:25:34,11
2023-10-10 09:27:20,22
2023-10-10 09:30:37,10
2023-10-10 09:30:40,10
2023-10-10 09:30:42,10
2023-10-10 09:32:25,3
2023-10-10 09:32:30,3
2023-10-10 09:32:32,3
2023-10-10 09:32:34,3
2023-10-10 09:35:57,5
2023-10-10 09:35:59,5
2023-10-10 09:36:01,5
2023-10-10 09:36:03,5
2023-10-10 09:36:05,5
2023-10-10 09:36:48,8
2023-10-10 09:39:50,15
2023-10-10 09:39:52,15
2023-10-10 09:40:26,15
2023-10-10 09:40:32,15
2023-10-10 09:41:06,19
2023-10-10 09:41:14,19
2023-10-10 09:41:29,19
2023-10-10 09:41:31,19
2023-10-10 09:41:34,19
2023-10-10 09:41:45,19
2023-10-10 09:43:02,10
2023-10-10 09:43:32,10
2023-10-10 09:43:34,10
2023-10-10 09:43:36,10
2023-10-10 09:43:38,10
2023-10-10 09:43:40,10
2023-10-10 09:45:15,3
2023-10-10 09:45:55,3
2023-10-10 09:45:57,3
2023-10-10 09:46:06,12
2023-10-10 09:46:43,12
2023-10-10 09:46:45,12
2023-10-10 09:46:47,12
2023-10-10 09:46:55,12
2023-10-10 09:49:41,8
2023-10-10 09:50:22,8
2023-10-10 09:52:47,5
2023-10-10 09:55:13,15
2023-10-10 09:55:17,15
2023-10-10 09:55:19,15
2023-10-10 09:55:21,15
2023-10-10 09:56:08,22
2023-10-10 09:57:43,19
2023-10-10 09:58:15,19
2023-10-10 09:58:17,19
2023-10-10 09:58:19,19
2023-10-10 09:58:21,19
2023-10-10 10:00:07,1
2023-10-10 10:00:10,1
2023-10-10 10:00:12,1
2023-10-10 10:00:42,1
2023-10-10 10:00:44,1
2023-10-10 10:00:46,1
2023-10-10 10:00:48,1
2023-10-10 10:00:50,1
2023-10-10 10:00:52,1
2023-10-10 10:00:54,1
2023-10-10 10:00:56,1
2023-10-10 10:02:01,24
2023-10-10 10:02:26,24
2023-10-10 10:02:36,24
2023-10-10 10:02:38,24
2023-10-10 10:02:40,24
2023-10-10 10:02:42,24
2023-10-10 10:02:44,24
2023-10-10 10:02:47,24
2023-10-10 10:04:04,17
2023-10-10 10:04:31,17
2023-10-10 10:04:33,17
2023-10-10 10:04:35,17
2023-10-10 10:04:37,17
2023-10-10 10:04:39,17
2023-10-10 10:04:41,17
2023-10-10 10:04:43,17
2023-10-10 10:07:14,5
2023-10-10 10:07:17,5
2023-10-10 10:07:19,5
2023-10-10 10:07:48,5
2023-10-10 10:07:50,5
2023-10-10 10:08:35,15
2023-10-10 10:09:06,15
2023-10-10 10:09:08,15
2023-10-10 10:09:10,15
2023-10-10 10:09:12,15
2023-10-10 10:09:15,15
2023-10-10 10:09:38,22
2023-10-10 10:09:54,22
2023-10-10 10:09:59,22
