ts,id,rssi
2023-10-13 19:03:05,2,-74
2023-10-13 19:03:47,1,-100
2023-10-13 19:03:53,1,-58
2023-10-13 19:04:41,2,-100
2023-10-13 19:04:41,1,-100
2023-10-13 19:04:47,2,-73
2023-10-13 19:04:59,2,-100
2023-10-13 19:05:05,2,-74
2023-10-13 19:05:05,1,-57
2023-10-13 19:07:05,1,-100
2023-10-13 19:07:11,1,-56
2023-10-13 19:07:41,2,-100
2023-10-13 19:08:05,2,-74
2023-10-13 19:08:17,2,-100
2023-10-13 19:08:23,2,-74
2023-10-13 19:10:05,2,-100
2023-10-13 19:10:23,2,-74
2023-10-13 19:13:41,1,-100
2023-10-13 19:13:47,1,-56
2023-10-13 19:14:35,2,-100
2023-10-13 19:14:35,1,-100
2023-10-13 19:14:41,1,-56
2023-10-13 19:14:41,2,-73
2023-10-13 19:15:11,2,-100
2023-10-13 19:15:24,2,-73
2023-10-13 19:16:06,2,-100
2023-10-13 19:16:24,2,-74
2023-10-13 19:20:00,1,-100
2023-10-13 19:20:12,1,-56
2023-10-13 19:20:36,1,-100
2023-10-13 19:20:36,2,-100
2023-10-13 19:20:42,1,-56
2023-10-13 19:20:42,2,-74
2023-10-13 19:21:48,2,-100
2023-10-13 19:22:00,2,-74
2023-10-13 19:24:48,2,-100
2023-10-13 19:25:30,2,-74
2023-10-13 19:29:00,1,-100
2023-10-13 19:29:06,1,-56
2023-10-13 19:29:54,2,-100
2023-10-13 19:30:12,2,-74
2023-10-13 19:32:19,2,-100
2023-10-13 19:32:31,2,-74
2023-10-13 19:35:01,2,-100
2023-10-13 19:35:19,2,-74
2023-10-13 19:35:37,2,-100
2023-10-13 19:35:43,2,-73
2023-10-13 19:35:55,1,-100
2023-10-13 19:36:01,1,-56
2023-10-13 19:37:07,1,-100
2023-10-13 19:37:13,1,-56
2023-10-13 19:37:25,1,-100
2023-10-13 19:37:49,1,-57
2023-10-13 19:38:19,2,-100
2023-10-13 19:38:55,2,-74
2023-10-13 19:39:13,1,-100
2023-10-13 19:39:25,1,-56
2023-10-13 19:41:55,2,-100
2023-10-13 19:42:01,2,-73
2023-10-13 19:43:43,2,-100
2023-10-13 19:43:49,2,-73
2023-10-13 19:44:19,1,-100
2023-10-13 19:44:25,1,-56
2023-10-13 19:44:37,1,-100
2023-10-13 19:44:37,2,-100
2023-10-13 19:44:49,1,-56
2023-10-13 19:44:49,2,-74
2023-10-13 19:46:07,2,-100
2023-10-13 19:46:13,2,-74
2023-10-13 19:46:25,1,-100
2023-10-13 19:46:31,1,-58
2023-10-13 19:47:38,1,-100
2023-10-13 19:47:43,1,-57
2023-10-13 19:47:56,1,-100
2023-10-13 19:48:02,1,-58
2023-10-13 19:48:32,2,-100
2023-10-13 19:48:50,2,-74
2023-10-13 19:49:44,1,-100
2023-10-13 19:49:44,2,-100
2023-10-13 19:49:50,2,-73
2023-10-13 19:49:50,1,-56
2023-10-13 19:50:02,2,-100
2023-10-13 19:50:14,2,-73
2023-10-13 19:50:56,2,-100
2023-10-13 19:51:02,2,-74
2023-10-13 19:57:44,2,-74
2023-10-13 19:58:08,2,-100
2023-10-13 19:58:14,2,-73
2023-10-13 19:59:20,2,-100
2023-10-13 19:59:26,2,-74
2023-10-13 20:00:14,2,-100
2023-10-13 20:00:14,1,-100
2023-10-13 20:00:20,1,-57
2023-10-13 20:00:21,2,-75
2023-10-13 20:00:50,1,-100
2023-10-13 20:00:57,1,-57
2023-10-13 20:01:09,2,-100
2023-10-13 20:01:39,2,-74
2023-10-13 20:02:03,1,-100
2023-10-13 20:02:09,1,-57
2023-10-13 20:03:51,2,-100
2023-10-13 20:03:57,2,-73
2023-10-13 20:04:27,1,-100
2023-10-13 20:04:27,2,-100
2023-10-13 20:04:33,1,-58
2023-10-13 20:04:33,2,-75
2023-10-13 20:05:21,2,-100
2023-10-13 20:05:39,1,-100
2023-10-13 20:05:51,1,-56
2023-10-13 20:05:57,2,-73
2023-10-13 20:06:15,2,-100
2023-10-13 20:06:51,2,-73
2023-10-13 20:07:09,1,-100
2023-10-13 20:07:09,2,-100
2023-10-13 20:07:15,2,-74
2023-10-13 20:07:27,1,-58
2023-10-13 20:07:27,2,-100
2023-10-13 20:07:57,2,-74
2023-10-13 20:08:21,1,-100
2023-10-13 20:08:33,1,-56
2023-10-13 20:09:51,2,-100
2023-10-13 20:09:57,2,-74
2023-10-13 20:14:40,1,-100
2023-10-13 20:14:46,1,-56
2023-10-13 20:15:16,1,-100
2023-10-13 20:15:28,1,-57
2023-10-13 20:17:22,2,-100
2023-10-13 20:17:40,1,-100
2023-10-13 20:17:46,1,-56
2023-10-13 20:18:16,2,-100
2023-10-13 20:18:22,2,-74
2023-10-13 20:19:10,2,-100
2023-10-13 20:19:10,1,-100
2023-10-13 20:19:16,2,-74
2023-10-13 20:19:22,1,-57
2023-10-13 20:21:16,1,-100
2023-10-13 20:21:22,1,-56
2023-10-13 20:22:10,1,-100
2023-10-13 20:22:16,1,-57
2023-10-13 20:22:46,2,-100
2023-10-13 20:22:46,1,-100
2023-10-13 20:22:52,2,-75
2023-10-13 20:22:58,1,-56
2023-10-13 20:23:40,2,-100
2023-10-13 20:23:46,2,-75
2023-10-13 20:27:35,2,-100
2023-10-13 20:27:47,2,-74
2023-10-13 20:28:11,2,-100
2023-10-13 20:28:17,2,-74
2023-10-13 20:30:17,2,-100
2023-10-13 20:30:17,1,-100
2023-10-13 20:30:23,1,-59
2023-10-13 20:30:47,2,-73
2023-10-13 20:31:11,2,-100
2023-10-13 20:31:29,2,-74
2023-10-13 20:31:47,2,-100
2023-10-13 20:31:53,2,-74
2023-10-13 20:33:17,1,-100
2023-10-13 20:33:41,1,-56
2023-10-13 20:35:41,2,-100
2023-10-13 20:35:47,2,-73
2023-10-13 20:36:17,1,-100
2023-10-13 20:36:23,1,-58
2023-10-13 20:37:47,2,-100
2023-10-13 20:38:05,2,-74
2023-10-13 20:38:23,1,-100
2023-10-13 20:38:29,1,-57
2023-10-13 20:38:41,1,-100
2023-10-13 20:38:47,1,-57
2023-10-13 20:39:18,2,-100
2023-10-13 20:39:36,2,-73
2023-10-13 20:41:06,2,-100
2023-10-13 20:41:24,2,-73
2023-10-13 20:43:48,2,-100
2023-10-13 20:43:54,2,-73
2023-10-13 20:44:06,1,-100
2023-10-13 20:44:12,1,-56
2023-10-13 20:48:54,2,-100
2023-10-13 20:49:00,2,-73
2023-10-13 20:49:30,2,-100
2023-10-13 20:49:36,2,-74
2023-10-13 20:53:24,1,-100
2023-10-13 20:53:30,1,-58
2023-10-13 20:53:42,2,-100
2023-10-13 20:54:06,2,-74
2023-10-13 20:54:18,2,-100
2023-10-13 20:54:24,2,-73
2023-10-13 20:56:24,1,-100
2023-10-13 20:56:24,2,-100
2023-10-13 20:56:36,2,-74
2023-10-13 20:56:37,1,-58
2023-10-13 20:57:00,2,-100
2023-10-13 20:57:01,1,-100
2023-10-13 20:57:07,2,-74
2023-10-13 20:57:07,1,-57
2023-10-13 20:58:13,2,-100
2023-10-13 20:58:19,2,-75
2023-10-13 21:00:37,2,-100
2023-10-13 21:00:43,2,-74
2023-10-13 21:04:49,2,-100
2023-10-13 21:04:55,2,-74
2023-10-13 21:09:19,2,-100
2023-10-13 21:10:07,2,-75
2023-10-13 21:11:07,2,-100
2023-10-13 21:11:43,2,-74
2023-10-13 21:13:31,1,-100
2023-10-13 21:13:37,1,-56
2023-10-13 21:14:25,2,-100
2023-10-13 21:14:37,2,-74
2023-10-13 21:15:38,1,-100
2023-10-13 21:15:44,1,-56
2023-10-13 21:15:56,2,-100
2023-10-13 21:16:08,2,-74
2023-10-13 21:16:50,2,-100
2023-10-13 21:17:02,2,-73
2023-10-13 21:18:20,1,-100
2023-10-13 21:18:26,1,-58
2023-10-13 21:20:44,2,-100
2023-10-13 21:21:02,2,-77
2023-10-13 21:21:20,1,-100
2023-10-13 21:21:32,1,-56
