ts,id,rssi
2023-10-11 19:00:32,2,-100
2023-10-11 19:00:38,1,-76
2023-10-11 19:00:44,2,-74
2023-10-11 19:01:08,2,-100
2023-10-11 19:01:20,2,-74
2023-10-11 19:01:44,2,-100
2023-10-11 19:02:02,1,-62
2023-10-11 19:02:44,1,-75
2023-10-11 19:02:56,1,-57
2023-10-11 19:03:26,1,-75
2023-10-11 19:03:33,1,-61
2023-10-11 19:04:15,1,-76
2023-10-11 19:04:21,1,-61
2023-10-11 19:04:51,1,-75
2023-10-11 19:05:21,1,-61
2023-10-11 19:06:03,1,-75
2023-10-11 19:06:33,1,-57
2023-10-11 19:06:33,2,-100
2023-10-11 19:06:39,1,-75
2023-10-11 19:06:45,2,-73
2023-10-11 19:06:45,1,-57
2023-10-11 19:06:57,1,-75
2023-10-11 19:07:09,1,-61
2023-10-11 19:07:15,1,-75
2023-10-11 19:07:33,1,-61
2023-10-11 19:07:45,1,-76
2023-10-11 19:08:03,1,-62
2023-10-11 19:08:09,1,-76
2023-10-11 19:08:15,1,-62
2023-10-11 19:09:21,1,-75
2023-10-11 19:09:27,1,-62
2023-10-11 19:09:39,1,-75
2023-10-11 19:09:57,1,-61
2023-10-11 19:10:45,2,-100
2023-10-11 19:10:51,2,-74
2023-10-11 19:11:09,1,-75
2023-10-11 19:11:21,1,-57
2023-10-11 19:11:27,1,-75
2023-10-11 19:11:33,1,-57
2023-10-11 19:12:09,1,-75
2023-10-11 19:12:15,1,-57
2023-10-11 19:12:21,1,-75
2023-10-11 19:12:33,1,-62
2023-10-11 19:12:33,2,-100
2023-10-11 19:12:39,2,-73
2023-10-11 19:12:39,1,-75
2023-10-11 19:12:51,1,-62
2023-10-11 19:13:03,1,-76
2023-10-11 19:13:09,1,-61
2023-10-11 19:13:15,1,-75
2023-10-11 19:13:21,1,-61
2023-10-11 19:13:33,1,-75
2023-10-11 19:13:39,1,-62
2023-10-11 19:14:03,1,-75
2023-10-11 19:14:15,1,-56
2023-10-11 19:14:21,1,-62
2023-10-11 19:14:57,1,-56
2023-10-11 19:16:33,1,-76
2023-10-11 19:16:46,1,-57
2023-10-11 19:17:10,1,-75
2023-10-11 19:17:22,1,-62
2023-10-11 19:17:46,1,-75
2023-10-11 19:17:52,1,-62
2023-10-11 19:17:58,1,-75
2023-10-11 19:17:58,2,-100
2023-10-11 19:18:04,2,-75
2023-10-11 19:18:04,1,-57
