ts,id,rssi
2023-10-13 19:00:14,1,-76
2023-10-13 19:00:20,1,-62
2023-10-13 19:00:32,1,-76
2023-10-13 19:00:38,1,-62
2023-10-13 19:00:44,1,-75
2023-10-13 19:00:50,1,-67
2023-10-13 19:00:56,1,-75
2023-10-13 19:01:02,1,-67
2023-10-13 19:01:20,1,-76
2023-10-13 19:01:26,1,-66
2023-10-13 19:01:56,1,-75
2023-10-13 19:02:02,1,-67
2023-10-13 19:02:08,1,-61
2023-10-13 19:02:14,1,-67
2023-10-13 19:02:32,1,-75
2023-10-13 19:02:44,1,-62
2023-10-13 19:02:50,1,-76
2023-10-13 19:02:56,1,-62
2023-10-13 19:03:02,1,-75
2023-10-13 19:03:08,1,-62
2023-10-13 19:03:20,1,-75
2023-10-13 19:04:26,1,-67
2023-10-13 19:04:32,1,-75
2023-10-13 19:04:38,1,-67
2023-10-13 19:04:44,1,-75
2023-10-13 19:04:56,1,-61
2023-10-13 19:05:02,1,-67
2023-10-13 19:05:08,1,-75
2023-10-13 19:05:20,1,-62
2023-10-13 19:05:26,1,-75
2023-10-13 19:05:56,1,-62
2023-10-13 19:06:14,1,-75
2023-10-13 19:06:21,1,-61
2023-10-13 19:06:27,1,-67
2023-10-13 19:06:33,1,-75
2023-10-13 19:06:39,1,-67
2023-10-13 19:06:51,1,-75
2023-10-13 19:06:57,1,-67
2023-10-13 19:07:03,1,-74
2023-10-13 19:07:09,1,-67
2023-10-13 19:07:21,1,-61
2023-10-13 19:07:51,1,-67
2023-10-13 19:08:45,1,-75
2023-10-13 19:09:39,1,-67
2023-10-13 19:10:09,1,-75
2023-10-13 19:10:21,1,-67
2023-10-13 19:10:27,1,-75
2023-10-13 19:10:33,1,-62
2023-10-13 19:12:51,1,-75
2023-10-13 19:12:57,1,-62
2023-10-13 19:13:03,1,-74
2023-10-13 19:14:39,1,-62
2023-10-13 19:14:45,1,-75
2023-10-13 19:14:51,1,-67
2023-10-13 19:15:09,1,-75
2023-10-13 19:15:15,1,-67
2023-10-13 19:15:21,1,-75
